"PSS EXPENDITURE IN 2005-06 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","PSS EX1 Return for 2005-06 Draft 3"
NA,"Generic services","352.20330999999993","269.12015999999994","83.083149999999989","0","0","0","352.20330999999993","269.12015999999994","83.083149999999989","0.49819000000000002","0","0","0.49819000000000002","82.584959999999995","351.70511999999991","83.083149999999989"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","15252","57","15195","1","0","1","15253","57","15196","0","4","141","145","15051","15108","15051"
"BA2","Total children's services - commissioning and social work (line BA1)","15252","57","15195","1","0","1","15253","57","15196","0","4","141","145","15051","15108","15051"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","3282","158","3124","1639","0","1639","4921","158","4763","0","0","19","19","4744","4902","4744"
"BB2","Secure accommodation (welfare)","0","0","0","238","0","238","238","0","238","0","0","0","0","238","238","238"
"BB3","Fostering services","6154","6","6148","1584","0","1584","7738","6","7732","0","0","9","9","7723","7729","7723"
"BB4","Other children looked after services","960","0","960","0","0","0","960","0","960","0","0","0","0","960","960","960"
"BB5","Total children looked after (lines BB1 to BB4)","10396","164","10232","3461","0","3461","13857","164","13693","0","0","28","28","13665","13829","13665"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","582","58","524","0","0","0","582","58","524","0","0","21","21","503","561","503"
"BC2","Services for under 8s","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC3","Direct payments","0","0","0","551","0","551","551","0","551","0","0","0","0","551","551","551"
"BC4","Home care","517","0","517","0","0","0","517","0","517","0","0","0","0","517","517","517"
"BC5","Equipment and adaptations","883","0","883","0","0","0","883","0","883","0","0","41","41","842","842","842"
"BC6","Other family support services","2418","0","2418","0","0","0","2418","0","2418","0","0","24","24","2394","2394","2394"
"BC7","Total family support services (lines BC1 to BC6)","4400","58","4342","551","0","551","4951","58","4893","0","0","86","86","4807","4865","4807"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD2","Youth offender teams","2085","0","2085","0","0","0","2085","0","2085","0","0","0","0","2085","2085","2085"
"BD3","Other youth justice services","63","0","63","0","0","0","63","0","63","0","0","15","15","48","48","48"
"BD4","Total youth justice (lines BD1 to BD3)","2148","0","2148","0","0","0","2148","0","2148","0","0","15","15","2133","2133","2133"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","1294","0","1294","0","0","0","1294","0","1294","0","0","20","20","1274","1274","1274"
"BE2","Leaving care services","1373","0","1373","0","0","0","1373","0","1373","0","0","10","10","1363","1363","1363"
"BE3","Other other children's and families services","82","0","82","0","0","0","82","0","82","0","0","0","0","82","82","82"
"BE4","Total other children's and families services (lines BE1 to BE3)","2749","0","2749","0","0","0","2749","0","2749","0","0","30","30","2719","2719","2719"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES excluding SP (LINES BA2+BB5+BC7+BD4+BE4)","34945","279","34666","4013","0","4013","38958","279","38679","0","4","300","304","38375","38654","38375"
"B2","Supporting People (SP)","125","0","125","2658","0","2658","2783","0","2783","0","0","60","60","2723","2723","2723"
"B3","TOTAL CHILDREN'S AND FAMILIES SERVICES including SP (LINES BA2+BB5+BC7+BD4+BE4+B2)","35070","279","34791","6671","0","6671","41741","279","41462","0","4","360","364","41098","41377","41098"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","13216.796785221499","1.7195635806358589","13215.077221640862","626.18422162764739","0","626.18422162764739","13842.981006849146","1.7195635806358589","13841.26144326851","266.60366296200993","372.9629937893535","-114.30212168591149","525.26453506545192","13315.996908203058","13317.716471783695","13582.600571165067"
"C2","Nursing care placements","0","0","0","16200.64723","0","16200.64723","16200.64723","0","16200.64723","6145.0115099999994","0","0","6145.0115099999994","10055.635720000002","10055.635720000002","16200.64723"
"C3","Residential care placements","17517.855769999995","0","17517.855769999995","21953.347629999997","0","21953.347629999997","39471.203399999991","0","39471.203399999991","16486.442768463177","71.123760000000004","75.450083764195114","16633.016612227369","22838.186787772622","22838.186787772622","39324.629556235792"
"C4","Supported and other accommodation","0","0","0","1013.0500900000001","0","1013.0500900000001","1013.0500900000001","0","1013.0500900000001","0","0","0","0","1013.0500900000001","1013.0500900000001","1013.0500900000001"
"C5","Direct payments","0","0","0","617.55358000000001","0","617.55358000000001","617.55358000000001","0","617.55358000000001","0","0","0","0","617.55358000000001","617.55358000000001","617.55358000000001"
"C6","Home care","9326.2862100000002","0","9326.2862100000002","7129.5483999999988","0","7129.5483999999988","16455.834609999998","0","16455.834609999998","4389.1160099999997","314.56400000000002","0","4703.68001","11752.154599999998","11752.154599999998","16141.270609999998"
"C7","Day care","3005.7926402386647","3.6509399999999999","3002.1417002386647","1510.6491372058497","0","1510.6491372058497","4516.4417774445146","3.6509399999999999","4512.7908374445142","440.62166000000002","0.1002174534661404","0.16","440.88187745346619","4071.9089599910481","4075.5598999910485","4512.5306199910483"
"C8","Equipment and adaptations","1272.3936239999998","0","1272.3936239999998","-3.9680760000000022","0","-3.9680760000000022","1268.4255479999997","0","1268.4255479999997","13.876688","141.54627199999999","0","155.42295999999999","1113.0025879999998","1113.0025879999998","1126.8792759999997"
"C9","Meals","783.01392233877948","0","783.01392233877948","0.0013767291535171939","0","0.0013767291535171939","783.01529906793303","0","783.01529906793303","320.72809999999998","0.0065305507438629456","0","320.73463055074387","462.28066851718916","462.28066851718916","783.0087685171892"
"C10","Other services to older people","88.643486640518177","0.46312000000000003","88.180366640518173","1894.6598199999999","0","1894.6598199999999","1983.303306640518","0.46312000000000003","1982.8401866405179","0","0","0","0","1982.8401866405179","1983.303306640518","1982.8401866405179"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","45210.782438439455","5.8336235806358587","45204.948814858821","50941.673409562653","0","50941.673409562653","96152.455848002108","5.8336235806358587","96146.622224421473","28062.400399425191","900.30377379356344","-38.692037921716377","28924.012135297031","67222.610089124442","67228.443712705077","95285.010488549626"
"C12","Supporting People","121.03813003028037","0","121.03813003028037","2341.3267642494561","0","2341.3267642494561","2462.3648942797363","0","2462.3648942797363","0","0.12831717556065469","20","20.128317175560653","2442.2365771041755","2442.2365771041755","2442.2365771041755"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","45331.820568469739","5.8336235806358587","45325.986944889104","53283.000173812106","0","53283.000173812106","98614.820742281852","5.8336235806358587","98608.987118701218","28062.400399425191","900.43209096912415","-18.692037921716377","28944.140452472591","69664.846666228623","69670.680289809257","97727.247065653806"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","4233.3646988546034","0.24013838410359298","4233.1245604705","1.6806352201139199","0","1.6806352201139199","4235.0453340747172","0.24013838410359298","4234.8051956906138","435.54455972437404","6.8061309594564179","-2.9222468538330988","439.42844382999738","3795.3767518606164","3795.6168902447198","4230.9213115849898"
"D2","Nursing care placements","0","0","0","1183.06612","0","1183.06612","1183.06612","0","1183.06612","340.08345999999995","0","0","340.08345999999995","842.98266000000001","842.98266000000001","1183.06612"
"D3","Residential care placements","48","0","48","1602.5264799999998","0","1602.5264799999998","1650.5264799999998","0","1650.5264799999998","255.83093153681747","19.442","10.536662557667521","285.80959409448496","1364.7168859055148","1364.7168859055148","1620.5478174423322"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D5","Direct payments","0","0","0","1215.12825","0","1215.12825","1215.12825","0","1215.12825","0","0","0","0","1215.12825","1215.12825","1215.12825"
"D6","Home care","825.18554000000006","0","825.18554000000006","2301.2073600000003","0","2301.2073600000003","3126.3929000000003","0","3126.3929000000003","300.58705000000003","0","0","300.58705000000003","2825.8058500000002","2825.8058500000002","3126.3929000000003"
"D7","Day care","397.24105000000009","0","397.24105000000009","226.39261999999999","0","226.39261999999999","623.63367000000005","0","623.63367000000005","0","0","0","0","623.63367000000005","623.63367000000005","623.63367000000005"
"D8","Equipment and adaptations","544.3258057236626","0","544.3258057236626","-1.65175077647321","0","-1.65175077647321","542.67405494718935","0","542.67405494718935","5.9471520000000009","60.894424543406473","0","66.841576543406475","475.83247840378289","475.83247840378289","481.7796304037829"
"D9","Meals","7.8026","0","7.8026","0","0","0","7.8026","0","7.8026","2.0350000000000001","0","0","2.0350000000000001","5.7675999999999998","5.7675999999999998","7.8026"
"D10","Other services to adults with a physical disability or sensory impairment","107.21993067357569","0","107.21993067357569","42.122508945085073","0","42.122508945085073","149.34243961866076","0","149.34243961866076","0","0.00046934859862602827","0","0.00046934859862602827","149.34197027006215","149.34197027006215","149.34197027006215"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","6163.1396252518425","0.24013838410359298","6162.8994868677391","6570.472223388726","0","6570.472223388726","12733.611848640568","0.24013838410359298","12733.371710256466","1340.0281532611916","87.143024851461519","7.614415703834422","1434.7855938164876","11298.586116439979","11298.826254824082","12638.614269701171"
"D12","Supporting People (SP)","1.0247485319268912","0","1.0247485319268912","19.637889043392185","0","19.637889043392185","20.662637575319078","0","20.662637575319078","0","0.0010863753202721342","0","0.0010863753202721342","20.661551199998804","20.661551199998804","20.661551199998804"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","6164.1643737837694","0.24013838410359298","6163.924235399666","6590.1101124321185","0","6590.1101124321185","12754.274486215887","0.24013838410359298","12754.034347831785","1340.0281532611916","87.144111226781789","7.614415703834422","1434.7866801918078","11319.247667639978","11319.487806024079","12659.275820901168"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","3814.6806864117711","0.73053137562841131","3813.9501550361429","3.5791315363232634","0","3.5791315363232634","3818.2598179480942","0.73053137562841131","3817.5292865724659","257.55648968593823","1352.416909550841","0.78904595772009278","1610.7624451944994","2206.7668413779666","2207.4973727535948","2464.3233310639048"
"E2","Nursing care placements","0","0","0","2976.5625300000002","0","2976.5625300000002","2976.5625300000002","0","2976.5625300000002","120.32053999999999","1416.0010447805862","0","1536.3215847805861","1440.240945219414","1440.240945219414","1560.561485219414"
"E3","Residential care placements","874.43551000000014","0","874.43551000000014","13602.61418","0","13602.61418","14477.04969","0","14477.04969","687.73092999999972","6886.9769338863707","32.053861866017527","7606.761725752388","6870.2879642476119","6870.2879642476119","7558.0188942476116"
"E4","Supported and other accommodation","1850.79411","0","1850.79411","0","0","0","1850.79411","0","1850.79411","16.59122","880.45400256844425","0.040509999999999997","897.08573256844431","953.70837743155573","953.70837743155573","970.29959743155575"
"E5","Direct payments","0","0","0","519.42796999999996","0","519.42796999999996","519.42796999999996","0","519.42796999999996","0","247.10065412543469","0","247.10065412543469","272.32731587456527","272.32731587456527","272.32731587456527"
"E6","Home care","1468.37104","0","1468.37104","5082.3173499999994","0","5082.3173499999994","6550.6883899999993","0","6550.6883899999993","283.18387999999999","3116.2730534916914","0","3399.4569334916914","3151.2314565083079","3151.2314565083079","3434.415336508308"
"E7","Day care","7682.8845420346479","0","7682.8845420346479","682.10642683137189","0","682.10642683137189","8364.9909688660191","0","8364.9909688660191","130.86754000000002","3978.9576897452907","0","4109.8252297452909","4255.1657391207282","4255.1657391207282","4386.0332791207284"
"E8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E10","Other services to adults with learning disabilities","190.23446086264556","0","190.23446086264556","0","0","0","190.23446086264556","0","190.23446086264556","0","82.611918545596751","0","82.611918545596751","107.62254231704881","107.62254231704881","107.62254231704881"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","15881.400349309064","0.73053137562841131","15880.669817933436","22866.607588367697","0","22866.607588367697","38748.007937676761","0.73053137562841131","38747.277406301131","1496.2505996859379","17960.792206694256","32.883417823737616","19489.926224203933","19257.351182097198","19258.081713472828","20753.601781783138"
"E12","Supporting People (SP)","113.47826216713915","0","113.47826216713915","2172.4741946221502","0","2172.4741946221502","2285.9524567892895","0","2285.9524567892895","0","0.12030266896205338","0","0.12030266896205338","2285.8321541203272","2285.8321541203272","2285.8321541203272"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","15994.878611476202","0.73053137562841131","15994.148080100575","25039.081782989848","0","25039.081782989848","41033.960394466048","0.73053137562841131","41033.229863090426","1496.2505996859379","17960.912509363217","32.883417823737616","19490.046526872895","21543.183336217524","21543.913867593154","23039.433935903471"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","3429.3928218820988","0.17194019462228768","3429.2208816874763","6.756473427844842","0","6.756473427844842","3436.1492953099437","0.17194019462228768","3435.9773551153212","2.5539332036237172","269.06692407993717","33.111172373297613","304.73202965685851","3131.2453254584625","3131.417265653085","3133.7992586620867"
"F2","Nursing care placements","0","0","0","144.25494999999998","0","144.25494999999998","144.25494999999998","0","144.25494999999998","15.62323","0","0","15.62323","128.63171999999997","128.63171999999997","144.25494999999998"
"F3","Residential care placements","2.3485","0","2.3485","1956.1734299999998","0","1956.1734299999998","1958.5219299999999","0","1958.5219299999999","252.34030000000004","164.64277000000001","7.5442991656560352","424.52736916565607","1533.9945608343437","1533.9945608343437","1786.334860834344"
"F4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F5","Direct payments","0","0","0","70.849759999999989","0","70.849759999999989","70.849759999999989","0","70.849759999999989","0","0","0","0","70.849759999999989","70.849759999999989","70.849759999999989"
"F6","Home care","106.52492999999998","0","106.52492999999998","464.22286999999994","0","464.22286999999994","570.74779999999987","0","570.74779999999987","72.32714","317.43256000000002","0","389.75970000000001","180.98809999999986","180.98809999999986","253.31523999999985"
"F7","Day care","315.58374000000003","0","315.58374000000003","891.04698999999994","0","891.04698999999994","1206.6307299999999","0","1206.6307299999999","0.19889999999999999","34.624000000000002","0","34.822900000000004","1171.8078299999997","1171.8078299999997","1172.0067299999998"
"F8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F9","Meals","1.9005000000000001","0","1.9005000000000001","0","0","0","1.9005000000000001","0","1.9005000000000001","0.83450000000000002","0","0","0.83450000000000002","1.0660000000000001","1.0660000000000001","1.9005000000000001"
"F10","Other services to adults with mental health needs","99.901419894240803","0","99.901419894240803","0","0","0","99.901419894240803","0","99.901419894240803","0","0","0","0","99.901419894240803","99.901419894240803","99.901419894240803"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","3955.6519117763401","0.17194019462228768","3955.4799715817176","3533.3044734278446","0","3533.3044734278446","7488.9563852041847","0.17194019462228768","7488.7844450095618","343.87800320362373","785.7662540799372","40.655471538953648","1170.2997288225147","6318.4847161870475","6318.6566563816705","6662.3627193906705"
"F12","Supporting People (SP)","123.31325833218727","0","123.31325833218727","2363.1281326679832","0","2363.1281326679832","2486.4413910001704","0","2486.4413910001704","0","0.13072912655217916","0","0.13072912655217916","2486.3106618736183","2486.3106618736183","2486.3106618736183"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","4078.9651701085272","0.17194019462228768","4078.7932299139047","5896.4326060958283","0","5896.4326060958283","9975.397776204356","0.17194019462228768","9975.225836009733","343.87800320362373","785.89698320648938","40.655471538953648","1170.4304579490667","8804.7953780606658","8804.9673182552888","9148.6733812642906"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G2","Unaccompanied children","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G3","Families","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G4","Lone adults","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","82.225474276870727","0.023970225829687226","82.201504051041042","0.031228364101365536","0","0.031228364101365536","82.256702640972094","0.023970225829687226","82.232732415142408","0.042515755399896785","0.043074502073437278","0.025890208726877424","0.11148046620021149","82.121251948942202","82.145222174771888","82.163767704342092"
"H2","HIV/AIDS","19.372392791530444","0","19.372392791530444","7.0041034457413414","0","7.0041034457413414","26.376496237271787","0","26.376496237271787","3","0.019464802187165054","0","3.0194648021871648","23.357031435084622","23.357031435084622","26.357031435084622"
"H3","Substance abuse (addictions)","1.0196109326797071","0","1.0196109326797071","267.81350897196421","0","267.81350897196421","268.83311990464392","0","268.83311990464392","39.059339999999999","9.2859571703158217","1.0517526464638243","49.397049816779642","219.43607008786427","219.43607008786427","258.49541008786429"
"H4","Other other adult services","47.785366423223792","0","47.785366423223792","0.010554699073886014","0","0.010554699073886014","47.795921122297678","0","47.795921122297678","0","0.050066491082957243","22.030999999999999","22.081066491082957","25.71485463121472","25.71485463121472","25.71485463121472"
"H5","TOTAL OTHER ADULT SERVICES excluding Supporting People (LINES H1 to H4)","150.40284442430467","0.023970225829687226","150.37887419847499","274.85939548088083","0","274.85939548088083","425.26223990518554","0.023970225829687226","425.23826967935582","42.101855755399896","9.3985629656593801","23.108642855190702","74.609061576249985","350.62920810310584","350.65317832893555","392.73106385850576"
"H6","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H7","TOTAL OTHER ADULT SERVICES including Supporting People (LINES H5+H6)","150.40284442430467","0.023970225829687226","150.37887419847499","274.85939548088083","0","274.85939548088083","425.26223990518554","0.023970225829687226","425.23826967935582","42.101855755399896","9.3985629656593801","23.108642855190702","74.609061576249985","350.62920810310584","350.65317832893555","392.73106385850576"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS excluding Supporting People (LINES A3+B1+C11+D11+E11+F11+G5+H5)","106658.58047920099","555.12036376081971","106103.46011544016","88199.917090227784","0","88199.917090227784","194858.49756942884","555.12036376081971","194303.37720566799","31285.157201331342","19747.403822384877","365.56990999999994","51398.130933716217","142905.24627195179","143460.36663571262","174190.40347328314"
"I2","TOTAL Supporting People (LINES B2+C12+D12+E12+F12+H6)","483.85439906153368","0","483.85439906153368","9554.5669805829821","0","9554.5669805829821","10038.421379644515","0","10038.421379644515","0","0.38043534639515941","80","80.38043534639516","9958.0409442981199","9958.0409442981199","9958.0409442981199"
"I3","TOTAL PSS including Supporting People (LINES A3+B1+C13+D13+E13+F13+G5+H7)","107142.43487826255","555.12036376081971","106587.31451450172","97754.484070810766","0","97754.484070810766","204896.91894907338","555.12036376081971","204341.7985853125","31285.157201331342","19747.784257731273","445.56990999999994","51478.511369062609","152863.28721624991","153418.40758001071","184148.44441758122"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"875.15417972915247",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21808.502175655311",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I3+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"132485.05958408455",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
