"PSS EXPENDITURE IN 2005-06 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","PSS EX1 Return for 2005-06 Draft 3"
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","6061","10","6051","23","0","23","6084","10","6074","27","8","0","35","6039","6049","6066"
"BA2","Total children's services - commissioning and social work (line BA1)","6061","10","6051","23","0","23","6084","10","6074","27","8","0","35","6039","6049","6066"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","780","53","727","1251","0","1251","2031","53","1978","1","94","0","95","1883","1936","1884"
"BB2","Secure accommodation (welfare)","0","0","0","33","0","33","33","0","33","0","0","0","0","33","33","33"
"BB3","Fostering services","2007","30","1977","161","0","161","2168","30","2138","19","130","0","149","1989","2019","2008"
"BB4","Other children looked after services","62","0","62","89","0","89","151","0","151","0","0","0","0","151","151","151"
"BB5","Total children looked after (lines BB1 to BB4)","2849","83","2766","1534","0","1534","4383","83","4300","20","224","0","244","4056","4139","4076"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","144","59","85","457","0","457","601","59","542","0","4","0","4","538","597","538"
"BC2","Services for under 8s","882","45","837","151","0","151","1033","45","988","10","14","0","24","964","1009","974"
"BC3","Direct payments","0","0","0","65","0","65","65","0","65","0","0","0","0","65","65","65"
"BC4","Home care","24","0","24","0","0","0","24","0","24","0","0","0","0","24","24","24"
"BC5","Equipment and adaptations","47","0","47","0","0","0","47","0","47","0","0","0","0","47","47","47"
"BC6","Other family support services","676","0","676","322","0","322","998","0","998","1","15","0","16","982","982","983"
"BC7","Total family support services (lines BC1 to BC6)","1773","104","1669","995","0","995","2768","104","2664","11","33","0","44","2620","2724","2631"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD2","Youth offender teams","730","0","730","14","0","14","744","0","744","1","82","359","442","302","302","303"
"BD3","Other youth justice services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD4","Total youth justice (lines BD1 to BD3)","730","0","730","14","0","14","744","0","744","1","82","359","442","302","302","303"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","794","0","794","40","0","40","834","0","834","13","11","0","24","810","810","823"
"BE2","Leaving care services","725","0","725","1014","0","1014","1739","0","1739","15","31","0","46","1693","1693","1708"
"BE3","Other other children's and families services","282","0","282","164","0","164","446","0","446","0","0","0","0","446","446","446"
"BE4","Total other children's and families services (lines BE1 to BE3)","1801","0","1801","1218","0","1218","3019","0","3019","28","42","0","70","2949","2949","2977"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES excluding SP (LINES BA2+BB5+BC7+BD4+BE4)","13214","197","13017","3784","0","3784","16998","197","16801","87","389","359","835","15966","16163","16053"
"B2","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"B3","TOTAL CHILDREN'S AND FAMILIES SERVICES including SP (LINES BA2+BB5+BC7+BD4+BE4+B2)","13214","197","13017","3784","0","3784","16998","197","16801","87","389","359","835","15966","16163","16053"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","4403","0","4403","8","0","8","4411","0","4411","0","0","124","124","4287","4287","4287"
"C2","Nursing care placements","0","0","0","5900","25","5875","5900","25","5875","2032","1153","0","3185","2690","2715","4722"
"C3","Residential care placements","145","0","145","6879","0","6879","7024","0","7024","2267","66","0","2333","4691","4691","6958"
"C4","Supported and other accommodation","545","0","545","0","0","0","545","0","545","10","0","262","272","273","273","283"
"C5","Direct payments","0","0","0","172","0","172","172","0","172","0","0","0","0","172","172","172"
"C6","Home care","4171","10","4161","3280","0","3280","7451","10","7441","764","7","0","771","6670","6680","7434"
"C7","Day care","978","99","879","947","0","947","1925","99","1826","91","42","0","133","1693","1792","1784"
"C8","Equipment and adaptations","767","0","767","0","0","0","767","0","767","0","0","0","0","767","767","767"
"C9","Meals","0","0","0","587","0","587","587","0","587","327","0","0","327","260","260","587"
"C10","Other services to older people","465","0","465","24","0","24","489","0","489","0","12","0","12","477","477","477"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","11474","109","11365","17797","25","17772","29271","134","29137","5491","1280","386","7157","21980","22114","27471"
"C12","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","11474","109","11365","17797","25","17772","29271","134","29137","5491","1280","386","7157","21980","22114","27471"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","1648","0","1648","44","0","44","1692","0","1692","0","1","466","467","1225","1225","1225"
"D2","Nursing care placements","0","0","0","471","0","471","471","0","471","44","0","0","44","427","427","471"
"D3","Residential care placements","1","0","1","845","0","845","846","0","846","72","230","0","302","544","544","616"
"D4","Supported and other accommodation","0","0","0","2","0","2","2","0","2","0","0","0","0","2","2","2"
"D5","Direct payments","0","0","0","389","0","389","389","0","389","0","16","0","16","373","373","373"
"D6","Home care","522","0","522","611","0","611","1133","0","1133","33","0","0","33","1100","1100","1133"
"D7","Day care","612","40","572","24","0","24","636","40","596","42","13","0","55","541","581","583"
"D8","Equipment and adaptations","178","0","178","31","0","31","209","0","209","0","0","0","0","209","209","209"
"D9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D10","Other services to adults with a physical disability or sensory impairment","134","0","134","447","0","447","581","0","581","5","3","69","77","504","504","509"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","3095","40","3055","2864","0","2864","5959","40","5919","196","263","535","994","4925","4965","5121"
"D12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","3095","40","3055","2864","0","2864","5959","40","5919","196","263","535","994","4925","4965","5121"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","1077","0","1077","0","0","0","1077","0","1077","0","13","0","13","1064","1064","1064"
"E2","Nursing care placements","0","0","0","237","0","237","237","0","237","4","17","0","21","216","216","220"
"E3","Residential care placements","1750","73","1677","5551","0","5551","7301","73","7228","475","1573","0","2048","5180","5253","5655"
"E4","Supported and other accommodation","374","0","374","0","0","0","374","0","374","4","0","0","4","370","370","374"
"E5","Direct payments","0","0","0","66","0","66","66","0","66","0","0","0","0","66","66","66"
"E6","Home care","8","0","8","587","0","587","595","0","595","37","18","0","55","540","540","577"
"E7","Day care","3506","239","3267","235","0","235","3741","239","3502","1","16","0","17","3485","3724","3486"
"E8","Equipment and adaptations","2","0","2","0","0","0","2","0","2","0","0","0","0","2","2","2"
"E9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E10","Other services to adults with learning disabilities","272","0","272","122","0","122","394","0","394","16","128","35","179","215","215","231"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","6989","312","6677","6798","0","6798","13787","312","13475","537","1765","35","2337","11138","11450","11675"
"E12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","6989","312","6677","6798","0","6798","13787","312","13475","537","1765","35","2337","11138","11450","11675"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","1369","0","1369","0","0","0","1369","0","1369","0","25","4","29","1340","1340","1340"
"F2","Nursing care placements","0","0","0","305","0","305","305","0","305","48","6","0","54","251","251","299"
"F3","Residential care placements","15","0","15","1030","0","1030","1045","0","1045","106","82","0","188","857","857","963"
"F4","Supported and other accommodation","21","17","4","140","0","140","161","17","144","15","47","0","62","82","99","97"
"F5","Direct payments","0","0","0","5","0","5","5","0","5","0","0","0","0","5","5","5"
"F6","Home care","56","0","56","144","0","144","200","0","200","16","0","0","16","184","184","200"
"F7","Day care","6","0","6","269","0","269","275","0","275","0","0","0","0","275","275","275"
"F8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F10","Other services to adults with mental health needs","217","0","217","682","0","682","899","0","899","1","1","277","279","620","620","621"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","1684","17","1667","2575","0","2575","4259","17","4242","186","161","281","628","3614","3631","3800"
"F12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","1684","17","1667","2575","0","2575","4259","17","4242","186","161","281","628","3614","3631","3800"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G2","Unaccompanied children","150","0","150","189","0","189","339","0","339","0","1","0","1","338","338","338"
"G3","Families","74","0","74","0","0","0","74","0","74","3","0","0","3","71","71","74"
"G4","Lone adults","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","224","0","224","189","0","189","413","0","413","3","1","0","4","409","409","412"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H2","HIV/AIDS","151","0","151","55","0","55","206","0","206","0","1","0","1","205","205","205"
"H3","Substance abuse (addictions)","585","0","585","1683","0","1683","2268","0","2268","18","1685","0","1703","565","565","583"
"H4","Other other adult services","356","0","356","35","0","35","391","0","391","0","0","0","0","391","391","391"
"H5","TOTAL OTHER ADULT SERVICES excluding Supporting People (LINES H1 to H4)","1092","0","1092","1773","0","1773","2865","0","2865","18","1686","0","1704","1161","1161","1179"
"H6","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H7","TOTAL OTHER ADULT SERVICES including Supporting People (LINES H5+H6)","1092","0","1092","1773","0","1773","2865","0","2865","18","1686","0","1704","1161","1161","1179"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS excluding Supporting People (LINES A3+B1+C11+D11+E11+F11+G5+H5)","38017","675","37342","35780","25","35755","73797","700","73097","6518","5545","1596","13659","59438","60138","65956"
"I2","TOTAL Supporting People (LINES B2+C12+D12+E12+F12+H6)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"I3","TOTAL PSS including Supporting People (LINES A3+B1+C13+D13+E13+F13+G5+H7)","38017","675","37342","35780","25","35755","73797","700","73097","6518","5545","1596","13659","59438","60138","65956"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"125",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"269",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7704",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I3+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52828",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memorandum","ACTUAL TOTAL NET COST on a pre FRS17 basis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52037",NA
