"PSS EXPENDITURE IN 2005-06 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","PSS EX1 Return for 2005-06 Draft 3"
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","4619","29","4590","30","0","30","4649","29","4620","0","0","132","132","4488","4517","4488"
"BA2","Total children's services - commissioning and social work (line BA1)","4619","29","4590","30","0","30","4649","29","4620","0","0","132","132","4488","4517","4488"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","598","57","541","3373","0","3373","3971","57","3914","3","718","0","721","3193","3250","3196"
"BB2","Secure accommodation (welfare)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BB3","Fostering services","1900","0","1900","1171","0","1171","3071","0","3071","0","0","0","0","3071","3071","3071"
"BB4","Other children looked after services","149","0","149","50","0","50","199","0","199","0","0","1","1","198","198","198"
"BB5","Total children looked after (lines BB1 to BB4)","2647","57","2590","4594","0","4594","7241","57","7184","3","718","1","722","6462","6519","6465"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","4","0","4","3","0","3","7","0","7","0","0","0","0","7","7","7"
"BC2","Services for under 8s","16","0","16","0","0","0","16","0","16","0","0","6","6","10","10","10"
"BC3","Direct payments","0","0","0","8","0","8","8","0","8","0","0","0","0","8","8","8"
"BC4","Home care","0","0","0","11","0","11","11","0","11","0","0","0","0","11","11","11"
"BC5","Equipment and adaptations","21","0","21","0","0","0","21","0","21","0","0","0","0","21","21","21"
"BC6","Other family support services","1865","135","1730","492","0","492","2357","135","2222","0","0","72","72","2150","2285","2150"
"BC7","Total family support services (lines BC1 to BC6)","1906","135","1771","514","0","514","2420","135","2285","0","0","78","78","2207","2342","2207"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","49","0","49","49","0","49","0","0","0","0","49","49","49"
"BD2","Youth offender teams","1052","0","1052","0","0","0","1052","0","1052","0","55","232","287","765","765","765"
"BD3","Other youth justice services","519","0","519","0","0","0","519","0","519","0","0","250","250","269","269","269"
"BD4","Total youth justice (lines BD1 to BD3)","1571","0","1571","49","0","49","1620","0","1620","0","55","482","537","1083","1083","1083"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","606","0","606","45","0","45","651","0","651","0","0","0","0","651","651","651"
"BE2","Leaving care services","367","0","367","32","0","32","399","0","399","0","0","0","0","399","399","399"
"BE3","Other other children's and families services","137","137","0","1","0","1","138","137","1","0","0","0","0","1","138","1"
"BE4","Total other children's and families services (lines BE1 to BE3)","1110","137","973","78","0","78","1188","137","1051","0","0","0","0","1051","1188","1051"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES excluding SP (LINES BA2+BB5+BC7+BD4+BE4)","11853","358","11495","5265","0","5265","17118","358","16760","3","773","693","1469","15291","15649","15294"
"B2","Supporting People (SP)","0","0","0","58","0","58","58","0","58","0","0","0","0","58","58","58"
"B3","TOTAL CHILDREN'S AND FAMILIES SERVICES including SP (LINES BA2+BB5+BC7+BD4+BE4+B2)","11853","358","11495","5323","0","5323","17176","358","16818","3","773","693","1469","15349","15707","15352"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","2385","24","2361","28","0","28","2413","24","2389","0","0","0","0","2389","2413","2389"
"C2","Nursing care placements","0","0","0","3689","0","3689","3689","0","3689","733","0","376","1109","2580","2580","3313"
"C3","Residential care placements","4882","531","4351","2573","0","2573","7455","531","6924","1207","278","12","1497","5427","5958","6634"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5","Direct payments","0","0","0","127","0","127","127","0","127","4","0","0","4","123","123","127"
"C6","Home care","2455","0","2455","2245","0","2245","4700","0","4700","795","37","0","832","3868","3868","4663"
"C7","Day care","758","103","655","130","0","130","888","103","785","89","0","3","92","693","796","782"
"C8","Equipment and adaptations","245","8","237","0","0","0","245","8","237","0","0","0","0","237","245","237"
"C9","Meals","0","0","0","200","0","200","200","0","200","87","0","0","87","113","113","200"
"C10","Other services to older people","243","132","111","121","0","121","364","132","232","1","0","8","9","223","355","224"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","10968","798","10170","9113","0","9113","20081","798","19283","2916","315","399","3630","15653","16451","18569"
"C12","Supporting People","0","0","0","684","0","684","684","0","684","0","0","0","0","684","684","684"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","10968","798","10170","9797","0","9797","20765","798","19967","2916","315","399","3630","16337","17135","19253"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","1133","10","1123","227","0","227","1360","10","1350","0","0","0","0","1350","1360","1350"
"D2","Nursing care placements","0","0","0","405","0","405","405","0","405","58","0","54","112","293","293","351"
"D3","Residential care placements","49","5","44","672","0","672","721","5","716","38","0","74","112","604","609","642"
"D4","Supported and other accommodation","0","0","0","126","0","126","126","0","126","1","38","15","54","72","72","73"
"D5","Direct payments","0","0","0","384","0","384","384","0","384","2","0","15","17","367","367","369"
"D6","Home care","242","0","242","503","0","503","745","0","745","55","0","0","55","690","690","745"
"D7","Day care","116","28","88","243","0","243","359","28","331","22","0","0","22","309","337","331"
"D8","Equipment and adaptations","140","6","134","18","0","18","158","6","152","0","0","0","0","152","158","152"
"D9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D10","Other services to adults with a physical disability or sensory impairment","47","20","27","56","0","56","103","20","83","0","5","3","8","75","95","75"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","1727","69","1658","2634","0","2634","4361","69","4292","176","43","161","380","3912","3981","4088"
"D12","Supporting People (SP)","0","0","0","45","0","45","45","0","45","0","0","0","0","45","45","45"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","1727","69","1658","2679","0","2679","4406","69","4337","176","43","161","380","3957","4026","4133"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","691","0","691","28","0","28","719","0","719","0","0","81","81","638","638","638"
"E2","Nursing care placements","0","0","0","673","0","673","673","0","673","4","0","625","629","44","44","48"
"E3","Residential care placements","152","40","112","7991","0","7991","8143","40","8103","402","0","2799","3201","4902","4942","5304"
"E4","Supported and other accommodation","1181","128","1053","1427","0","1427","2608","128","2480","321","0","354","675","1805","1933","2126"
"E5","Direct payments","0","0","0","94","0","94","94","0","94","0","0","0","0","94","94","94"
"E6","Home care","33","0","33","23","0","23","56","0","56","8","0","0","8","48","48","56"
"E7","Day care","1067","57","1010","551","0","551","1618","57","1561","7","0","181","188","1373","1430","1380"
"E8","Equipment and adaptations","11","0","11","1","0","1","12","0","12","0","0","0","0","12","12","12"
"E9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E10","Other services to adults with learning disabilities","258","41","217","19","0","19","277","41","236","0","157","0","157","79","120","79"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","3393","266","3127","10807","0","10807","14200","266","13934","742","157","4040","4939","8995","9261","9737"
"E12","Supporting People (SP)","0","0","0","817","0","817","817","0","817","0","0","0","0","817","817","817"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","3393","266","3127","11624","0","11624","15017","266","14751","742","157","4040","4939","9812","10078","10554"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","1254","0","1254","29","0","29","1283","0","1283","0","33","0","33","1250","1250","1250"
"F2","Nursing care placements","0","0","0","76","0","76","76","0","76","11","0","30","41","35","35","46"
"F3","Residential care placements","343","58","285","1168","0","1168","1511","58","1453","94","0","379","473","980","1038","1074"
"F4","Supported and other accommodation","8","0","8","622","0","622","630","0","630","7","0","108","115","515","515","522"
"F5","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F6","Home care","14","0","14","76","0","76","90","0","90","3","0","0","3","87","87","90"
"F7","Day care","212","0","212","311","0","311","523","0","523","0","86","0","86","437","437","437"
"F8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F10","Other services to adults with mental health needs","65","24","41","77","0","77","142","24","118","0","0","0","0","118","142","118"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","1896","82","1814","2359","0","2359","4255","82","4173","115","119","517","751","3422","3504","3537"
"F12","Supporting People (SP)","0","0","0","353","0","353","353","0","353","0","0","0","0","353","353","353"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","1896","82","1814","2712","0","2712","4608","82","4526","115","119","517","751","3775","3857","3890"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","131","0","131","0","0","0","131","0","131","0","0","0","0","131","131","131"
"G2","Unaccompanied children","233","0","233","0","0","0","233","0","233","0","0","1","1","232","232","232"
"G3","Families","131","0","131","0","0","0","131","0","131","0","0","0","0","131","131","131"
"G4","Lone adults","94","0","94","0","0","0","94","0","94","0","0","0","0","94","94","94"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","589","0","589","0","0","0","589","0","589","0","0","1","1","588","588","588"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H2","HIV/AIDS","15","0","15","110","0","110","125","0","125","0","0","0","0","125","125","125"
"H3","Substance abuse (addictions)","0","0","0","19","0","19","19","0","19","0","0","0","0","19","19","19"
"H4","Other other adult services","0","0","0","1","0","1","1","0","1","0","0","0","0","1","1","1"
"H5","TOTAL OTHER ADULT SERVICES excluding Supporting People (LINES H1 to H4)","15","0","15","130","0","130","145","0","145","0","0","0","0","145","145","145"
"H6","Supporting People","0","0","0","27","0","27","27","0","27","0","0","0","0","27","27","27"
"H7","TOTAL OTHER ADULT SERVICES including Supporting People (LINES H5+H6)","15","0","15","157","0","157","172","0","172","0","0","0","0","172","172","172"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS excluding Supporting People (LINES A3+B1+C11+D11+E11+F11+G5+H5)","30645","1573","29072","30308","0","30308","60953","1573","59380","3952","1407","5811","11170","48210","49783","52162"
"I2","TOTAL Supporting People (LINES B2+C12+D12+E12+F12+H6)","0","0","0","1984","0","1984","1984","0","1984","0","0","0","0","1984","1984","1984"
"I3","TOTAL PSS including Supporting People (LINES A3+B1+C13+D13+E13+F13+G5+H7)","30645","1573","29072","32292","0","32292","62937","1573","61364","3952","1407","5811","11170","50194","51767","54146"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3304",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10825",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I3+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44246",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memorandum","ACTUAL TOTAL NET COST on a pre FRS17 basis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43336",NA
