"PSS EXPENDITURE IN 2005-06 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","PSS EX1 Return for 2005-06 Draft 3"
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","11133","196","10937","1547","0","1547","12680","196","12484","197","106","0","303","12181","12377","12378"
"BA2","Total children's services - commissioning and social work (line BA1)","11133","196","10937","1547","0","1547","12680","196","12484","197","106","0","303","12181","12377","12378"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","2266","100","2166","3056","0","3056","5322","100","5222","1","0","0","1","5221","5321","5222"
"BB2","Secure accommodation (welfare)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BB3","Fostering services","4622","36","4586","2788","0","2788","7410","36","7374","0","0","108","108","7266","7302","7266"
"BB4","Other children looked after services","661","0","661","42","0","42","703","0","703","0","0","10","10","693","693","693"
"BB5","Total children looked after (lines BB1 to BB4)","7549","136","7413","5886","0","5886","13435","136","13299","1","0","118","119","13180","13316","13181"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","1571","53","1518","0","0","0","1571","53","1518","70","0","0","70","1448","1501","1518"
"BC2","Services for under 8s","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC3","Direct payments","0","0","0","133","0","133","133","0","133","0","0","16","16","117","117","117"
"BC4","Home care","172","0","172","0","0","0","172","0","172","0","0","0","0","172","172","172"
"BC5","Equipment and adaptations","401","6","395","7","0","7","408","6","402","1","6","0","7","395","401","396"
"BC6","Other family support services","2617","128","2489","2520","0","2520","5137","128","5009","0","394","12","406","4603","4731","4603"
"BC7","Total family support services (lines BC1 to BC6)","4761","187","4574","2660","0","2660","7421","187","7234","71","400","28","499","6735","6922","6806"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","122","0","122","122","0","122","0","0","0","0","122","122","122"
"BD2","Youth offender teams","252","0","252","0","0","0","252","0","252","0","0","0","0","252","252","252"
"BD3","Other youth justice services","3","0","3","0","0","0","3","0","3","0","0","0","0","3","3","3"
"BD4","Total youth justice (lines BD1 to BD3)","255","0","255","122","0","122","377","0","377","0","0","0","0","377","377","377"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","1204","11","1193","0","0","0","1204","11","1193","0","0","0","0","1193","1204","1193"
"BE2","Leaving care services","1180","18","1162","44","0","44","1224","18","1206","9","0","47","56","1150","1168","1159"
"BE3","Other other children's and families services","308","3","305","562","0","562","870","3","867","18","0","0","18","849","852","867"
"BE4","Total other children's and families services (lines BE1 to BE3)","2692","32","2660","606","0","606","3298","32","3266","27","0","47","74","3192","3224","3219"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES excluding SP (LINES BA2+BB5+BC7+BD4+BE4)","26390","551","25839","10821","0","10821","37211","551","36660","296","506","193","995","35665","36216","35961"
"B2","Supporting People (SP)","9","0","9","319","0","319","328","0","328","0","0","0","0","328","328","328"
"B3","TOTAL CHILDREN'S AND FAMILIES SERVICES including SP (LINES BA2+BB5+BC7+BD4+BE4+B2)","26399","551","25848","11140","0","11140","37539","551","36988","296","506","193","995","35993","36544","36289"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","7642","140","7502","99","0","99","7741","140","7601","-59","136","6","83","7518","7658","7459"
"C2","Nursing care placements","0","0","0","23323","0","23323","23323","0","23323","7692","393","0","8085","15238","15238","22930"
"C3","Residential care placements","15972","537","15435","17575","0","17575","33547","537","33010","10867","53","147","11067","21943","22480","32810"
"C4","Supported and other accommodation","757","114","643","25","0","25","782","114","668","0","0","1","1","667","781","667"
"C5","Direct payments","0","0","0","161","0","161","161","0","161","2","0","0","2","159","159","161"
"C6","Home care","9861","78","9783","8190","0","8190","18051","78","17973","2682","325","6","3013","14960","15038","17642"
"C7","Day care","2706","67","2639","1243","0","1243","3949","67","3882","656","153","12","821","3061","3128","3717"
"C8","Equipment and adaptations","1552","23","1529","29","0","29","1581","23","1558","2","23","0","25","1533","1556","1535"
"C9","Meals","870","17","853","143","0","143","1013","17","996","610","1","2","613","383","400","993"
"C10","Other services to older people","1053","20","1033","2204","0","2204","3257","20","3237","21","151","293","465","2772","2792","2793"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","40413","996","39417","52992","0","52992","93405","996","92409","22473","1235","467","24175","68234","69230","90707"
"C12","Supporting People","94","0","94","3174","0","3174","3268","0","3268","0","0","0","0","3268","3268","3268"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","40507","996","39511","56166","0","56166","96673","996","95677","22473","1235","467","24175","71502","72498","93975"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","2194","42","2152","31","0","31","2225","42","2183","3","28","2","33","2150","2192","2153"
"D2","Nursing care placements","0","0","0","2038","0","2038","2038","0","2038","466","307","0","773","1265","1265","1731"
"D3","Residential care placements","0","0","0","1651","0","1651","1651","0","1651","173","0","0","173","1478","1478","1651"
"D4","Supported and other accommodation","0","0","0","9","0","9","9","0","9","1","0","0","1","8","8","9"
"D5","Direct payments","0","0","0","1408","0","1408","1408","0","1408","24","316","0","340","1068","1068","1092"
"D6","Home care","1071","7","1064","2723","0","2723","3794","7","3787","237","617","117","971","2816","2823","3053"
"D7","Day care","0","0","0","152","0","152","152","0","152","2","0","0","2","150","150","152"
"D8","Equipment and adaptations","718","10","708","19","0","19","737","10","727","1","10","0","11","716","726","717"
"D9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D10","Other services to adults with a physical disability or sensory impairment","294","0","294","311","0","311","605","0","605","0","23","0","23","582","582","582"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","4277","59","4218","8342","0","8342","12619","59","12560","907","1301","119","2327","10233","10292","11140"
"D12","Supporting People (SP)","4","0","4","141","0","141","145","0","145","0","0","0","0","145","145","145"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","4281","59","4222","8483","0","8483","12764","59","12705","907","1301","119","2327","10378","10437","11285"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","1921","36","1885","3","0","3","1924","36","1888","11","221","57","289","1599","1635","1610"
"E2","Nursing care placements","0","0","0","925","0","925","925","0","925","146","178","0","324","601","601","747"
"E3","Residential care placements","2139","251","1888","9549","0","9549","11688","251","11437","1035","1697","326","3058","8379","8630","9414"
"E4","Supported and other accommodation","1367","27","1340","9334","0","9334","10701","27","10674","314","4987","4","5305","5369","5396","5683"
"E5","Direct payments","0","0","0","338","0","338","338","0","338","12","123","0","135","203","203","215"
"E6","Home care","1327","19","1308","6251","0","6251","7578","19","7559","157","1907","302","2366","5193","5212","5350"
"E7","Day care","4856","468","4388","2398","0","2398","7254","468","6786","367","336","95","798","5988","6456","6355"
"E8","Equipment and adaptations","1","0","1","0","0","0","1","0","1","0","0","0","0","1","1","1"
"E9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E10","Other services to adults with learning disabilities","170","0","170","701","0","701","871","0","871","2","122","13","137","734","734","736"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","11781","801","10980","29499","0","29499","41280","801","40479","2044","9571","797","12412","28067","28868","30111"
"E12","Supporting People (SP)","225","0","225","7600","0","7600","7825","0","7825","0","0","0","0","7825","7825","7825"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","12006","801","11205","37099","0","37099","49105","801","48304","2044","9571","797","12412","35892","36693","37936"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","1857","14","1843","195","0","195","2052","14","2038","2","89","4","95","1943","1957","1945"
"F2","Nursing care placements","0","0","0","408","0","408","408","0","408","96","88","0","184","224","224","320"
"F3","Residential care placements","0","0","0","1285","0","1285","1285","0","1285","171","0","0","171","1114","1114","1285"
"F4","Supported and other accommodation","502","11","491","2","0","2","504","11","493","0","321","0","321","172","183","172"
"F5","Direct payments","0","0","0","17","0","17","17","0","17","0","1","0","1","16","16","16"
"F6","Home care","445","1","444","112","0","112","557","1","556","30","75","0","105","451","452","481"
"F7","Day care","400","62","338","673","0","673","1073","62","1011","25","121","0","146","865","927","890"
"F8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F10","Other services to adults with mental health needs","446","17","429","74","0","74","520","17","503","20","103","0","123","380","397","400"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","3650","105","3545","2766","0","2766","6416","105","6311","344","798","4","1146","5165","5270","5509"
"F12","Supporting People (SP)","24","0","24","801","0","801","825","0","825","0","0","0","0","825","825","825"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","3674","105","3569","3567","0","3567","7241","105","7136","344","798","4","1146","5990","6095","6334"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G2","Unaccompanied children","5","0","5","0","0","0","5","0","5","0","0","0","0","5","5","5"
"G3","Families","17","0","17","0","0","0","17","0","17","0","0","0","0","17","17","17"
"G4","Lone adults","4","0","4","0","0","0","4","0","4","0","0","0","0","4","4","4"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","26","0","26","0","0","0","26","0","26","0","0","0","0","26","26","26"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H2","HIV/AIDS","0","0","0","20","0","20","20","0","20","0","0","0","0","20","20","20"
"H3","Substance abuse (addictions)","231","2","229","292","0","292","523","2","521","14","8","0","22","499","501","513"
"H4","Other other adult services","116","0","116","509","0","509","625","0","625","5","0","0","5","620","620","625"
"H5","TOTAL OTHER ADULT SERVICES excluding Supporting People (LINES H1 to H4)","347","2","345","821","0","821","1168","2","1166","19","8","0","27","1139","1141","1158"
"H6","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H7","TOTAL OTHER ADULT SERVICES including Supporting People (LINES H5+H6)","347","2","345","821","0","821","1168","2","1166","19","8","0","27","1139","1141","1158"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS excluding Supporting People (LINES A3+B1+C11+D11+E11+F11+G5+H5)","87380","2523","84857","105241","0","105241","192621","2523","190098","26083","13419","1580","41082","149016","151539","175099"
"I2","TOTAL Supporting People (LINES B2+C12+D12+E12+F12+H6)","356","0","356","12035","0","12035","12391","0","12391","0","0","0","0","12391","12391","12391"
"I3","TOTAL PSS including Supporting People (LINES A3+B1+C13+D13+E13+F13+G5+H7)","87736","2523","85213","117276","0","117276","205012","2523","202489","26083","13419","1580","41082","161407","163930","187490"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"232",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2876",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37937",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I3+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"129101",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memorandum","ACTUAL TOTAL NET COST on a pre FRS17 basis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"129361",NA
