"PSS EXPENDITURE IN 2005-06 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","PSS EX1 Return for 2005-06 Draft 3"
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","10960","0","10960","0","0","0","10960","0","10960","0","0","228","228","10732","10732","10732"
"BA2","Total children's services - commissioning and social work (line BA1)","10960","0","10960","0","0","0","10960","0","10960","0","0","228","228","10732","10732","10732"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","4387","263","4124","5138","0","5138","9525","263","9262","0","0","4","4","9258","9521","9258"
"BB2","Secure accommodation (welfare)","0","0","0","97","0","97","97","0","97","0","0","0","0","97","97","97"
"BB3","Fostering services","2827","0","2827","4173","0","4173","7000","0","7000","0","0","2","2","6998","6998","6998"
"BB4","Other children looked after services","27","0","27","709","0","709","736","0","736","0","0","1","1","735","735","735"
"BB5","Total children looked after (lines BB1 to BB4)","7241","263","6978","10117","0","10117","17358","263","17095","0","0","7","7","17088","17351","17088"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","6","0","6","884","100","784","890","100","790","0","0","0","0","790","890","790"
"BC2","Services for under 8s","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC3","Direct payments","0","0","0","107","0","107","107","0","107","0","0","0","0","107","107","107"
"BC4","Home care","0","0","0","407","0","407","407","0","407","0","0","0","0","407","407","407"
"BC5","Equipment and adaptations","25","0","25","0","0","0","25","0","25","0","0","0","0","25","25","25"
"BC6","Other family support services","1410","0","1410","2555","0","2555","3965","0","3965","0","0","22","22","3943","3943","3943"
"BC7","Total family support services (lines BC1 to BC6)","1441","0","1441","3953","100","3853","5394","100","5294","0","0","22","22","5272","5372","5272"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD2","Youth offender teams","1507","24","1483","15","0","15","1522","24","1498","0","0","98","98","1400","1424","1400"
"BD3","Other youth justice services","384","0","384","11","0","11","395","0","395","0","0","147","147","248","248","248"
"BD4","Total youth justice (lines BD1 to BD3)","1891","24","1867","26","0","26","1917","24","1893","0","0","245","245","1648","1672","1648"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","836","0","836","132","0","132","968","0","968","0","0","18","18","950","950","950"
"BE2","Leaving care services","901","0","901","241","0","241","1142","0","1142","0","0","11","11","1131","1131","1131"
"BE3","Other other children's and families services","136","0","136","209","0","209","345","0","345","0","0","0","0","345","345","345"
"BE4","Total other children's and families services (lines BE1 to BE3)","1873","0","1873","582","0","582","2455","0","2455","0","0","29","29","2426","2426","2426"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES excluding SP (LINES BA2+BB5+BC7+BD4+BE4)","23406","287","23119","14678","100","14578","38084","387","37697","0","0","531","531","37166","37553","37166"
"B2","Supporting People (SP)","0","0","0","13","0","13","13","0","13","0","0","0","0","13","13","13"
"B3","TOTAL CHILDREN'S AND FAMILIES SERVICES including SP (LINES BA2+BB5+BC7+BD4+BE4+B2)","23406","287","23119","14691","100","14591","38097","387","37710","0","0","531","531","37179","37566","37179"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","4651","0","4651","0","0","0","4651","0","4651","0","0","0","0","4651","4651","4651"
"C2","Nursing care placements","0","0","0","6838","0","6838","6838","0","6838","1817","0","0","1817","5021","5021","6838"
"C3","Residential care placements","0","0","0","23863","547","23316","23863","547","23316","7046","0","613","7659","15657","16204","22703"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5","Direct payments","0","0","0","367","0","367","367","0","367","0","0","0","0","367","367","367"
"C6","Home care","4530","0","4530","8030","0","8030","12560","0","12560","726","0","0","726","11834","11834","12560"
"C7","Day care","2022","376","1646","542","64","478","2564","440","2124","253","0","126","379","1745","2185","1998"
"C8","Equipment and adaptations","387","0","387","1","0","1","388","0","388","0","0","0","0","388","388","388"
"C9","Meals","0","0","0","171","0","171","171","0","171","91","0","0","91","80","80","171"
"C10","Other services to older people","632","0","632","620","0","620","1252","0","1252","0","0","62","62","1190","1190","1190"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","12222","376","11846","40432","611","39821","52654","987","51667","9933","0","801","10734","40933","41920","50866"
"C12","Supporting People","0","0","0","143","0","143","143","0","143","0","0","0","0","143","143","143"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","12222","376","11846","40575","611","39964","52797","987","51810","9933","0","801","10734","41076","42063","51009"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","1224","0","1224","0","0","0","1224","0","1224","0","0","0","0","1224","1224","1224"
"D2","Nursing care placements","0","0","0","1122","0","1122","1122","0","1122","192","0","0","192","930","930","1122"
"D3","Residential care placements","0","0","0","878","0","878","878","0","878","233","0","0","233","645","645","878"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D5","Direct payments","0","0","0","734","0","734","734","0","734","0","0","0","0","734","734","734"
"D6","Home care","166","0","166","1650","0","1650","1816","0","1816","61","0","0","61","1755","1755","1816"
"D7","Day care","0","0","0","255","0","255","255","0","255","0","0","0","0","255","255","255"
"D8","Equipment and adaptations","67","0","67","0","0","0","67","0","67","0","0","0","0","67","67","67"
"D9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D10","Other services to adults with a physical disability or sensory impairment","11","0","11","90","0","90","101","0","101","0","0","33","33","68","68","68"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","1468","0","1468","4729","0","4729","6197","0","6197","486","0","33","519","5678","5678","6164"
"D12","Supporting People (SP)","0","0","0","18","0","18","18","0","18","0","0","0","0","18","18","18"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","1468","0","1468","4747","0","4747","6215","0","6215","486","0","33","519","5696","5696","6182"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","1333","0","1333","0","0","0","1333","0","1333","0","0","281","281","1052","1052","1052"
"E2","Nursing care placements","0","0","0","78","0","78","78","0","78","3","0","0","3","75","75","78"
"E3","Residential care placements","2554","0","2554","11790","1","11789","14344","1","14343","1104","0","2368","3472","10871","10872","11975"
"E4","Supported and other accommodation","2671","254","2417","1133","0","1133","3804","254","3550","77","0","785","862","2688","2942","2765"
"E5","Direct payments","0","0","0","120","0","120","120","0","120","0","0","0","0","120","120","120"
"E6","Home care","0","0","0","163","0","163","163","0","163","0","0","0","0","163","163","163"
"E7","Day care","4663","608","4055","1187","0","1187","5850","608","5242","193","0","16","209","5033","5641","5226"
"E8","Equipment and adaptations","14","0","14","0","0","0","14","0","14","0","0","0","0","14","14","14"
"E9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E10","Other services to adults with learning disabilities","767","0","767","18","0","18","785","0","785","0","0","224","224","561","561","561"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","12002","862","11140","14489","1","14488","26491","863","25628","1377","0","3674","5051","20577","21440","21954"
"E12","Supporting People (SP)","0","0","0","163","0","163","163","0","163","0","0","0","0","163","163","163"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","12002","862","11140","14652","1","14651","26654","863","25791","1377","0","3674","5051","20740","21603","22117"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","2502","0","2502","0","0","0","2502","0","2502","0","0","0","0","2502","2502","2502"
"F2","Nursing care placements","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F3","Residential care placements","538","44","494","97","0","97","635","44","591","16","0","47","63","528","572","544"
"F4","Supported and other accommodation","10","0","10","151","31","120","161","31","130","12","0","21","33","97","128","109"
"F5","Direct payments","0","0","0","9","0","9","9","0","9","0","0","0","0","9","9","9"
"F6","Home care","0","0","0","77","0","77","77","0","77","0","0","0","0","77","77","77"
"F7","Day care","525","0","525","98","0","98","623","0","623","0","0","0","0","623","623","623"
"F8","Equipment and adaptations","10","0","10","0","0","0","10","0","10","0","0","0","0","10","10","10"
"F9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F10","Other services to adults with mental health needs","715","0","715","0","0","0","715","0","715","0","0","14","14","701","701","701"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","4300","44","4256","432","31","401","4732","75","4657","28","0","82","110","4547","4622","4575"
"F12","Supporting People (SP)","0","0","0","21","0","21","21","0","21","0","0","0","0","21","21","21"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","4300","44","4256","453","31","422","4753","75","4678","28","0","82","110","4568","4643","4596"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","55","0","55","0","0","0","55","0","55","0","0","0","0","55","55","55"
"G2","Unaccompanied children","156","0","156","0","0","0","156","0","156","0","0","0","0","156","156","156"
"G3","Families","58","0","58","0","0","0","58","0","58","0","0","21","21","37","37","37"
"G4","Lone adults","26","0","26","0","0","0","26","0","26","0","0","1","1","25","25","25"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","295","0","295","0","0","0","295","0","295","0","0","22","22","273","273","273"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H2","HIV/AIDS","67","0","67","11","0","11","78","0","78","0","0","0","0","78","78","78"
"H3","Substance abuse (addictions)","737","0","737","276","0","276","1013","0","1013","0","0","305","305","708","708","708"
"H4","Other other adult services","15","0","15","42","0","42","57","0","57","0","0","49","49","8","8","8"
"H5","TOTAL OTHER ADULT SERVICES excluding Supporting People (LINES H1 to H4)","819","0","819","329","0","329","1148","0","1148","0","0","354","354","794","794","794"
"H6","Supporting People","0","0","0","107","0","107","107","0","107","0","0","0","0","107","107","107"
"H7","TOTAL OTHER ADULT SERVICES including Supporting People (LINES H5+H6)","819","0","819","436","0","436","1255","0","1255","0","0","354","354","901","901","901"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS excluding Supporting People (LINES A3+B1+C11+D11+E11+F11+G5+H5)","54837","1569","53268","75089","743","74346","129926","2312","127614","11824","0","5497","17321","110293","112605","122117"
"I2","TOTAL Supporting People (LINES B2+C12+D12+E12+F12+H6)","0","0","0","465","0","465","465","0","465","0","0","0","0","465","465","465"
"I3","TOTAL PSS including Supporting People (LINES A3+B1+C13+D13+E13+F13+G5+H7)","54837","1569","53268","75554","743","74811","130391","2312","128079","11824","0","5497","17321","110758","113070","122582"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"833",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11459",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I3+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"102444",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memorandum","ACTUAL TOTAL NET COST on a pre FRS17 basis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"102885",NA
