"PSS EXPENDITURE IN 2005-06 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","PSS EX1 Return for 2005-06 Draft 3"
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","13557","528","13029","0","0","0","13557","528","13029","0","0","6","6","13023","13551","13023"
"BA2","Total children's services - commissioning and social work (line BA1)","13557","528","13029","0","0","0","13557","528","13029","0","0","6","6","13023","13551","13023"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","8754","627","8127","9917","0","9917","18671","627","18044","0","0","287","287","17757","18384","17757"
"BB2","Secure accommodation (welfare)","646","50","596","24","0","24","670","50","620","0","0","24","24","596","646","596"
"BB3","Fostering services","9063","32","9031","5348","0","5348","14411","32","14379","0","0","46","46","14333","14365","14333"
"BB4","Other children looked after services","0","0","0","386","0","386","386","0","386","0","0","0","0","386","386","386"
"BB5","Total children looked after (lines BB1 to BB4)","18463","709","17754","15675","0","15675","34138","709","33429","0","0","357","357","33072","33781","33072"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","7417","450","6967","207","1","206","7624","451","7173","0","0","4","4","7169","7620","7169"
"BC2","Services for under 8s","171","2","169","113","0","113","284","2","282","0","0","16","16","266","268","266"
"BC3","Direct payments","0","0","0","478","0","478","478","0","478","0","0","10","10","468","468","468"
"BC4","Home care","74","0","74","816","0","816","890","0","890","0","0","2","2","888","888","888"
"BC5","Equipment and adaptations","0","0","0","129","0","129","129","0","129","0","0","0","0","129","129","129"
"BC6","Other family support services","2186","20","2166","2126","2","2124","4312","22","4290","0","0","99","99","4191","4213","4191"
"BC7","Total family support services (lines BC1 to BC6)","9848","472","9376","3869","3","3866","13717","475","13242","0","0","131","131","13111","13586","13111"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","2100","199","1901","149","0","149","2249","199","2050","0","0","1860","1860","190","389","190"
"BD2","Youth offender teams","3923","47","3876","0","0","0","3923","47","3876","0","0","2369","2369","1507","1554","1507"
"BD3","Other youth justice services","0","0","0","221","0","221","221","0","221","0","0","0","0","221","221","221"
"BD4","Total youth justice (lines BD1 to BD3)","6023","246","5777","370","0","370","6393","246","6147","0","0","4229","4229","1918","2164","1918"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","2117","10","2107","0","0","0","2117","10","2107","0","0","-1","-1","2108","2118","2108"
"BE2","Leaving care services","415","1","414","900","1","899","1315","2","1313","0","0","46","46","1267","1269","1267"
"BE3","Other other children's and families services","2824","2","2822","713","0","713","3537","2","3535","0","0","6","6","3529","3531","3529"
"BE4","Total other children's and families services (lines BE1 to BE3)","5356","13","5343","1613","1","1612","6969","14","6955","0","0","51","51","6904","6918","6904"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES excluding SP (LINES BA2+BB5+BC7+BD4+BE4)","53247","1968","51279","21527","4","21523","74774","1972","72802","0","0","4774","4774","68028","70000","68028"
"B2","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"B3","TOTAL CHILDREN'S AND FAMILIES SERVICES including SP (LINES BA2+BB5+BC7+BD4+BE4+B2)","53247","1968","51279","21527","4","21523","74774","1972","72802","0","0","4774","4774","68028","70000","68028"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","14811","919","13892","0","0","0","14811","919","13892","0","0","75","75","13817","14736","13817"
"C2","Nursing care placements","7952","936","7016","38397","4","38393","46349","940","45409","10890","0","523","11413","33996","34936","44886"
"C3","Residential care placements","26210","2379","23831","32458","3","32455","58668","2382","56286","15748","0","964","16712","39574","41956","55322"
"C4","Supported and other accommodation","0","0","0","336","0","336","336","0","336","85","0","1","86","250","250","335"
"C5","Direct payments","0","0","0","3060","0","3060","3060","0","3060","281","0","3","284","2776","2776","3057"
"C6","Home care","15309","48","15261","31004","2","31002","46313","50","46263","4043","0","735","4778","41485","41535","45528"
"C7","Day care","1847","121","1726","3002","2","3000","4849","123","4726","106","0","207","313","4413","4536","4519"
"C8","Equipment and adaptations","2492","0","2492","329","0","329","2821","0","2821","0","656","10","666","2155","2155","2155"
"C9","Meals","0","0","0","931","0","931","931","0","931","440","0","122","562","369","369","809"
"C10","Other services to older people","1115","977","138","1284","0","1284","2399","977","1422","0","0","18","18","1404","2381","1404"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","69736","5380","64356","110801","11","110790","180537","5391","175146","31593","656","2658","34907","140239","145630","171832"
"C12","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","69736","5380","64356","110801","11","110790","180537","5391","175146","31593","656","2658","34907","140239","145630","171832"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","6815","222","6593","0","0","0","6815","222","6593","0","0","69","69","6524","6746","6524"
"D2","Nursing care placements","0","0","0","2708","0","2708","2708","0","2708","438","0","21","459","2249","2249","2687"
"D3","Residential care placements","1130","182","948","4282","0","4282","5412","182","5230","458","0","167","625","4605","4787","5063"
"D4","Supported and other accommodation","0","0","0","26","0","26","26","0","26","0","0","0","0","26","26","26"
"D5","Direct payments","0","0","0","4699","1","4698","4699","1","4698","429","0","83","512","4186","4187","4615"
"D6","Home care","1379","5","1374","4748","0","4748","6127","5","6122","187","0","440","627","5495","5500","5682"
"D7","Day care","1881","265","1616","1085","0","1085","2966","265","2701","33","0","37","70","2631","2896","2664"
"D8","Equipment and adaptations","1452","37","1415","31","0","31","1483","37","1446","0","164","776","940","506","543","506"
"D9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D10","Other services to adults with a physical disability or sensory impairment","101","0","101","420","0","420","521","0","521","0","0","0","0","521","521","521"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","12758","711","12047","17999","1","17998","30757","712","30045","1545","164","1593","3302","26743","27455","28288"
"D12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","12758","711","12047","17999","1","17998","30757","712","30045","1545","164","1593","3302","26743","27455","28288"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","4285","236","4049","0","0","0","4285","236","4049","0","0","34","34","4015","4251","4015"
"E2","Nursing care placements","0","0","0","683","0","683","683","0","683","62","0","91","153","530","530","592"
"E3","Residential care placements","5197","589","4608","38615","0","38615","43812","589","43223","2585","0","10743","13328","29895","30484","32480"
"E4","Supported and other accommodation","1","0","1","1024","0","1024","1025","0","1025","194","0","20","214","811","811","1005"
"E5","Direct payments","0","0","0","897","0","897","897","0","897","46","0","39","85","812","812","858"
"E6","Home care","189","1","188","12113","1","12112","12302","2","12300","77","0","4655","4732","7568","7570","7645"
"E7","Day care","11058","1260","9798","3462","0","3462","14520","1260","13260","36","0","2250","2286","10974","12234","11010"
"E8","Equipment and adaptations","0","0","0","2","0","2","2","0","2","0","0","0","0","2","2","2"
"E9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E10","Other services to adults with learning disabilities","182","0","182","477","0","477","659","0","659","9","0","143","152","507","507","516"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","20912","2086","18826","57273","1","57272","78185","2087","76098","3009","0","17975","20984","55114","57201","58123"
"E12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","20912","2086","18826","57273","1","57272","78185","2087","76098","3009","0","17975","20984","55114","57201","58123"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","6333","257","6076","0","0","0","6333","257","6076","0","0","567","567","5509","5766","5509"
"F2","Nursing care placements","0","0","0","505","1","504","505","1","504","50","0","0","50","454","455","504"
"F3","Residential care placements","8","1","7","3119","1","3118","3127","2","3125","229","0","224","453","2672","2674","2901"
"F4","Supported and other accommodation","0","0","0","153","1","152","153","1","152","24","0","0","24","128","129","152"
"F5","Direct payments","0","0","0","155","1","154","155","1","154","5","0","0","5","149","150","154"
"F6","Home care","591","3","588","880","7","873","1471","10","1461","23","0","38","61","1400","1410","1423"
"F7","Day care","1064","184","880","922","8","914","1986","192","1794","1","0","87","88","1706","1898","1707"
"F8","Equipment and adaptations","0","0","0","1","0","1","1","0","1","0","0","0","0","1","1","1"
"F9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F10","Other services to adults with mental health needs","108","8","100","992","7","985","1100","15","1085","0","0","64","64","1021","1036","1021"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","8104","453","7651","6727","26","6701","14831","479","14352","332","0","980","1312","13040","13519","13372"
"F12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","8104","453","7651","6727","26","6701","14831","479","14352","332","0","980","1312","13040","13519","13372"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","64","2","62","0","0","0","64","2","62","0","0","0","0","62","64","62"
"G2","Unaccompanied children","0","0","0","320","0","320","320","0","320","0","0","0","0","320","320","320"
"G3","Families","0","0","0","3","0","3","3","0","3","0","0","0","0","3","3","3"
"G4","Lone adults","0","0","0","19","0","19","19","0","19","0","0","0","0","19","19","19"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","64","2","62","342","0","342","406","2","404","0","0","0","0","404","406","404"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","365","7","358","0","0","0","365","7","358","0","0","149","149","209","216","209"
"H2","HIV/AIDS","187","2","185","87","0","87","274","2","272","0","0","49","49","223","225","223"
"H3","Substance abuse (addictions)","0","0","0","371","0","371","371","0","371","14","0","9","23","348","348","362"
"H4","Other other adult services","0","0","0","628","0","628","628","0","628","0","0","203","203","425","425","425"
"H5","TOTAL OTHER ADULT SERVICES excluding Supporting People (LINES H1 to H4)","552","9","543","1086","0","1086","1638","9","1629","14","0","410","424","1205","1214","1219"
"H6","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H7","TOTAL OTHER ADULT SERVICES including Supporting People (LINES H5+H6)","552","9","543","1086","0","1086","1638","9","1629","14","0","410","424","1205","1214","1219"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS excluding Supporting People (LINES A3+B1+C11+D11+E11+F11+G5+H5)","166011","10611","155400","215755","43","215712","381766","10654","371112","36493","820","28490","65803","305309","315963","341802"
"I2","TOTAL Supporting People (LINES B2+C12+D12+E12+F12+H6)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"I3","TOTAL PSS including Supporting People (LINES A3+B1+C13+D13+E13+F13+G5+H7)","166011","10611","155400","215755","43","215712","381766","10654","371112","36493","820","28490","65803","305309","315963","341802"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"837",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32058",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72648",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I3+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"276210",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memorandum","ACTUAL TOTAL NET COST on a pre FRS17 basis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"273285",NA
