"PSS EXPENDITURE IN 2005-06 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","PSS EX1 Return for 2005-06 Draft 3"
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","6740","194","6546","207","0","207","6947","194","6753","68","0","153","221","6532","6726","6600"
"BA2","Total children's services - commissioning and social work (line BA1)","6740","194","6546","207","0","207","6947","194","6753","68","0","153","221","6532","6726","6600"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","909","27","882","1213","0","1213","2122","27","2095","227","0","0","227","1868","1895","2095"
"BB2","Secure accommodation (welfare)","0","0","0","111","0","111","111","0","111","0","0","0","0","111","111","111"
"BB3","Fostering services","2484","1","2483","127","0","127","2611","1","2610","0","0","11","11","2599","2600","2599"
"BB4","Other children looked after services","741","64","677","676","0","676","1417","64","1353","0","0","120","120","1233","1297","1233"
"BB5","Total children looked after (lines BB1 to BB4)","4134","92","4042","2127","0","2127","6261","92","6169","227","0","131","358","5811","5903","6038"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","688","75","613","0","0","0","688","75","613","0","0","0","0","613","688","613"
"BC2","Services for under 8s","22","0","22","60","0","60","82","0","82","0","0","0","0","82","82","82"
"BC3","Direct payments","0","0","0","208","0","208","208","0","208","0","0","0","0","208","208","208"
"BC4","Home care","688","0","688","143","0","143","831","0","831","0","0","1","1","830","830","830"
"BC5","Equipment and adaptations","45","0","45","0","0","0","45","0","45","0","0","0","0","45","45","45"
"BC6","Other family support services","834","24","810","526","0","526","1360","24","1336","56","0","0","56","1280","1304","1336"
"BC7","Total family support services (lines BC1 to BC6)","2277","99","2178","937","0","937","3214","99","3115","56","0","1","57","3058","3157","3114"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","115","0","115","115","0","115","0","0","0","0","115","115","115"
"BD2","Youth offender teams","1531","0","1531","0","0","0","1531","0","1531","149","0","473","622","909","909","1058"
"BD3","Other youth justice services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD4","Total youth justice (lines BD1 to BD3)","1531","0","1531","115","0","115","1646","0","1646","149","0","473","622","1024","1024","1173"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","550","0","550","0","0","0","550","0","550","0","0","85","85","465","465","465"
"BE2","Leaving care services","163","0","163","721","0","721","884","0","884","0","0","0","0","884","884","884"
"BE3","Other other children's and families services","21","0","21","2","0","2","23","0","23","0","0","0","0","23","23","23"
"BE4","Total other children's and families services (lines BE1 to BE3)","734","0","734","723","0","723","1457","0","1457","0","0","85","85","1372","1372","1372"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES excluding SP (LINES BA2+BB5+BC7+BD4+BE4)","15416","385","15031","4109","0","4109","19525","385","19140","500","0","843","1343","17797","18182","18297"
"B2","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"B3","TOTAL CHILDREN'S AND FAMILIES SERVICES including SP (LINES BA2+BB5+BC7+BD4+BE4+B2)","15416","385","15031","4109","0","4109","19525","385","19140","500","0","843","1343","17797","18182","18297"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","3054","0","3054","0","0","0","3054","0","3054","17","11","0","28","3026","3026","3043"
"C2","Nursing care placements","0","0","0","6445","0","6445","6445","0","6445","2393","0","0","2393","4052","4052","6445"
"C3","Residential care placements","1423","144","1279","12229","0","12229","13652","144","13508","4974","44","0","5018","8490","8634","13464"
"C4","Supported and other accommodation","373","0","373","324","0","324","697","0","697","0","0","0","0","697","697","697"
"C5","Direct payments","0","0","0","217","0","217","217","0","217","17","0","0","17","200","200","217"
"C6","Home care","2526","13","2513","7541","0","7541","10067","13","10054","1007","54","0","1061","8993","9006","10000"
"C7","Day care","2260","125","2135","215","0","215","2475","125","2350","139","12","0","151","2199","2324","2338"
"C8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C9","Meals","941","30","911","17","0","17","958","30","928","375","18","0","393","535","565","910"
"C10","Other services to older people","460","0","460","784","0","784","1244","0","1244","0","0","0","0","1244","1244","1244"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","11037","312","10725","27772","0","27772","38809","312","38497","8922","139","0","9061","29436","29748","38358"
"C12","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","11037","312","10725","27772","0","27772","38809","312","38497","8922","139","0","9061","29436","29748","38358"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","2347","82","2265","0","0","0","2347","82","2265","1","36","0","37","2228","2310","2229"
"D2","Nursing care placements","0","0","0","934","0","934","934","0","934","261","101","0","362","572","572","833"
"D3","Residential care placements","0","0","0","1048","0","1048","1048","0","1048","213","26","0","239","809","809","1022"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D5","Direct payments","0","0","0","953","0","953","953","0","953","26","149","0","175","778","778","804"
"D6","Home care","223","0","223","1743","0","1743","1966","0","1966","226","101","0","327","1639","1639","1865"
"D7","Day care","652","77","575","178","0","178","830","77","753","20","6","0","26","727","804","747"
"D8","Equipment and adaptations","1272","26","1246","10","0","10","1282","26","1256","0","0","0","0","1256","1282","1256"
"D9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D10","Other services to adults with a physical disability or sensory impairment","20","0","20","548","0","548","568","0","568","0","0","0","0","568","568","568"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","4514","185","4329","5414","0","5414","9928","185","9743","747","419","0","1166","8577","8762","9324"
"D12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","4514","185","4329","5414","0","5414","9928","185","9743","747","419","0","1166","8577","8762","9324"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","627","0","627","0","0","0","627","0","627","0","0","0","0","627","627","627"
"E2","Nursing care placements","0","0","0","190","0","190","190","0","190","69","0","0","69","121","121","190"
"E3","Residential care placements","0","0","0","6266","0","6266","6266","0","6266","413","0","221","634","5632","5632","6045"
"E4","Supported and other accommodation","217","47","170","694","0","694","911","47","864","199","0","0","199","665","712","864"
"E5","Direct payments","0","0","0","135","0","135","135","0","135","4","0","0","4","131","131","135"
"E6","Home care","0","0","0","563","0","563","563","0","563","42","0","0","42","521","521","563"
"E7","Day care","3013","294","2719","1549","0","1549","4562","294","4268","88","0","209","297","3971","4265","4059"
"E8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E10","Other services to adults with learning disabilities","314","0","314","517","0","517","831","0","831","0","0","0","0","831","831","831"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","4171","341","3830","9914","0","9914","14085","341","13744","815","0","430","1245","12499","12840","13314"
"E12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","4171","341","3830","9914","0","9914","14085","341","13744","815","0","430","1245","12499","12840","13314"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","2179","70","2109","0","0","0","2179","70","2109","0","150","0","150","1959","2029","1959"
"F2","Nursing care placements","0","0","0","8","0","8","8","0","8","0","0","0","0","8","8","8"
"F3","Residential care placements","0","0","0","1795","0","1795","1795","0","1795","42","0","0","42","1753","1753","1795"
"F4","Supported and other accommodation","429","69","360","303","0","303","732","69","663","55","315","0","370","293","362","348"
"F5","Direct payments","0","0","0","13","0","13","13","0","13","0","0","0","0","13","13","13"
"F6","Home care","112","0","112","342","0","342","454","0","454","41","0","0","41","413","413","454"
"F7","Day care","309","7","302","44","0","44","353","7","346","8","0","0","8","338","345","346"
"F8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F10","Other services to adults with mental health needs","0","0","0","452","0","452","452","0","452","0","0","0","0","452","452","452"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","3029","146","2883","2957","0","2957","5986","146","5840","146","465","0","611","5229","5375","5375"
"F12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","3029","146","2883","2957","0","2957","5986","146","5840","146","465","0","611","5229","5375","5375"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","269","0","269","0","0","0","269","0","269","0","0","0","0","269","269","269"
"G2","Unaccompanied children","835","0","835","0","0","0","835","0","835","0","0","0","0","835","835","835"
"G3","Families","509","0","509","0","0","0","509","0","509","0","0","111","111","398","398","398"
"G4","Lone adults","839","0","839","0","0","0","839","0","839","0","0","0","0","839","839","839"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","2452","0","2452","0","0","0","2452","0","2452","0","0","111","111","2341","2341","2341"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","494","0","494","0","0","0","494","0","494","15","0","0","15","479","479","494"
"H2","HIV/AIDS","0","0","0","452","0","452","452","0","452","12","0","0","12","440","440","452"
"H3","Substance abuse (addictions)","25","0","25","662","0","662","687","0","687","28","510","0","538","149","149","177"
"H4","Other other adult services","296","0","296","568","0","568","864","0","864","0","0","90","90","774","774","774"
"H5","TOTAL OTHER ADULT SERVICES excluding Supporting People (LINES H1 to H4)","815","0","815","1682","0","1682","2497","0","2497","55","510","90","655","1842","1842","1897"
"H6","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H7","TOTAL OTHER ADULT SERVICES including Supporting People (LINES H5+H6)","815","0","815","1682","0","1682","2497","0","2497","55","510","90","655","1842","1842","1897"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS excluding Supporting People (LINES A3+B1+C11+D11+E11+F11+G5+H5)","42044","1369","40675","51848","0","51848","93892","1369","92523","11185","1533","1474","14192","78331","79700","89516"
"I2","TOTAL Supporting People (LINES B2+C12+D12+E12+F12+H6)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"I3","TOTAL PSS including Supporting People (LINES A3+B1+C13+D13+E13+F13+G5+H7)","42044","1369","40675","51848","0","51848","93892","1369","92523","11185","1533","1474","14192","78331","79700","89516"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"108",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"356",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13305",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I3+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66859",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memorandum","ACTUAL TOTAL NET COST on a pre FRS17 basis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66859",NA
