"PSS EXPENDITURE IN 2005-06 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","PSS EX1 Return for 2005-06 Draft 3"
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","3010","38","2972","70","0","70","3080","38","3042","0","6","123","129","2913","2951","2913"
"BA2","Total children's services - commissioning and social work (line BA1)","3010","38","2972","70","0","70","3080","38","3042","0","6","123","129","2913","2951","2913"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","1235","23","1212","263","0","263","1498","23","1475","0","122","88","210","1265","1288","1265"
"BB2","Secure accommodation (welfare)","0","0","0","30","0","30","30","0","30","0","0","0","0","30","30","30"
"BB3","Fostering services","1073","0","1073","677","0","677","1750","0","1750","0","0","0","0","1750","1750","1750"
"BB4","Other children looked after services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BB5","Total children looked after (lines BB1 to BB4)","2308","23","2285","970","0","970","3278","23","3255","0","122","88","210","3045","3068","3045"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","31","7","24","0","0","0","31","7","24","0","7","10","17","7","14","7"
"BC2","Services for under 8s","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC3","Direct payments","0","0","0","68","0","68","68","0","68","0","0","0","0","68","68","68"
"BC4","Home care","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC5","Equipment and adaptations","96","0","96","0","0","0","96","0","96","0","0","0","0","96","96","96"
"BC6","Other family support services","288","0","288","0","0","0","288","0","288","0","0","0","0","288","288","288"
"BC7","Total family support services (lines BC1 to BC6)","415","7","408","68","0","68","483","7","476","0","7","10","17","459","466","459"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD2","Youth offender teams","596","0","596","0","0","0","596","0","596","0","17","219","236","360","360","360"
"BD3","Other youth justice services","643","3","640","0","0","0","643","3","640","10","0","202","212","428","431","438"
"BD4","Total youth justice (lines BD1 to BD3)","1239","3","1236","0","0","0","1239","3","1236","10","17","421","448","788","791","798"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","288","0","288","0","0","0","288","0","288","0","0","0","0","288","288","288"
"BE2","Leaving care services","339","0","339","0","0","0","339","0","339","0","0","38","38","301","301","301"
"BE3","Other other children's and families services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BE4","Total other children's and families services (lines BE1 to BE3)","627","0","627","0","0","0","627","0","627","0","0","38","38","589","589","589"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES excluding SP (LINES BA2+BB5+BC7+BD4+BE4)","7599","71","7528","1108","0","1108","8707","71","8636","10","152","680","842","7794","7865","7804"
"B2","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"B3","TOTAL CHILDREN'S AND FAMILIES SERVICES including SP (LINES BA2+BB5+BC7+BD4+BE4+B2)","7599","71","7528","1108","0","1108","8707","71","8636","10","152","680","842","7794","7865","7804"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","3563","77","3486","9","0","9","3572","77","3495","-2","38","43","79","3416","3493","3414"
"C2","Nursing care placements","0","0","0","2276","0","2276","2276","0","2276","198","0","0","198","2078","2078","2276"
"C3","Residential care placements","0","0","0","9324","0","9324","9324","0","9324","3785","19","0","3804","5520","5520","9305"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5","Direct payments","0","0","0","101","0","101","101","0","101","0","0","4","4","97","97","97"
"C6","Home care","1693","0","1693","1215","0","1215","2908","0","2908","406","0","241","647","2261","2261","2667"
"C7","Day care","0","0","0","445","0","445","445","0","445","0","0","0","0","445","445","445"
"C8","Equipment and adaptations","3","0","3","0","0","0","3","0","3","0","0","0","0","3","3","3"
"C9","Meals","0","0","0","28","0","28","28","0","28","0","0","0","0","28","28","28"
"C10","Other services to older people","87","0","87","171","0","171","258","0","258","0","35","21","56","202","202","202"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","5346","77","5269","13569","0","13569","18915","77","18838","4387","92","309","4788","14050","14127","18437"
"C12","Supporting People","0","0","0","0","0","0","0","0","0","0","0","90","90","-90","-90","-90"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","5346","77","5269","13569","0","13569","18915","77","18838","4387","92","399","4878","13960","14037","18347"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","909","17","892","11","0","11","920","17","903","0","0","10","10","893","910","893"
"D2","Nursing care placements","0","0","0","117","0","117","117","0","117","16","0","0","16","101","101","117"
"D3","Residential care placements","0","0","0","481","0","481","481","0","481","113","73","0","186","295","295","408"
"D4","Supported and other accommodation","0","0","0","5","0","5","5","0","5","0","0","0","0","5","5","5"
"D5","Direct payments","0","0","0","581","0","581","581","0","581","0","0","27","27","554","554","554"
"D6","Home care","0","0","0","496","0","496","496","0","496","0","0","2","2","494","494","494"
"D7","Day care","0","0","0","166","0","166","166","0","166","0","0","0","0","166","166","166"
"D8","Equipment and adaptations","31","0","31","0","0","0","31","0","31","0","0","0","0","31","31","31"
"D9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D10","Other services to adults with a physical disability or sensory impairment","114","0","114","80","0","80","194","0","194","0","2","53","55","139","139","139"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","1054","17","1037","1937","0","1937","2991","17","2974","129","75","92","296","2678","2695","2807"
"D12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","113","0","0","113","-113","-113","0"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","1054","17","1037","1937","0","1937","2991","17","2974","242","75","92","409","2565","2582","2807"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","1607","46","1561","169","0","169","1776","46","1730","-3","118","27","142","1588","1634","1585"
"E2","Nursing care placements","0","0","0","324","0","324","324","0","324","10","0","2","12","312","312","322"
"E3","Residential care placements","191","12","179","1746","0","1746","1937","12","1925","196","1438","5","1639","286","298","482"
"E4","Supported and other accommodation","426","0","426","457","0","457","883","0","883","0","25","19","44","839","839","839"
"E5","Direct payments","0","0","0","269","0","269","269","0","269","0","0","0","0","269","269","269"
"E6","Home care","0","0","0","619","0","619","619","0","619","0","525","137","662","-43","-43","-43"
"E7","Day care","976","15","961","1776","0","1776","2752","15","2737","1","96","71","168","2569","2584","2570"
"E8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E10","Other services to adults with learning disabilities","1","0","1","153","0","153","154","0","154","0","0","0","0","154","154","154"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","3201","73","3128","5513","0","5513","8714","73","8641","204","2202","261","2667","5974","6047","6178"
"E12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","688","688","-688","-688","-688"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","3201","73","3128","5513","0","5513","8714","73","8641","204","2202","949","3355","5286","5359","5490"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","637","15","622","9","0","9","646","15","631","5","62","22","89","542","557","547"
"F2","Nursing care placements","0","0","0","189","0","189","189","0","189","11","51","0","62","127","127","138"
"F3","Residential care placements","0","0","0","235","0","235","235","0","235","21","0","0","21","214","214","235"
"F4","Supported and other accommodation","11","5","6","6","0","6","17","5","12","0","0","3","3","9","14","9"
"F5","Direct payments","0","0","0","34","0","34","34","0","34","0","0","10","10","24","24","24"
"F6","Home care","18","0","18","26","0","26","44","0","44","5","0","0","5","39","39","44"
"F7","Day care","0","0","0","192","0","192","192","0","192","0","21","0","21","171","171","171"
"F8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F10","Other services to adults with mental health needs","0","0","0","144","0","144","144","0","144","0","0","0","0","144","144","144"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","666","20","646","835","0","835","1501","20","1481","42","134","35","211","1270","1290","1312"
"F12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","14","14","-14","-14","-14"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","666","20","646","835","0","835","1501","20","1481","42","134","49","225","1256","1276","1298"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G2","Unaccompanied children","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G3","Families","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G4","Lone adults","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H2","HIV/AIDS","12","0","12","0","0","0","12","0","12","0","4","0","4","8","8","8"
"H3","Substance abuse (addictions)","127","0","127","0","0","0","127","0","127","0","0","22","22","105","105","105"
"H4","Other other adult services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H5","TOTAL OTHER ADULT SERVICES excluding Supporting People (LINES H1 to H4)","139","0","139","0","0","0","139","0","139","0","4","22","26","113","113","113"
"H6","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H7","TOTAL OTHER ADULT SERVICES including Supporting People (LINES H5+H6)","139","0","139","0","0","0","139","0","139","0","4","22","26","113","113","113"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS excluding Supporting People (LINES A3+B1+C11+D11+E11+F11+G5+H5)","18148","258","17890","22962","0","22962","41110","258","40852","4772","2676","1399","8847","32005","32263","36777"
"I2","TOTAL Supporting People (LINES B2+C12+D12+E12+F12+H6)","0","0","0","0","0","0","0","0","0","113","0","792","905","-905","-905","-792"
"I3","TOTAL PSS including Supporting People (LINES A3+B1+C13+D13+E13+F13+G5+H7)","18148","258","17890","22962","0","22962","41110","258","40852","4885","2676","2191","9752","31100","31358","35985"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5116",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I3+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26242",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memorandum","ACTUAL TOTAL NET COST on a pre FRS17 basis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26242",NA
