"PSS EXPENDITURE IN 2005-06 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","PSS EX1 Return for 2005-06 Draft 3"
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","19940","163","19777","133","0","133","20073","163","19910","0","0","638","638","19272","19435","19272"
"BA2","Total children's services - commissioning and social work (line BA1)","19940","163","19777","133","0","133","20073","163","19910","0","0","638","638","19272","19435","19272"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","9070","475","8595","4141","0","4141","13211","475","12736","1","0","524","525","12211","12686","12212"
"BB2","Secure accommodation (welfare)","104","3","101","1027","0","1027","1131","3","1128","0","0","5","5","1123","1126","1123"
"BB3","Fostering services","17326","164","17162","9","0","9","17335","164","17171","40","0","107","147","17024","17188","17064"
"BB4","Other children looked after services","562","3","559","216","0","216","778","3","775","0","0","44","44","731","734","731"
"BB5","Total children looked after (lines BB1 to BB4)","27062","645","26417","5393","0","5393","32455","645","31810","41","0","680","721","31089","31734","31130"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","860","31","829","0","0","0","860","31","829","0","0","1","1","828","859","828"
"BC2","Services for under 8s","20994","1719","19275","1508","0","1508","22502","1719","20783","2784","0","1567","4351","16432","18151","19216"
"BC3","Direct payments","0","0","0","302","1","301","302","1","301","0","0","1","1","300","301","300"
"BC4","Home care","890","3","887","0","0","0","890","3","887","20","0","2","22","865","868","885"
"BC5","Equipment and adaptations","343","16","327","68","0","68","411","16","395","0","0","44","44","351","367","351"
"BC6","Other family support services","452","0","452","1356","0","1356","1808","0","1808","0","0","8","8","1800","1800","1800"
"BC7","Total family support services (lines BC1 to BC6)","23539","1769","21770","3234","1","3233","26773","1770","25003","2804","0","1623","4427","20576","22346","23380"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","5815","480","5335","48","0","48","5863","480","5383","0","0","5309","5309","74","554","74"
"BD2","Youth offender teams","2697","9","2688","0","0","0","2697","9","2688","0","0","721","721","1967","1976","1967"
"BD3","Other youth justice services","2770","9","2761","1","0","1","2771","9","2762","0","0","2040","2040","722","731","722"
"BD4","Total youth justice (lines BD1 to BD3)","11282","498","10784","49","0","49","11331","498","10833","0","0","8070","8070","2763","3261","2763"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","1301","1","1300","25","0","25","1326","1","1325","0","0","1","1","1324","1325","1324"
"BE2","Leaving care services","2317","16","2301","167","0","167","2484","16","2468","0","0","8","8","2460","2476","2460"
"BE3","Other other children's and families services","1416","2","1414","149","0","149","1565","2","1563","0","0","217","217","1346","1348","1346"
"BE4","Total other children's and families services (lines BE1 to BE3)","5034","19","5015","341","0","341","5375","19","5356","0","0","226","226","5130","5149","5130"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES excluding SP (LINES BA2+BB5+BC7+BD4+BE4)","86857","3094","83763","9150","1","9149","96007","3095","92912","2845","0","11237","14082","78830","81925","81675"
"B2","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"B3","TOTAL CHILDREN'S AND FAMILIES SERVICES including SP (LINES BA2+BB5+BC7+BD4+BE4+B2)","86857","3094","83763","9150","1","9149","96007","3095","92912","2845","0","11237","14082","78830","81925","81675"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","8820","8","8812","300","0","300","9120","8","9112","0","0","250","250","8862","8870","8862"
"C2","Nursing care placements","0","0","0","48346","209","48137","48346","209","48137","6819","0","9252","16071","32066","32275","38885"
"C3","Residential care placements","20791","1391","19400","19358","0","19358","40149","1391","38758","10494","0","575","11069","27689","29080","38183"
"C4","Supported and other accommodation","248","11","237","482","0","482","730","11","719","12","0","38","50","669","680","681"
"C5","Direct payments","0","0","0","371","0","371","371","0","371","0","0","0","0","371","371","371"
"C6","Home care","22646","148","22498","6618","0","6618","29264","148","29116","1025","0","166","1191","27925","28073","28950"
"C7","Day care","5863","796","5067","4056","0","4056","9919","796","9123","73","0","644","717","8406","9202","8479"
"C8","Equipment and adaptations","708","38","670","405","0","405","1113","38","1075","1","0","144","145","930","968","931"
"C9","Meals","834","5","829","244","0","244","1078","5","1073","704","0","25","729","344","349","1048"
"C10","Other services to older people","158","5","153","2042","0","2042","2200","5","2195","0","0","102","102","2093","2098","2093"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","60068","2402","57666","82222","209","82013","142290","2611","139679","19128","0","11196","30324","109355","111966","128483"
"C12","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","60068","2402","57666","82222","209","82013","142290","2611","139679","19128","0","11196","30324","109355","111966","128483"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","2038","2","2036","5","0","5","2043","2","2041","0","0","88","88","1953","1955","1953"
"D2","Nursing care placements","0","0","0","2845","10","2835","2845","10","2835","319","0","351","670","2165","2175","2484"
"D3","Residential care placements","181","5","176","1765","0","1765","1946","5","1941","303","0","6","309","1632","1637","1935"
"D4","Supported and other accommodation","164","0","164","536","0","536","700","0","700","6","0","31","37","663","663","669"
"D5","Direct payments","0","0","0","1008","0","1008","1008","0","1008","0","0","0","0","1008","1008","1008"
"D6","Home care","2737","16","2721","712","0","712","3449","16","3433","93","0","12","105","3328","3344","3421"
"D7","Day care","4169","479","3690","968","0","968","5137","479","4658","28","0","887","915","3743","4222","3771"
"D8","Equipment and adaptations","108","9","99","92","0","92","200","9","191","0","0","35","35","156","165","156"
"D9","Meals","1","0","1","0","0","0","1","0","1","0","0","0","0","1","1","1"
"D10","Other services to adults with a physical disability or sensory impairment","121","4","117","1484","0","1484","1605","4","1601","0","0","5","5","1596","1600","1596"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","9519","515","9004","9415","10","9405","18934","525","18409","749","0","1415","2164","16245","16770","16994"
"D12","Supporting People (SP)","177","0","177","0","0","0","177","0","177","177","0","0","177","0","0","177"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","9696","515","9181","9415","10","9405","19111","525","18586","926","0","1415","2341","16245","16770","17171"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","1220","2","1218","128","0","128","1348","2","1346","0","0","342","342","1004","1006","1004"
"E2","Nursing care placements","0","0","0","1600","33","1567","1600","33","1567","82","0","44","126","1441","1474","1523"
"E3","Residential care placements","304","8","296","15367","0","15367","15671","8","15663","1731","0","1","1732","13931","13939","15662"
"E4","Supported and other accommodation","4403","952","3451","1511","0","1511","5914","952","4962","2093","0","207","2300","2662","3614","4755"
"E5","Direct payments","0","0","0","25","0","25","25","0","25","0","0","0","0","25","25","25"
"E6","Home care","410","1","409","598","0","598","1008","1","1007","9","0","1","10","997","998","1006"
"E7","Day care","10040","941","9099","-329","0","-329","9711","941","8770","122","0","-628","-506","9276","10217","9398"
"E8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E10","Other services to adults with learning disabilities","0","0","0","370","0","370","370","0","370","0","0","0","0","370","370","370"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","16377","1904","14473","19270","33","19237","35647","1937","33710","4037","0","-33","4004","29706","31643","33743"
"E12","Supporting People (SP)","10231","0","10231","0","0","0","10231","0","10231","10231","0","0","10231","0","0","10231"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","26608","1904","24704","19270","33","19237","45878","1937","43941","14268","0","-33","14235","29706","31643","43974"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","2503","7","2496","18","0","18","2521","7","2514","0","0","350","350","2164","2171","2164"
"F2","Nursing care placements","0","0","0","1972","5","1967","1972","5","1967","233","0","15","248","1719","1724","1952"
"F3","Residential care placements","138","5","133","1684","0","1684","1822","5","1817","170","0","6","176","1641","1646","1811"
"F4","Supported and other accommodation","933","276","657","1303","0","1303","2236","276","1960","425","0","293","718","1242","1518","1667"
"F5","Direct payments","0","0","0","65","0","65","65","0","65","0","0","0","0","65","65","65"
"F6","Home care","703","3","700","811","0","811","1514","3","1511","10","0","196","206","1305","1308","1315"
"F7","Day care","1981","171","1810","80","0","80","2061","171","1890","6","0","-92","-86","1976","2147","1982"
"F8","Equipment and adaptations","20","2","18","13","0","13","33","2","31","0","0","7","7","24","26","24"
"F9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F10","Other services to adults with mental health needs","723","14","709","2635","0","2635","3358","14","3344","0","0","53","53","3291","3305","3291"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","7001","478","6523","8581","5","8576","15582","483","15099","844","0","828","1672","13427","13910","14271"
"F12","Supporting People (SP)","1744","0","1744","0","0","0","1744","0","1744","1744","0","0","1744","0","0","1744"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","8745","478","8267","8581","5","8576","17326","483","16843","2588","0","828","3416","13427","13910","16015"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","2249","0","2249","0","0","0","2249","0","2249","2589","0","2","2591","-342","-342","2247"
"G2","Unaccompanied children","1094","0","1094","0","0","0","1094","0","1094","0","0","1","1","1093","1093","1093"
"G3","Families","1006","27","979","0","0","0","1006","27","979","825","0","3","828","151","178","976"
"G4","Lone adults","1473","16","1457","0","0","0","1473","16","1457","1303","0","0","1303","154","170","1457"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","5822","43","5779","0","0","0","5822","43","5779","4717","0","6","4723","1056","1099","5773"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","195","0","195","1","0","1","196","0","196","0","0","10","10","186","186","186"
"H2","HIV/AIDS","341","2","339","293","0","293","634","2","632","0","0","12","12","620","622","620"
"H3","Substance abuse (addictions)","35","1","34","619","0","619","654","1","653","0","0","1","1","652","653","652"
"H4","Other other adult services","436","9","427","1151","0","1151","1587","9","1578","7","0","86","93","1485","1494","1492"
"H5","TOTAL OTHER ADULT SERVICES excluding Supporting People (LINES H1 to H4)","1007","12","995","2064","0","2064","3071","12","3059","7","0","109","116","2943","2955","2950"
"H6","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H7","TOTAL OTHER ADULT SERVICES including Supporting People (LINES H5+H6)","1007","12","995","2064","0","2064","3071","12","3059","7","0","109","116","2943","2955","2950"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS excluding Supporting People (LINES A3+B1+C11+D11+E11+F11+G5+H5)","187141","8448","178693","130724","258","130466","317865","8706","309159","32327","0","24760","57087","252072","260778","284399"
"I2","TOTAL Supporting People (LINES B2+C12+D12+E12+F12+H6)","12152","0","12152","0","0","0","12152","0","12152","12152","0","0","12152","0","0","12152"
"I3","TOTAL PSS including Supporting People (LINES A3+B1+C13+D13+E13+F13+G5+H7)","199293","8448","190845","130724","258","130466","330017","8706","321311","44479","0","24760","69239","252072","260778","296551"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41790",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I3+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"219041",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memorandum","ACTUAL TOTAL NET COST on a pre FRS17 basis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"214498",NA
