"PSS EXPENDITURE IN 2005-06 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","PSS EX1 Return for 2005-06 Draft 3"
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","20409","0","20409","0","0","0","20409","0","20409","65","902","0","967","19442","19442","19507"
"BA2","Total children's services - commissioning and social work (line BA1)","20409","0","20409","0","0","0","20409","0","20409","65","902","0","967","19442","19442","19507"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","5774","0","5774","5401","0","5401","11175","0","11175","116","64","0","180","10995","10995","11111"
"BB2","Secure accommodation (welfare)","0","0","0","174","0","174","174","0","174","0","0","0","0","174","174","174"
"BB3","Fostering services","8913","0","8913","3183","0","3183","12096","0","12096","69","0","0","69","12027","12027","12096"
"BB4","Other children looked after services","2435","0","2435","708","0","708","3143","0","3143","11","195","0","206","2937","2937","2948"
"BB5","Total children looked after (lines BB1 to BB4)","17122","0","17122","9466","0","9466","26588","0","26588","196","259","0","455","26133","26133","26329"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","3511","0","3511","0","0","0","3511","0","3511","9","0","0","9","3502","3502","3511"
"BC2","Services for under 8s","3420","0","3420","2358","0","2358","5778","0","5778","72","0","0","72","5706","5706","5778"
"BC3","Direct payments","0","0","0","91","0","91","91","0","91","0","0","0","0","91","91","91"
"BC4","Home care","246","0","246","812","0","812","1058","0","1058","4","154","0","158","900","900","904"
"BC5","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC6","Other family support services","1640","0","1640","6423","0","6423","8063","0","8063","68","0","0","68","7995","7995","8063"
"BC7","Total family support services (lines BC1 to BC6)","8817","0","8817","9684","0","9684","18501","0","18501","153","154","0","307","18194","18194","18347"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","23","0","23","23","0","23","0","0","0","0","23","23","23"
"BD2","Youth offender teams","2666","0","2666","0","0","0","2666","0","2666","0","910","0","910","1756","1756","1756"
"BD3","Other youth justice services","4","0","4","0","0","0","4","0","4","0","0","0","0","4","4","4"
"BD4","Total youth justice (lines BD1 to BD3)","2670","0","2670","23","0","23","2693","0","2693","0","910","0","910","1783","1783","1783"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","1311","0","1311","195","0","195","1506","0","1506","0","54","0","54","1452","1452","1452"
"BE2","Leaving care services","254","0","254","2476","0","2476","2730","0","2730","3","0","0","3","2727","2727","2730"
"BE3","Other other children's and families services","2270","0","2270","7","0","7","2277","0","2277","1","0","0","1","2276","2276","2277"
"BE4","Total other children's and families services (lines BE1 to BE3)","3835","0","3835","2678","0","2678","6513","0","6513","4","54","0","58","6455","6455","6459"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES excluding SP (LINES BA2+BB5+BC7+BD4+BE4)","52853","0","52853","21851","0","21851","74704","0","74704","418","2279","0","2697","72007","72007","72425"
"B2","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"B3","TOTAL CHILDREN'S AND FAMILIES SERVICES including SP (LINES BA2+BB5+BC7+BD4+BE4+B2)","52853","0","52853","21851","0","21851","74704","0","74704","418","2279","0","2697","72007","72007","72425"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","22948","0","22948","0","0","0","22948","0","22948","0","0","81","81","22867","22867","22867"
"C2","Nursing care placements","0","0","0","31257","0","31257","31257","0","31257","9782","0","90","9872","21385","21385","31167"
"C3","Residential care placements","8879","35","8844","51494","0","51494","60373","35","60338","13549","0","10701","24250","36088","36123","49637"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5","Direct payments","0","0","0","1474","0","1474","1474","0","1474","70","0","0","70","1404","1404","1474"
"C6","Home care","10346","0","10346","12042","0","12042","22388","0","22388","1810","0","0","1810","20578","20578","22388"
"C7","Day care","26","0","26","2001","0","2001","2027","0","2027","146","0","239","385","1642","1642","1788"
"C8","Equipment and adaptations","0","0","0","1912","0","1912","1912","0","1912","0","0","0","0","1912","1912","1912"
"C9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C10","Other services to older people","2166","0","2166","5424","0","5424","7590","0","7590","0","0","32","32","7558","7558","7558"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","44365","35","44330","105604","0","105604","149969","35","149934","25357","0","11143","36500","113434","113469","138791"
"C12","Supporting People","0","0","0","5168","0","5168","5168","0","5168","0","0","0","0","5168","5168","5168"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","44365","35","44330","110772","0","110772","155137","35","155102","25357","0","11143","36500","118602","118637","143959"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","6218","0","6218","0","0","0","6218","0","6218","0","0","0","0","6218","6218","6218"
"D2","Nursing care placements","0","0","0","2411","0","2411","2411","0","2411","139","0","59","198","2213","2213","2352"
"D3","Residential care placements","0","0","0","8975","0","8975","8975","0","8975","631","0","23","654","8321","8321","8952"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D5","Direct payments","0","0","0","3087","0","3087","3087","0","3087","0","0","5","5","3082","3082","3082"
"D6","Home care","2829","0","2829","2941","0","2941","5770","0","5770","65","0","0","65","5705","5705","5770"
"D7","Day care","1239","21","1218","518","0","518","1757","21","1736","157","0","0","157","1579","1600","1736"
"D8","Equipment and adaptations","0","0","0","227","0","227","227","0","227","61","0","0","61","166","166","227"
"D9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D10","Other services to adults with a physical disability or sensory impairment","926","0","926","4318","0","4318","5244","0","5244","0","0","0","0","5244","5244","5244"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","11212","21","11191","22477","0","22477","33689","21","33668","1053","0","87","1140","32528","32549","33581"
"D12","Supporting People (SP)","0","0","0","660","0","660","660","0","660","0","0","0","0","660","660","660"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","11212","21","11191","23137","0","23137","34349","21","34328","1053","0","87","1140","33188","33209","34241"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","4981","0","4981","0","0","0","4981","0","4981","0","0","239","239","4742","4742","4742"
"E2","Nursing care placements","0","0","0","1607","0","1607","1607","0","1607","102","0","452","554","1053","1053","1155"
"E3","Residential care placements","4427","16","4411","68006","0","68006","72433","16","72417","4453","0","30289","34742","37675","37691","42128"
"E4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E5","Direct payments","0","0","0","398","0","398","398","0","398","0","0","0","0","398","398","398"
"E6","Home care","416","0","416","541","0","541","957","0","957","4","0","0","4","953","953","957"
"E7","Day care","8045","62","7983","6024","0","6024","14069","62","14007","7","0","1653","1660","12347","12409","12354"
"E8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","83","0","0","83","-83","-83","0"
"E9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E10","Other services to adults with learning disabilities","1245","0","1245","4309","0","4309","5554","0","5554","0","0","235","235","5319","5319","5319"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","19114","78","19036","80885","0","80885","99999","78","99921","4649","0","32868","37517","62404","62482","67053"
"E12","Supporting People (SP)","0","0","0","4298","0","4298","4298","0","4298","0","0","0","0","4298","4298","4298"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","19114","78","19036","85183","0","85183","104297","78","104219","4649","0","32868","37517","66702","66780","71351"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","4337","4","4333","0","0","0","4337","4","4333","0","0","9","9","4324","4328","4324"
"F2","Nursing care placements","0","0","0","1051","0","1051","1051","0","1051","4","359","18","381","670","670","674"
"F3","Residential care placements","0","0","0","4750","0","4750","4750","0","4750","528","759","1025","2312","2438","2438","2966"
"F4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F5","Direct payments","0","0","0","116.60899999999999","0","116.60899999999999","116.60899999999999","0","116.60899999999999","0","0","0","0","116.60899999999999","116.60899999999999","116.60899999999999"
"F6","Home care","0","0","0","139","0","139","139","0","139","0","0","0","0","139","139","139"
"F7","Day care","0","0","0","11","0","11","11","0","11","0","0","14","14","-3","-3","-3"
"F8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F10","Other services to adults with mental health needs","3427","0","3427","3477","0","3477","6904","0","6904","0","49","5","54","6850","6850","6850"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","7764","4","7760","9544.6090000000004","0","9544.6090000000004","17308.609","4","17304.609","532","1167","1071","2770","14534.609","14538.609","15066.609"
"F12","Supporting People (SP)","0","0","0","2851","0","2851","2851","0","2851","0","0","0","0","2851","2851","2851"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","7764","4","7760","12395.609","0","12395.609","20159.609","4","20155.609","532","1167","1071","2770","17385.609","17389.609","17917.609"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","197","0","197","0","0","0","197","0","197","0","0","0","0","197","197","197"
"G2","Unaccompanied children","0","0","0","1109","0","1109","1109","0","1109","0","0","0","0","1109","1109","1109"
"G3","Families","0","0","0","111","0","111","111","0","111","0","0","0","0","111","111","111"
"G4","Lone adults","0","0","0","166","0","166","166","0","166","0","0","0","0","166","166","166"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","197","0","197","1386","0","1386","1583","0","1583","0","0","0","0","1583","1583","1583"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","130","0","130","0","0","0","130","0","130","0","0","0","0","130","130","130"
"H2","HIV/AIDS","0","0","0","220","0","220","220","0","220","0","0","0","0","220","220","220"
"H3","Substance abuse (addictions)","0","0","0","656","0","656","656","0","656","0","0","0","0","656","656","656"
"H4","Other other adult services","0","0","0","623","0","623","623","0","623","0","0","0","0","623","623","623"
"H5","TOTAL OTHER ADULT SERVICES excluding Supporting People (LINES H1 to H4)","130","0","130","1499","0","1499","1629","0","1629","0","0","0","0","1629","1629","1629"
"H6","Supporting People","0","0","0","6144","0","6144","6144","0","6144","0","0","0","0","6144","6144","6144"
"H7","TOTAL OTHER ADULT SERVICES including Supporting People (LINES H5+H6)","130","0","130","7643","0","7643","7773","0","7773","0","0","0","0","7773","7773","7773"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS excluding Supporting People (LINES A3+B1+C11+D11+E11+F11+G5+H5)","137545","138","137407","243246.609","0","243246.609","380791.609","138","380653.609","32009","3446","45169","80624","300029.609","300167.609","332038.609"
"I2","TOTAL Supporting People (LINES B2+C12+D12+E12+F12+H6)","0","0","0","19121","0","19121","19121","0","19121","0","0","0","0","19121","19121","19121"
"I3","TOTAL PSS including Supporting People (LINES A3+B1+C13+D13+E13+F13+G5+H7)","137545","138","137407","262367.609","0","262367.609","399912.609","138","399774.609","32009","3446","45169","80624","319150.609","319288.609","351159.609"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64531",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I3+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"254757.609",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memorandum","ACTUAL TOTAL NET COST on a pre FRS17 basis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"254758",NA
