"PSS EXPENDITURE IN 2005-06 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","PSS EX1 Return for 2005-06 Draft 3"
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","12558","0","12558","928","0","928","13486","0","13486","7","0","90","97","13389","13389","13396"
"BA2","Total children's services - commissioning and social work (line BA1)","12558","0","12558","928","0","928","13486","0","13486","7","0","90","97","13389","13389","13396"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","7081","266","6815","4028","0","4028","11109","266","10843","0","269","502","771","10072","10338","10072"
"BB2","Secure accommodation (welfare)","204","21","183","2","0","2","206","21","185","0","0","204","204","-19","2","-19"
"BB3","Fostering services","6285","58","6227","2181","0","2181","8466","58","8408","25","0","108","133","8275","8333","8300"
"BB4","Other children looked after services","383","0","383","21","0","21","404","0","404","1","0","0","1","403","403","404"
"BB5","Total children looked after (lines BB1 to BB4)","13953","345","13608","6232","0","6232","20185","345","19840","26","269","814","1109","18731","19076","18757"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","1656","95","1561","0","0","0","1656","95","1561","3","0","118","121","1440","1535","1443"
"BC2","Services for under 8s","-1","0","-1","0","0","0","-1","0","-1","0","0","0","0","-1","-1","-1"
"BC3","Direct payments","0","0","0","118","0","118","118","0","118","8","0","0","8","110","110","118"
"BC4","Home care","862","0","862","2","0","2","864","0","864","0","0","13","13","851","851","851"
"BC5","Equipment and adaptations","263","0","263","0","0","0","263","0","263","0","0","248","248","15","15","15"
"BC6","Other family support services","1020","6","1014","2276","0","2276","3296","6","3290","4","0","155","159","3131","3137","3135"
"BC7","Total family support services (lines BC1 to BC6)","3800","101","3699","2396","0","2396","6196","101","6095","15","0","534","549","5546","5647","5561"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","1431","149","1282","15","0","15","1446","149","1297","1","0","1431","1432","-135","14","-134"
"BD2","Youth offender teams","1146","11","1135","5","0","5","1151","11","1140","0","0","69","69","1071","1082","1071"
"BD3","Other youth justice services","1280","0","1280","116","0","116","1396","0","1396","0","0","297","297","1099","1099","1099"
"BD4","Total youth justice (lines BD1 to BD3)","3857","160","3697","136","0","136","3993","160","3833","1","0","1797","1798","2035","2195","2036"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","835","0","835","40","0","40","875","0","875","22","0","0","22","853","853","875"
"BE2","Leaving care services","1271","0","1271","32","0","32","1303","0","1303","5","0","0","5","1298","1298","1303"
"BE3","Other other children's and families services","1109","821","288","234","0","234","1343","821","522","93","0","111","204","318","1139","411"
"BE4","Total other children's and families services (lines BE1 to BE3)","3215","821","2394","306","0","306","3521","821","2700","120","0","111","231","2469","3290","2589"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES excluding SP (LINES BA2+BB5+BC7+BD4+BE4)","37383","1427","35956","9998","0","9998","47381","1427","45954","169","269","3346","3784","42170","43597","42339"
"B2","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"B3","TOTAL CHILDREN'S AND FAMILIES SERVICES including SP (LINES BA2+BB5+BC7+BD4+BE4+B2)","37383","1427","35956","9998","0","9998","47381","1427","45954","169","269","3346","3784","42170","43597","42339"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","7521","0","7521","-20","0","-20","7501","0","7501","0","0","59","59","7442","7442","7442"
"C2","Nursing care placements","0","0","0","16478","0","16478","16478","0","16478","4660","0","0","4660","11818","11818","16478"
"C3","Residential care placements","13186","337","12849","42544","0","42544","55730","337","55393","15311","66","134","15511","39882","40219","55193"
"C4","Supported and other accommodation","0","0","0","43","0","43","43","0","43","0","0","0","0","43","43","43"
"C5","Direct payments","0","0","0","599","0","599","599","0","599","54","0","0","54","545","545","599"
"C6","Home care","11659","0","11659","8508","0","8508","20167","0","20167","2510","2","64","2576","17591","17591","20101"
"C7","Day care","293","68","225","447","0","447","740","68","672","15","25","3","43","629","697","644"
"C8","Equipment and adaptations","3204","13","3191","22","0","22","3226","13","3213","27","0","956","983","2230","2243","2257"
"C9","Meals","438","0","438","108","0","108","546","0","546","168","0","1","169","377","377","545"
"C10","Other services to older people","2931","1377","1554","1740","0","1740","4671","1377","3294","90","33","110","233","3061","4438","3151"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","39232","1795","37437","70469","0","70469","109701","1795","107906","22835","126","1327","24288","83618","85413","106453"
"C12","Supporting People","1660","0","1660","2740","0","2740","4400","0","4400","1","0","22","23","4377","4377","4378"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","40892","1795","39097","73209","0","73209","114101","1795","112306","22836","126","1349","24311","87995","89790","110831"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","1954","0","1954","9","0","9","1963","0","1963","1","0","30","31","1932","1932","1933"
"D2","Nursing care placements","0","0","0","3163","0","3163","3163","0","3163","509","0","0","509","2654","2654","3163"
"D3","Residential care placements","0","0","0","2649","0","2649","2649","0","2649","453","0","22","475","2174","2174","2627"
"D4","Supported and other accommodation","11","8","3","0","0","0","11","8","3","6","0","0","6","-3","5","3"
"D5","Direct payments","0","0","0","1601","0","1601","1601","0","1601","102","0","0","102","1499","1499","1601"
"D6","Home care","82","0","82","2381","0","2381","2463","0","2463","10","0","0","10","2453","2453","2463"
"D7","Day care","495","166","329","235","0","235","730","166","564","3","0","8","11","553","719","556"
"D8","Equipment and adaptations","718","0","718","0","0","0","718","0","718","0","0","1058","1058","-340","-340","-340"
"D9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D10","Other services to adults with a physical disability or sensory impairment","1099","171","928","1141","0","1141","2240","171","2069","38","0","37","75","1994","2165","2032"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","4359","345","4014","11179","0","11179","15538","345","15193","1122","0","1155","2277","12916","13261","14038"
"D12","Supporting People (SP)","30","0","30","49","0","49","79","0","79","0","0","0","0","79","79","79"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","4389","345","4044","11228","0","11228","15617","345","15272","1122","0","1155","2277","12995","13340","14117"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","4787","39","4748","96","0","96","4883","39","4844","0","4605","73","4678","166","205","166"
"E2","Nursing care placements","0","0","0","4539","0","4539","4539","0","4539","358","0","0","358","4181","4181","4539"
"E3","Residential care placements","0","0","0","14200","0","14200","14200","0","14200","1200","7628","14","8842","5358","5358","6558"
"E4","Supported and other accommodation","-4633","878","-5511","16534","0","16534","11901","878","11023","212","4832","147","5191","5832","6710","6044"
"E5","Direct payments","0","0","0","796","0","796","796","0","796","25","323","0","348","448","448","473"
"E6","Home care","6422","0","6422","51","0","51","6473","0","6473","0","0","0","0","6473","6473","6473"
"E7","Day care","3170","517","2653","2201","0","2201","5371","517","4854","32","2182","55","2269","2585","3102","2617"
"E8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E10","Other services to adults with learning disabilities","2938","733","2205","4132","0","4132","7070","733","6337","103","2384","101","2588","3749","4482","3852"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","12684","2167","10517","42549","0","42549","55233","2167","53066","1930","21954","390","24274","28792","30959","30722"
"E12","Supporting People (SP)","3570","0","3570","5892","0","5892","9462","0","9462","2","0","48","50","9412","9412","9414"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","16254","2167","14087","48441","0","48441","64695","2167","62528","1932","21954","438","24324","38204","40371","40136"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","532","0","532","2647","0","2647","3179","0","3179","0","1200","0","1200","1979","1979","1979"
"F2","Nursing care placements","0","0","0","1726","0","1726","1726","0","1726","249","0","0","249","1477","1477","1726"
"F3","Residential care placements","348","0","348","3167","0","3167","3515","0","3515","508","0","32","540","2975","2975","3483"
"F4","Supported and other accommodation","313","51","262","0","0","0","313","51","262","0","0","0","0","262","313","262"
"F5","Direct payments","0","0","0","23","0","23","23","0","23","0","0","0","0","23","23","23"
"F6","Home care","5","0","5","31","0","31","36","0","36","0","0","0","0","36","36","36"
"F7","Day care","446","35","411","2097","0","2097","2543","35","2508","0","0","0","0","2508","2543","2508"
"F8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F10","Other services to adults with mental health needs","332","166","166","505","0","505","837","166","671","7","0","11","18","653","819","660"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","1976","252","1724","10196","0","10196","12172","252","11920","764","1200","43","2007","9913","10165","10677"
"F12","Supporting People (SP)","510","0","510","843","0","843","1353","0","1353","0","0","7","7","1346","1346","1346"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","2486","252","2234","11039","0","11039","13525","252","13273","764","1200","50","2014","11259","11511","12023"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","39","0","39","0","0","0","39","0","39","0","0","0","0","39","39","39"
"G2","Unaccompanied children","61","0","61","28","0","28","89","0","89","0","0","0","0","89","89","89"
"G3","Families","10","0","10","0","0","0","10","0","10","0","0","0","0","10","10","10"
"G4","Lone adults","71","0","71","0","0","0","71","0","71","0","0","6","6","65","65","65"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","181","0","181","28","0","28","209","0","209","0","0","6","6","203","203","203"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","-116","0","-116","119","0","119","3","0","3","0","0","3","3","0","0","0"
"H2","HIV/AIDS","3","0","3","71","0","71","74","0","74","0","0","0","0","74","74","74"
"H3","Substance abuse (addictions)","79","0","79","211","0","211","290","0","290","1","0","64","65","225","225","226"
"H4","Other other adult services","95","27","68","13","0","13","108","27","81","6","0","9","15","66","93","72"
"H5","TOTAL OTHER ADULT SERVICES excluding Supporting People (LINES H1 to H4)","61","27","34","414","0","414","475","27","448","7","0","76","83","365","392","372"
"H6","Supporting People","2207","0","2207","3643","0","3643","5850","0","5850","1","0","30","31","5819","5819","5820"
"H7","TOTAL OTHER ADULT SERVICES including Supporting People (LINES H5+H6)","2268","27","2241","4057","0","4057","6325","27","6298","8","0","106","114","6184","6211","6192"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS excluding Supporting People (LINES A3+B1+C11+D11+E11+F11+G5+H5)","96437","6036","90401","144835","0","144835","241272","6036","235236","26827","23549","6344","56720","178516","184552","205343"
"I2","TOTAL Supporting People (LINES B2+C12+D12+E12+F12+H6)","7977","0","7977","13167","0","13167","21144","0","21144","4","0","107","111","21033","21033","21037"
"I3","TOTAL PSS including Supporting People (LINES A3+B1+C13+D13+E13+F13+G5+H7)","104414","6036","98378","158002","0","158002","262416","6036","256380","26831","23549","6451","56831","199549","205585","226380"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"115",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"819",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48972",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I3+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"157547",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memorandum","ACTUAL TOTAL NET COST on a pre FRS17 basis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"156820",NA
