"PSS EXPENDITURE IN 2005-06 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","PSS EX1 Return for 2005-06 Draft 3"
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","18891","16","18875","883","0","883","19774","16","19758","12","0","334","346","19412","19428","19424"
"BA2","Total children's services - commissioning and social work (line BA1)","18891","16","18875","883","0","883","19774","16","19758","12","0","334","346","19412","19428","19424"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","15258","333","14925","8732","0","8732","23990","333","23657","8","0","94","102","23555","23888","23563"
"BB2","Secure accommodation (welfare)","0","0","0","525","0","525","525","0","525","0","0","0","0","525","525","525"
"BB3","Fostering services","8579","0","8579","4982","0","4982","13561","0","13561","0","0","0","0","13561","13561","13561"
"BB4","Other children looked after services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BB5","Total children looked after (lines BB1 to BB4)","23837","333","23504","14239","0","14239","38076","333","37743","8","0","94","102","37641","37974","37649"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","1002","0","1002","0","0","0","1002","0","1002","0","0","0","0","1002","1002","1002"
"BC2","Services for under 8s","7039","253","6786","44","0","44","7083","253","6830","2","0","26","28","6802","7055","6804"
"BC3","Direct payments","0","0","0","685","0","685","685","0","685","0","0","0","0","685","685","685"
"BC4","Home care","314","0","314","2571","0","2571","2885","0","2885","0","0","2","2","2883","2883","2883"
"BC5","Equipment and adaptations","197","0","197","0","0","0","197","0","197","0","0","0","0","197","197","197"
"BC6","Other family support services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC7","Total family support services (lines BC1 to BC6)","8552","253","8299","3300","0","3300","11852","253","11599","2","0","28","30","11569","11822","11571"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","246","199","47","895","0","895","1141","199","942","0","0","0","0","942","1141","942"
"BD2","Youth offender teams","3610","30","3580","106","0","106","3716","30","3686","1","0","1138","1139","2547","2577","2548"
"BD3","Other youth justice services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD4","Total youth justice (lines BD1 to BD3)","3856","229","3627","1001","0","1001","4857","229","4628","1","0","1138","1139","3489","3718","3490"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","2449","8","2441","953","0","953","3402","8","3394","6","0","32","38","3356","3364","3362"
"BE2","Leaving care services","387","0","387","0","0","0","387","0","387","0","0","0","0","387","387","387"
"BE3","Other other children's and families services","365","0","365","43","0","43","408","0","408","16","0","0","16","392","392","408"
"BE4","Total other children's and families services (lines BE1 to BE3)","3201","8","3193","996","0","996","4197","8","4189","22","0","32","54","4135","4143","4157"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES excluding SP (LINES BA2+BB5+BC7+BD4+BE4)","58337","839","57498","20419","0","20419","78756","839","77917","45","0","1626","1671","76246","77085","76291"
"B2","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"B3","TOTAL CHILDREN'S AND FAMILIES SERVICES including SP (LINES BA2+BB5+BC7+BD4+BE4+B2)","58337","839","57498","20419","0","20419","78756","839","77917","45","0","1626","1671","76246","77085","76291"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","16122","0","16122","0","0","0","16122","0","16122","75","110","284","469","15653","15653","15728"
"C2","Nursing care placements","0","0","0","28725","0","28725","28725","0","28725","8816","0","42","8858","19867","19867","28683"
"C3","Residential care placements","10247","105","10142","71126","0","71126","81373","105","81268","23543","0","189","23732","57536","57641","81079"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","47","0","0","47","-47","-47","0"
"C5","Direct payments","0","0","0","1101","0","1101","1101","0","1101","0","0","0","0","1101","1101","1101"
"C6","Home care","4634","180","4454","44701","0","44701","49335","180","49155","5846","0","34","5880","43275","43455","49121"
"C7","Day care","4841","94","4747","5650","0","5650","10491","94","10397","92","0","4","96","10301","10395","10393"
"C8","Equipment and adaptations","5229","0","5229","0","0","0","5229","0","5229","0","0","0","0","5229","5229","5229"
"C9","Meals","841","3","838","1083","0","1083","1924","3","1921","1660","0","6","1666","255","258","1915"
"C10","Other services to older people","196","0","196","1727","0","1727","1923","0","1923","0","0","0","0","1923","1923","1923"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","42110","382","41728","154113","0","154113","196223","382","195841","40079","110","559","40748","155093","155475","195172"
"C12","Supporting People","0","0","0","5521","0","5521","5521","0","5521","0","0","0","0","5521","5521","5521"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","42110","382","41728","159634","0","159634","201744","382","201362","40079","110","559","40748","160614","160996","200693"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","3381","0","3381","0","0","0","3381","0","3381","8","2","119","129","3252","3252","3260"
"D2","Nursing care placements","0","0","0","4676","0","4676","4676","0","4676","710","0","6","716","3960","3960","4670"
"D3","Residential care placements","1836","398","1438","5436","0","5436","7272","398","6874","1047","0","116","1163","5711","6109","6758"
"D4","Supported and other accommodation","0","0","0","19","0","19","19","0","19","11","0","0","11","8","8","19"
"D5","Direct payments","0","0","0","4441","0","4441","4441","0","4441","0","0","1","1","4440","4440","4440"
"D6","Home care","299","0","299","8936","0","8936","9235","0","9235","609","0","6","615","8620","8620","9229"
"D7","Day care","2462","222","2240","2174","0","2174","4636","222","4414","127","0","12","139","4275","4497","4402"
"D8","Equipment and adaptations","839","0","839","0","0","0","839","0","839","0","0","6","6","833","833","833"
"D9","Meals","89","0","89","45","0","45","134","0","134","78","0","0","78","56","56","134"
"D10","Other services to adults with a physical disability or sensory impairment","112","0","112","1082","0","1082","1194","0","1194","9","0","0","9","1185","1185","1194"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","9018","620","8398","26809","0","26809","35827","620","35207","2599","2","266","2867","32340","32960","34939"
"D12","Supporting People (SP)","0","0","0","369","0","369","369","0","369","0","0","0","0","369","369","369"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","9018","620","8398","27178","0","27178","36196","620","35576","2599","2","266","2867","32709","33329","35308"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","5233","1","5232","0","0","0","5233","1","5232","20","8","657","685","4547","4548","4567"
"E2","Nursing care placements","0","0","0","429","0","429","429","0","429","0","0","3","3","426","426","426"
"E3","Residential care placements","2149","82","2067","17991","0","17991","20140","82","20058","22","0","247","269","19789","19871","19811"
"E4","Supported and other accommodation","17596","86","17510","2","0","2","17598","86","17512","9","0","7072","7081","10431","10517","10440"
"E5","Direct payments","0","0","0","609","0","609","609","0","609","0","0","0","0","609","609","609"
"E6","Home care","240","0","240","13189","0","13189","13429","0","13429","0","0","7","7","13422","13422","13422"
"E7","Day care","11793","893","10900","4332","0","4332","16125","893","15232","206","0","465","671","14561","15454","14767"
"E8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E9","Meals","5","0","5","0","0","0","5","0","5","3","0","0","3","2","2","5"
"E10","Other services to adults with learning disabilities","1183","0","1183","208","0","208","1391","0","1391","0","0","1","1","1390","1390","1390"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","38199","1062","37137","36760","0","36760","74959","1062","73897","260","8","8452","8720","65177","66239","65437"
"E12","Supporting People (SP)","0","0","0","12299","0","12299","12299","0","12299","0","0","0","0","12299","12299","12299"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","38199","1062","37137","49059","0","49059","87258","1062","86196","260","8","8452","8720","77476","78538","77736"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","8682","64","8618","0","0","0","8682","64","8618","11","303","640","954","7664","7728","7675"
"F2","Nursing care placements","0","0","0","2482","0","2482","2482","0","2482","485","2","84","571","1911","1911","2396"
"F3","Residential care placements","1534","56","1478","5537","0","5537","7071","56","7015","1082","582","-200","1464","5551","5607","6633"
"F4","Supported and other accommodation","934","0","934","0","0","0","934","0","934","1","923","8","932","2","2","3"
"F5","Direct payments","0","0","0","39","0","39","39","0","39","0","0","0","0","39","39","39"
"F6","Home care","0","0","0","1313","0","1313","1313","0","1313","55","0","-234","-179","1492","1492","1547"
"F7","Day care","1422","51","1371","773","0","773","2195","51","2144","16","12","4","32","2112","2163","2128"
"F8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F9","Meals","0","0","0","17","0","17","17","0","17","3","0","0","3","14","14","17"
"F10","Other services to adults with mental health needs","8","0","8","32","0","32","40","0","40","0","0","0","0","40","40","40"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","12580","171","12409","10193","0","10193","22773","171","22602","1653","1822","302","3777","18825","18996","20478"
"F12","Supporting People (SP)","0","0","0","2867","0","2867","2867","0","2867","0","0","0","0","2867","2867","2867"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","12580","171","12409","13060","0","13060","25640","171","25469","1653","1822","302","3777","21692","21863","23345"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G2","Unaccompanied children","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G3","Families","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G4","Lone adults","0","0","0","7","0","7","7","0","7","0","0","0","0","7","7","7"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","0","0","0","7","0","7","7","0","7","0","0","0","0","7","7","7"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","396","0","396","0","0","0","396","0","396","0","0","0","0","396","396","396"
"H2","HIV/AIDS","1","0","1","36","0","36","37","0","37","5","0","9","14","23","23","28"
"H3","Substance abuse (addictions)","5","0","5","1058","0","1058","1063","0","1063","111","0","1","112","951","951","1062"
"H4","Other other adult services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H5","TOTAL OTHER ADULT SERVICES excluding Supporting People (LINES H1 to H4)","402","0","402","1094","0","1094","1496","0","1496","116","0","10","126","1370","1370","1486"
"H6","Supporting People","0","0","0","8470","0","8470","8470","0","8470","0","0","23","23","8447","8447","8447"
"H7","TOTAL OTHER ADULT SERVICES including Supporting People (LINES H5+H6)","402","0","402","9564","0","9564","9966","0","9966","116","0","33","149","9817","9817","9933"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS excluding Supporting People (LINES A3+B1+C11+D11+E11+F11+G5+H5)","161181","3074","158107","249395","0","249395","410576","3074","407502","44752","1942","11217","57911","349591","352665","394343"
"I2","TOTAL Supporting People (LINES B2+C12+D12+E12+F12+H6)","0","0","0","29526","0","29526","29526","0","29526","0","0","23","23","29503","29503","29503"
"I3","TOTAL PSS including Supporting People (LINES A3+B1+C13+D13+E13+F13+G5+H7)","161181","3074","158107","278921","0","278921","440102","3074","437028","44752","1942","11240","57934","379094","382168","423846"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"460",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"357",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73704",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I3+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"309281",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memorandum","ACTUAL TOTAL NET COST on a pre FRS17 basis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"306427",NA
