"PSS EXPENDITURE IN 2005-06 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","PSS EX1 Return for 2005-06 Draft 3"
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","9085","173","8912","0","0","0","9085","173","8912","12","24","62","98","8814","8987","8826"
"BA2","Total children's services - commissioning and social work (line BA1)","9085","173","8912","0","0","0","9085","173","8912","12","24","62","98","8814","8987","8826"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BB2","Secure accommodation (welfare)","0","0","0","109","0","109","109","0","109","0","0","0","0","109","109","109"
"BB3","Fostering services","5350","0","5350","3759","0","3759","9109","0","9109","7","9","43","59","9050","9050","9057"
"BB4","Other children looked after services","856","188","668","4928","0","4928","5784","188","5596","1","2","18","21","5575","5763","5576"
"BB5","Total children looked after (lines BB1 to BB4)","6206","188","6018","8796","0","8796","15002","188","14814","8","11","61","80","14734","14922","14742"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","917","17","900","188","0","188","1105","17","1088","1","2","6","9","1079","1096","1080"
"BC2","Services for under 8s","12","0","12","47","0","47","59","0","59","0","0","0","0","59","59","59"
"BC3","Direct payments","0","0","0","257","0","257","257","0","257","0","0","0","0","257","257","257"
"BC4","Home care","26","0","26","173","0","173","199","0","199","0","0","0","0","199","199","199"
"BC5","Equipment and adaptations","0","0","0","48","0","48","48","0","48","0","0","0","0","48","48","48"
"BC6","Other family support services","1662","0","1662","997","0","997","2659","0","2659","4","55","17","76","2583","2583","2587"
"BC7","Total family support services (lines BC1 to BC6)","2617","17","2600","1710","0","1710","4327","17","4310","5","57","23","85","4225","4242","4230"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","11","0","11","11","0","11","0","0","0","0","11","11","11"
"BD2","Youth offender teams","930","0","930","26","0","26","956","0","956","1","166","39","206","750","750","751"
"BD3","Other youth justice services","426","0","426","33","0","33","459","0","459","1","13","37","51","408","408","409"
"BD4","Total youth justice (lines BD1 to BD3)","1356","0","1356","70","0","70","1426","0","1426","2","179","76","257","1169","1169","1171"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","1463","0","1463","233","0","233","1696","0","1696","138","3","31","172","1524","1524","1662"
"BE2","Leaving care services","433","0","433","482","0","482","915","0","915","1","1","62","64","851","851","852"
"BE3","Other other children's and families services","0","0","0","4","0","4","4","0","4","0","0","0","0","4","4","4"
"BE4","Total other children's and families services (lines BE1 to BE3)","1896","0","1896","719","0","719","2615","0","2615","139","4","93","236","2379","2379","2518"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES excluding SP (LINES BA2+BB5+BC7+BD4+BE4)","21160","378","20782","11295","0","11295","32455","378","32077","166","275","315","756","31321","31699","31487"
"B2","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"B3","TOTAL CHILDREN'S AND FAMILIES SERVICES including SP (LINES BA2+BB5+BC7+BD4+BE4+B2)","21160","378","20782","11295","0","11295","32455","378","32077","166","275","315","756","31321","31699","31487"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","5632","195","5437","0","0","0","5632","195","5437","6","79","22","107","5330","5525","5336"
"C2","Nursing care placements","0","0","0","9133","0","9133","9133","0","9133","3087","2","17","3106","6027","6027","9114"
"C3","Residential care placements","4910","491","4419","14688","0","14688","19598","491","19107","5817","124","42","5983","13124","13615","18941"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5","Direct payments","0","0","0","190","0","190","190","0","190","5","0","0","5","185","185","190"
"C6","Home care","1883","0","1883","6254","0","6254","8137","0","8137","691","2","21","714","7423","7423","8114"
"C7","Day care","0","0","0","668","0","668","668","0","668","0","0","1","1","667","667","667"
"C8","Equipment and adaptations","0","0","0","676","0","676","676","0","676","0","194","43","237","439","439","439"
"C9","Meals","450","0","450","67","0","67","517","0","517","327","0","1","328","189","189","516"
"C10","Other services to older people","70","54","16","510","0","510","580","54","526","21","0","95","116","410","464","431"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","12945","740","12205","32186","0","32186","45131","740","44391","9954","401","242","10597","33794","34534","43748"
"C12","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","12945","740","12205","32186","0","32186","45131","740","44391","9954","401","242","10597","33794","34534","43748"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","1018","24","994","0","0","0","1018","24","994","1","10","3","14","980","1004","981"
"D2","Nursing care placements","0","0","0","1048","0","1048","1048","0","1048","185","0","2","187","861","861","1046"
"D3","Residential care placements","0","0","0","1595","0","1595","1595","0","1595","205","360","6","571","1024","1024","1229"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D5","Direct payments","0","0","0","345","0","345","345","0","345","51","0","1","52","293","293","344"
"D6","Home care","626","0","626","214","0","214","840","0","840","42","0","3","45","795","795","837"
"D7","Day care","387","52","335","261","0","261","648","52","596","13","0","2","15","581","633","594"
"D8","Equipment and adaptations","276","0","276","25","0","25","301","0","301","0","65","14","79","222","222","222"
"D9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D10","Other services to adults with a physical disability or sensory impairment","62","0","62","117","0","117","179","0","179","11","0","0","11","168","168","179"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","2369","76","2293","3605","0","3605","5974","76","5898","508","435","31","974","4924","5000","5432"
"D12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","2369","76","2293","3605","0","3605","5974","76","5898","508","435","31","974","4924","5000","5432"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","991","95","896","0","0","0","991","95","896","2","194","2","198","698","793","700"
"E2","Nursing care placements","0","0","0","673","0","673","673","0","673","27","2","1","30","643","643","670"
"E3","Residential care placements","1508","91","1417","11314","0","11314","12822","91","12731","1047","2332","144","3523","9208","9299","10255"
"E4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E5","Direct payments","0","0","0","148","0","148","148","0","148","0","0","0","0","148","148","148"
"E6","Home care","52","0","52","2265","0","2265","2317","0","2317","4","6","4","14","2303","2303","2307"
"E7","Day care","2586","205","2381","812","0","812","3398","205","3193","72","819","7","898","2295","2500","2367"
"E8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E10","Other services to adults with learning disabilities","276","9","267","798","0","798","1074","9","1065","0","26","2","28","1037","1046","1037"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","5413","400","5013","16010","0","16010","21423","400","21023","1152","3379","160","4691","16332","16732","17484"
"E12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","5413","400","5013","16010","0","16010","21423","400","21023","1152","3379","160","4691","16332","16732","17484"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","1306","19","1287","0","0","0","1306","19","1287","1","52","3","56","1231","1250","1232"
"F2","Nursing care placements","0","0","0","193","0","193","193","0","193","13","0","0","13","180","180","193"
"F3","Residential care placements","0","0","0","1946","0","1946","1946","0","1946","32","305","4","341","1605","1605","1637"
"F4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F5","Direct payments","0","0","0","3","0","3","3","0","3","0","0","0","0","3","3","3"
"F6","Home care","51","0","51","158","0","158","209","0","209","0","0","0","0","209","209","209"
"F7","Day care","0","0","0","13","0","13","13","0","13","0","0","0","0","13","13","13"
"F8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F10","Other services to adults with mental health needs","0","0","0","474","16","458","474","16","458","0","0","1","1","457","473","457"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","1357","19","1338","2787","16","2771","4144","35","4109","46","357","8","411","3698","3733","3744"
"F12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","1357","19","1338","2787","16","2771","4144","35","4109","46","357","8","411","3698","3733","3744"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","23","0","23","0","0","0","23","0","23","0","2","0","2","21","21","21"
"G2","Unaccompanied children","23","0","23","57","0","57","80","0","80","0","0","0","0","80","80","80"
"G3","Families","18","0","18","77","0","77","95","0","95","0","0","0","0","95","95","95"
"G4","Lone adults","11","0","11","139","0","139","150","0","150","0","0","0","0","150","150","150"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","75","0","75","273","0","273","348","0","348","0","2","0","2","346","346","346"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","238","9","229","0","0","0","238","9","229","0","2","0","2","227","236","227"
"H2","HIV/AIDS","0","0","0","37","0","37","37","0","37","0","0","0","0","37","37","37"
"H3","Substance abuse (addictions)","0","0","0","585","0","585","585","0","585","40","0","1","41","544","544","584"
"H4","Other other adult services","0","0","0","118","0","118","118","0","118","0","0","0","0","118","118","118"
"H5","TOTAL OTHER ADULT SERVICES excluding Supporting People (LINES H1 to H4)","238","9","229","740","0","740","978","9","969","40","2","1","43","926","935","966"
"H6","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H7","TOTAL OTHER ADULT SERVICES including Supporting People (LINES H5+H6)","238","9","229","740","0","740","978","9","969","40","2","1","43","926","935","966"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS excluding Supporting People (LINES A3+B1+C11+D11+E11+F11+G5+H5)","43964","1622","42342","66896","16","66880","110860","1638","109222","11866","4851","757","17474","91748","93386","103614"
"I2","TOTAL Supporting People (LINES B2+C12+D12+E12+F12+H6)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"I3","TOTAL PSS including Supporting People (LINES A3+B1+C13+D13+E13+F13+G5+H7)","43964","1622","42342","66896","16","66880","110860","1638","109222","11866","4851","757","17474","91748","93386","103614"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"578",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13324",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I3+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80640",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memorandum","ACTUAL TOTAL NET COST on a pre FRS17 basis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80682",NA
