"PSS EXPENDITURE IN 2005-06 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","PSS EX1 Return for 2005-06 Draft 3"
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","7156","1","7155","0","0","0","7156","1","7155","3","0","582","585","6570","6571","6573"
"BA2","Total children's services - commissioning and social work (line BA1)","7156","1","7155","0","0","0","7156","1","7155","3","0","582","585","6570","6571","6573"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","3313","70","3243","3508","0","3508","6821","70","6751","0","0","0","0","6751","6821","6751"
"BB2","Secure accommodation (welfare)","0","0","0","220","0","220","220","0","220","0","0","0","0","220","220","220"
"BB3","Fostering services","2205","0","2205","3595","0","3595","5800","0","5800","0","0","25","25","5775","5775","5775"
"BB4","Other children looked after services","680","0","680","0","0","0","680","0","680","0","0","0","0","680","680","680"
"BB5","Total children looked after (lines BB1 to BB4)","6198","70","6128","7323","0","7323","13521","70","13451","0","0","25","25","13426","13496","13426"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","1833","86","1747","0","0","0","1833","86","1747","0","0","21","21","1726","1812","1726"
"BC2","Services for under 8s","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC3","Direct payments","0","0","0","127","0","127","127","0","127","0","0","0","0","127","127","127"
"BC4","Home care","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC5","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC6","Other family support services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC7","Total family support services (lines BC1 to BC6)","1833","86","1747","127","0","127","1960","86","1874","0","0","21","21","1853","1939","1853"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD2","Youth offender teams","4291","0","4291","0","0","0","4291","0","4291","0","0","3326","3326","965","965","965"
"BD3","Other youth justice services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD4","Total youth justice (lines BD1 to BD3)","4291","0","4291","0","0","0","4291","0","4291","0","0","3326","3326","965","965","965"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BE2","Leaving care services","2068","43","2025","0","0","0","2068","43","2025","0","0","368","368","1657","1700","1657"
"BE3","Other other children's and families services","223","9","214","0","0","0","223","9","214","0","0","55","55","159","168","159"
"BE4","Total other children's and families services (lines BE1 to BE3)","2291","52","2239","0","0","0","2291","52","2239","0","0","423","423","1816","1868","1816"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES excluding SP (LINES BA2+BB5+BC7+BD4+BE4)","21769","209","21560","7450","0","7450","29219","209","29010","3","0","4377","4380","24630","24839","24633"
"B2","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"B3","TOTAL CHILDREN'S AND FAMILIES SERVICES including SP (LINES BA2+BB5+BC7+BD4+BE4+B2)","21769","209","21560","7450","0","7450","29219","209","29010","3","0","4377","4380","24630","24839","24633"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","2949","0","2949","0","0","0","2949","0","2949","0","0","1343","1343","1606","1606","1606"
"C2","Nursing care placements","0","0","0","9117","0","9117","9117","0","9117","1455","0","449","1904","7213","7213","8668"
"C3","Residential care placements","3882","153","3729","13712","0","13712","17594","153","17441","4025","0","2512","6537","10904","11057","14929"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5","Direct payments","0","0","0","172","0","172","172","0","172","0","0","0","0","172","172","172"
"C6","Home care","3939","0","3939","2994","0","2994","6933","0","6933","0","0","0","0","6933","6933","6933"
"C7","Day care","1008","68","940","802","0","802","1810","68","1742","27","0","0","27","1715","1783","1742"
"C8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C9","Meals","0","0","0","17","0","17","17","0","17","1","0","0","1","16","16","17"
"C10","Other services to older people","1827","29","1798","0","0","0","1827","29","1798","0","0","3733","3733","-1935","-1906","-1935"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","13605","250","13355","26814","0","26814","40419","250","40169","5508","0","8037","13545","26624","26874","32132"
"C12","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","13605","250","13355","26814","0","26814","40419","250","40169","5508","0","8037","13545","26624","26874","32132"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","890","0","890","0","0","0","890","0","890","0","0","1","1","889","889","889"
"D2","Nursing care placements","0","0","0","1707","0","1707","1707","0","1707","264","0","82","346","1361","1361","1625"
"D3","Residential care placements","54","0","54","359","0","359","413","0","413","17","0","494","511","-98","-98","-81"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D5","Direct payments","0","0","0","794","0","794","794","0","794","0","0","0","0","794","794","794"
"D6","Home care","0","0","0","1501","0","1501","1501","0","1501","0","0","0","0","1501","1501","1501"
"D7","Day care","715","187","528","0","0","0","715","187","528","0","0","23","23","505","692","505"
"D8","Equipment and adaptations","1195","0","1195","0","0","0","1195","0","1195","0","0","4","4","1191","1191","1191"
"D9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D10","Other services to adults with a physical disability or sensory impairment","2254","0","2254","0","0","0","2254","0","2254","1","0","563","564","1690","1690","1691"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","5108","187","4921","4361","0","4361","9469","187","9282","282","0","1167","1449","7833","8020","8115"
"D12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","5108","187","4921","4361","0","4361","9469","187","9282","282","0","1167","1449","7833","8020","8115"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","2304","3","2301","0","0","0","2304","3","2301","0","0","58","58","2243","2246","2243"
"E2","Nursing care placements","0","0","0","434","0","434","434","0","434","68","0","238","306","128","128","196"
"E3","Residential care placements","1190","90","1100","890","0","890","2080","90","1990","323","0","1016","1339","651","741","974"
"E4","Supported and other accommodation","1105","0","1105","0","0","0","1105","0","1105","0","0","1235","1235","-130","-130","-130"
"E5","Direct payments","0","0","0","266","0","266","266","0","266","0","0","0","0","266","266","266"
"E6","Home care","8424","0","8424","372","0","372","8796","0","8796","0","0","6409","6409","2387","2387","2387"
"E7","Day care","2975","106","2869","6","0","6","2981","106","2875","12","0","41","53","2822","2928","2834"
"E8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E10","Other services to adults with learning disabilities","2112","0","2112","0","0","0","2112","0","2112","0","0","516","516","1596","1596","1596"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","18110","199","17911","1968","0","1968","20078","199","19879","403","0","9513","9916","9963","10162","10366"
"E12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","18110","199","17911","1968","0","1968","20078","199","19879","403","0","9513","9916","9963","10162","10366"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","2418","1","2417","0","0","0","2418","1","2417","0","0","608","608","1809","1810","1809"
"F2","Nursing care placements","0","0","0","815","0","815","815","0","815","118","0","37","155","660","660","778"
"F3","Residential care placements","394","0","394","1443","0","1443","1837","0","1837","294","0","321","615","1222","1222","1516"
"F4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F5","Direct payments","0","0","0","200","0","200","200","0","200","0","0","0","0","200","200","200"
"F6","Home care","0","0","0","1190","0","1190","1190","0","1190","0","0","0","0","1190","1190","1190"
"F7","Day care","666","42","624","49","0","49","715","42","673","24","0","357","381","292","334","316"
"F8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F10","Other services to adults with mental health needs","955","30","925","0","0","0","955","30","925","0","0","34","34","891","921","891"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","4433","73","4360","3697","0","3697","8130","73","8057","436","0","1357","1793","6264","6337","6700"
"F12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","4433","73","4360","3697","0","3697","8130","73","8057","436","0","1357","1793","6264","6337","6700"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G2","Unaccompanied children","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G3","Families","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G4","Lone adults","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H2","HIV/AIDS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H3","Substance abuse (addictions)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H4","Other other adult services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H5","TOTAL OTHER ADULT SERVICES excluding Supporting People (LINES H1 to H4)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H6","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H7","TOTAL OTHER ADULT SERVICES including Supporting People (LINES H5+H6)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS excluding Supporting People (LINES A3+B1+C11+D11+E11+F11+G5+H5)","63282","918","62364","44290","0","44290","107572","918","106654","6632","0","24451","31083","75571","76489","82203"
"I2","TOTAL Supporting People (LINES B2+C12+D12+E12+F12+H6)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"I3","TOTAL PSS including Supporting People (LINES A3+B1+C13+D13+E13+F13+G5+H7)","63282","918","62364","44290","0","44290","107572","918","106654","6632","0","24451","31083","75571","76489","82203"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8980",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I3+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67509",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memorandum","ACTUAL TOTAL NET COST on a pre FRS17 basis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66521",NA
