"PSS EXPENDITURE IN 2005-06 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","PSS EX1 Return for 2005-06 Draft 3"
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","4170","0","4170","0","0","0","4170","0","4170","0","32","1","33","4137","4137","4137"
"BA2","Total children's services - commissioning and social work (line BA1)","4170","0","4170","0","0","0","4170","0","4170","0","32","1","33","4137","4137","4137"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","818","28","790","1344","0","1344","2162","28","2134","0","356","0","356","1778","1806","1778"
"BB2","Secure accommodation (welfare)","0","0","0","168","0","168","168","0","168","0","83","0","83","85","85","85"
"BB3","Fostering services","3808","0","3808","992","0","992","4800","0","4800","0","93","0","93","4707","4707","4707"
"BB4","Other children looked after services","2039","51","1988","0","0","0","2039","51","1988","84","14","0","98","1890","1941","1974"
"BB5","Total children looked after (lines BB1 to BB4)","6665","79","6586","2504","0","2504","9169","79","9090","84","546","0","630","8460","8539","8544"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","1972","80","1892","0","0","0","1972","80","1892","27","103","11","141","1751","1831","1778"
"BC2","Services for under 8s","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC3","Direct payments","0","0","0","9","0","9","9","0","9","0","0","0","0","9","9","9"
"BC4","Home care","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC5","Equipment and adaptations","53","0","53","0","0","0","53","0","53","0","48","0","48","5","5","5"
"BC6","Other family support services","668","0","668","0","0","0","668","0","668","0","43","0","43","625","625","625"
"BC7","Total family support services (lines BC1 to BC6)","2693","80","2613","9","0","9","2702","80","2622","27","194","11","232","2390","2470","2417"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD2","Youth offender teams","617","0","617","0","0","0","617","0","617","0","198","0","198","419","419","419"
"BD3","Other youth justice services","543","0","543","0","0","0","543","0","543","0","112","0","112","431","431","431"
"BD4","Total youth justice (lines BD1 to BD3)","1160","0","1160","0","0","0","1160","0","1160","0","310","0","310","850","850","850"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","1262","0","1262","0","0","0","1262","0","1262","0","0","0","0","1262","1262","1262"
"BE2","Leaving care services","435","0","435","0","0","0","435","0","435","0","0","0","0","435","435","435"
"BE3","Other other children's and families services","1399","0","1399","630","0","630","2029","0","2029","0","138","0","138","1891","1891","1891"
"BE4","Total other children's and families services (lines BE1 to BE3)","3096","0","3096","630","0","630","3726","0","3726","0","138","0","138","3588","3588","3588"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES excluding SP (LINES BA2+BB5+BC7+BD4+BE4)","17784","159","17625","3143","0","3143","20927","159","20768","111","1220","12","1343","19425","19584","19536"
"B2","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"B3","TOTAL CHILDREN'S AND FAMILIES SERVICES including SP (LINES BA2+BB5+BC7+BD4+BE4+B2)","17784","159","17625","3143","0","3143","20927","159","20768","111","1220","12","1343","19425","19584","19536"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","2825","0","2825","0","0","0","2825","0","2825","0","372","0","372","2453","2453","2453"
"C2","Nursing care placements","0","0","0","7118","0","7118","7118","0","7118","3190","0","0","3190","3928","3928","7118"
"C3","Residential care placements","4513","443","4070","6303","0","6303","10816","443","10373","3527","0","0","3527","6846","7289","10373"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5","Direct payments","0","0","0","118","0","118","118","0","118","0.29999999999999999","0","0","0.29999999999999999","117.7","117.7","118"
"C6","Home care","733","0","733","7225","0","7225","7958","0","7958","1621","0","0","1621","6337","6337","7958"
"C7","Day care","1046","97","949","89","0","89","1135","97","1038","135","0","0","135","903","1000","1038"
"C8","Equipment and adaptations","967","0","967","0","0","0","967","0","967","24","0","0","24","943","943","967"
"C9","Meals","0","0","0","159","0","159","159","0","159","0","0","0","0","159","159","159"
"C10","Other services to older people","96","0","96","1150","0","1150","1246","0","1246","130","0","0","130","1116","1116","1246"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","10180","540","9640","22162","0","22162","32342","540","31802","8627.2999999999993","372","0","8999.2999999999993","22802.700000000001","23342.700000000001","31430"
"C12","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","10180","540","9640","22162","0","22162","32342","540","31802","8627.2999999999993","372","0","8999.2999999999993","22802.700000000001","23342.700000000001","31430"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","1031","0","1031","0","0","0","1031","0","1031","128","7","0","135","896","896","1024"
"D2","Nursing care placements","0","0","0","422","0","422","422","0","422","59","0","0","59","363","363","422"
"D3","Residential care placements","0","0","0","3085","0","3085","3085","0","3085","408","0","0","408","2677","2677","3085"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D5","Direct payments","0","0","0","732","0","732","732","0","732","19","0","0","19","713","713","732"
"D6","Home care","0","0","0","2007","0","2007","2007","0","2007","157","0","0","157","1850","1850","2007"
"D7","Day care","684","58","626","60","0","60","744","58","686","96","0","0","96","590","648","686"
"D8","Equipment and adaptations","390","0","390","165","0","165","555","0","555","10","0","0","10","545","545","555"
"D9","Meals","0","0","0","7","0","7","7","0","7","0","0","0","0","7","7","7"
"D10","Other services to adults with a physical disability or sensory impairment","38","0","38","239","0","239","277","0","277","0","0","0","0","277","277","277"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","2143","58","2085","6717","0","6717","8860","58","8802","877","7","0","884","7918","7976","8795"
"D12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","2143","58","2085","6717","0","6717","8860","58","8802","877","7","0","884","7918","7976","8795"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","1074","0","1074","0","0","0","1074","0","1074","0","202","0","202","872","872","872"
"E2","Nursing care placements","0","0","0","112","0","112","112","0","112","76","0","0","76","36","36","112"
"E3","Residential care placements","637","42","595","12337","0","12337","12974","42","12932","101","3925","0","4026","8906","8948","9007"
"E4","Supported and other accommodation","135","0","135","523","0","523","658","0","658","14","0","111","125","533","533","547"
"E5","Direct payments","0","0","0","107","0","107","107","0","107","0","0","0","0","107","107","107"
"E6","Home care","0","0","0","331","0","331","331","0","331","0","8","0","8","323","323","323"
"E7","Day care","1734","59","1675","448","0","448","2182","59","2123","25","276","0","301","1822","1881","1847"
"E8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E10","Other services to adults with learning disabilities","38","0","38","229","0","229","267","0","267","0","43","0","43","224","224","224"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","3618","101","3517","14087","0","14087","17705","101","17604","216","4454","111","4781","12823","12924","13039"
"E12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","3618","101","3517","14087","0","14087","17705","101","17604","216","4454","111","4781","12823","12924","13039"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","1218","0","1218","0","0","0","1218","0","1218","0","538","82","620","598","598","598"
"F2","Nursing care placements","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F3","Residential care placements","0","0","0","972","0","972","972","0","972","111","53","0","164","808","808","919"
"F4","Supported and other accommodation","3","5","-2","0","0","0","3","5","-2","2","0","0","2","-4","1","-2"
"F5","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F6","Home care","0","0","0","453","0","453","453","0","453","8","0","0","8","445","445","453"
"F7","Day care","312","27","285","0","0","0","312","27","285","0.20000000000000001","0","0","0.20000000000000001","284.80000000000001","311.80000000000001","285"
"F8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F10","Other services to adults with mental health needs","3185","61","3124","4","0","4","3189","61","3128","151","2385","0","2536","592","653","743"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","4718","93","4625","1429","0","1429","6147","93","6054","272.19999999999999","2976","82","3330.1999999999998","2723.8000000000002","2816.8000000000002","2996"
"F12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","4718","93","4625","1429","0","1429","6147","93","6054","272.19999999999999","2976","82","3330.1999999999998","2723.8000000000002","2816.8000000000002","2996"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G2","Unaccompanied children","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G3","Families","54","0","54","0","0","0","54","0","54","0","0","3","3","51","51","51"
"G4","Lone adults","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","54","0","54","0","0","0","54","0","54","0","0","3","3","51","51","51"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H2","HIV/AIDS","59","0","59","0","0","0","59","0","59","0","0","67","67","-8","-8","-8"
"H3","Substance abuse (addictions)","38","0","38","0","0","0","38","0","38","0","0","0","0","38","38","38"
"H4","Other other adult services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H5","TOTAL OTHER ADULT SERVICES excluding Supporting People (LINES H1 to H4)","97","0","97","0","0","0","97","0","97","0","0","67","67","30","30","30"
"H6","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H7","TOTAL OTHER ADULT SERVICES including Supporting People (LINES H5+H6)","97","0","97","0","0","0","97","0","97","0","0","67","67","30","30","30"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS excluding Supporting People (LINES A3+B1+C11+D11+E11+F11+G5+H5)","39394","951","38443","47538","0","47538","86932","951","85981","10103.5","9029","275","19407.5","66573.5","67524.5","76677"
"I2","TOTAL Supporting People (LINES B2+C12+D12+E12+F12+H6)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"I3","TOTAL PSS including Supporting People (LINES A3+B1+C13+D13+E13+F13+G5+H7)","39394","951","38443","47538","0","47538","86932","951","85981","10103.5","9029","275","19407.5","66573.5","67524.5","76677"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3302",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I3+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64222.5",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memorandum","ACTUAL TOTAL NET COST on a pre FRS17 basis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64223",NA
