"PSS EXPENDITURE IN 2005-06 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","PSS EX1 Return for 2005-06 Draft 3"
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","8673","117","8556","539","0","539","9212","117","9095","11","0","223","234","8861","8978","8872"
"BA2","Total children's services - commissioning and social work (line BA1)","8673","117","8556","539","0","539","9212","117","9095","11","0","223","234","8861","8978","8872"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","7428","119","7309","657","0","657","8085","119","7966","11","0","97","108","7858","7977","7869"
"BB2","Secure accommodation (welfare)","0","0","0","363","0","363","363","0","363","0","0","16","16","347","347","347"
"BB3","Fostering services","4130","15","4115","461","0","461","4591","15","4576","2","0","37","39","4537","4552","4539"
"BB4","Other children looked after services","374","20","354","0","0","0","374","20","354","0","0","0","0","354","374","354"
"BB5","Total children looked after (lines BB1 to BB4)","11932","154","11778","1481","0","1481","13413","154","13259","13","0","150","163","13096","13250","13109"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","175","0","175","0","0","0","175","0","175","1","0","40","41","134","134","135"
"BC2","Services for under 8s","124","1","123","11","0","11","135","1","134","0","0","1","1","133","134","133"
"BC3","Direct payments","0","0","0","64","0","64","64","0","64","0","0","0","0","64","64","64"
"BC4","Home care","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC5","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC6","Other family support services","1094","29","1065","430","0","430","1524","29","1495","19","0","159","178","1317","1346","1336"
"BC7","Total family support services (lines BC1 to BC6)","1393","30","1363","505","0","505","1898","30","1868","20","0","200","220","1648","1678","1668"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","7","0","7","7","0","7","0","0","0","0","7","7","7"
"BD2","Youth offender teams","791","43","748","1","0","1","792","43","749","4","0","106","110","639","682","643"
"BD3","Other youth justice services","2878","1","2877","203","0","203","3081","1","3080","15","0","1469","1484","1596","1597","1611"
"BD4","Total youth justice (lines BD1 to BD3)","3669","44","3625","211","0","211","3880","44","3836","19","0","1575","1594","2242","2286","2261"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","1168","9","1159","1","0","1","1169","9","1160","0","0","13","13","1147","1156","1147"
"BE2","Leaving care services","1259","34","1225","53","0","53","1312","34","1278","22","0","179","201","1077","1111","1099"
"BE3","Other other children's and families services","1161","0","1161","663","0","663","1824","0","1824","8","0","1","9","1815","1815","1823"
"BE4","Total other children's and families services (lines BE1 to BE3)","3588","43","3545","717","0","717","4305","43","4262","30","0","193","223","4039","4082","4069"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES excluding SP (LINES BA2+BB5+BC7+BD4+BE4)","29255","388","28867","3453","0","3453","32708","388","32320","93","0","2341","2434","29886","30274","29979"
"B2","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"B3","TOTAL CHILDREN'S AND FAMILIES SERVICES including SP (LINES BA2+BB5+BC7+BD4+BE4+B2)","29255","388","28867","3453","0","3453","32708","388","32320","93","0","2341","2434","29886","30274","29979"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","6233","253","5980","418","0","418","6651","253","6398","95","0","270","365","6033","6286","6128"
"C2","Nursing care placements","0","0","0","8021","0","8021","8021","0","8021","2638","0","8","2646","5375","5375","8013"
"C3","Residential care placements","5057","222","4835","20266","0","20266","25323","222","25101","6640","0","829","7469","17632","17854","24272"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5","Direct payments","0","0","0","312","0","312","312","0","312","27","0","0","27","285","285","312"
"C6","Home care","7704","135","7569","4771","0","4771","12475","135","12340","1558","0","137","1695","10645","10780","12203"
"C7","Day care","1389","90","1299","800","0","800","2189","90","2099","384","0","133","517","1582","1672","1966"
"C8","Equipment and adaptations","2522","52","2470","4","0","4","2526","52","2474","246","0","1258","1504","970","1022","1216"
"C9","Meals","924","3","921","120","0","120","1044","3","1041","392","0","11","403","638","641","1030"
"C10","Other services to older people","224","0","224","137","0","137","361","0","361","0","0","1","1","360","360","360"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","24053","755","23298","34849","0","34849","58902","755","58147","11980","0","2647","14627","43520","44275","55500"
"C12","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","24053","755","23298","34849","0","34849","58902","755","58147","11980","0","2647","14627","43520","44275","55500"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","2356","29","2327","80","0","80","2436","29","2407","34","0","41","75","2332","2361","2366"
"D2","Nursing care placements","0","0","0","826","0","826","826","0","826","116","0","0","116","710","710","826"
"D3","Residential care placements","421","9","412","379","0","379","800","9","791","61","0","7","68","723","732","784"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D5","Direct payments","0","0","0","233","0","233","233","0","233","26","0","0","26","207","207","233"
"D6","Home care","1259","1","1258","642","0","642","1901","1","1900","195","0","116","311","1589","1590","1784"
"D7","Day care","510","65","445","144","0","144","654","65","589","257","0","8","265","324","389","581"
"D8","Equipment and adaptations","1894","1346","548","1","0","1","1895","1346","549","188","0","4","192","357","1703","545"
"D9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D10","Other services to adults with a physical disability or sensory impairment","254","0","254","45","0","45","299","0","299","1","0","1","2","297","297","298"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","6694","1450","5244","2350","0","2350","9044","1450","7594","878","0","177","1055","6539","7989","7417"
"D12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","6694","1450","5244","2350","0","2350","9044","1450","7594","878","0","177","1055","6539","7989","7417"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","827","16","811","31","0","31","858","16","842","15","0","71","86","756","772","771"
"E2","Nursing care placements","0","0","0","209","0","209","209","0","209","7","0","0","7","202","202","209"
"E3","Residential care placements","6728","201","6527","5791","0","5791","12519","201","12318","1124","0","6428","7552","4766","4967","5890"
"E4","Supported and other accommodation","4","0","4","196","0","196","200","0","200","38","0","0","38","162","162","200"
"E5","Direct payments","0","0","0","207","0","207","207","0","207","10","0","0","10","197","197","207"
"E6","Home care","100","0","100","89","0","89","189","0","189","15","0","14","29","160","160","175"
"E7","Day care","3532","408","3124","84","0","84","3616","408","3208","445","0","39","484","2724","3132","3169"
"E8","Equipment and adaptations","15","0","15","0","0","0","15","0","15","0","0","0","0","15","15","15"
"E9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E10","Other services to adults with learning disabilities","395","39","356","73","0","73","468","39","429","0","0","173","173","256","295","256"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","11601","664","10937","6680","0","6680","18281","664","17617","1654","0","6725","8379","9238","9902","10892"
"E12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","11601","664","10937","6680","0","6680","18281","664","17617","1654","0","6725","8379","9238","9902","10892"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","2470","94","2376","134","0","134","2604","94","2510","106","0","647","753","1757","1851","1863"
"F2","Nursing care placements","0","0","0","281","0","281","281","0","281","46","0","0","46","235","235","281"
"F3","Residential care placements","2404","62","2342","240","0","240","2644","62","2582","280","0","704","984","1598","1660","1878"
"F4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F5","Direct payments","0","0","0","21","0","21","21","0","21","0","0","0","0","21","21","21"
"F6","Home care","73","0","73","51","0","51","124","0","124","17","0","9","26","98","98","115"
"F7","Day care","596","30","566","79","9","70","675","39","636","82","0","29","111","525","564","607"
"F8","Equipment and adaptations","9","0","9","0","0","0","9","0","9","0","0","0","0","9","9","9"
"F9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F10","Other services to adults with mental health needs","76","8","68","263","0","263","339","8","331","0","0","56","56","275","283","275"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","5628","194","5434","1069","9","1060","6697","203","6494","531","0","1445","1976","4518","4721","5049"
"F12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","5628","194","5434","1069","9","1060","6697","203","6494","531","0","1445","1976","4518","4721","5049"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G2","Unaccompanied children","91","0","91","0","0","0","91","0","91","0","0","0","0","91","91","91"
"G3","Families","45","0","45","967","0","967","1012","0","1012","0","0","907","907","105","105","105"
"G4","Lone adults","25","0","25","290","0","290","315","0","315","0","0","271","271","44","44","44"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","161","0","161","1257","0","1257","1418","0","1418","0","0","1178","1178","240","240","240"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H2","HIV/AIDS","15","0","15","18","0","18","33","0","33","0","0","8","8","25","25","25"
"H3","Substance abuse (addictions)","201","0","201","208","0","208","409","0","409","15","0","220","235","174","174","189"
"H4","Other other adult services","102","0","102","388","0","388","490","0","490","17","0","23","40","450","450","467"
"H5","TOTAL OTHER ADULT SERVICES excluding Supporting People (LINES H1 to H4)","318","0","318","614","0","614","932","0","932","32","0","251","283","649","649","681"
"H6","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H7","TOTAL OTHER ADULT SERVICES including Supporting People (LINES H5+H6)","318","0","318","614","0","614","932","0","932","32","0","251","283","649","649","681"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS excluding Supporting People (LINES A3+B1+C11+D11+E11+F11+G5+H5)","78041","3451","74590","50272","9","50263","128313","3460","124853","15168","0","14764","29932","94921","98381","110089"
"I2","TOTAL Supporting People (LINES B2+C12+D12+E12+F12+H6)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"I3","TOTAL PSS including Supporting People (LINES A3+B1+C13+D13+E13+F13+G5+H7)","78041","3451","74590","50272","9","50263","128313","3460","124853","15168","0","14764","29932","94921","98381","110089"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"135",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19901",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31315",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I3+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87102",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memorandum","ACTUAL TOTAL NET COST on a pre FRS17 basis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
