"PSS EXPENDITURE IN 2005-06 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","PSS EX1 Return for 2005-06 Draft 3"
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","4764","0","4764","6","0","6","4770","0","4770","51","37","70","158","4612","4612","4663"
"BA2","Total children's services - commissioning and social work (line BA1)","4764","0","4764","6","0","6","4770","0","4770","51","37","70","158","4612","4612","4663"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","1175","14","1161","3186","0","3186","4361","14","4347","1","0","1","2","4345","4359","4346"
"BB2","Secure accommodation (welfare)","0","0","0","362","0","362","362","0","362","0","0","0","0","362","362","362"
"BB3","Fostering services","3125","0","3125","527","0","527","3652","0","3652","1","0","1","2","3650","3650","3651"
"BB4","Other children looked after services","1144","31","1113","162","0","162","1306","31","1275","4","0","2","6","1269","1300","1273"
"BB5","Total children looked after (lines BB1 to BB4)","5444","45","5399","4237","0","4237","9681","45","9636","6","0","4","10","9626","9671","9632"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","1240","78","1162","0","0","0","1240","78","1162","10","0","3","13","1149","1227","1159"
"BC2","Services for under 8s","162","0","162","0","0","0","162","0","162","2","0","0","2","160","160","162"
"BC3","Direct payments","0","0","0","81","0","81","81","0","81","0","0","0","0","81","81","81"
"BC4","Home care","0","0","0","40","0","40","40","0","40","0","0","0","0","40","40","40"
"BC5","Equipment and adaptations","157","0","157","0","0","0","157","0","157","9","80","0","89","68","68","77"
"BC6","Other family support services","3193","99","3094","77","0","77","3270","99","3171","11","20","21","52","3119","3218","3130"
"BC7","Total family support services (lines BC1 to BC6)","4752","177","4575","198","0","198","4950","177","4773","32","100","24","156","4617","4794","4649"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD2","Youth offender teams","751","0","751","0","0","0","751","0","751","0","0","0","0","751","751","751"
"BD3","Other youth justice services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD4","Total youth justice (lines BD1 to BD3)","751","0","751","0","0","0","751","0","751","0","0","0","0","751","751","751"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","275","0","275","85","0","85","360","0","360","76","0","4","80","280","280","356"
"BE2","Leaving care services","933","0","933","492","0","492","1425","0","1425","0","0","10","10","1415","1415","1415"
"BE3","Other other children's and families services","65","0","65","0","0","0","65","0","65","32","7","15","54","11","11","43"
"BE4","Total other children's and families services (lines BE1 to BE3)","1273","0","1273","577","0","577","1850","0","1850","108","7","29","144","1706","1706","1814"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES excluding SP (LINES BA2+BB5+BC7+BD4+BE4)","16984","222","16762","5018","0","5018","22002","222","21780","197","144","127","468","21312","21534","21509"
"B2","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"B3","TOTAL CHILDREN'S AND FAMILIES SERVICES including SP (LINES BA2+BB5+BC7+BD4+BE4+B2)","16984","222","16762","5018","0","5018","22002","222","21780","197","144","127","468","21312","21534","21509"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","5099","68","5031","7","0","7","5106","68","5038","81","5","16","102","4936","5004","5017"
"C2","Nursing care placements","0","0","0","9155","0","9155","9155","0","9155","3290","0","0","3290","5865","5865","9155"
"C3","Residential care placements","0","0","0","14726","0","14726","14726","0","14726","5864","0","0","5864","8862","8862","14726"
"C4","Supported and other accommodation","387","9","378","613","0","613","1000","9","991","597","0","0","597","394","403","991"
"C5","Direct payments","0","0","0","246","0","246","246","0","246","11","0","0","11","235","235","246"
"C6","Home care","2993","68","2925","3879","0","3879","6872","68","6804","1541","107","2","1650","5154","5222","6695"
"C7","Day care","876","85","791","764","0","764","1640","85","1555","72","0","0","72","1483","1568","1555"
"C8","Equipment and adaptations","436","0","436","5","0","5","441","0","441","55","180","0","235","206","206","261"
"C9","Meals","305","53","252","568","0","568","873","53","820","295","0","0","295","525","578","820"
"C10","Other services to older people","1613","33","1580","312","0","312","1925","33","1892","716","20","2","738","1154","1187","1870"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","11709","316","11393","30275","0","30275","41984","316","41668","12522","312","20","12854","28814","29130","41336"
"C12","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","11709","316","11393","30275","0","30275","41984","316","41668","12522","312","20","12854","28814","29130","41336"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","1716","26","1690","0","0","0","1716","26","1690","100","0","26","126","1564","1590","1664"
"D2","Nursing care placements","0","0","0","684","0","684","684","0","684","156","0","0","156","528","528","684"
"D3","Residential care placements","651","91","560","449","0","449","1100","91","1009","162","0","0","162","847","938","1009"
"D4","Supported and other accommodation","2","0","2","107","0","107","109","0","109","0","0","0","0","109","109","109"
"D5","Direct payments","0","0","0","495","0","495","495","0","495","46","0","0","46","449","449","495"
"D6","Home care","1","0","1","623","0","623","624","0","624","150","0","0","150","474","474","624"
"D7","Day care","726","73","653","9","0","9","735","73","662","46","0","0","46","616","689","662"
"D8","Equipment and adaptations","283","0","283","2","0","2","285","0","285","21","140","0","161","124","124","145"
"D9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D10","Other services to adults with a physical disability or sensory impairment","130","28","102","1","0","1","131","28","103","32","7","0","39","64","92","96"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","3509","218","3291","2370","0","2370","5879","218","5661","713","147","26","886","4775","4993","5488"
"D12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","3509","218","3291","2370","0","2370","5879","218","5661","713","147","26","886","4775","4993","5488"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","2247","35","2212","36","0","36","2283","35","2248","350","0","92","442","1806","1841","2156"
"E2","Nursing care placements","0","0","0","259","0","259","259","0","259","8","0","0","8","251","251","259"
"E3","Residential care placements","727","78","649","1331","0","1331","2058","78","1980","249","0","0","249","1731","1809","1980"
"E4","Supported and other accommodation","3120","121","2999","2337","0","2337","5457","121","5336","4155","0","4","4159","1177","1298","5332"
"E5","Direct payments","0","0","0","103","0","103","103","0","103","5","0","0","5","98","98","103"
"E6","Home care","2984","0","2984","2077","0","2077","5061","0","5061","108","4531","0","4639","422","422","530"
"E7","Day care","2925","158","2767","125","0","125","3050","158","2892","179","0","2","181","2711","2869","2890"
"E8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E9","Meals","4","0","4","0","0","0","4","0","4","1","0","0","1","3","3","4"
"E10","Other services to adults with learning disabilities","411","0","411","92","0","92","503","0","503","2","0","1","3","500","500","502"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","12418","392","12026","6360","0","6360","18778","392","18386","5057","4531","99","9687","8699","9091","13756"
"E12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","12418","392","12026","6360","0","6360","18778","392","18386","5057","4531","99","9687","8699","9091","13756"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","1636","63","1573","5","0","5","1641","63","1578","22","39","1","62","1516","1579","1538"
"F2","Nursing care placements","0","0","0","85","0","85","85","0","85","16","0","0","16","69","69","85"
"F3","Residential care placements","0","0","0","277","0","277","277","0","277","149","0","0","149","128","128","277"
"F4","Supported and other accommodation","183","36","147","78","0","78","261","36","225","151","0","0","151","74","110","225"
"F5","Direct payments","0","0","0","66","0","66","66","0","66","8","0","0","8","58","58","66"
"F6","Home care","39","1","38","142","0","142","181","1","180","15","0","0","15","165","166","180"
"F7","Day care","265","69","196","31","0","31","296","69","227","5","0","0","5","222","291","227"
"F8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F10","Other services to adults with mental health needs","948","129","819","541","0","541","1489","129","1360","30","58","0","88","1272","1401","1302"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","3071","298","2773","1225","0","1225","4296","298","3998","396","97","1","494","3504","3802","3900"
"F12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","3071","298","2773","1225","0","1225","4296","298","3998","396","97","1","494","3504","3802","3900"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","588","4","584","0","0","0","588","4","584","0","968","0","968","-384","-380","-384"
"G2","Unaccompanied children","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G3","Families","101","0","101","0","0","0","101","0","101","0","0","0","0","101","101","101"
"G4","Lone adults","485","0","485","0","0","0","485","0","485","0","0","0","0","485","485","485"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","1174","4","1170","0","0","0","1174","4","1170","0","968","0","968","202","206","202"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H2","HIV/AIDS","4","1","3","0","0","0","4","1","3","1","0","0","1","2","3","3"
"H3","Substance abuse (addictions)","128","0","128","20","0","20","148","0","148","20","0","0","20","128","128","148"
"H4","Other other adult services","115","3","112","0","0","0","115","3","112","3","8","0","11","101","104","104"
"H5","TOTAL OTHER ADULT SERVICES excluding Supporting People (LINES H1 to H4)","247","4","243","20","0","20","267","4","263","24","8","0","32","231","235","255"
"H6","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H7","TOTAL OTHER ADULT SERVICES including Supporting People (LINES H5+H6)","247","4","243","20","0","20","267","4","263","24","8","0","32","231","235","255"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS excluding Supporting People (LINES A3+B1+C11+D11+E11+F11+G5+H5)","49372","1455","47917","45268","0","45268","94640","1455","93185","18914","6207","275","25396","67789","69244","86703"
"I2","TOTAL Supporting People (LINES B2+C12+D12+E12+F12+H6)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"I3","TOTAL PSS including Supporting People (LINES A3+B1+C13+D13+E13+F13+G5+H7)","49372","1455","47917","45268","0","45268","94640","1455","93185","18914","6207","275","25396","67789","69244","86703"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8868",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I3+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60376",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memorandum","ACTUAL TOTAL NET COST on a pre FRS17 basis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60376",NA
