"PSS EXPENDITURE IN 2005-06 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","PSS EX1 Return for 2005-06 Draft 3"
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","4449","51","4398","79","0","79","4528","51","4477","0","0","19","19","4458","4509","4458"
"BA2","Total children's services - commissioning and social work (line BA1)","4449","51","4398","79","0","79","4528","51","4477","0","0","19","19","4458","4509","4458"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","2798","56","2742","4423","0","4423","7221","56","7165","0","0","160","160","7005","7061","7005"
"BB2","Secure accommodation (welfare)","102","0","102","0","0","0","102","0","102","0","0","0","0","102","102","102"
"BB3","Fostering services","2255","0","2255","446","0","446","2701","0","2701","0","0","0","0","2701","2701","2701"
"BB4","Other children looked after services","102","0","102","29","0","29","131","0","131","0","0","0","0","131","131","131"
"BB5","Total children looked after (lines BB1 to BB4)","5257","56","5201","4898","0","4898","10155","56","10099","0","0","160","160","9939","9995","9939"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","1215","43","1172","0","0","0","1215","43","1172","0","0","4","4","1168","1211","1168"
"BC2","Services for under 8s","210","0","210","0","0","0","210","0","210","0","0","0","0","210","210","210"
"BC3","Direct payments","0","0","0","238","0","238","238","0","238","0","0","0","0","238","238","238"
"BC4","Home care","102","0","102","0","0","0","102","0","102","0","0","0","0","102","102","102"
"BC5","Equipment and adaptations","102","0","102","6","0","6","108","0","108","0","0","0","0","108","108","108"
"BC6","Other family support services","780","10","770","149","0","149","929","10","919","0","0","4","4","915","925","915"
"BC7","Total family support services (lines BC1 to BC6)","2409","53","2356","393","0","393","2802","53","2749","0","0","8","8","2741","2794","2741"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","84","0","84","84","0","84","0","0","0","0","84","84","84"
"BD2","Youth offender teams","1442","0","1442","81","0","81","1523","0","1523","43","0","275","318","1205","1205","1248"
"BD3","Other youth justice services","165","0","165","0","0","0","165","0","165","0","0","14","14","151","151","151"
"BD4","Total youth justice (lines BD1 to BD3)","1607","0","1607","165","0","165","1772","0","1772","43","0","289","332","1440","1440","1483"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","102","0","102","490","0","490","592","0","592","0","0","8","8","584","584","584"
"BE2","Leaving care services","103","0","103","579","0","579","682","0","682","0","0","1","1","681","681","681"
"BE3","Other other children's and families services","592","2","590","23","0","23","615","2","613","26","0","65","91","522","524","548"
"BE4","Total other children's and families services (lines BE1 to BE3)","797","2","795","1092","0","1092","1889","2","1887","26","0","74","100","1787","1789","1813"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES excluding SP (LINES BA2+BB5+BC7+BD4+BE4)","14519","162","14357","6627","0","6627","21146","162","20984","69","0","550","619","20365","20527","20434"
"B2","Supporting People (SP)","0","0","0","616","0","616","616","0","616","0","0","0","0","616","616","616"
"B3","TOTAL CHILDREN'S AND FAMILIES SERVICES including SP (LINES BA2+BB5+BC7+BD4+BE4+B2)","14519","162","14357","7243","0","7243","21762","162","21600","69","0","550","619","20981","21143","21050"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","2607.9746271404897","34","2573.9746271404897","0","0","0","2607.9746271404897","34","2573.9746271404897","34","8","113","155","2418.9746271404897","2452.9746271404897","2452.9746271404897"
"C2","Nursing care placements","0","0","0","3846.6207696556803","0","3846.6207696556803","3846.6207696556803","0","3846.6207696556803","1050","0","4","1054","2792.6207696556803","2792.6207696556803","3842.6207696556803"
"C3","Residential care placements","1958.7853433990058","70","1888.7853433990058","12833.754630823052","0","12833.754630823052","14792.539974222058","70","14722.539974222058","4435","19","1","4455","10267.539974222058","10337.539974222058","14702.539974222058"
"C4","Supported and other accommodation","4.2492358681642424","0","4.2492358681642424","0","0","0","4.2492358681642424","0","4.2492358681642424","0","1","0","1","3.2492358681642424","3.2492358681642424","3.2492358681642424"
"C5","Direct payments","0","0","0","257.07877002393667","1","256.07877002393667","257.07877002393667","1","256.07877002393667","3","0","0","3","253.07877002393667","254.07877002393667","256.07877002393667"
"C6","Home care","1727.7004603203829","62","1665.7004603203829","2634.5262382618303","0","2634.5262382618303","4362.2266985822134","62","4300.2266985822134","533","0","32","565","3735.2266985822134","3797.2266985822134","4268.2266985822134"
"C7","Day care","546.2167924875713","14","532.2167924875713","335.68963358497513","0","335.68963358497513","881.90642607254642","14","867.90642607254642","33","60","2","95","772.90642607254642","786.90642607254642","805.90642607254642"
"C8","Equipment and adaptations","117.60475050635242","5","112.60475050635242","275.13802246363468","0","275.13802246363468","392.74277296998707","5","387.74277296998707","13","0","3","16","371.74277296998707","376.74277296998707","384.74277296998707"
"C9","Meals","0","0","0","564.08606149880313","0","564.08606149880313","564.08606149880313","0","564.08606149880313","347","0","0","347","217.08606149880313","217.08606149880313","564.08606149880313"
"C10","Other services to older people","897.53257227030008","36","861.53257227030008","345.2504142883447","0","345.2504142883447","1242.7829865586448","36","1206.7829865586448","11","38","1","50","1156.7829865586448","1192.7829865586448","1167.7829865586448"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","7860.0637819922658","221","7639.0637819922658","21092.144540600257","1","21091.144540600257","28952.208322592523","222","28730.208322592523","6459","126","156","6741","21989.208322592523","22211.208322592523","28448.208322592523"
"C12","Supporting People","0","0","0","116.85398637451667","0","116.85398637451667","116.85398637451667","0","116.85398637451667","0","0","0","0","116.85398637451667","116.85398637451667","116.85398637451667"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","7860.0637819922658","221","7639.0637819922658","21208.998526974774","1","21207.998526974774","29069.062308967041","222","28847.062308967041","6459","126","156","6741","22106.062308967041","22328.062308967041","28565.062308967041"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","742.39841339797272","8","734.39841339797272","0","0","0","742.39841339797272","8","734.39841339797272","28","0","18","46","688.39841339797272","696.39841339797272","716.39841339797272"
"D2","Nursing care placements","0","0","0","308.44733362714851","0","308.44733362714851","308.44733362714851","0","308.44733362714851","70","0","0","70","238.44733362714851","238.44733362714851","308.44733362714851"
"D3","Residential care placements","0","0","0","513.02974878801228","0","513.02974878801228","513.02974878801228","0","513.02974878801228","71","0","0","71","442.02974878801228","442.02974878801228","513.02974878801228"
"D4","Supported and other accommodation","693.43278977523141","1","692.43278977523141","57.70273248126928","0","57.70273248126928","751.13552225650074","1","750.13552225650074","0","0","408","408","342.13552225650074","343.13552225650074","342.13552225650074"
"D5","Direct payments","0","0","0","390.28029969149406","1","389.28029969149406","390.28029969149406","1","389.28029969149406","8","0","0","8","381.28029969149406","382.28029969149406","389.28029969149406"
"D6","Home care","475.21154693697662","1","474.21154693697662","589.61701189951521","0","589.61701189951521","1064.8285588364918","1","1063.8285588364918","144","0","32","176","887.82855883649177","888.82855883649177","1031.8285588364918"
"D7","Day care","454.58990744821506","15","439.58990744821506","0","0","0","454.58990744821506","15","439.58990744821506","21","0","0","21","418.58990744821506","433.58990744821506","439.58990744821506"
"D8","Equipment and adaptations","47.113045394446893","2","45.113045394446893","177.30475980608196","0","177.30475980608196","224.41780520052885","2","222.41780520052885","2","0","1","3","219.41780520052885","221.41780520052885","221.41780520052885"
"D9","Meals","0","0","0","26.228514764213308","0","26.228514764213308","26.228514764213308","0","26.228514764213308","14","0","0","14","12.228514764213308","12.228514764213308","26.228514764213308"
"D10","Other services to adults with a physical disability or sensory impairment","4.1965623622741299","0","4.1965623622741299","96.520934332304975","0","96.520934332304975","100.71749669457911","0","100.71749669457911","0","0","0","0","100.71749669457911","100.71749669457911","100.71749669457911"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","2416.9422653151169","27","2389.9422653151169","2159.1313353900396","1","2158.1313353900396","4576.0736007051564","28","4548.0736007051564","358","0","459","817","3731.0736007051564","3759.0736007051564","4089.0736007051564"
"D12","Supporting People (SP)","212.97553988541208","0","212.97553988541208","0","0","0","212.97553988541208","0","212.97553988541208","0","0","0","0","212.97553988541208","212.97553988541208","212.97553988541208"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","2629.9178052005291","27","2602.9178052005291","2159.1313353900396","1","2158.1313353900396","4789.0491405905686","28","4761.0491405905686","358","0","459","817","3944.0491405905686","3972.0491405905686","4302.0491405905686"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","256.37956517082574","8","248.37956517082574","63.12980614758488","0","63.12980614758488","319.50937131841062","8","311.50937131841062","32","0","32","64","247.50937131841062","255.50937131841062","279.50937131841062"
"E2","Nursing care placements","0","0","0","75.54878440612616","0","75.54878440612616","75.54878440612616","0","75.54878440612616","16","0","0","16","59.54878440612616","59.54878440612616","75.54878440612616"
"E3","Residential care placements","311.98564849523399","16","295.98564849523399","2146.4134090178859","0","2146.4134090178859","2458.3990575131197","16","2442.3990575131197","299","0","30","329","2113.3990575131197","2129.3990575131197","2412.3990575131197"
"E4","Supported and other accommodation","2478.5163328692302","3","2475.5163328692302","0","0","0","2478.5163328692302","3","2475.5163328692302","23","0","856","879","1596.5163328692302","1599.5163328692302","1619.5163328692302"
"E5","Direct payments","0","0","0","114.87554889150691","0","114.87554889150691","114.87554889150691","0","114.87554889150691","1","0","2","3","111.87554889150691","111.87554889150691","112.87554889150691"
"E6","Home care","40.361679340259187","0","40.361679340259187","1542.0231337688765","0","1542.0231337688765","1582.3848131091356","0","1582.3848131091356","14","0","0","14","1568.3848131091356","1568.3848131091356","1582.3848131091356"
"E7","Day care","464.97847274285101","21","443.97847274285101","164.55146192567204","0","164.55146192567204","629.52993466852308","21","608.52993466852308","40","0","9","49","559.52993466852308","580.52993466852308","599.52993466852308"
"E8","Equipment and adaptations","2.0698297097568812","0","2.0698297097568812","5.174574274392203","0","5.174574274392203","7.2444039841490842","0","7.2444039841490842","0","0","0","0","7.2444039841490842","7.2444039841490842","7.2444039841490842"
"E9","Meals","0","0","0","6.2094891292706436","0","6.2094891292706436","6.2094891292706436","0","6.2094891292706436","1","0","0","1","5.2094891292706436","5.2094891292706436","6.2094891292706436"
"E10","Other services to adults with learning disabilities","192.49416300738994","0","192.49416300738994","335.31241298061474","0","335.31241298061474","527.80657598800462","0","527.80657598800462","23","0","0","23","504.80657598800462","504.80657598800462","527.80657598800462"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","3746.7856913355472","48","3698.7856913355472","4453.2386205419298","0","4453.2386205419298","8200.0243118774779","48","8152.024311877477","449","0","929","1378","6774.024311877477","6822.0243118774779","7223.024311877477"
"E12","Supporting People (SP)","1451.9855413944522","0","1451.9855413944522","58.990146728071117","0","58.990146728071117","1510.9756881225233","0","1510.9756881225233","0","0","0","0","1510.9756881225233","1510.9756881225233","1510.9756881225233"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","5198.7712327299996","48","5150.7712327299996","4512.2287672700013","0","4512.2287672700013","9711","48","9663","449","0","929","1378","8285","8333","8734"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","985.29464650592558","12","973.29464650592558","0","0","0","985.29464650592558","12","973.29464650592558","33","95","16","144","829.29464650592558","841.29464650592558","862.29464650592558"
"F2","Nursing care placements","0","0","0","226.68614630159379","0","226.68614630159379","226.68614630159379","0","226.68614630159379","7","0","0","7","219.68614630159379","219.68614630159379","226.68614630159379"
"F3","Residential care placements","628.91458929301189","57","571.91458929301189","891.14691458929303","0","891.14691458929303","1520.0615038823048","57","1463.0615038823048","40","1","1","42","1421.0615038823048","1478.0615038823048","1461.0615038823048"
"F4","Supported and other accommodation","601.03024111156515","0","601.03024111156515","0","0","0","601.03024111156515","0","601.03024111156515","0","205","302","507","94.030241111565147","94.030241111565147","94.030241111565147"
"F5","Direct payments","0","0","0","18.71720474049857","0","18.71720474049857","18.71720474049857","0","18.71720474049857","1","0","0","1","17.71720474049857","17.71720474049857","18.71720474049857"
"F6","Home care","394.10114425827544","0","394.10114425827544","53.032080098079284","0","53.032080098079284","447.13322435635473","0","447.13322435635473","15","27","0","42","405.13322435635473","405.13322435635473","420.13322435635473"
"F7","Day care","0","0","0","286.9971393543114","0","286.9971393543114","286.9971393543114","0","286.9971393543114","0","1","0","1","285.9971393543114","285.9971393543114","285.9971393543114"
"F8","Equipment and adaptations","2.079689415610952","0","2.079689415610952","0","0","0","2.079689415610952","0","2.079689415610952","0","0","0","0","2.079689415610952","2.079689415610952","2.079689415610952"
"F9","Meals","0","0","0","18.71720474049857","0","18.71720474049857","18.71720474049857","0","18.71720474049857","9","0","0","9","9.7172047404985697","9.7172047404985697","18.71720474049857"
"F10","Other services to adults with mental health needs","84.673477727830004","41","43.673477727829997","45.753167143440947","0","45.753167143440947","130.42664487127095","41","89.426644871270952","0","0","0","0","89.426644871270952","130.42664487127095","89.426644871270952"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","2696.0937883122187","110","2586.0937883122187","1541.0498569677156","0","1541.0498569677156","4237.1436452799344","110","4127.1436452799344","105","329","319","753","3374.1436452799344","3484.1436452799344","3479.1436452799344"
"F12","Supporting People (SP)","398.26052308949733","0","398.26052308949733","563.595831630568","0","563.595831630568","961.85635472006538","0","961.85635472006538","0","0","0","0","961.85635472006538","961.85635472006538","961.85635472006538"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","3094.3543114017161","110","2984.3543114017161","2104.6456885982834","0","2104.6456885982834","5199","110","5089","105","329","319","753","4336","4446","4441"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","2","1","1","0","0","0","2","1","1","0","0","0","0","1","2","1"
"G2","Unaccompanied children","1","0","1","0","0","0","1","0","1","0","0","0","0","1","1","1"
"G3","Families","1","0","1","0","0","0","1","0","1","0","0","0","0","1","1","1"
"G4","Lone adults","2","1","1","10","0","10","12","1","11","0","0","0","0","11","12","11"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","6","2","4","10","0","10","16","2","14","0","0","0","0","14","16","14"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","6.0471204188481673","0","6.0471204188481673","0","0","0","6.0471204188481673","0","6.0471204188481673","0","0","0","0","6.0471204188481673","6.0471204188481673","6.0471204188481673"
"H2","HIV/AIDS","92.722513089005233","0","92.722513089005233","3.0235602094240837","0","3.0235602094240837","95.746073298429323","0","95.746073298429323","0","0","0","0","95.746073298429323","95.746073298429323","95.746073298429323"
"H3","Substance abuse (addictions)","31.2434554973822","0","31.2434554973822","288.24607329842934","0","288.24607329842934","319.48952879581157","0","319.48952879581157","6","0","15","21","298.48952879581157","298.48952879581157","304.48952879581157"
"H4","Other other adult services","8.0235602094240832","5","3.0235602094240837","163.27225130890054","0","163.27225130890054","171.29581151832463","5","166.29581151832463","24","0","0","24","142.29581151832463","147.29581151832463","166.29581151832463"
"H5","TOTAL OTHER ADULT SERVICES excluding Supporting People (LINES H1 to H4)","138.03664921465969","5","133.03664921465969","454.54188481675396","0","454.54188481675396","592.57853403141371","5","587.57853403141371","30","0","15","45","542.57853403141371","547.57853403141371","572.57853403141371"
"H6","Supporting People","0","0","0","182.42146596858638","0","182.42146596858638","182.42146596858638","0","182.42146596858638","0","0","0","0","182.42146596858638","182.42146596858638","182.42146596858638"
"H7","TOTAL OTHER ADULT SERVICES including Supporting People (LINES H5+H6)","138.03664921465969","5","133.03664921465969","636.96335078534037","0","636.96335078534037","775","5","770","30","0","15","45","725","730","755"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS excluding Supporting People (LINES A3+B1+C11+D11+E11+F11+G5+H5)","31557.92217616981","576","30981.92217616981","36337.106238316694","2","36335.106238316694","67895.028414486515","578","67317.0284144865","7470","455","2428","10353","56964.028414486493","57542.0284144865","64434.0284144865"
"I2","TOTAL Supporting People (LINES B2+C12+D12+E12+F12+H6)","2063.2216043693616","0","2063.2216043693616","1537.8614307017419","0","1537.8614307017419","3601.0830350711035","0","3601.0830350711035","0","0","0","0","3601.0830350711035","3601.0830350711035","3601.0830350711035"
"I3","TOTAL PSS including Supporting People (LINES A3+B1+C13+D13+E13+F13+G5+H7)","33621.143780539169","576","33045.143780539169","37874.967669018442","2","37872.967669018442","71496.111449557618","578","70918.111449557618","7470","455","2428","10353","60565.111449557611","61143.111449557611","68035.111449557618"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"475",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"754",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8924",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I3+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53448.111449557611",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memorandum","ACTUAL TOTAL NET COST on a pre FRS17 basis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53513",NA
