"PSS EXPENDITURE IN 2005-06 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","PSS EX1 Return for 2005-06 Draft 3"
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","4238","37","4201","327","0","327","4565","37","4528","3","130","7","140","4388","4425","4391"
"BA2","Total children's services - commissioning and social work (line BA1)","4238","37","4201","327","0","327","4565","37","4528","3","130","7","140","4388","4425","4391"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","1719","26","1693","1433","0","1433","3152","26","3126","0","1","4","5","3121","3147","3121"
"BB2","Secure accommodation (welfare)","1","0","1","192","0","192","193","0","193","0","0","0","0","193","193","193"
"BB3","Fostering services","1827","1","1826","1267","0","1267","3094","1","3093","1","132","2","135","2958","2959","2959"
"BB4","Other children looked after services","13","0","13","0","0","0","13","0","13","0","0","0","0","13","13","13"
"BB5","Total children looked after (lines BB1 to BB4)","3560","27","3533","2892","0","2892","6452","27","6425","1","133","6","140","6285","6312","6286"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC2","Services for under 8s","50","0","50","87","0","87","137","0","137","0","0","0","0","137","137","137"
"BC3","Direct payments","0","0","0","67","0","67","67","0","67","2","0","0","2","65","65","67"
"BC4","Home care","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC5","Equipment and adaptations","0","0","0","21","0","21","21","0","21","0","0","0","0","21","21","21"
"BC6","Other family support services","1334","26","1308","55","0","55","1389","26","1363","0","8","1","9","1354","1380","1354"
"BC7","Total family support services (lines BC1 to BC6)","1384","26","1358","230","0","230","1614","26","1588","2","8","1","11","1577","1603","1579"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD2","Youth offender teams","354","0","354","10","0","10","364","0","364","0","0","0","0","364","364","364"
"BD3","Other youth justice services","0","0","0","76","0","76","76","0","76","0","0","0","0","76","76","76"
"BD4","Total youth justice (lines BD1 to BD3)","354","0","354","86","0","86","440","0","440","0","0","0","0","440","440","440"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","413","0","413","136","0","136","549","0","549","0","43","1","44","505","505","505"
"BE2","Leaving care services","332","0","332","100","0","100","432","0","432","0","32","8","40","392","392","392"
"BE3","Other other children's and families services","648","0","648","497","0","497","1145","0","1145","0","30","1","31","1114","1114","1114"
"BE4","Total other children's and families services (lines BE1 to BE3)","1393","0","1393","733","0","733","2126","0","2126","0","105","10","115","2011","2011","2011"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES excluding SP (LINES BA2+BB5+BC7+BD4+BE4)","10929","90","10839","4268","0","4268","15197","90","15107","6","376","24","406","14701","14791","14707"
"B2","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"B3","TOTAL CHILDREN'S AND FAMILIES SERVICES including SP (LINES BA2+BB5+BC7+BD4+BE4+B2)","10929","90","10839","4268","0","4268","15197","90","15107","6","376","24","406","14701","14791","14707"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","1914","6","1908","0","0","0","1914","6","1908","356","97","0","453","1455","1461","1811"
"C2","Nursing care placements","0","0","0","6203","0","6203","6203","0","6203","1592","0","0","1592","4611","4611","6203"
"C3","Residential care placements","2658","81","2577","10702","0","10702","13360","81","13279","4202","183","70","4455","8824","8905","13026"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5","Direct payments","0","0","0","104","0","104","104","0","104","15","0","0","15","89","89","104"
"C6","Home care","2144","2","2142","2516","0","2516","4660","2","4658","0","0","14","14","4644","4646","4644"
"C7","Day care","825","74","751","142","0","142","967","74","893","25","0","1","26","867","941","892"
"C8","Equipment and adaptations","0","0","0","438","50","388","438","50","388","0","0","0","0","388","438","388"
"C9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C10","Other services to older people","94","0","94","107","0","107","201","0","201","22","0","0","22","179","179","201"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","7635","163","7472","20212","50","20162","27847","213","27634","6212","280","85","6577","21057","21270","27269"
"C12","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","7635","163","7472","20212","50","20162","27847","213","27634","6212","280","85","6577","21057","21270","27269"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","1029","1","1028","3","0","3","1032","1","1031","185","0","1","186","845","846","1030"
"D2","Nursing care placements","0","0","0","140","0","140","140","0","140","29","0","0","29","111","111","140"
"D3","Residential care placements","581","76","505","174","0","174","755","76","679","168","0","1","169","510","586","678"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D5","Direct payments","0","0","0","484","0","484","484","0","484","39","0","0","39","445","445","484"
"D6","Home care","402","1","401","451","0","451","853","1","852","0","0","3","3","849","850","849"
"D7","Day care","586","56","530","60","0","60","646","56","590","31","0","0","31","559","615","590"
"D8","Equipment and adaptations","17","0","17","156","0","156","173","0","173","0","0","0","0","173","173","173"
"D9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D10","Other services to adults with a physical disability or sensory impairment","6","0","6","0","0","0","6","0","6","0","0","0","0","6","6","6"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","2621","134","2487","1468","0","1468","4089","134","3955","452","0","5","457","3498","3632","3950"
"D12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","2621","134","2487","1468","0","1468","4089","134","3955","452","0","5","457","3498","3632","3950"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","604","0","604","220","0","220","824","0","824","192","348","1","541","283","283","475"
"E2","Nursing care placements","0","0","0","290","0","290","290","0","290","35","0","0","35","255","255","290"
"E3","Residential care placements","696","39","657","5607","0","5607","6303","39","6264","474","0","620","1094","5170","5209","5644"
"E4","Supported and other accommodation","5","0","5","173","0","173","178","0","178","0","0","0","0","178","178","178"
"E5","Direct payments","0","0","0","250","0","250","250","0","250","12","53","0","65","185","185","197"
"E6","Home care","29","0","29","88","0","88","117","0","117","0","0","0","0","117","117","117"
"E7","Day care","2392","106","2286","627","13","614","3019","119","2900","36","50","34","120","2780","2899","2816"
"E8","Equipment and adaptations","0","0","0","16","2","14","16","2","14","0","0","0","0","14","16","14"
"E9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E10","Other services to adults with learning disabilities","261","0","261","176","0","176","437","0","437","0","120","0","120","317","317","317"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","3987","145","3842","7447","15","7432","11434","160","11274","749","571","655","1975","9299","9459","10048"
"E12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","3987","145","3842","7447","15","7432","11434","160","11274","749","571","655","1975","9299","9459","10048"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","1454","7","1447","0","0","0","1454","7","1447","178","137","1","316","1131","1138","1309"
"F2","Nursing care placements","0","0","0","23","0","23","23","0","23","0","10","0","10","13","13","13"
"F3","Residential care placements","635","36","599","858","0","858","1493","36","1457","133","38","2","173","1284","1320","1417"
"F4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F5","Direct payments","0","0","0","81","0","81","81","0","81","8","0","0","8","73","73","81"
"F6","Home care","134","0","134","150","0","150","284","0","284","0","0","0","0","284","284","284"
"F7","Day care","634","13","621","4","0","4","638","13","625","0","0","1","1","624","637","624"
"F8","Equipment and adaptations","0","0","0","45","5","40","45","5","40","0","0","0","0","40","45","40"
"F9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F10","Other services to adults with mental health needs","194","0","194","295","0","295","489","0","489","0","95","0","95","394","394","394"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","3051","56","2995","1456","5","1451","4507","61","4446","319","280","4","603","3843","3904","4162"
"F12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","3051","56","2995","1456","5","1451","4507","61","4446","319","280","4","603","3843","3904","4162"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","225","0","225","7","0","7","232","0","232","0","0","307","307","-75","-75","-75"
"G2","Unaccompanied children","95","0","95","2","0","2","97","0","97","0","0","124","124","-27","-27","-27"
"G3","Families","380","0","380","1","0","1","381","0","381","0","6","283","289","92","92","92"
"G4","Lone adults","234","0","234","1","0","1","235","0","235","0","0","152","152","83","83","83"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","934","0","934","11","0","11","945","0","945","0","6","866","872","73","73","73"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H2","HIV/AIDS","34","0","34","0","0","0","34","0","34","0","0","0","0","34","34","34"
"H3","Substance abuse (addictions)","924","1","923","1589","0","1589","2513","1","2512","0","1232","2","1234","1278","1279","1278"
"H4","Other other adult services","65","0","65","73","0","73","138","0","138","0","0","0","0","138","138","138"
"H5","TOTAL OTHER ADULT SERVICES excluding Supporting People (LINES H1 to H4)","1023","1","1022","1662","0","1662","2685","1","2684","0","1232","2","1234","1450","1451","1450"
"H6","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H7","TOTAL OTHER ADULT SERVICES including Supporting People (LINES H5+H6)","1023","1","1022","1662","0","1662","2685","1","2684","0","1232","2","1234","1450","1451","1450"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS excluding Supporting People (LINES A3+B1+C11+D11+E11+F11+G5+H5)","30464","589","29875","36524","70","36454","66988","659","66329","7738","2745","1665","12148","54181","54840","61919"
"I2","TOTAL Supporting People (LINES B2+C12+D12+E12+F12+H6)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"I3","TOTAL PSS including Supporting People (LINES A3+B1+C13+D13+E13+F13+G5+H7)","30464","589","29875","36524","70","36454","66988","659","66329","7738","2745","1665","12148","54181","54840","61919"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"241",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8364",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I3+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46768",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memorandum","ACTUAL TOTAL NET COST on a pre FRS17 basis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46475",NA
