"PSS EXPENDITURE IN 2005-06 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","PSS EX1 Return for 2005-06 Draft 3"
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","4629","0","4629","316","0","316","4945","0","4945","18","0","217","235","4710","4710","4728"
"BA2","Total children's services - commissioning and social work (line BA1)","4629","0","4629","316","0","316","4945","0","4945","18","0","217","235","4710","4710","4728"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","1654","0","1654","1223","0","1223","2877","0","2877","0","271","12","283","2594","2594","2594"
"BB2","Secure accommodation (welfare)","0","0","0","215","0","215","215","0","215","0","0","0","0","215","215","215"
"BB3","Fostering services","2321","0","2321","548","0","548","2869","0","2869","0","0","59","59","2810","2810","2810"
"BB4","Other children looked after services","1411","0","1411","29","0","29","1440","0","1440","0","0","1","1","1439","1439","1439"
"BB5","Total children looked after (lines BB1 to BB4)","5386","0","5386","2015","0","2015","7401","0","7401","0","271","72","343","7058","7058","7058"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","114","0","114","0","0","0","114","0","114","0","0","1","1","113","113","113"
"BC2","Services for under 8s","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC3","Direct payments","0","0","0","29","0","29","29","0","29","0","0","0","0","29","29","29"
"BC4","Home care","0","0","0","3","0","3","3","0","3","0","0","0","0","3","3","3"
"BC5","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC6","Other family support services","1851","0","1851","528","0","528","2379","0","2379","1","13","251","265","2114","2114","2115"
"BC7","Total family support services (lines BC1 to BC6)","1965","0","1965","560","0","560","2525","0","2525","1","13","252","266","2259","2259","2260"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD2","Youth offender teams","390","2","388","0","0","0","390","2","388","0","0","28","28","360","362","360"
"BD3","Other youth justice services","636","3","633","61","0","61","697","3","694","90","0","100","190","504","507","594"
"BD4","Total youth justice (lines BD1 to BD3)","1026","5","1021","61","0","61","1087","5","1082","90","0","128","218","864","869","954"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","845","0","845","187","0","187","1032","0","1032","0","0","18","18","1014","1014","1014"
"BE2","Leaving care services","648","0","648","135","0","135","783","0","783","0","0","25","25","758","758","758"
"BE3","Other other children's and families services","641","0","641","68","0","68","709","0","709","22","23","0","45","664","664","686"
"BE4","Total other children's and families services (lines BE1 to BE3)","2134","0","2134","390","0","390","2524","0","2524","22","23","43","88","2436","2436","2458"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES excluding SP (LINES BA2+BB5+BC7+BD4+BE4)","15140","5","15135","3342","0","3342","18482","5","18477","131","307","712","1150","17327","17332","17458"
"B2","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"B3","TOTAL CHILDREN'S AND FAMILIES SERVICES including SP (LINES BA2+BB5+BC7+BD4+BE4+B2)","15140","5","15135","3342","0","3342","18482","5","18477","131","307","712","1150","17327","17332","17458"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","2709","0","2709","27","0","27","2736","0","2736","5","24","33","62","2674","2674","2679"
"C2","Nursing care placements","0","0","0","3298","0","3298","3298","0","3298","813","0","601","1414","1884","1884","2697"
"C3","Residential care placements","3059","0","3059","13101","0","13101","16160","0","16160","4395","5","325","4725","11435","11435","15830"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5","Direct payments","0","0","0","91","0","91","91","0","91","0","0","0","0","91","91","91"
"C6","Home care","2408","0","2408","3739","0","3739","6147","0","6147","705","0","0","705","5442","5442","6147"
"C7","Day care","792","4","788","71","0","71","863","4","859","45","0","0","45","814","818","859"
"C8","Equipment and adaptations","18","0","18","0","0","0","18","0","18","0","0","0","0","18","18","18"
"C9","Meals","769","0","769","52","0","52","821","0","821","213","0","559","772","49","49","262"
"C10","Other services to older people","361","0","361","328","0","328","689","0","689","8","0","40","48","641","641","649"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","10116","4","10112","20707","0","20707","30823","4","30819","6184","29","1558","7771","23048","23052","29232"
"C12","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","10116","4","10112","20707","0","20707","30823","4","30819","6184","29","1558","7771","23048","23052","29232"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","654","0","654","183","0","183","837","0","837","1","0","0","1","836","836","837"
"D2","Nursing care placements","0","0","0","311","0","311","311","0","311","24","0","32","56","255","255","279"
"D3","Residential care placements","84","0","84","563","0","563","647","0","647","74","0","0","74","573","573","647"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D5","Direct payments","0","0","0","472","0","472","472","0","472","0","0","0","0","472","472","472"
"D6","Home care","115","0","115","131","0","131","246","0","246","0","36","0","36","210","210","210"
"D7","Day care","153","0","153","247","0","247","400","0","400","5","0","10","15","385","385","390"
"D8","Equipment and adaptations","394","0","394","0","0","0","394","0","394","0","0","0","0","394","394","394"
"D9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D10","Other services to adults with a physical disability or sensory impairment","27","0","27","0","0","0","27","0","27","0","0","0","0","27","27","27"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","1427","0","1427","1907","0","1907","3334","0","3334","104","36","42","182","3152","3152","3256"
"D12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","1427","0","1427","1907","0","1907","3334","0","3334","104","36","42","182","3152","3152","3256"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","391","0","391","0","0","0","391","0","391","0","0","100","100","291","291","291"
"E2","Nursing care placements","0","0","0","322","0","322","322","0","322","26","0","114","140","182","182","208"
"E3","Residential care placements","708","0","708","4669","0","4669","5377","0","5377","546","0","2770","3316","2061","2061","2607"
"E4","Supported and other accommodation","498","21","477","0","0","0","498","21","477","-4","0","0","-4","481","502","477"
"E5","Direct payments","0","0","0","75","0","75","75","0","75","0","0","0","0","75","75","75"
"E6","Home care","110","0","110","73","0","73","183","0","183","0","0","0","0","183","183","183"
"E7","Day care","1900","0","1900","90","0","90","1990","0","1990","77","0","158","235","1755","1755","1832"
"E8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E10","Other services to adults with learning disabilities","153","0","153","30","0","30","183","0","183","0","0","50","50","133","133","133"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","3760","21","3739","5259","0","5259","9019","21","8998","645","0","3192","3837","5161","5182","5806"
"E12","Supporting People (SP)","858","0","858","0","0","0","858","0","858","858","0","0","858","0","0","858"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","4618","21","4597","5259","0","5259","9877","21","9856","1503","0","3192","4695","5161","5182","6664"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","354","0","354","0","0","0","354","0","354","0","0","0","0","354","354","354"
"F2","Nursing care placements","0","0","0","229","0","229","229","0","229","6","0","56","62","167","167","173"
"F3","Residential care placements","4","0","4","681","0","681","685","0","685","103","0","0","103","582","582","685"
"F4","Supported and other accommodation","162","8","154","109","0","109","271","8","263","0","0","0","0","263","271","263"
"F5","Direct payments","0","0","0","16","0","16","16","0","16","0","0","0","0","16","16","16"
"F6","Home care","23","0","23","0","0","0","23","0","23","0","0","0","0","23","23","23"
"F7","Day care","156","0","156","9","0","9","165","0","165","0","0","0","0","165","165","165"
"F8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F10","Other services to adults with mental health needs","1112","0","1112","237","0","237","1349","0","1349","0","0","28","28","1321","1321","1321"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","1811","8","1803","1281","0","1281","3092","8","3084","109","0","84","193","2891","2899","3000"
"F12","Supporting People (SP)","161","0","161","0","0","0","161","0","161","161","0","0","161","0","0","161"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","1972","8","1964","1281","0","1281","3253","8","3245","270","0","84","354","2891","2899","3161"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G2","Unaccompanied children","111","0","111","68","0","68","179","0","179","0","0","0","0","179","179","179"
"G3","Families","15","0","15","10","0","10","25","0","25","0","0","0","0","25","25","25"
"G4","Lone adults","5","0","5","4","0","4","9","0","9","0","0","0","0","9","9","9"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","131","0","131","82","0","82","213","0","213","0","0","0","0","213","213","213"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H2","HIV/AIDS","24","0","24","9","0","9","33","0","33","0","0","0","0","33","33","33"
"H3","Substance abuse (addictions)","86","0","86","127","0","127","213","0","213","0","15","3","18","195","195","195"
"H4","Other other adult services","124","0","124","128","0","128","252","0","252","0","0","38","38","214","214","214"
"H5","TOTAL OTHER ADULT SERVICES excluding Supporting People (LINES H1 to H4)","234","0","234","264","0","264","498","0","498","0","15","41","56","442","442","442"
"H6","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H7","TOTAL OTHER ADULT SERVICES including Supporting People (LINES H5+H6)","234","0","234","264","0","264","498","0","498","0","15","41","56","442","442","442"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS excluding Supporting People (LINES A3+B1+C11+D11+E11+F11+G5+H5)","32765","38","32727","32842","0","32842","65607","38","65569","7173","387","5629","13189","52380","52418","59553"
"I2","TOTAL Supporting People (LINES B2+C12+D12+E12+F12+H6)","1019","0","1019","0","0","0","1019","0","1019","1019","0","0","1019","0","0","1019"
"I3","TOTAL PSS including Supporting People (LINES A3+B1+C13+D13+E13+F13+G5+H7)","33784","38","33746","32842","0","32842","66626","38","66588","8192","387","5629","14208","52380","52418","60572"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8735",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I3+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43773",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memorandum","ACTUAL TOTAL NET COST on a pre FRS17 basis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43698",NA
