"PSS EXPENDITURE IN 2005-06 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","PSS EX1 Return for 2005-06 Draft 3"
NA,"of which (where known): Children's and families services","115.27609355124059","0","115.27609355124059","0","0","0","115.27609355124059","0","115.27609355124059","0","0","0","0","115.27609355124059","115.27609355124059","115.27609355124059"
NA,"Adults' services","234.94365733300464","0","234.94365733300464","0","0","0","234.94365733300464","0","234.94365733300464","0","0","41","41","193.94365733300464","193.94365733300464","193.94365733300464"
NA,"Generic services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","4692.0879415130421","19","4673.0879415130421","54.250994193712209","0","54.250994193712209","4746.3389357067545","19","4727.3389357067545","260","0","83","343","4384.3389357067545","4403.3389357067545","4644.3389357067545"
"BA2","Total children's services - commissioning and social work (line BA1)","4692.0879415130421","19","4673.0879415130421","54.250994193712209","0","54.250994193712209","4746.3389357067545","19","4727.3389357067545","260","0","83","343","4384.3389357067545","4403.3389357067545","4644.3389357067545"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","0","0","0","2430.2436102701818","0","2430.2436102701818","2430.2436102701818","0","2430.2436102701818","0","0","38","38","2392.2436102701818","2392.2436102701818","2392.2436102701818"
"BB2","Secure accommodation (welfare)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BB3","Fostering services","2117.939245706898","0","2117.939245706898","1014.6945210305431","0","1014.6945210305431","3132.633766737441","0","3132.633766737441","0","0","0","0","3132.633766737441","3132.633766737441","3132.633766737441"
"BB4","Other children looked after services","59.319875139093625","0","59.319875139093625","209.97144049047873","0","209.97144049047873","269.29131562957235","0","269.29131562957235","0","0","0","0","269.29131562957235","269.29131562957235","269.29131562957235"
"BB5","Total children looked after (lines BB1 to BB4)","2177.2591208459917","0","2177.2591208459917","3654.9095717912037","0","3654.9095717912037","5832.1686926371949","0","5832.1686926371949","0","0","38","38","5794.1686926371949","5794.1686926371949","5794.1686926371949"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","604.6076541532592","18","586.6076541532592","0","0","0","604.6076541532592","18","586.6076541532592","0","0","0","0","586.6076541532592","604.6076541532592","586.6076541532592"
"BC2","Services for under 8s","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC3","Direct payments","0","0","0","31.144089259353304","0","31.144089259353304","31.144089259353304","0","31.144089259353304","0","0","0","0","31.144089259353304","31.144089259353304","31.144089259353304"
"BC4","Home care","0","0","0","105.48804426555151","0","105.48804426555151","105.48804426555151","0","105.48804426555151","0","0","0","0","105.48804426555151","105.48804426555151","105.48804426555151"
"BC5","Equipment and adaptations","0","0","0","56.260290274960809","0","56.260290274960809","56.260290274960809","0","56.260290274960809","0","0","0","0","56.260290274960809","56.260290274960809","56.260290274960809"
"BC6","Other family support services","937.44322671874625","7","930.44322671874625","262.21313860294237","0","262.21313860294237","1199.6563653216886","7","1192.6563653216886","0","0","0","0","1192.6563653216886","1199.6563653216886","1192.6563653216886"
"BC7","Total family support services (lines BC1 to BC6)","1542.0508808720056","25","1517.0508808720056","455.105562402808","0","455.105562402808","1997.1564432748137","25","1972.1564432748137","0","0","0","0","1972.1564432748137","1997.1564432748137","1972.1564432748137"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD2","Youth offender teams","587.70617035953865","0","587.70617035953865","0","0","0","587.70617035953865","0","587.70617035953865","0","0","301","301","286.70617035953865","286.70617035953865","286.70617035953865"
"BD3","Other youth justice services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD4","Total youth justice (lines BD1 to BD3)","587.70617035953865","0","587.70617035953865","0","0","0","587.70617035953865","0","587.70617035953865","0","0","301","301","286.70617035953865","286.70617035953865","286.70617035953865"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","295.5008594891886","0","295.5008594891886","0","0","0","295.5008594891886","0","295.5008594891886","0","0","65","65","230.5008594891886","230.5008594891886","230.5008594891886"
"BE2","Leaving care services","548.15958693347625","0","548.15958693347625","0","0","0","548.15958693347625","0","548.15958693347625","0","0","4","4","544.15958693347625","544.15958693347625","544.15958693347625"
"BE3","Other other children's and families services","362.51034807223874","0","362.51034807223874","0","0","0","362.51034807223874","0","362.51034807223874","0","0","76","76","286.51034807223874","286.51034807223874","286.51034807223874"
"BE4","Total other children's and families services (lines BE1 to BE3)","1206.1707944949035","0","1206.1707944949035","0","0","0","1206.1707944949035","0","1206.1707944949035","0","0","145","145","1061.1707944949035","1061.1707944949035","1061.1707944949035"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES excluding SP (LINES BA2+BB5+BC7+BD4+BE4)","10205.274908085481","44","10161.274908085481","4164.2661283877242","0","4164.2661283877242","14369.541036473205","44","14325.541036473205","260","0","567","827","13498.541036473205","13542.541036473205","13758.541036473205"
"B2","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"B3","TOTAL CHILDREN'S AND FAMILIES SERVICES including SP (LINES BA2+BB5+BC7+BD4+BE4+B2)","10205.274908085481","44","10161.274908085481","4164.2661283877242","0","4164.2661283877242","14369.541036473205","44","14325.541036473205","260","0","567","827","13498.541036473205","13542.541036473205","13758.541036473205"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","4617.1750802763254","26","4591.1750802763254","0","0","0","4617.1750802763254","26","4591.1750802763254","0","0","199","199","4392.1750802763254","4418.1750802763254","4392.1750802763254"
"C2","Nursing care placements","0","0","0","8771.1455170634581","0","8771.1455170634581","8771.1455170634581","0","8771.1455170634581","2347","0","0","2347","6424.1455170634581","6424.1455170634581","8771.1455170634581"
"C3","Residential care placements","7625.119650093714","657","6968.119650093714","5479.9708131598709","0","5479.9708131598709","13105.090463253586","657","12448.090463253586","4017","0","117","4134","8314.0904632535858","8971.0904632535858","12331.090463253586"
"C4","Supported and other accommodation","0","0","0","13.00828023123872","0","13.00828023123872","13.00828023123872","0","13.00828023123872","0","0","0","0","13.00828023123872","13.00828023123872","13.00828023123872"
"C5","Direct payments","0","0","0","114.68513775869052","0","114.68513775869052","114.68513775869052","0","114.68513775869052","1","0","7","8","106.68513775869052","106.68513775869052","107.68513775869052"
"C6","Home care","3756.7158164042639","0","3756.7158164042639","3140.0764795407331","0","3140.0764795407331","6896.792295944997","0","6896.792295944997","1077","0","0","1077","5819.792295944997","5819.792295944997","6896.792295944997"
"C7","Day care","1398.6718272668852","20","1378.6718272668852","328.79824878959221","0","328.79824878959221","1727.4700760564774","20","1707.4700760564774","0","0","158","158","1549.4700760564774","1569.4700760564774","1549.4700760564774"
"C8","Equipment and adaptations","1121.4077063893324","0","1121.4077063893324","0","0","0","1121.4077063893324","0","1121.4077063893324","0","0","337","337","784.40770638933236","784.40770638933236","784.40770638933236"
"C9","Meals","861.9447468718007","0","861.9447468718007","0","0","0","861.9447468718007","0","861.9447468718007","358","0","0","358","503.9447468718007","503.9447468718007","861.9447468718007"
"C10","Other services to older people","1325.8873825889664","166","1159.8873825889664","0","0","0","1325.8873825889664","166","1159.8873825889664","46","0","20","66","1093.8873825889664","1259.8873825889664","1139.8873825889664"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","20706.922209891283","869","19837.922209891283","17847.684476543585","0","17847.684476543585","38554.606686434869","869","37685.606686434869","7846","0","838","8684","29001.606686434869","29870.606686434869","36847.606686434869"
"C12","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","20706.922209891283","869","19837.922209891283","17847.684476543585","0","17847.684476543585","38554.606686434869","869","37685.606686434869","7846","0","838","8684","29001.606686434869","29870.606686434869","36847.606686434869"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","790.4141695647337","9","781.4141695647337","0","0","0","790.4141695647337","9","781.4141695647337","0","0","38","38","743.4141695647337","752.4141695647337","743.4141695647337"
"D2","Nursing care placements","0","0","0","769.06789580113059","0","769.06789580113059","769.06789580113059","0","769.06789580113059","252","0","0","252","517.06789580113059","517.06789580113059","769.06789580113059"
"D3","Residential care placements","0","0","0","553.85997609541641","0","553.85997609541641","553.85997609541641","0","553.85997609541641","173","0","0","173","380.85997609541641","380.85997609541641","553.85997609541641"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D5","Direct payments","0","0","0","1564.2748253628583","0","1564.2748253628583","1564.2748253628583","0","1564.2748253628583","0","0","102","102","1462.2748253628583","1462.2748253628583","1462.2748253628583"
"D6","Home care","475.28087447611097","0","475.28087447611097","1047.6365228313698","0","1047.6365228313698","1522.9173973074808","0","1522.9173973074808","227","0","0","227","1295.9173973074808","1295.9173973074808","1522.9173973074808"
"D7","Day care","228.36832525834717","8","220.36832525834717","33.865205638970231","0","33.865205638970231","262.23353089731739","8","254.23353089731739","0","0","23","23","231.23353089731739","239.23353089731739","231.23353089731739"
"D8","Equipment and adaptations","343.05987932110258","0","343.05987932110258","0","0","0","343.05987932110258","0","343.05987932110258","0","0","93","93","250.05987932110258","250.05987932110258","250.05987932110258"
"D9","Meals","20.250062321037305","0","20.250062321037305","0","0","0","20.250062321037305","0","20.250062321037305","8","0","0","8","12.250062321037305","12.250062321037305","20.250062321037305"
"D10","Other services to adults with a physical disability or sensory impairment","234.66248689672645","0","234.66248689672645","233.77916150773001","0","233.77916150773001","468.44164840445649","0","468.44164840445649","46","0","0","46","422.44164840445649","422.44164840445649","468.44164840445649"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","2092.035797838058","17","2075.035797838058","4202.4835872374751","0","4202.4835872374751","6294.5193850755331","17","6277.5193850755331","706","0","256","962","5315.5193850755331","5332.5193850755331","6021.5193850755331"
"D12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","2092.035797838058","17","2075.035797838058","4202.4835872374751","0","4202.4835872374751","6294.5193850755331","17","6277.5193850755331","706","0","256","962","5315.5193850755331","5332.5193850755331","6021.5193850755331"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","1182.2568217414262","23","1159.2568217414262","0","0","0","1182.2568217414262","23","1159.2568217414262","0","0","138","138","1021.2568217414262","1044.2568217414262","1021.2568217414262"
"E2","Nursing care placements","0","0","0","1750.5290580298617","0","1750.5290580298617","1750.5290580298617","0","1750.5290580298617","416","0","0","416","1334.5290580298617","1334.5290580298617","1750.5290580298617"
"E3","Residential care placements","0","0","0","9416.2576843478764","0","9416.2576843478764","9416.2576843478764","0","9416.2576843478764","1366","0","779","2145","7271.2576843478764","7271.2576843478764","8637.2576843478764"
"E4","Supported and other accommodation","874.91966079696999","3","871.91966079696999","0","0","0","874.91966079696999","3","871.91966079696999","0","0","228","228","643.91966079696999","646.91966079696999","643.91966079696999"
"E5","Direct payments","0","0","0","411.2385897382041","0","411.2385897382041","411.2385897382041","0","411.2385897382041","0","0","61","61","350.2385897382041","350.2385897382041","350.2385897382041"
"E6","Home care","143.11812614091676","0","143.11812614091676","75.410499340746469","0","75.410499340746469","218.52862548166323","0","218.52862548166323","19","0","2","21","197.52862548166323","197.52862548166323","216.52862548166323"
"E7","Day care","3055.2807431823162","292","2763.2807431823162","1214.6117760482898","0","1214.6117760482898","4269.892519230606","292","3977.892519230606","0","0","440","440","3537.892519230606","3829.892519230606","3537.892519230606"
"E8","Equipment and adaptations","29.724533890805798","0","29.724533890805798","0","0","0","29.724533890805798","0","29.724533890805798","0","0","8.8399999999999999","8.8399999999999999","20.884533890805798","20.884533890805798","20.884533890805798"
"E9","Meals","1.1009086626224369","0","1.1009086626224369","0","0","0","1.1009086626224369","0","1.1009086626224369","0","0","0","0","1.1009086626224369","1.1009086626224369","1.1009086626224369"
"E10","Other services to adults with learning disabilities","616.50885106856458","0","616.50885106856458","0","0","0","616.50885106856458","0","616.50885106856458","3","124","321","448","168.50885106856458","168.50885106856458","171.50885106856458"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","5902.9096454836226","318","5584.9096454836226","12868.047607504981","0","12868.047607504981","18770.957252988603","318","18452.957252988603","1804","124","1977.8399999999999","3905.8400000000001","14547.117252988603","14865.117252988603","16351.117252988603"
"E12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","5902.9096454836226","318","5584.9096454836226","12868.047607504981","0","12868.047607504981","18770.957252988603","318","18452.957252988603","1804","124","1977.8399999999999","3905.8400000000001","14547.117252988603","14865.117252988603","16351.117252988603"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","617.52042320708983","19","598.52042320708983","0","0","0","617.52042320708983","19","598.52042320708983","20","0","13","33","565.52042320708983","584.52042320708983","585.52042320708983"
"F2","Nursing care placements","0","0","0","209.35475996829655","0","209.35475996829655","209.35475996829655","0","209.35475996829655","52","0","0","52","157.35475996829655","157.35475996829655","209.35475996829655"
"F3","Residential care placements","0","0","0","207.22933093308544","0","207.22933093308544","207.22933093308544","0","207.22933093308544","50","0","0","50","157.22933093308544","157.22933093308544","207.22933093308544"
"F4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F5","Direct payments","0","0","0","196.84023380897344","0","196.84023380897344","196.84023380897344","0","196.84023380897344","2.6880000000000002","0","0","2.6880000000000002","194.15223380897345","194.15223380897345","196.84023380897344"
"F6","Home care","42.908633281390635","0","42.908633281390635","97.769735619712094","0","97.769735619712094","140.67836890110271","0","140.67836890110271","29","0","0","29","111.67836890110271","111.67836890110271","140.67836890110271"
"F7","Day care","16.503320492842555","0","16.503320492842555","109.45959531337334","0","109.45959531337334","125.9629158062159","0","125.9629158062159","0","0","2","2","123.9629158062159","123.9629158062159","123.9629158062159"
"F8","Equipment and adaptations","9.9019922957055311","0","9.9019922957055311","0","0","0","9.9019922957055311","0","9.9019922957055311","0","0","3.0939999999999999","3.0939999999999999","6.8079922957055317","6.8079922957055317","6.8079922957055317"
"F9","Meals","5.5011068309475171","0","5.5011068309475171","0","0","0","5.5011068309475171","0","5.5011068309475171","3","0","0","3","2.5011068309475171","2.5011068309475171","5.5011068309475171"
"F10","Other services to adults with mental health needs","563.31333948902579","0","563.31333948902579","0","0","0","563.31333948902579","0","563.31333948902579","0","0","193","193","370.31333948902579","370.31333948902579","370.31333948902579"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","1255.6488155970019","19","1236.6488155970019","820.65365564344086","0","820.65365564344086","2076.3024712404426","19","2057.3024712404426","156.68799999999999","0","211.09399999999999","367.78199999999998","1689.5204712404427","1708.5204712404427","1846.2084712404426"
"F12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","1255.6488155970019","19","1236.6488155970019","820.65365564344086","0","820.65365564344086","2076.3024712404426","19","2057.3024712404426","156.68799999999999","0","211.09399999999999","367.78199999999998","1689.5204712404427","1708.5204712404427","1846.2084712404426"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G2","Unaccompanied children","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G3","Families","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G4","Lone adults","1.0993316864742011","0","1.0993316864742011","0","0","0","1.0993316864742011","0","1.0993316864742011","0","0","0","0","1.0993316864742011","1.0993316864742011","1.0993316864742011"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","1.0993316864742011","0","1.0993316864742011","0","0","0","1.0993316864742011","0","1.0993316864742011","0","0","0","0","1.0993316864742011","1.0993316864742011","1.0993316864742011"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H2","HIV/AIDS","65.959901188452065","0","65.959901188452065","0","0","0","65.959901188452065","0","65.959901188452065","0","0","34","34","31.959901188452065","31.959901188452065","31.959901188452065"
"H3","Substance abuse (addictions)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H4","Other other adult services","215.46901054894343","0","215.46901054894343","0","0","0","215.46901054894343","0","215.46901054894343","0","0","66","66","149.46901054894343","149.46901054894343","149.46901054894343"
"H5","TOTAL OTHER ADULT SERVICES excluding Supporting People (LINES H1 to H4)","281.42891173739548","0","281.42891173739548","0","0","0","281.42891173739548","0","281.42891173739548","0","0","100","100","181.42891173739548","181.42891173739548","181.42891173739548"
"H6","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H7","TOTAL OTHER ADULT SERVICES including Supporting People (LINES H5+H6)","281.42891173739548","0","281.42891173739548","0","0","0","281.42891173739548","0","281.42891173739548","0","0","100","100","181.42891173739548","181.42891173739548","181.42891173739548"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS excluding Supporting People (LINES A3+B1+C11+D11+E11+F11+G5+H5)","40795.539371203558","1267","39528.539371203558","39903.135455317213","0","39903.135455317213","80698.674826520772","1267","79431.674826520772","10772.688","124","3990.9340000000002","14887.621999999999","64544.052826520769","65811.052826520769","75316.740826520778"
"I2","TOTAL Supporting People (LINES B2+C12+D12+E12+F12+H6)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"I3","TOTAL PSS including Supporting People (LINES A3+B1+C13+D13+E13+F13+G5+H7)","40795.539371203558","1267","39528.539371203558","39903.135455317213","0","39903.135455317213","80698.674826520772","1267","79431.674826520772","10772.688","124","3990.9340000000002","14887.621999999999","64544.052826520769","65811.052826520769","75316.740826520778"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"159",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"235",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7995",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I3+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58210.052826520769",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memorandum","ACTUAL TOTAL NET COST on a pre FRS17 basis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57463",NA
