"PSS EXPENDITURE IN 2005-06 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","PSS EX1 Return for 2005-06 Draft 3"
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","772","0","772","0","0","0","772","0","772","0","0","0","0","772","772","772"
"BA2","Total children's services - commissioning and social work (line BA1)","772","0","772","0","0","0","772","0","772","0","0","0","0","772","772","772"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","209","0","209","0","0","0","209","0","209","0","0","0","0","209","209","209"
"BB2","Secure accommodation (welfare)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BB3","Fostering services","257","0","257","0","0","0","257","0","257","0","0","0","0","257","257","257"
"BB4","Other children looked after services","46","0","46","0","0","0","46","0","46","0","0","0","0","46","46","46"
"BB5","Total children looked after (lines BB1 to BB4)","512","0","512","0","0","0","512","0","512","0","0","0","0","512","512","512"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC2","Services for under 8s","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC3","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC4","Home care","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC5","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC6","Other family support services","37","0","37","0","0","0","37","0","37","0","0","0","0","37","37","37"
"BC7","Total family support services (lines BC1 to BC6)","37","0","37","0","0","0","37","0","37","0","0","0","0","37","37","37"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD2","Youth offender teams","1","0","1","0","0","0","1","0","1","0","0","0","0","1","1","1"
"BD3","Other youth justice services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD4","Total youth justice (lines BD1 to BD3)","1","0","1","0","0","0","1","0","1","0","0","0","0","1","1","1"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","11","0","11","0","0","0","11","0","11","0","0","0","0","11","11","11"
"BE2","Leaving care services","1","0","1","0","0","0","1","0","1","0","0","0","0","1","1","1"
"BE3","Other other children's and families services","30","0","30","0","0","0","30","0","30","0","0","0","0","30","30","30"
"BE4","Total other children's and families services (lines BE1 to BE3)","42","0","42","0","0","0","42","0","42","0","0","0","0","42","42","42"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES excluding SP (LINES BA2+BB5+BC7+BD4+BE4)","1364","0","1364","0","0","0","1364","0","1364","0","0","0","0","1364","1364","1364"
"B2","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"B3","TOTAL CHILDREN'S AND FAMILIES SERVICES including SP (LINES BA2+BB5+BC7+BD4+BE4+B2)","1364","0","1364","0","0","0","1364","0","1364","0","0","0","0","1364","1364","1364"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","900","0","900","0","0","0","900","0","900","0","87","28","115","785","785","785"
"C2","Nursing care placements","0","0","0","589","0","589","589","0","589","0","0","0","0","589","589","589"
"C3","Residential care placements","713","34","679","1724","0","1724","2437","34","2403","927","297","29","1253","1150","1184","2077"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5","Direct payments","0","0","0","56","0","56","56","0","56","0","0","0","0","56","56","56"
"C6","Home care","668","0","668","216","0","216","884","0","884","157","0","0","157","727","727","884"
"C7","Day care","0","0","0","8","0","8","8","0","8","0","0","0","0","8","8","8"
"C8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C9","Meals","38","0","38","0","0","0","38","0","38","0","0","0","0","38","38","38"
"C10","Other services to older people","139","0","139","136","0","136","275","0","275","0","0","5","5","270","270","270"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","2458","34","2424","2729","0","2729","5187","34","5153","1084","384","62","1530","3623","3657","4707"
"C12","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","2458","34","2424","2729","0","2729","5187","34","5153","1084","384","62","1530","3623","3657","4707"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","105","0","105","52","0","52","157","0","157","9","0","27","36","121","121","130"
"D2","Nursing care placements","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D3","Residential care placements","0","0","0","93","0","93","93","0","93","0","0","0","0","93","93","93"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D5","Direct payments","0","0","0","126","0","126","126","0","126","0","0","0","0","126","126","126"
"D6","Home care","35","0","35","404","0","404","439","0","439","236","0","0","236","203","203","439"
"D7","Day care","0","0","0","154","0","154","154","0","154","3","0","24","27","127","127","130"
"D8","Equipment and adaptations","0","0","0","38","0","38","38","0","38","2","0","0","2","36","36","38"
"D9","Meals","6","0","6","0","0","0","6","0","6","5","0","0","5","1","1","6"
"D10","Other services to adults with a physical disability or sensory impairment","24","0","24","0","0","0","24","0","24","1","0","4","5","19","19","20"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","170","0","170","867","0","867","1037","0","1037","256","0","55","311","726","726","982"
"D12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","170","0","170","867","0","867","1037","0","1037","256","0","55","311","726","726","982"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","339","0","339","3","0","3","342","0","342","0","32","12","44","298","298","298"
"E2","Nursing care placements","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E3","Residential care placements","0","0","0","1031","0","1031","1031","0","1031","59","86","6","151","880","880","939"
"E4","Supported and other accommodation","31","5","26","0","0","0","31","5","26","0","0","42","42","-16","-11","-16"
"E5","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E6","Home care","289","0","289","0","0","0","289","0","289","60","0","0","60","229","229","289"
"E7","Day care","528","30","498","36","0","36","564","30","534","18","143","220","381","153","183","171"
"E8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E9","Meals","15","0","15","0","0","0","15","0","15","12","0","0","12","3","3","15"
"E10","Other services to adults with learning disabilities","9","1","8","12","0","12","21","1","20","3","0","0","3","17","18","20"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","1211","36","1175","1082","0","1082","2293","36","2257","152","261","280","693","1564","1600","1716"
"E12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","1211","36","1175","1082","0","1082","2293","36","2257","152","261","280","693","1564","1600","1716"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","135","0","135","26","0","26","161","0","161","10","6","2","18","143","143","153"
"F2","Nursing care placements","0","0","0","3","0","3","3","0","3","0","0","0","0","3","3","3"
"F3","Residential care placements","0","0","0","150","0","150","150","0","150","39","4","0","43","107","107","146"
"F4","Supported and other accommodation","0","0","0","1","0","1","1","0","1","0","0","0","0","1","1","1"
"F5","Direct payments","0","0","0","1","0","1","1","0","1","0","0","0","0","1","1","1"
"F6","Home care","1","0","1","1","0","1","2","0","2","0","0","0","0","2","2","2"
"F7","Day care","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F9","Meals","3","0","3","0","0","0","3","0","3","2","0","0","2","1","1","3"
"F10","Other services to adults with mental health needs","2","0","2","0","0","0","2","0","2","1","0","0","1","1","1","2"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","141","0","141","182","0","182","323","0","323","52","10","2","64","259","259","311"
"F12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","141","0","141","182","0","182","323","0","323","52","10","2","64","259","259","311"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G2","Unaccompanied children","9","0","9","0","0","0","9","0","9","0","0","0","0","9","9","9"
"G3","Families","7","0","7","0","0","0","7","0","7","0","0","0","0","7","7","7"
"G4","Lone adults","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","16","0","16","0","0","0","16","0","16","0","0","0","0","16","16","16"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H2","HIV/AIDS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H3","Substance abuse (addictions)","0","0","0","8","0","8","8","0","8","0","0","0","0","8","8","8"
"H4","Other other adult services","0","0","0","103","0","103","103","0","103","0","0","0","0","103","103","103"
"H5","TOTAL OTHER ADULT SERVICES excluding Supporting People (LINES H1 to H4)","0","0","0","111","0","111","111","0","111","0","0","0","0","111","111","111"
"H6","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H7","TOTAL OTHER ADULT SERVICES including Supporting People (LINES H5+H6)","0","0","0","111","0","111","111","0","111","0","0","0","0","111","111","111"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS excluding Supporting People (LINES A3+B1+C11+D11+E11+F11+G5+H5)","5787","104","5683","4971","0","4971","10758","104","10654","1544","655","422","2621","8033","8137","9577"
"I2","TOTAL Supporting People (LINES B2+C12+D12+E12+F12+H6)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"I3","TOTAL PSS including Supporting People (LINES A3+B1+C13+D13+E13+F13+G5+H7)","5787","104","5683","4971","0","4971","10758","104","10654","1544","655","422","2621","8033","8137","9577"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"895",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I3+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7242",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memorandum","ACTUAL TOTAL NET COST on a pre FRS17 basis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7242",NA
