"PSS EXPENDITURE IN 2001-02 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","PSS EX1 Return for 2001-02","...15"
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","3535.1632198978446","64","3471.1632198978446","9.3880872110353586","3544.5513071088799","3480.5513071088799","0","324","37","361","3119.5513071088799","3183.5513071088799","3119.5513071088799"
"BA2","Total children's services - commissioning and social work (line BA1)","3535.1632198978446","64","3471.1632198978446","9.3880872110353586","3544.5513071088799","3480.5513071088799","0","324","37","361","3119.5513071088799","3183.5513071088799","3119.5513071088799"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","0","0","0","1256.9605654775119","1256.9605654775119","1256.9605654775119","0","0","0","0","1256.9605654775119","1256.9605654775119","1256.9605654775119"
"BB2","Secure accommodation (welfare)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BB3","Fostering services","1388.8663162953278","11","1377.8663162953278","733.3139232619842","2122.1802395573122","2111.1802395573122","0","0","4","4","2107.1802395573122","2118.1802395573122","2107.1802395573122"
"BB4","Other children looked after services","7.4192801646671498","0","7.4192801646671498","9.3880872110353586","16.807367375702508","16.807367375702508","0","0","0","0","16.807367375702508","16.807367375702508","16.807367375702508"
"BB5","Total children looked after (lines BB1 to BB4)","1396.2855964599948","11","1385.2855964599948","1999.6625759505314","3395.9481724105262","3384.9481724105262","0","0","4","4","3380.9481724105262","3391.9481724105262","3380.9481724105262"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","510.53444470679244","41","469.53444470679244","0","510.53444470679244","469.53444470679244","0","0","0","0","469.53444470679244","510.53444470679244","469.53444470679244"
"BC2","Services for under 8s","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC3","Direct payments","0","0","0","10.431208012261509","10.431208012261509","10.431208012261509","0","0","0","0","10.431208012261509","10.431208012261509","10.431208012261509"
"BC4","Home care","0","0","0","61.544127272342905","61.544127272342905","61.544127272342905","0","0","0","0","61.544127272342905","61.544127272342905","61.544127272342905"
"BC5","Equipment and adaptations","49.815166819908008","0","49.815166819908008","0","49.815166819908008","49.815166819908008","0","0","0","0","49.815166819908008","49.815166819908008","49.815166819908008"
"BC6","Other family support services","367.82596207211805","17","350.82596207211805","257.65083790285928","625.47679997497733","608.47679997497733","0","0","0","0","608.47679997497733","625.47679997497733","608.47679997497733"
"BC7","Total family support services (lines BC1 to BC6)","928.17557359881846","58","870.17557359881846","329.62617318746368","1257.8017467862821","1199.8017467862821","0","0","0","0","1199.8017467862821","1257.8017467862821","1199.8017467862821"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD2","Youth offender teams","402.70102605840708","1","401.70102605840708","0","402.70102605840708","401.70102605840708","0","0","187","187","214.70102605840708","215.70102605840708","214.70102605840708"
"BD3","Other youth justice services","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD4","Total youth justice (lines BD1 to BD3)","402.70102605840708","1","401.70102605840708","0","402.70102605840708","401.70102605840708","0","0","187","187","214.70102605840708","215.70102605840708","214.70102605840708"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","105.81002513895908","3","102.81002513895908","61.544127272342905","167.35415241130198","164.35415241130198","0","0","9","9","155.35415241130198","158.35415241130198","155.35415241130198"
"BE2","Leaving care services","109.16940813724521","0","109.16940813724521","12.517449614713811","121.68685775195902","121.68685775195902","0","0","0","0","121.68685775195902","121.68685775195902","121.68685775195902"
"BE3","Other other children's and families services","97.45064214067294","1","96.45064214067294","105.35520092384124","202.80584306451419","201.80584306451419","0","0","50","50","151.80584306451419","152.80584306451419","151.80584306451419"
"BE4","Total other children's and families services (lines BE1 to BE3)","312.43007541687723","4","308.43007541687723","179.41677781089794","491.84685322777517","487.84685322777517","0","0","59","59","428.84685322777517","432.84685322777517","428.84685322777517"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","6574.7554914319417","138","6436.7554914319417","2518.0936141599286","9092.8491055918712","8954.8491055918712","0","324","287","611","8343.8491055918712","8481.8491055918712","8343.8491055918712"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","2295.5394230895758","22","2273.5394230895758","0","2295.5394230895758","2273.5394230895758","0","54","83","137","2136.5394230895758","2158.5394230895758","2136.5394230895758"
"C2","Nursing home placements","0","0","0","7566.7982920944996","7566.7982920944996","7566.7982920944996","3066","0","13","3079","4487.7982920944996","4487.7982920944996","7553.7982920944996"
"C3","Residential care home placements","5037.9495428069085","286","4751.9495428069085","2648.4837143131972","7686.4332571201057","7400.4332571201057","2781","0","243","3024","4376.4332571201057","4662.4332571201057","7157.4332571201057"
"C4","Supported and other accommodation","0","0","0","0","0","0","3","0","0","3","-3","-3","0"
"C5","Direct payments","0","0","0","34.422986440462985","34.422986440462985","34.422986440462985","0","0","3","3","31.422986440462985","31.422986440462985","31.422986440462985"
"C6","Home care","3387.5633318115224","55","3332.5633318115224","1495.8352289583004","4883.3985607698232","4828.3985607698232","424","0","108","532","4296.3985607698232","4351.3985607698232","4720.3985607698232"
"C7","Day care","1242.7314717290308","86","1156.7314717290308","92.837751309127441","1335.5692230381583","1249.5692230381583","55","0","188","243","1006.5692230381583","1092.5692230381583","1061.5692230381583"
"C8","Equipment and adaptations","312.98321129136525","2","310.98321129136525","0","312.98321129136525","310.98321129136525","103","0","16","119","191.98321129136525","193.98321129136525","294.98321129136525"
"C9","Meals","515.70205104792649","3","512.70205104792649","0","515.70205104792649","512.70205104792649","290","0","0","290","222.70205104792649","225.70205104792649","512.70205104792649"
"C10","Other services to older people","388.62777620007569","2","386.62777620007569","301.46191155435764","690.08968775443327","688.08968775443327","5","0","131","136","552.08968775443327","554.08968775443327","557.08968775443327"
"C11","TOTAL OLDER PEOPLE (LINES C1 to C10)","13181.096807976404","456","12725.096807976404","12139.839884669944","25320.936692646348","24864.936692646348","6727","54","785","7566","17298.936692646348","17754.936692646348","24025.936692646348"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","316.13506816256148","2","314.13506816256148","0","316.13506816256148","314.13506816256148","1","0","7","8","306.13506816256148","308.13506816256148","307.13506816256148"
"D2","Nursing home placements","0","0","0","250.34899229427623","250.34899229427623","250.34899229427623","81","0","50","131","119.34899229427623","119.34899229427623","200.34899229427623"
"D3","Residential care home placements","35.619806626093535","2","33.619806626093535","480.87868936525564","516.49849599134916","514.49849599134916","99","0","75","174","340.49849599134916","342.49849599134916","439.49849599134916"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D5","Direct payments","0","0","0","562.24211186089542","562.24211186089542","562.24211186089542","0","0","52","52","510.24211186089542","510.24211186089542","510.24211186089542"
"D6","Home care","370.56477810170173","6","364.56477810170173","166.89932819618414","537.46410629788591","531.46410629788591","14","0","51","65","466.46410629788591","472.46410629788591","480.46410629788591"
"D7","Day care","243.68059994080423","22","221.68059994080423","0","243.68059994080423","221.68059994080423","15","0","40","55","166.68059994080423","188.68059994080423","181.68059994080423"
"D8","Equipment and adaptations","68.290232209252508","0","68.290232209252508","0","68.290232209252508","68.290232209252508","3","0","4","7","61.290232209252508","61.290232209252508","64.290232209252508"
"D9","Meals","14.708665398915922","0","14.708665398915922","0","14.708665398915922","14.708665398915922","8","0","0","8","6.7086653989159224","6.7086653989159224","14.708665398915922"
"D10","Other services to adults with a physical disability or sensory impairment","33.569187669028118","1","32.569187669028118","271.21140831879927","304.78059598782738","303.78059598782738","2","0","47","49","254.78059598782738","255.78059598782738","256.78059598782738"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC (LINES D1 to D10)","1082.5683381083577","33","1049.5683381083577","1731.5805300354104","2814.1488681437681","2781.1488681437681","223","0","326","549","2232.1488681437681","2265.1488681437681","2455.1488681437681"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","331.438781904954","11","320.438781904954","0","331.438781904954","320.438781904954","0","8","64","72","248.438781904954","259.438781904954","248.438781904954"
"E2","Nursing home placements","0","0","0","502.78422619100479","502.78422619100479","502.78422619100479","90","0","40","130","372.78422619100479","372.78422619100479","462.78422619100479"
"E3","Residential care home placements","0","0","0","4875.5466249310293","4875.5466249310293","4875.5466249310293","1176","0","619","1795","3080.5466249310293","3080.5466249310293","4256.5466249310293"
"E4","Supported and other accommodation","8.0506189570654225","7","1.050618957065423","0","8.0506189570654225","1.050618957065423","1","0","0","1","0.050618957065422965","7.0506189570654225","1.050618957065423"
"E5","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E6","Home care","51.429709939140309","1","50.429709939140309","27.121140831879927","78.550850771020237","77.550850771020237","8","0","0","8","69.550850771020237","70.550850771020237","77.550850771020237"
"E7","Day care","1902.5358630829196","314","1588.5358630829196","929.42063389250052","2831.9564969754201","2517.9564969754201","66","0","322","388","2129.9564969754201","2443.9564969754201","2195.9564969754201"
"E8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E9","Meals","2.1012379141308459","0","2.1012379141308459","0","2.1012379141308459","2.1012379141308459","1","0","0","1","1.1012379141308459","1.1012379141308459","2.1012379141308459"
"E10","Other services to adults with learning disabilities","111.31499049186942","1","110.31499049186942","36.509228042915282","147.82421853478471","146.82421853478471","0","0","86","86","60.824218534784706","61.824218534784706","60.824218534784706"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES (LINES E1 to E10)","2406.8712022900795","334","2072.8712022900795","6371.3818538893292","8778.2530561794083","8444.2530561794083","1342","8","1131","2481","5963.2530561794083","6297.2530561794083","7305.2530561794083"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","740.43326994579616","5","735.43326994579616","0","740.43326994579616","735.43326994579616","0","29","17","46","689.43326994579616","694.43326994579616","689.43326994579616"
"F2","Nursing home placements","0","0","0","197.14983143174254","197.14983143174254","197.14983143174254","52","0","35","87","110.14983143174254","110.14983143174254","162.14983143174254"
"F3","Residential care home placements","0","0","0","296.24630754822687","296.24630754822687","296.24630754822687","111","0","61","172","124.24630754822687","124.24630754822687","235.24630754822687"
"F4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F5","Direct payments","0","0","0","16.689932819618416","16.689932819618416","16.689932819618416","0","0","2","2","14.689932819618416","14.689932819618416","14.689932819618416"
"F6","Home care","39.872901411420656","1","38.872901411420656","26.078020030653771","65.950921442074431","64.950921442074431","7","0","0","7","57.950921442074431","58.950921442074431","64.950921442074431"
"F7","Day care","0","0","0","148.12315377411343","148.12315377411343","148.12315377411343","0","0","0","0","148.12315377411343","148.12315377411343","148.12315377411343"
"F8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F9","Meals","4.2024758282616919","0","4.2024758282616919","0","4.2024758282616919","4.2024758282616919","2","0","0","2","2.2024758282616919","2.2024758282616919","4.2024758282616919"
"F10","Other services to adults with mental health needs","75.593945951645026","1","74.593945951645026","402.6446292732943","478.23857522493932","477.23857522493932","2","0","19","21","456.23857522493932","457.23857522493932","458.23857522493932"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS (LINES F1 to F10)","860.10259313712345","7","853.10259313712345","1086.9318748776495","1947.034468014773","1940.034468014773","174","29","134","337","1603.034468014773","1610.034468014773","1777.034468014773"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G2","Unaccompanied children","27.193420513293351","0","27.193420513293351","0","27.193420513293351","27.193420513293351","0","0","0","0","27.193420513293351","27.193420513293351","27.193420513293351"
"G3","Families","90.993368640635438","0","90.993368640635438","0","90.993368640635438","90.993368640635438","0","0","43","43","47.993368640635438","47.993368640635438","47.993368640635438"
"G4","Lone adults","98.31467416344519","0","98.31467416344519","0","98.31467416344519","98.31467416344519","0","0","1","1","97.31467416344519","97.31467416344519","97.31467416344519"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","216.50146331737398","0","216.50146331737398","0","216.50146331737398","216.50146331737398","0","0","44","44","172.50146331737398","172.50146331737398","172.50146331737398"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H2","HIV/AIDS","23.009817357402063","0","23.009817357402063","5.2156040061307545","28.225421363532817","28.225421363532817","0","0","0","0","28.225421363532817","28.225421363532817","28.225421363532817"
"H3","Substance abuse (addictions)","422.54391874501971","0","422.54391874501971","35.46610724168913","458.01002598670885","458.01002598670885","3","0","301","304","154.01002598670885","154.01002598670885","157.01002598670885"
"H4","Other other adult services","23.009817357402063","0","23.009817357402063","285.81509953596537","308.82491689336746","308.82491689336746","0","0","9","9","299.82491689336746","299.82491689336746","299.82491689336746"
"H5","TOTAL OTHER ADULT SERVICES (LINES H1 to H4)","468.56355345982388","0","468.56355345982388","326.49681078378524","795.06036424360911","795.06036424360911","3","0","310","313","482.06036424360911","482.06036424360911","485.06036424360911"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS (LINES A4+B1+C11+D11+E11+F11+G5+H5)","25431.675431583946","969","24462.675431583946","24174.324568416047","49606","48637","8538","415","3034","11987","36650","37619","45188"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"288",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3456",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I1+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34560",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
