"PSS EXPENDITURE IN 2001-02 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","PSS EX1 Return for 2001-02","...15"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","2862.3162655467613","0","2862.3162655467613","0","2862.3162655467613","2862.3162655467613","0","0","26","26","2836.3162655467613","2836.3162655467613","2836.3162655467613"
"BA2","Total children's services - commissioning and social work (line BA1)","2862.3162655467613","0","2862.3162655467613","0","2862.3162655467613","2862.3162655467613","0","0","26","26","2836.3162655467613","2836.3162655467613","2836.3162655467613"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","413.29712485866582","40","373.29712485866582","1206","1619.2971248586659","1579.2971248586659","0","0","0","0","1579.2971248586659","1619.2971248586659","1579.2971248586659"
"BB2","Secure accommodation (welfare)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BB3","Fostering services","1513.2571474721369","0","1513.2571474721369","256","1769.2571474721369","1769.2571474721369","0","0","23","23","1746.2571474721369","1746.2571474721369","1746.2571474721369"
"BB4","Other children looked after services","225.72161201744467","0","225.72161201744467","0","225.72161201744467","225.72161201744467","0","0","213","213","12.72161201744467","12.72161201744467","12.72161201744467"
"BB5","Total children looked after (lines BB1 to BB4)","2152.2758843482475","40","2112.2758843482475","1462","3614.2758843482475","3574.2758843482475","0","0","236","236","3338.2758843482475","3378.2758843482475","3338.2758843482475"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","632.82878371830077","48","584.82878371830077","0","632.82878371830077","584.82878371830077","0","0","0","0","584.82878371830077","632.82878371830077","584.82878371830077"
"BC2","Services for under 8s","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC3","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC4","Home care","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC5","Equipment and adaptations","11.149248909707641","0","11.149248909707641","0","11.149248909707641","11.149248909707641","0","0","0","0","11.149248909707641","11.149248909707641","11.149248909707641"
"BC6","Other family support services","59.800516879340982","0","59.800516879340982","229","288.80051687934099","288.80051687934099","0","0","0","0","288.80051687934099","288.80051687934099","288.80051687934099"
"BC7","Total family support services (lines BC1 to BC6)","703.77854950734945","48","655.77854950734945","229","932.77854950734945","884.77854950734945","0","0","0","0","884.77854950734945","932.77854950734945","884.77854950734945"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD2","Youth offender teams","417.31868841867225","20","397.31868841867225","0","417.31868841867225","397.31868841867225","0","0","88","88","309.31868841867225","329.31868841867225","309.31868841867225"
"BD3","Other youth justice services","20.271361654013891","0","20.271361654013891","1","21.271361654013891","21.271361654013891","0","0","0","0","21.271361654013891","21.271361654013891","21.271361654013891"
"BD4","Total youth justice (lines BD1 to BD3)","437.59005007268615","20","417.59005007268615","1","438.59005007268615","418.59005007268615","0","0","88","88","330.59005007268615","350.59005007268615","330.59005007268615"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","0","0","0","201","201","201","0","0","0","0","201","201","201"
"BE2","Leaving care services","227.03925052495558","0","227.03925052495558","241","468.03925052495561","468.03925052495561","0","0","0","0","468.03925052495561","468.03925052495561","468.03925052495561"
"BE3","Other other children's and families services","0","0","0","511","511","511","0","0","0","0","511","511","511"
"BE4","Total other children's and families services (lines BE1 to BE3)","227.03925052495558","0","227.03925052495558","953","1180.0392505249556","1180.0392505249556","0","0","0","0","1180.0392505249556","1180.0392505249556","1180.0392505249556"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","6383","108","6275","2645","9028","8920","0","0","350","350","8570","8678","8570"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","1647.7708233028407","0","1647.7708233028407","0","1647.7708233028407","1647.7708233028407","0","0","80","80","1567.7708233028407","1567.7708233028407","1567.7708233028407"
"C2","Nursing home placements","0","0","0","326","326","326","99","0","0","99","227","227","326"
"C3","Residential care home placements","2118.9027443428022","143","1975.9027443428022","4368.6999999999998","6487.602744342802","6344.602744342802","2281","0","40.700000000000003","2321.6999999999998","4022.9027443428022","4165.9027443428022","6303.9027443428022"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5","Direct payments","0","0","0","26","26","26","0","0","0","0","26","26","26"
"C6","Home care","1653.8661531054406","0","1653.8661531054406","2069","3722.8661531054404","3722.8661531054404","264","0","0","264","3458.8661531054404","3458.8661531054404","3722.8661531054404"
"C7","Day care","463.24506499759269","0","463.24506499759269","58","521.24506499759264","521.24506499759264","2","0","1","3","518.24506499759264","518.24506499759264","520.24506499759264"
"C8","Equipment and adaptations","256.00385170919594","0","256.00385170919594","0","256.00385170919594","256.00385170919594","0","0","0","0","256.00385170919594","256.00385170919594","256.00385170919594"
"C9","Meals","333.21136254212809","0","333.21136254212809","0","333.21136254212809","333.21136254212809","164","0","0","164","169.21136254212809","169.21136254212809","333.21136254212809"
"C10","Other services to older people","0","0","0","621.29999999999995","621.29999999999995","621.29999999999995","151","0","163.30000000000001","314.30000000000001","307","307","458"
"C11","TOTAL OLDER PEOPLE (LINES C1 to C10)","6473","143","6330","7469","13942","13799","2961","0","285","3246","10553","10696","13514"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","593.97819623389489","0","593.97819623389489","0","593.97819623389489","593.97819623389489","0","0","0","0","593.97819623389489","593.97819623389489","593.97819623389489"
"D2","Nursing home placements","0","0","0","105","105","105","17.199999999999999","0","0","17.199999999999999","87.799999999999997","87.799999999999997","105"
"D3","Residential care home placements","0","0","0","761","761","761","224.80000000000001","0","0","224.80000000000001","536.20000000000005","536.20000000000005","761"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D5","Direct payments","0","0","0","71","71","71","0","0","0","0","71","71","71"
"D6","Home care","204.78493557978197","0","204.78493557978197","287","491.78493557978197","491.78493557978197","27","0","0","27","464.78493557978197","464.78493557978197","491.78493557978197"
"D7","Day care","151.18434093161545","33","118.18434093161547","11","162.18434093161545","129.18434093161545","4","0","0","4","125.18434093161545","158.18434093161545","129.18434093161545"
"D8","Equipment and adaptations","97.807730426164525","0","97.807730426164525","0","97.807730426164525","97.807730426164525","0","0","0","0","97.807730426164525","97.807730426164525","97.807730426164525"
"D9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D10","Other services to adults with a physical disability or sensory impairment","13.244796828543112","0","13.244796828543112","159","172.24479682854312","172.24479682854312","2","0","5","7","165.24479682854312","165.24479682854312","167.24479682854312"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC (LINES D1 to D10)","1061","33","1028","1394","2455","2422","275","0","5","280","2142","2175","2417"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","639.69148936170211","0","639.69148936170211","0","639.69148936170211","639.69148936170211","0","0","15","15","624.69148936170211","624.69148936170211","624.69148936170211"
"E2","Nursing home placements","0","0","0","67","67","67","13.1","0","0","13.1","53.899999999999999","53.899999999999999","67"
"E3","Residential care home placements","709.48670212765956","81","628.48670212765956","2820.0999999999999","3529.5867021276595","3448.5867021276595","551.89999999999998","0","0","551.89999999999998","2896.6867021276594","2977.6867021276594","3448.5867021276595"
"E4","Supported and other accommodation","0","0","0","31","31","31","0","0","31","31","0","0","0"
"E5","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E6","Home care","44.819148936170215","0","44.819148936170215","410","454.81914893617022","454.81914893617022","3","0","0","3","451.81914893617022","451.81914893617022","454.81914893617022"
"E7","Day care","1106.6728723404256","85","1021.6728723404256","403","1509.6728723404256","1424.6728723404256","42","0","231","273","1151.6728723404256","1236.6728723404256","1193.6728723404256"
"E8","Equipment and adaptations","42.781914893617021","0","42.781914893617021","0","42.781914893617021","42.781914893617021","0","0","0","0","42.781914893617021","42.781914893617021","42.781914893617021"
"E9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E10","Other services to adults with learning disabilities","303.54787234042556","0","303.54787234042556","357.89999999999998","661.44787234042553","661.44787234042553","0","0","427","427","234.44787234042553","234.44787234042553","234.44787234042553"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES (LINES E1 to E10)","2847","166","2681","4089","6936","6770","610","0","704","1314","5456","5622","6066"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","601.87861271676297","0","601.87861271676297","0","601.87861271676297","601.87861271676297","0","0","35","35","566.87861271676297","566.87861271676297","566.87861271676297"
"F2","Nursing home placements","0","0","0","34","34","34","7.7999999999999998","0","0","7.7999999999999998","26.199999999999999","26.199999999999999","34"
"F3","Residential care home placements","0","0","0","208","208","208","21.199999999999999","0","0","21.199999999999999","186.80000000000001","186.80000000000001","208"
"F4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F5","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F6","Home care","16.184971098265898","0","16.184971098265898","1","17.184971098265898","17.184971098265898","0","0","0","0","17.184971098265898","17.184971098265898","17.184971098265898"
"F7","Day care","0","0","0","5","5","5","0","0","0","0","5","5","5"
"F8","Equipment and adaptations","5.0578034682080926","0","5.0578034682080926","0","5.0578034682080926","5.0578034682080926","0","0","0","0","5.0578034682080926","5.0578034682080926","5.0578034682080926"
"F9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F10","Other services to adults with mental health needs","76.878612716763001","0","76.878612716763001","120","196.878612716763","196.878612716763","0","0","0","0","196.878612716763","196.878612716763","196.878612716763"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS (LINES F1 to F10)","700","0","700","368","1068","1068","29","0","35","64","1004","1004","1033"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","576","0","576","0","576","576","0","0","0","0","576","576","576"
"G2","Unaccompanied children","0","0","0","557","557","557","0","0","0","0","557","557","557"
"G3","Families","0","0","0","709","709","709","0","0","0","0","709","709","709"
"G4","Lone adults","0","0","0","1111","1111","1111","0","0","84","84","1027","1027","1027"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","576","0","576","2377","2953","2953","0","0","84","84","2869","2869","2869"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","172","0","172","0","172","172","0","0","5","5","167","167","167"
"H2","HIV/AIDS","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H3","Substance abuse (addictions)","0","0","0","51","51","51","8","0","5","13","38","38","46"
"H4","Other other adult services","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H5","TOTAL OTHER ADULT SERVICES (LINES H1 to H4)","172","0","172","51","223","223","8","0","10","18","205","205","213"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS (LINES A4+B1+C11+D11+E11+F11+G5+H5)","18417","450","17967","18393","36810","36360","3883","0","1473","5356","31004","31454","34887"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5474",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I1+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25980",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
