"PSS EXPENDITURE IN 2001-02 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","PSS EX1 Return for 2001-02","...15"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","4853","79","4774","140","4993","4914","5","59","70","134","4780","4859","4785"
"BA2","Total children's services - commissioning and social work (line BA1)","4853","79","4774","140","4993","4914","5","59","70","134","4780","4859","4785"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","2124","54","2070","2639","4763","4709","12","0","14","26","4683","4737","4695"
"BB2","Secure accommodation (welfare)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BB3","Fostering services","1932","13","1919","763","2695","2682","0","0","1","1","2681","2694","2681"
"BB4","Other children looked after services","527","1","526","263","790","789","122","0","0","122","667","668","789"
"BB5","Total children looked after (lines BB1 to BB4)","4583","68","4515","3665","8248","8180","134","0","15","149","8031","8099","8165"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","2259","94","2165","1","2260","2166","72","138","37","247","1919","2013","1991"
"BC2","Services for under 8s","932","24","908","1081","2013","1989","73","3","24","100","1889","1913","1962"
"BC3","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC4","Home care","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC5","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC6","Other family support services","313","1","312","0","313","312","0","0","1","1","311","312","311"
"BC7","Total family support services (lines BC1 to BC6)","3504","119","3385","1082","4586","4467","145","141","62","348","4119","4238","4264"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD2","Youth offender teams","463","2","461","1","464","462","0","29","29","58","404","406","404"
"BD3","Other youth justice services","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD4","Total youth justice (lines BD1 to BD3)","463","2","461","1","464","462","0","29","29","58","404","406","404"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","769","4","765","0","769","765","0","0","2","2","763","767","763"
"BE2","Leaving care services","1332","18","1314","0","1332","1314","0","0","3","3","1311","1329","1311"
"BE3","Other other children's and families services","17","0","17","0","17","17","0","0","0","0","17","17","17"
"BE4","Total other children's and families services (lines BE1 to BE3)","2118","22","2096","0","2118","2096","0","0","5","5","2091","2113","2091"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","15521","290","15231","4888","20409","20119","284","229","181","694","19425","19715","19709"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","4777","0","4777","0","4777","4777","0","118","83","201","4576","4576","4576"
"C2","Nursing home placements","0","0","0","3293","3293","3293","736","2","16","754","2539","2539","3275"
"C3","Residential care home placements","4434","772","3662","3302","7736","6964","1705","136","19","1860","5104","5876","6809"
"C4","Supported and other accommodation","96","0","96","0","96","96","0","0","0","0","96","96","96"
"C5","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C6","Home care","4054","9","4045","1870","5924","5915","484","115","10","609","5306","5315","5790"
"C7","Day care","1364","181","1183","757","2121","1940","78","165","89","332","1608","1789","1686"
"C8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C9","Meals","30","0","30","828","858","858","163","0","2","165","693","693","856"
"C10","Other services to older people","932","576","356","777","1709","1133","0","63","5","68","1065","1641","1065"
"C11","TOTAL OLDER PEOPLE (LINES C1 to C10)","15687","1538","14149","10827","26514","24976","3166","599","224","3989","20987","22525","24153"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","45","0","45","272","317","317","0","0","1","1","316","316","316"
"D2","Nursing home placements","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D3","Residential care home placements","280","0","280","841","1121","1121","228","1","8","237","884","884","1112"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D5","Direct payments","0","0","0","244","244","244","0","0","0","0","244","244","244"
"D6","Home care","268","0","268","603","871","871","36","171","0","207","664","664","700"
"D7","Day care","5","0","5","113","118","118","0","0","0","0","118","118","118"
"D8","Equipment and adaptations","9","0","9","0","9","9","0","0","0","0","9","9","9"
"D9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D10","Other services to adults with a physical disability or sensory impairment","1181","15","1166","288","1469","1454","0","16","21","37","1417","1432","1417"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC (LINES D1 to D10)","1788","15","1773","2361","4149","4134","264","188","30","482","3652","3667","3916"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","548","20","528","141","689","669","15","244","2","261","408","428","423"
"E2","Nursing home placements","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E3","Residential care home placements","1092","61","1031","3327","4419","4358","1116","35","75","1226","3132","3193","4248"
"E4","Supported and other accommodation","0","0","0","51","51","51","0","0","0","0","51","51","51"
"E5","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E6","Home care","26","0","26","349","375","375","18","12","0","30","345","345","363"
"E7","Day care","1074","99","975","436","1510","1411","11","191","6","208","1203","1302","1214"
"E8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E10","Other services to adults with learning disabilities","188","0","188","70","258","258","3","15","1","19","239","239","242"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES (LINES E1 to E10)","2928","180","2748","4374","7302","7122","1163","497","84","1744","5378","5558","6541"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","1353","4","1349","0","1353","1349","0","69","25","94","1255","1259","1255"
"F2","Nursing home placements","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F3","Residential care home placements","926","5","921","1493","2419","2414","106","5","39","150","2264","2269","2370"
"F4","Supported and other accommodation","3","0","3","23","26","26","0","0","0","0","26","26","26"
"F5","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F6","Home care","40","1","39","355","395","394","0","1","5","6","388","389","388"
"F7","Day care","1553","73","1480","286","1839","1766","18","291","15","324","1442","1515","1460"
"F8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F10","Other services to adults with mental health needs","157","2","155","678","835","833","0","21","11","32","801","803","801"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS (LINES F1 to F10)","4032","85","3947","2835","6867","6782","124","387","95","606","6176","6261","6300"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","760","19","741","0","760","741","0","0","1","1","740","759","740"
"G2","Unaccompanied children","1084","3","1081","620","1704","1701","0","0","3","3","1698","1701","1698"
"G3","Families","552","11","541","4454","5006","4995","0","0","12","12","4983","4994","4983"
"G4","Lone adults","520","10","510","2707","3227","3217","0","0","11","11","3206","3216","3206"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","2916","43","2873","7781","10697","10654","0","0","27","27","10627","10670","10627"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","221","0","221","0","221","221","0","23","0","23","198","198","198"
"H2","HIV/AIDS","903","10","893","77","980","970","6","168","3","177","793","803","799"
"H3","Substance abuse (addictions)","216","14","202","620","836","822","114","107","10","231","591","605","705"
"H4","Other other adult services","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H5","TOTAL OTHER ADULT SERVICES (LINES H1 to H4)","1340","24","1316","697","2037","2013","120","298","13","431","1582","1606","1702"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS (LINES A4+B1+C11+D11+E11+F11+G5+H5)","44581","2175","42406","33763","78344","76169","5121","2198","654","7973","68196","70371","73317"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4610",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16282",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I1+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58764",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
