"PSS EXPENDITURE IN 2001-02 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","PSS EX1 Return for 2001-02","...15"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","7301","0","7301","0","7301","7301","0","56","162","218","7083","7083","7083"
"BA2","Total children's services - commissioning and social work (line BA1)","7301","0","7301","0","7301","7301","0","56","162","218","7083","7083","7083"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","4092","62","4030","0","4092","4030","4","16","10","30","4000","4062","4004"
"BB2","Secure accommodation (welfare)","0","0","0","544","544","544","0","0","0","0","544","544","544"
"BB3","Fostering services","5528","0","5528","1865","7393","7393","0","0","25","25","7368","7368","7368"
"BB4","Other children looked after services","70","0","70","2649","2719","2719","0","0","3","3","2716","2716","2716"
"BB5","Total children looked after (lines BB1 to BB4)","9690","62","9628","5058","14748","14686","4","16","38","58","14628","14690","14632"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","569","51","518","0","569","518","0","0","0","0","518","569","518"
"BC2","Services for under 8s","2661","0","2661","0","2661","2661","0","0","0","0","2661","2661","2661"
"BC3","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC4","Home care","979","0","979","0","979","979","0","0","0","0","979","979","979"
"BC5","Equipment and adaptations","105","0","105","0","105","105","0","0","0","0","105","105","105"
"BC6","Other family support services","1520","0","1520","211","1731","1731","0","178","44","222","1509","1509","1509"
"BC7","Total family support services (lines BC1 to BC6)","5834","51","5783","211","6045","5994","0","178","44","222","5772","5823","5772"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","125","125","125","0","0","0","0","125","125","125"
"BD2","Youth offender teams","1019","0","1019","157","1176","1176","0","72","99","171","1005","1005","1005"
"BD3","Other youth justice services","119","0","119","172","291","291","0","0","0","0","291","291","291"
"BD4","Total youth justice (lines BD1 to BD3)","1138","0","1138","454","1592","1592","0","72","99","171","1421","1421","1421"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","0","0","0","951","951","951","0","0","53","53","898","898","898"
"BE2","Leaving care services","827","0","827","0","827","827","0","1","28","29","798","798","798"
"BE3","Other other children's and families services","34","0","34","93","127","127","0","0","0","0","127","127","127"
"BE4","Total other children's and families services (lines BE1 to BE3)","861","0","861","1044","1905","1905","0","1","81","82","1823","1823","1823"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","24824","113","24711","6767","31591","31478","4","323","424","751","30727","30840","30731"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","4829","0","4829","0","4829","4829","0","87","241","328","4501","4501","4501"
"C2","Nursing home placements","0","0","0","18405","18405","18405","7921","359","0","8280","10125","10125","18046"
"C3","Residential care home placements","13724","833","12891","11454","25178","24345","9036","347","167","9550","14795","15628","23831"
"C4","Supported and other accommodation","0","0","0","78","78","78","0","0","0","0","78","78","78"
"C5","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C6","Home care","10149","0","10149","1460","11609","11609","979","223","645","1847","9762","9762","10741"
"C7","Day care","2486","220","2266","288","2774","2554","110","8","44","162","2392","2612","2502"
"C8","Equipment and adaptations","49","0","49","0","49","49","0","0","0","0","49","49","49"
"C9","Meals","1314","39","1275","0","1314","1275","590","0","0","590","685","724","1275"
"C10","Other services to older people","2891","0","2891","0","2891","2891","0","36","0","36","2855","2855","2855"
"C11","TOTAL OLDER PEOPLE (LINES C1 to C10)","35442","1092","34350","31685","67127","66035","18636","1060","1097","20793","45242","46334","63878"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","628","0","628","0","628","628","0","0","12","12","616","616","616"
"D2","Nursing home placements","0","0","0","1625","1625","1625","743","0","0","743","882","882","1625"
"D3","Residential care home placements","737","24","713","789","1526","1502","343","0","273","616","886","910","1229"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D5","Direct payments","0","0","0","1439","1439","1439","0","8","0","8","1431","1431","1431"
"D6","Home care","0","0","0","734","734","734","0","0","36","36","698","698","698"
"D7","Day care","0","0","0","29","29","29","0","0","0","0","29","29","29"
"D8","Equipment and adaptations","812","0","812","0","812","812","0","2","16","18","794","794","794"
"D9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D10","Other services to adults with a physical disability or sensory impairment","0","0","0","720","720","720","0","18","2","20","700","700","700"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC (LINES D1 to D10)","2177","24","2153","5336","7513","7489","1086","28","339","1453","6036","6060","7122"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","590","0","590","0","590","590","0","39","0","39","551","551","551"
"E2","Nursing home placements","0","0","0","4947","4947","4947","173","4982","92","5247","-300","-300","-127"
"E3","Residential care home placements","1986","109","1877","12971","14957","14848","1689","8726","527","10942","3906","4015","5595"
"E4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E5","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E6","Home care","0","0","0","172","172","172","0","0","0","0","172","172","172"
"E7","Day care","5297","173","5124","1305","6602","6429","101","2013","25","2139","4290","4463","4391"
"E8","Equipment and adaptations","0","0","0","186","186","186","0","0","8","8","178","178","178"
"E9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E10","Other services to adults with learning disabilities","0","0","0","744","744","744","0","60","2","62","682","682","682"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES (LINES E1 to E10)","7873","282","7591","20325","28198","27916","1963","15820","654","18437","9479","9761","11442"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","1700","0","1700","0","1700","1700","5","0","0","5","1695","1695","1700"
"F2","Nursing home placements","0","0","0","1020","1020","1020","540","0","0","540","480","480","1020"
"F3","Residential care home placements","0","0","0","1996","1996","1996","1122","0","0","1122","874","874","1996"
"F4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F5","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F6","Home care","0","0","0","28","28","28","0","0","0","0","28","28","28"
"F7","Day care","0","0","0","187","187","187","0","0","86","86","101","101","101"
"F8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F10","Other services to adults with mental health needs","1106","24","1082","732","1838","1814","0","98","0","98","1716","1740","1716"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS (LINES F1 to F10)","2806","24","2782","3963","6769","6745","1667","98","86","1851","4894","4918","6561"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","181","0","181","0","181","181","0","0","0","0","181","181","181"
"G2","Unaccompanied children","55","0","55","0","55","55","0","0","0","0","55","55","55"
"G3","Families","566","0","566","0","566","566","0","0","0","0","566","566","566"
"G4","Lone adults","788","0","788","0","788","788","0","0","0","0","788","788","788"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","1590","0","1590","0","1590","1590","0","0","0","0","1590","1590","1590"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","2","0","2","0","2","2","0","0","0","0","2","2","2"
"H2","HIV/AIDS","159","0","159","26","185","185","0","0","0","0","185","185","185"
"H3","Substance abuse (addictions)","512","0","512","788","1300","1300","0","88","0","88","1212","1212","1212"
"H4","Other other adult services","286","0","286","92","378","378","0","0","0","0","378","378","378"
"H5","TOTAL OTHER ADULT SERVICES (LINES H1 to H4)","959","0","959","906","1865","1865","0","88","0","88","1777","1777","1777"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS (LINES A4+B1+C11+D11+E11+F11+G5+H5)","76464","1535","74929","68982","145446","143911","23444","17417","2642","43503","100408","101943","123852"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"250",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12098",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I1+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90162",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
