"PSS EXPENDITURE IN 2001-02 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","PSS EX1 Return for 2001-02","...15"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","4526","128","4398","0","4526","4398","26","0","63.5","89.5","4308.5","4436.5","4334.5"
"BA2","Total children's services - commissioning and social work (line BA1)","4526","128","4398","0","4526","4398","26","0","63.5","89.5","4308.5","4436.5","4334.5"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","1282","92","1190","555","1837","1745","5","0","0","5","1740","1832","1745"
"BB2","Secure accommodation (welfare)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BB3","Fostering services","1300","13","1287","322","1622","1609","0","0","15.300000000000001","15.300000000000001","1593.7","1606.7","1593.7"
"BB4","Other children looked after services","26","0","26","0","26","26","0","0","0","0","26","26","26"
"BB5","Total children looked after (lines BB1 to BB4)","2608","105","2503","877","3485","3380","5","0","15.300000000000001","20.300000000000001","3359.6999999999998","3464.6999999999998","3364.6999999999998"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","1076","112","964","0","1076","964","3","0","3","6","958","1070","961"
"BC2","Services for under 8s","0","0","0","45","45","45","1.46","0","0","1.46","43.539999999999999","43.539999999999999","45"
"BC3","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC4","Home care","0","0","0","399","399","399","0","0","0","0","399","399","399"
"BC5","Equipment and adaptations","39.399999999999999","0","39.399999999999999","0","39.399999999999999","39.399999999999999","0","0","0","0","39.399999999999999","39.399999999999999","39.399999999999999"
"BC6","Other family support services","1260","74","1186","395","1655","1581","0","0","0","0","1581","1655","1581"
"BC7","Total family support services (lines BC1 to BC6)","2375.4000000000001","186","2189.4000000000001","839","3214.4000000000001","3028.4000000000001","4.46","0","3","7.46","3020.9400000000001","3206.9400000000001","3025.4000000000001"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0.5","0.5","0.5","0","0","0","0","0.5","0.5","0.5"
"BD2","Youth offender teams","730","65.799999999999997","664.20000000000005","0","730","664.20000000000005","0","0","68.400000000000006","68.400000000000006","595.79999999999995","661.60000000000002","595.79999999999995"
"BD3","Other youth justice services","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD4","Total youth justice (lines BD1 to BD3)","730","65.799999999999997","664.20000000000005","0.5","730.5","664.70000000000005","0","0","68.400000000000006","68.400000000000006","596.29999999999995","662.10000000000002","596.29999999999995"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","397","4","393","14","411","407","0","0","28","28","379","383","379"
"BE2","Leaving care services","562","0","562","0","562","562","0","0","29.5","29.5","532.5","532.5","532.5"
"BE3","Other other children's and families services","390","0","390","30","420","420","0","0","0","0","420","420","420"
"BE4","Total other children's and families services (lines BE1 to BE3)","1349","4","1345","44","1393","1389","0","0","57.5","57.5","1331.5","1335.5","1331.5"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","11588.4","488.80000000000001","11099.6","1760.5","13348.9","12860.1","35.460000000000001","0","207.69999999999999","243.16","12616.940000000001","13105.74","12652.4"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","2384","80","2304","0","2384","2304","11","0","32.700000000000003","43.700000000000003","2260.3000000000002","2340.3000000000002","2271.3000000000002"
"C2","Nursing home placements","0","0","0","4905.3999999999996","4905.3999999999996","4905.3999999999996","293.30000000000001","0","0","293.30000000000001","4612.1000000000004","4612.1000000000004","4905.3999999999996"
"C3","Residential care home placements","1109.3","158.30000000000001","951.00000000000114","10305.299999999999","11414.6","11256.299999999999","5466","0","70.400000000000006","5536.3999999999996","5719.8999999999996","5878.1999999999998","11185.9"
"C4","Supported and other accommodation","343","0.29999999999999999","342.69999999999999","468.39999999999998","811.39999999999998","811.10000000000002","0","0","0","0","811.10000000000002","811.39999999999998","811.10000000000002"
"C5","Direct payments","0","0","0","34.600000000000001","34.600000000000001","34.600000000000001","0","0","0","0","34.600000000000001","34.600000000000001","34.600000000000001"
"C6","Home care","2574.3499999999999","0.69999999999999996","2573.6500000000001","4050.6500000000001","6625","6624.3000000000002","1329.4000000000001","0","28.399999999999999","1357.8","5266.5","5267.1999999999998","6595.8999999999996"
"C7","Day care","2322.6999999999998","180.80000000000001","2141.9000000000001","127.8","2450.5","2269.6999999999998","172.59999999999999","0","13.5","186.09999999999999","2083.5999999999999","2264.4000000000001","2256.1999999999998"
"C8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C9","Meals","613.70000000000005","0","613.70000000000005","19.300000000000001","633","633","394.5","0","0.20000000000000001","394.69999999999999","238.30000000000001","238.30000000000001","632.79999999999995"
"C10","Other services to older people","83","0.10000000000000001","82.900000000000006","611","694","693.89999999999998","0","0","2","2","691.89999999999998","692","691.89999999999998"
"C11","TOTAL OLDER PEOPLE (LINES C1 to C10)","9430.0499999999993","420.19999999999999","9009.8500000000004","20522.450000000001","29952.5","29532.299999999999","7666.8000000000002","0","147.19999999999999","7814","21718.299999999999","22138.5","29385.099999999999"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","1237.4000000000001","5.2000000000000002","1232.2","0","1237.4000000000001","1232.2","1.8","9","1.3","12.1","1220.0999999999999","1225.3","1221.9000000000001"
"D2","Nursing home placements","0","0","0","248","248","248","0","0","0","0","248","248","248"
"D3","Residential care home placements","0","0","0","1545.5999999999999","1545.5999999999999","1545.5999999999999","477.89999999999998","0","0","477.89999999999998","1067.7","1067.7","1545.5999999999999"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D5","Direct payments","0","0","0","348.69999999999999","348.69999999999999","348.69999999999999","0","0","0.29999999999999999","0.29999999999999999","348.39999999999998","348.39999999999998","348.39999999999998"
"D6","Home care","416.39999999999998","0.10000000000000001","416.30000000000001","1151.9000000000001","1568.3","1568.2","61.490000000000002","0","2.3999999999999999","63.890000000000001","1504.3099999999999","1504.4100000000001","1565.8"
"D7","Day care","616","76","540","95","711","635","32.200000000000003","0","7.5999999999999996","39.799999999999997","595.20000000000005","671.20000000000005","627.39999999999998"
"D8","Equipment and adaptations","692.20000000000005","5.2999999999999998","686.89999999999998","0","692.20000000000005","686.89999999999998","0","0","0.29999999999999999","0.29999999999999999","686.60000000000002","691.89999999999998","686.60000000000002"
"D9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D10","Other services to adults with a physical disability or sensory impairment","32.299999999999997","0","32.299999999999997","421.5","453.80000000000001","453.80000000000001","0","0","3","3","450.80000000000001","450.80000000000001","450.80000000000001"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC (LINES D1 to D10)","2994.3000000000002","86.599999999999994","2907.6999999999998","3810.6999999999998","6805","6718.3999999999996","573.38999999999999","9","14.9","597.28999999999996","6121.1099999999997","6207.71","6694.5"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","550.46000000000004","4.7000000000000002","545.75999999999999","0","550.46000000000004","545.75999999999999","0","28","7.2999999999999998","35.299999999999997","510.45999999999998","515.15999999999997","510.45999999999998"
"E2","Nursing home placements","0","0","0","17.800000000000001","17.800000000000001","17.800000000000001","0","0","0","0","17.800000000000001","17.800000000000001","17.800000000000001"
"E3","Residential care home placements","0","0","0","4975.9799999999996","4975.9799999999996","4975.9799999999996","1231.4939999999999","0","125","1356.4939999999999","3619.4859999999999","3619.4859999999999","4850.9799999999996"
"E4","Supported and other accommodation","107.5","0","107.5","389.30000000000001","496.80000000000001","496.80000000000001","191.80000000000001","0","0","191.80000000000001","305","305","496.80000000000001"
"E5","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E6","Home care","2.6000000000000001","0","2.6000000000000001","226.5","229.09999999999999","229.09999999999999","0","0","0","0","229.09999999999999","229.09999999999999","229.09999999999999"
"E7","Day care","2615.5","344","2271.5","680","3295.5","2951.5","88.299999999999997","0","107.48999999999999","195.78999999999999","2755.71","3099.71","2844.0100000000002"
"E8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E10","Other services to adults with learning disabilities","328","30","298","509.30000000000001","837.29999999999995","807.29999999999995","0","0","0","0","807.29999999999995","837.29999999999995","807.29999999999995"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES (LINES E1 to E10)","3604.0599999999999","378.69999999999999","3225.3600000000001","6798.8800000000001","10402.940000000001","10024.24","1511.5939999999998","28","239.78999999999999","1779.3839999999998","8244.8559999999998","8623.5560000000005","9756.4500000000007"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","1442","17","1425","0","1442","1425","0","0","64.799999999999997","64.799999999999997","1360.2","1377.2","1360.2"
"F2","Nursing home placements","0","0","0","59","59","59","0","0","0","0","59","59","59"
"F3","Residential care home placements","0","0","0","747.79999999999995","747.79999999999995","747.79999999999995","113","0","0","113","634.79999999999995","634.79999999999995","747.79999999999995"
"F4","Supported and other accommodation","432","36","396","335.69999999999999","767.70000000000005","731.70000000000005","143.40000000000001","0","216.80000000000001","360.19999999999999","371.5","407.5","514.89999999999998"
"F5","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F6","Home care","6","0","6","80.700000000000003","86.700000000000003","86.700000000000003","0","0","0","0","86.700000000000003","86.700000000000003","86.700000000000003"
"F7","Day care","279","3","276","9","288","285","8","4","0","12","273","276","281"
"F8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F10","Other services to adults with mental health needs","65","0","65","278.60000000000002","343.60000000000002","343.60000000000002","0","0","0","0","343.60000000000002","343.60000000000002","343.60000000000002"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS (LINES F1 to F10)","2224","56","2168","1510.8","3734.8000000000002","3678.8000000000002","264.39999999999998","4","281.60000000000002","550","3128.8000000000002","3184.8000000000002","3393.1999999999998"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","709","0","709","0","709","709","0","0","0","0","709","709","709"
"G2","Unaccompanied children","1294","0","1294","0","1294","1294","0","0","0","0","1294","1294","1294"
"G3","Families","4552.6000000000004","0","4552.6000000000004","0","4552.6000000000004","4552.6000000000004","0","0","5.7999999999999998","5.7999999999999998","4546.8000000000002","4546.8000000000002","4546.8000000000002"
"G4","Lone adults","4043","0","4043","0.59999999999999998","4043.5999999999999","4043.5999999999999","0","0","2.6000000000000001","2.6000000000000001","4041","4041","4041"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","10598.6","0","10598.6","0.59999999999999998","10599.200000000001","10599.200000000001","0","0","8.4000000000000004","8.4000000000000004","10590.799999999999","10590.799999999999","10590.799999999999"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","234.19999999999999","0.40000000000000002","233.80000000000001","0","234.19999999999999","233.80000000000001","0","0","3.5","3.5","230.30000000000001","230.69999999999999","230.30000000000001"
"H2","HIV/AIDS","25.5","0","25.5","85.700000000000003","111.2","111.2","0","0","0","0","111.2","111.2","111.2"
"H3","Substance abuse (addictions)","54.600000000000001","0","54.600000000000001","169","223.59999999999999","223.59999999999999","28.699999999999999","0","5.2999999999999998","34","189.59999999999999","189.59999999999999","218.30000000000001"
"H4","Other other adult services","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H5","TOTAL OTHER ADULT SERVICES (LINES H1 to H4)","314.30000000000001","0.40000000000000002","313.89999999999998","254.69999999999999","569","568.60000000000002","28.699999999999999","0","8.8000000000000007","37.5","531.10000000000002","531.5","559.79999999999995"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS (LINES A4+B1+C11+D11+E11+F11+G5+H5)","41736.209999999999","1438.7","40297.510000000002","34658.629999999997","76394.839999999997","74956.139999999999","10179.344000000001","41","935.38999999999999","11155.734","63800.406000000003","65239.106","73979.75"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"102",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15762",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I1+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49645.106",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
