"PSS EXPENDITURE IN 2002-03 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","PSS EX1 Return for 2002-03","...15"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","6123","263","5860","0","6123","5860","0","0","9","9","5851","6114","5851"
"BA2","Total children's services - commissioning and social work (line BA1)","6123","263","5860","0","6123","5860","0","0","9","9","5851","6114","5851"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","3044","105","2939","4401","7445","7340","0","0","0","0","7340","7445","7340"
"BB2","Secure accommodation (welfare)","0","0","0","62","62","62","0","0","0","0","62","62","62"
"BB3","Fostering services","3640","0","3640","46","3686","3686","0","0","0","0","3686","3686","3686"
"BB4","Other children looked after services","0","0","0","2","2","2","0","0","0","0","2","2","2"
"BB5","Total children looked after (lines BB1 to BB4)","6684","105","6579","4511","11195","11090","0","0","0","0","11090","11195","11090"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","2040","394","1646","0","2040","1646","0","0","0","0","1646","2040","1646"
"BC2","Services for under 8s","6","0","6","0","6","6","0","0","0","0","6","6","6"
"BC3","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC4","Home care","528","0","528","0","528","528","0","0","77","77","451","451","451"
"BC5","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC6","Other family support services","812","0","812","54","866","866","0","0","0","0","866","866","866"
"BC7","Total family support services (lines BC1 to BC6)","3386","394","2992","54","3440","3046","0","0","77","77","2969","3363","2969"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD2","Youth offender teams","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD3","Other youth justice services","2067","9","2058","0","2067","2058","0","0","1354","1354","704","713","704"
"BD4","Total youth justice (lines BD1 to BD3)","2067","9","2058","0","2067","2058","0","0","1354","1354","704","713","704"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","665","0","665","142","807","807","0","0","22","22","785","785","785"
"BE2","Leaving care services","804","0","804","1328","2132","2132","0","0","0","0","2132","2132","2132"
"BE3","Other other children's and families services","438","0","438","24","462","462","0","0","0","0","462","462","462"
"BE4","Total other children's and families services (lines BE1 to BE3)","1907","0","1907","1494","3401","3401","0","0","22","22","3379","3379","3379"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","20167","771","19396","6059","26226","25455","0","0","1462","1462","23993","24764","23993"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","3963","402","3561","0","3963","3561","0","0","90","90","3471","3873","3471"
"C2","Nursing care placements","0","0","0","19491","19491","19491","6546","0","0","6546","12945","12945","19491"
"C3","Residential care placements","4679","714","3965","13819","18498","17784","7875","0","197","8072","9712","10426","17587"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5","Direct payments","0","0","0","58","58","58","0","0","0","0","58","58","58"
"C6","Home care","5093","23","5070","6379","11472","11449","1917","0","496","2413","9036","9059","10953"
"C7","Day care","1236","145","1091","0","1236","1091","3","0","0","3","1088","1233","1091"
"C8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C9","Meals","487","0","487","0","487","487","233","0","0","233","254","254","487"
"C10","Other services to older people","223","1","222","409","632","631","0","0","170","170","461","462","461"
"C11","TOTAL OLDER PEOPLE (LINES C1 to C10)","15681","1285","14396","40156","55837","54552","16574","0","953","17527","37025","38310","53599"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","924","0","924","0","924","924","0","0","0","0","924","924","924"
"D2","Nursing care placements","0","0","0","1083","1083","1083","216","0","0","216","867","867","1083"
"D3","Residential care placements","835","162","673","1285","2120","1958","340","0","43","383","1575","1737","1915"
"D4","Supported and other accommodation","0","0","0","21","21","21","4","0","0","4","17","17","21"
"D5","Direct payments","0","0","0","274","274","274","0","0","0","0","274","274","274"
"D6","Home care","430","0","430","1698","2128","2128","0","0","0","0","2128","2128","2128"
"D7","Day care","1080","102","978","6","1086","984","7","0","0","7","977","1079","984"
"D8","Equipment and adaptations","1149","0","1149","0","1149","1149","0","0","145","145","1004","1004","1004"
"D9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D10","Other services to adults with a physical disability or sensory impairment","0","0","0","254","254","254","0","0","0","0","254","254","254"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC (LINES D1 to D10)","4418","264","4154","4621","9039","8775","567","0","188","755","8020","8284","8587"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","596","0","596","0","596","596","0","0","206","206","390","390","390"
"E2","Nursing care placements","0","0","0","294","294","294","45","0","0","45","249","249","294"
"E3","Residential care placements","3581","274","3307","6774","10355","10081","1027","0","646","1673","8408","8682","9435"
"E4","Supported and other accommodation","2341","79","2262","1035","3376","3297","5","0","1594","1599","1698","1777","1703"
"E5","Direct payments","0","0","0","14","14","14","0","0","0","0","14","14","14"
"E6","Home care","47","0","47","613","660","660","0","0","0","0","660","660","660"
"E7","Day care","5387","644","4743","11","5398","4754","44","0","250","294","4460","5104","4504"
"E8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E10","Other services to adults with learning disabilities","0","0","0","54","54","54","0","0","0","0","54","54","54"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES (LINES E1 to E10)","11952","997","10955","8795","20747","19750","1121","0","2696","3817","15933","16930","17054"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","1967","60","1907","0","1967","1907","0","0","293","293","1614","1674","1614"
"F2","Nursing care placements","0","0","0","313","313","313","7","0","0","7","306","306","313"
"F3","Residential care placements","663","61","602","3283","3946","3885","433","0","114","547","3338","3399","3771"
"F4","Supported and other accommodation","395","16","379","166","561","545","0","0","175","175","370","386","370"
"F5","Direct payments","0","0","0","7","7","7","0","0","0","0","7","7","7"
"F6","Home care","79","0","79","173","252","252","0","0","0","0","252","252","252"
"F7","Day care","872","65","807","11","883","818","0","0","17","17","801","866","801"
"F8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F10","Other services to adults with mental health needs","0","0","0","151","151","151","0","0","0","0","151","151","151"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS (LINES F1 to F10)","3976","202","3774","4104","8080","7878","440","0","599","1039","6839","7041","7279"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G2","Unaccompanied children","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G3","Families","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G4","Lone adults","16","0","16","0","16","16","0","0","4","4","12","12","12"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","16","0","16","0","16","16","0","0","4","4","12","12","12"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","122","0","122","0","122","122","0","0","13","13","109","109","109"
"H2","HIV/AIDS","41","0","41","29","70","70","0","0","0","0","70","70","70"
"H3","Substance abuse (addictions)","0","0","0","527","527","527","39","0","0","39","488","488","527"
"H4","Other other adult services","0","0","0","331","331","331","0","0","0","0","331","331","331"
"H5","TOTAL OTHER ADULT SERVICES (LINES H1 to H4)","163","0","163","887","1050","1050","39","0","13","52","998","998","1037"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS (LINES A4+B1+C11+D11+E11+F11+G5+H5)","56502","3519","52983","64622","121124","117605","18741","0","5915","24656","92949","96468","111690"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-169",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15345",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I1+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80954",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
