"PSS EXPENDITURE IN 2002-03 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","PSS EX1 Return for 2002-03","...15"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","5840","3","5837","0","5840","5837","5","119","0","124","5713","5716","5718"
"BA2","Total children's services - commissioning and social work (line BA1)","5840","3","5837","0","5840","5837","5","119","0","124","5713","5716","5718"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","4025","114","3911","2158","6183","6069","18","433","0","451","5618","5732","5636"
"BB2","Secure accommodation (welfare)","0","0","0","123","123","123","0","0","0","0","123","123","123"
"BB3","Fostering services","2566","4","2562","474","3040","3036","0","39","2","41","2995","2999","2995"
"BB4","Other children looked after services","72","0","72","95","167","167","0","73","0","73","94","94","94"
"BB5","Total children looked after (lines BB1 to BB4)","6663","118","6545","2850","9513","9395","18","545","2","565","8830","8948","8848"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","1270","253","1017","670","1940","1687","1","57","0","58","1629","1882","1630"
"BC2","Services for under 8s","0","0","0","172","172","172","0","0","0","0","172","172","172"
"BC3","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC4","Home care","123","0","123","48","171","171","17","0","0","17","154","154","171"
"BC5","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC6","Other family support services","128","0","128","43","171","171","0","0","0","0","171","171","171"
"BC7","Total family support services (lines BC1 to BC6)","1521","253","1268","933","2454","2201","18","57","0","75","2126","2379","2144"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","35","35","35","0","0","0","0","35","35","35"
"BD2","Youth offender teams","1104","5","1099","30","1134","1129","0","0","325","325","804","809","804"
"BD3","Other youth justice services","459","0","459","0","459","459","0","0","385","385","74","74","74"
"BD4","Total youth justice (lines BD1 to BD3)","1563","5","1558","65","1628","1623","0","0","710","710","913","918","913"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","622","0","622","282","904","904","0","0","0","0","904","904","904"
"BE2","Leaving care services","279","6","273","705","984","978","0","0","37","37","941","947","941"
"BE3","Other other children's and families services","603","0","603","0","603","603","0","0","0","0","603","603","603"
"BE4","Total other children's and families services (lines BE1 to BE3)","1504","6","1498","987","2491","2485","0","0","37","37","2448","2454","2448"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","17091","385","16706","4835","21926","21541","41","721","749","1511","20030","20415","20071"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","5092","0","5092","65","5157","5157","0","315","0","315","4842","4842","4842"
"C2","Nursing care placements","0","0","0","8237","8237","8237","2822","221","0","3043","5194","5194","8016"
"C3","Residential care placements","6061","318","5743","11228","17289","16971","7524","661","1","8186","8785","9103","16309"
"C4","Supported and other accommodation","3949","0","3949","0","3949","3949","125","0","1438","1563","2386","2386","2511"
"C5","Direct payments","0","0","0","191","191","191","0","0","0","0","191","191","191"
"C6","Home care","4882","0","4882","2116","6998","6998","979","196","0","1175","5823","5823","6802"
"C7","Day care","1979","305","1674","523","2502","2197","143","33","0","176","2021","2326","2164"
"C8","Equipment and adaptations","353","0","353","0","353","353","0","18","0","18","335","335","335"
"C9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C10","Other services to older people","225","32","193","146","371","339","34","0","0","34","305","337","339"
"C11","TOTAL OLDER PEOPLE (LINES C1 to C10)","22541","655","21886","22506","45047","44392","11627","1444","1439","14510","29882","30537","41509"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","1009","27","982","0","1009","982","0","565","0","565","417","444","417"
"D2","Nursing care placements","0","0","0","295","295","295","94","0","0","94","201","201","295"
"D3","Residential care placements","497","0","497","971","1468","1468","218","0","0","218","1250","1250","1468"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D5","Direct payments","0","0","0","42","42","42","0","0","0","0","42","42","42"
"D6","Home care","573","0","573","255","828","828","116","0","0","116","712","712","828"
"D7","Day care","606","0","606","41","647","647","0","0","0","0","647","647","647"
"D8","Equipment and adaptations","164","0","164","97","261","261","14","8","0","22","239","239","253"
"D9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D10","Other services to adults with a physical disability or sensory impairment","0","0","0","359","359","359","0","175","0","175","184","184","184"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC (LINES D1 to D10)","2849","27","2822","2060","4909","4882","442","748","0","1190","3692","3719","4134"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","458","0","458","55","513","513","0","62","0","62","451","451","451"
"E2","Nursing care placements","0","0","0","551","551","551","0","0","0","0","551","551","551"
"E3","Residential care placements","2581","103","2478","3036","5617","5514","694","630","0","1324","4190","4293","4884"
"E4","Supported and other accommodation","463","26","437","0","463","437","116","259","31","406","31","57","147"
"E5","Direct payments","0","0","0","223","223","223","0","0","0","0","223","223","223"
"E6","Home care","101","0","101","273","374","374","22","0","0","22","352","352","374"
"E7","Day care","2780","628","2152","168","2948","2320","200","4","20","224","2096","2724","2296"
"E8","Equipment and adaptations","2","0","2","0","2","2","0","0","0","0","2","2","2"
"E9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E10","Other services to adults with learning disabilities","40","9","31","237","277","268","0","29","0","29","239","248","239"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES (LINES E1 to E10)","6425","766","5659","4543","10968","10202","1032","984","51","2067","8135","8901","9167"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","1189","0","1189","29","1218","1218","0","56","0","56","1162","1162","1162"
"F2","Nursing care placements","0","0","0","52","52","52","0","0","0","0","52","52","52"
"F3","Residential care placements","254","0","254","88","342","342","10","0","0","10","332","332","342"
"F4","Supported and other accommodation","749","31","718","0","749","718","178","0","129","307","411","442","589"
"F5","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F6","Home care","240","0","240","301","541","541","56","0","0","56","485","485","541"
"F7","Day care","647","162","485","84","731","569","18","0","18","36","533","695","551"
"F8","Equipment and adaptations","1","0","1","0","1","1","0","0","0","0","1","1","1"
"F9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F10","Other services to adults with mental health needs","314","0","314","207","521","521","0","0","0","0","521","521","521"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS (LINES F1 to F10)","3394","193","3201","761","4155","3962","262","56","147","465","3497","3690","3759"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G2","Unaccompanied children","62","0","62","0","62","62","0","0","0","0","62","62","62"
"G3","Families","510","0","510","71","581","581","0","0","570","570","11","11","11"
"G4","Lone adults","511","0","511","70","581","581","0","0","570","570","11","11","11"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","1083","0","1083","141","1224","1224","0","0","1140","1140","84","84","84"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H2","HIV/AIDS","7","0","7","26","33","33","0","0","0","0","33","33","33"
"H3","Substance abuse (addictions)","56","0","56","115","171","171","0","0","2","2","169","169","169"
"H4","Other other adult services","440","0","440","269","709","709","0","52","29","81","628","628","628"
"H5","TOTAL OTHER ADULT SERVICES (LINES H1 to H4)","503","0","503","410","913","913","0","52","31","83","830","830","830"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS (LINES A4+B1+C11+D11+E11+F11+G5+H5)","54031","2026","52005","35256","89287","87261","13404","4005","3557","20966","66295","68321","79699"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"192",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1471",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9182",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I1+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60802",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
