"PSS EXPENDITURE IN 2002-03 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","PSS EX1 Return for 2002-03","...15"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","3297","46","3251","141","3438","3392","1","51","100","152","3240","3286","3241"
"BA2","Total children's services - commissioning and social work (line BA1)","3297","46","3251","141","3438","3392","1","51","100","152","3240","3286","3241"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","1998","88","1910","1620","3618","3530","0","100","124","224","3306","3394","3306"
"BB2","Secure accommodation (welfare)","5","0","5","0","5","5","0","0","0","0","5","5","5"
"BB3","Fostering services","1230","9","1221","487","1717","1708","0","50","2","52","1656","1665","1656"
"BB4","Other children looked after services","111","1","110","77","188","187","0","0","0","0","187","188","187"
"BB5","Total children looked after (lines BB1 to BB4)","3344","98","3246","2184","5528","5430","0","150","126","276","5154","5252","5154"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","76","9","67","33","109","100","5","0","1","6","94","103","99"
"BC2","Services for under 8s","1510","30","1480","0","1510","1480","85","0","225","310","1170","1200","1255"
"BC3","Direct payments","0","0","0","4","4","4","0","0","0","0","4","4","4"
"BC4","Home care","0","0","0","172","172","172","0","0","0","0","172","172","172"
"BC5","Equipment and adaptations","97","0","97","0","97","97","6","0","0","6","91","91","97"
"BC6","Other family support services","952","2","950","189","1141","1139","0","0","0","0","1139","1141","1139"
"BC7","Total family support services (lines BC1 to BC6)","2635","41","2594","398","3033","2992","96","0","226","322","2670","2711","2766"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","38","38","38","0","0","0","0","38","38","38"
"BD2","Youth offender teams","888","0","888","0","888","888","0","0","222","222","666","666","666"
"BD3","Other youth justice services","0","0","0","50","50","50","0","0","0","0","50","50","50"
"BD4","Total youth justice (lines BD1 to BD3)","888","0","888","88","976","976","0","0","222","222","754","754","754"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","531","5","526","15","546","541","0","0","3","3","538","543","538"
"BE2","Leaving care services","229","0","229","307","536","536","0","0","0","0","536","536","536"
"BE3","Other other children's and families services","2","0","2","211","213","213","0","0","0","0","213","213","213"
"BE4","Total other children's and families services (lines BE1 to BE3)","762","5","757","533","1295","1290","0","0","3","3","1287","1292","1287"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","10926","190","10736","3344","14270","14080","97","201","677","975","13105","13295","13202"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","1760","27","1733","74","1834","1807","10","6","31","47","1760","1787","1770"
"C2","Nursing care placements","0","0","0","7586","7586","7586","3571","0","1","3572","4014","4014","7585"
"C3","Residential care placements","2647","157","2490","7759","10406","10249","4108","281","12","4401","5848","6005","9956"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5","Direct payments","0","0","0","120","120","120","0","0","0","0","120","120","120"
"C6","Home care","3854","34","3820","1709","5563","5529","699","0","0","699","4830","4864","5529"
"C7","Day care","1811","133","1678","159","1970","1837","165","217","0","382","1455","1588","1620"
"C8","Equipment and adaptations","378","0","378","166","544","544","59","0","0","59","485","485","544"
"C9","Meals","330","2","328","0","330","328","276","0","2","278","50","52","326"
"C10","Other services to older people","15","0","15","790","805","805","167","3","1","171","634","634","801"
"C11","TOTAL OLDER PEOPLE (LINES C1 to C10)","10795","353","10442","18363","29158","28805","9055","507","47","9609","19196","19549","28251"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","1091","15","1076","74","1165","1150","6","4","1","11","1139","1154","1145"
"D2","Nursing care placements","0","0","0","925","925","925","265","0","35","300","625","625","890"
"D3","Residential care placements","0","0","0","197","197","197","18","0","0","18","179","179","197"
"D4","Supported and other accommodation","0","0","0","8","8","8","0","0","0","0","8","8","8"
"D5","Direct payments","0","0","0","251","251","251","0","0","0","0","251","251","251"
"D6","Home care","515","5","510","469","984","979","119","0","0","119","860","865","979"
"D7","Day care","0","0","0","237","237","237","14","0","0","14","223","223","237"
"D8","Equipment and adaptations","115","0","115","166","281","281","26","0","0","26","255","255","281"
"D9","Meals","33","0","33","0","33","33","28","0","0","28","5","5","33"
"D10","Other services to adults with a physical disability or sensory impairment","4","0","4","40","44","44","33","4","0","37","7","7","40"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC (LINES D1 to D10)","1758","20","1738","2367","4125","4105","509","8","36","553","3552","3572","4061"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","284","2","282","23","307","305","0","0","0","0","305","307","305"
"E2","Nursing care placements","0","0","0","1666","1666","1666","183","0","262","445","1221","1221","1404"
"E3","Residential care placements","367","86","281","2370","2737","2651","292","200","0","492","2159","2245","2451"
"E4","Supported and other accommodation","1584","24","1560","1868","3452","3428","261","830","906","1997","1431","1455","1692"
"E5","Direct payments","0","0","0","10","10","10","0","0","0","0","10","10","10"
"E6","Home care","84","1","83","278","362","361","19","0","0","19","342","343","361"
"E7","Day care","2939","498","2441","32","2971","2473","50","232","74","356","2117","2615","2167"
"E8","Equipment and adaptations","0","0","0","8","8","8","0","0","0","0","8","8","8"
"E9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E10","Other services to adults with learning disabilities","148","1","147","27","175","174","2","3","0","5","169","170","171"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES (LINES E1 to E10)","5406","612","4794","6282","11688","11076","807","1265","1242","3314","7762","8374","8569"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","773","5","768","0","773","768","0","248","0","248","520","525","520"
"F2","Nursing care placements","180","82","98","383","563","481","55","0","45","100","381","463","436"
"F3","Residential care placements","134","1","133","206","340","339","31","18","19","68","271","272","302"
"F4","Supported and other accommodation","1716","17","1699","51","1767","1750","391","580","200","1171","579","596","970"
"F5","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F6","Home care","166","2","164","108","274","272","34","0","0","34","238","240","272"
"F7","Day care","586","60","526","0","586","526","5","204","1","210","316","376","321"
"F8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F9","Meals","8","0","8","0","8","8","6","0","0","6","2","2","8"
"F10","Other services to adults with mental health needs","477","3","474","121","598","595","8","68","0","76","519","522","527"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS (LINES F1 to F10)","4040","170","3870","869","4909","4739","530","1118","265","1913","2826","2996","3356"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G2","Unaccompanied children","2","0","2","0","2","2","0","0","0","0","2","2","2"
"G3","Families","358","2","356","0","358","356","0","0","327","327","29","31","29"
"G4","Lone adults","258","2","256","0","258","256","0","0","209","209","47","49","47"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","618","4","614","0","618","614","0","0","536","536","78","82","78"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H2","HIV/AIDS","0","0","0","42","42","42","0","0","0","0","42","42","42"
"H3","Substance abuse (addictions)","288","0","288","112","400","400","0","0","32","32","368","368","368"
"H4","Other other adult services","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H5","TOTAL OTHER ADULT SERVICES (LINES H1 to H4)","288","0","288","154","442","442","0","0","32","32","410","410","410"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS (LINES A4+B1+C11+D11+E11+F11+G5+H5)","34072","1351","32721","31379","65451","64100","10998","3099","2835","16932","47168","48519","58166"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"307",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"249",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7924",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I1+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41151",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
