"PSS EXPENDITURE IN 2002-03 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","PSS EX1 Return for 2002-03","...15"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","1815","0","1815","0","1815","1815","0","0","450","450","1365","1365","1365"
"BA2","Total children's services - commissioning and social work (line BA1)","1815","0","1815","0","1815","1815","0","0","450","450","1365","1365","1365"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","537.42877492877494","34","503.42877492877494","1930","2467.4287749287751","2433.4287749287751","0","0","0","0","2433.4287749287751","2467.4287749287751","2433.4287749287751"
"BB2","Secure accommodation (welfare)","0","0","0","22","22","22","0","0","0","0","22","22","22"
"BB3","Fostering services","1235.5916429249762","0","1235.5916429249762","762","1997.5916429249762","1997.5916429249762","71","0","0","71","1926.5916429249762","1926.5916429249762","1997.5916429249762"
"BB4","Other children looked after services","511.97958214624879","0","511.97958214624879","0","511.97958214624879","511.97958214624879","0","0","1","1","510.97958214624879","510.97958214624879","510.97958214624879"
"BB5","Total children looked after (lines BB1 to BB4)","2285","34","2251","2714","4999","4965","71","0","1","72","4893","4927","4964"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","1343.7133569739954","72","1271.7133569739954","0","1343.7133569739954","1271.7133569739954","0","0","1","1","1270.7133569739954","1342.7133569739954","1270.7133569739954"
"BC2","Services for under 8s","50.474586288416077","0","50.474586288416077","0","50.474586288416077","50.474586288416077","0","0","0","0","50.474586288416077","50.474586288416077","50.474586288416077"
"BC3","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC4","Home care","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC5","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC6","Other family support services","760.8120567375887","0","760.8120567375887","0","760.8120567375887","760.8120567375887","1","0","1","2","758.8120567375887","758.8120567375887","759.8120567375887"
"BC7","Total family support services (lines BC1 to BC6)","2155","72","2083","0","2155","2083","1","0","2","3","2080","2152","2081"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD2","Youth offender teams","168","0","168","0","168","168","0","0","0","0","168","168","168"
"BD3","Other youth justice services","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD4","Total youth justice (lines BD1 to BD3)","168","0","168","0","168","168","0","0","0","0","168","168","168"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","170.76767676767676","0","170.76767676767676","0","170.76767676767676","170.76767676767676","0","0","0","0","170.76767676767676","170.76767676767676","170.76767676767676"
"BE2","Leaving care services","364.23232323232321","0","364.23232323232321","0","364.23232323232321","364.23232323232321","0","0","0","0","364.23232323232321","364.23232323232321","364.23232323232321"
"BE3","Other other children's and families services","0","0","0","0","0","0","1","0","0","1","-1","-1","0"
"BE4","Total other children's and families services (lines BE1 to BE3)","535","0","535","0","535","535","1","0","0","1","534","534","535"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","6958","106","6852","2714","9672","9566","73","0","453","526","9040","9146","9113"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","2089.4173018292681","0","2089.4173018292681","592","2681.4173018292681","2681.4173018292681","0","0","592","592","2089.4173018292681","2089.4173018292681","2089.4173018292681"
"C2","Nursing care placements","0","0","0","3301","3301","3301","896","0","0","896","2405","2405","3301"
"C3","Residential care placements","1929.021913109756","238","1691.021913109756","4822","6751.0219131097565","6513.0219131097565","3575","0","29","3604","2909.0219131097565","3147.0219131097565","6484.0219131097565"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5","Direct payments","12.33422256097561","0","12.33422256097561","3","15.33422256097561","15.33422256097561","0","0","0","0","15.33422256097561","15.33422256097561","15.33422256097561"
"C6","Home care","1767.4940929878048","0","1767.4940929878048","863","2630.4940929878048","2630.4940929878048","312","0","19","331","2299.4940929878048","2299.4940929878048","2611.4940929878048"
"C7","Day care","245.45102896341464","0","245.45102896341464","31","276.45102896341461","276.45102896341461","0","0","0","0","276.45102896341461","276.45102896341461","276.45102896341461"
"C8","Equipment and adaptations","125.80907012195122","0","125.80907012195122","0","125.80907012195122","125.80907012195122","0","0","0","0","125.80907012195122","125.80907012195122","125.80907012195122"
"C9","Meals","251.61814024390245","0","251.61814024390245","12","263.61814024390242","263.61814024390242","187","0","0","187","76.618140243902417","76.618140243902417","263.61814024390242"
"C10","Other services to older people","289.85423018292681","0","289.85423018292681","12","301.85423018292681","301.85423018292681","0","0","0","0","301.85423018292681","301.85423018292681","301.85423018292681"
"C11","TOTAL OLDER PEOPLE (LINES C1 to C10)","6711","238","6473","9636","16347","16109","4970","0","640","5610","10499","10737","15469"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","819.05079365079359","0","819.05079365079359","1","820.05079365079359","820.05079365079359","0","0","0","0","820.05079365079359","820.05079365079359","820.05079365079359"
"D2","Nursing care placements","0","0","0","407","407","407","75","0","0","75","332","332","407"
"D3","Residential care placements","48.933333333333337","0","48.933333333333337","309","357.93333333333334","357.93333333333334","63","0","0","63","294.93333333333334","294.93333333333334","357.93333333333334"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D5","Direct payments","11.65079365079365","0","11.65079365079365","55","66.650793650793645","66.650793650793645","0","0","0","0","66.650793650793645","66.650793650793645","66.650793650793645"
"D6","Home care","6.9904761904761905","0","6.9904761904761905","488","494.99047619047622","494.99047619047622","56","0","0","56","438.99047619047622","438.99047619047622","494.99047619047622"
"D7","Day care","483.39047619047619","36","447.39047619047619","2","485.39047619047619","449.39047619047619","0","0","0","0","449.39047619047619","485.39047619047619","449.39047619047619"
"D8","Equipment and adaptations","47.768253968253973","0","47.768253968253973","0","47.768253968253973","47.768253968253973","0","0","0","0","47.768253968253973","47.768253968253973","47.768253968253973"
"D9","Meals","2.3301587301587303","0","2.3301587301587303","0","2.3301587301587303","2.3301587301587303","2","0","0","2","0.33015873015873032","0.33015873015873032","2.3301587301587303"
"D10","Other services to adults with a physical disability or sensory impairment","83.885714285714286","0","83.885714285714286","12","95.885714285714286","95.885714285714286","0","0","0","0","95.885714285714286","95.885714285714286","95.885714285714286"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC (LINES D1 to D10)","1504","36","1468","1274","2778","2742","196","0","0","196","2546","2582","2742"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","560.75961286947427","0","560.75961286947427","0","560.75961286947427","560.75961286947427","0","0","7","7","553.75961286947427","553.75961286947427","553.75961286947427"
"E2","Nursing care placements","0","0","0","483","483","483","10","0","0","10","473","473","483"
"E3","Residential care placements","515.47188072194604","34","481.47188072194609","799","1314.471880721946","1280.471880721946","600","0","0","600","680.47188072194604","714.47188072194604","1280.471880721946"
"E4","Supported and other accommodation","1360.4878367773999","8","1352.4878367773999","0","1360.4878367773999","1352.4878367773999","575","0","169","744","608.48783677739993","616.48783677739993","1183.4878367773999"
"E5","Direct payments","11.4909756735548","0","11.4909756735548","58","69.4909756735548","69.4909756735548","0","0","0","0","69.4909756735548","69.4909756735548","69.4909756735548"
"E6","Home care","10.06173162437876","25","-14.93826837562124","1533","1543.0617316243788","1518.0617316243788","131","0","482","613","905.06173162437881","930.06173162437881","1036.0617316243788"
"E7","Day care","2003.1676693696049","52","1951.1676693696049","216","2219.1676693696049","2167.1676693696049","78","0","46","124","2043.1676693696049","2095.1676693696049","2121.1676693696049"
"E8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E9","Meals","1.14909756735548","0","1.14909756735548","0","1.14909756735548","1.14909756735548","1","0","0","1","0.14909756735547997","0.14909756735547997","1.14909756735548"
"E10","Other services to adults with learning disabilities","49.411195396285642","0","49.411195396285642","12","61.411195396285642","61.411195396285642","0","0","0","0","61.411195396285642","61.411195396285642","61.411195396285642"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES (LINES E1 to E10)","4512","119","4393","3101","7613","7494","1395","0","704","2099","5395","5514","6790"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","862.5","0","862.5","0","862.5","862.5","0","0","205","205","657.5","657.5","657.5"
"F2","Nursing care placements","0","0","0","233","233","233","24","0","0","24","209","209","233"
"F3","Residential care placements","3.5689655172413794","0","3.5689655172413794","451","454.56896551724139","454.56896551724139","111","0","0","111","343.56896551724139","343.56896551724139","454.56896551724139"
"F4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F5","Direct payments","11.896551724137931","0","11.896551724137931","0","11.896551724137931","11.896551724137931","0","0","0","0","11.896551724137931","11.896551724137931","11.896551724137931"
"F6","Home care","7.1379310344827589","0","7.1379310344827589","166","173.13793103448276","173.13793103448276","51","0","0","51","122.13793103448276","122.13793103448276","173.13793103448276"
"F7","Day care","1.1896551724137931","0","1.1896551724137931","5","6.1896551724137936","6.1896551724137936","0","0","0","0","6.1896551724137936","6.1896551724137936","6.1896551724137936"
"F8","Equipment and adaptations","1.1896551724137931","0","1.1896551724137931","0","1.1896551724137931","1.1896551724137931","0","0","0","0","1.1896551724137931","1.1896551724137931","1.1896551724137931"
"F9","Meals","2.3793103448275863","0","2.3793103448275863","0","2.3793103448275863","2.3793103448275863","2","0","0","2","0.3793103448275863","0.3793103448275863","2.3793103448275863"
"F10","Other services to adults with mental health needs","7.1379310344827589","0","7.1379310344827589","153","160.13793103448276","160.13793103448276","0","0","0","0","160.13793103448276","160.13793103448276","160.13793103448276"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS (LINES F1 to F10)","897","0","897","1008","1905","1905","188","0","205","393","1512","1512","1700"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G2","Unaccompanied children","0","0","0","0","0","0","0","0","3","3","-3","-3","-3"
"G3","Families","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G4","Lone adults","14","0","14","0","14","14","1","0","0","1","13","13","14"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","14","0","14","0","14","14","1","0","3","4","10","10","11"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H2","HIV/AIDS","6.4477611940298507","0","6.4477611940298507","0","6.4477611940298507","6.4477611940298507","0","0","0","0","6.4477611940298507","6.4477611940298507","6.4477611940298507"
"H3","Substance abuse (addictions)","65.552238805970148","0","65.552238805970148","0","65.552238805970148","65.552238805970148","0","0","14","14","51.552238805970148","51.552238805970148","51.552238805970148"
"H4","Other other adult services","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H5","TOTAL OTHER ADULT SERVICES (LINES H1 to H4)","72","0","72","0","72","72","0","0","14","14","58","58","58"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS (LINES A4+B1+C11+D11+E11+F11+G5+H5)","20785","499","20286","17733","38518","38019","6823","0","2019","8842","29177","29676","36000"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"183",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"400",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5007",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I1+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25252",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
