"SOCIAL CARE EXPENDITURE IN 2007-08 INCLUDING SSMSS COSTS","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","Assessment and care management","2880",NA,NA,"2880","0","0","18","284","302","2578","2578",NA,"-4",NA,"2582","2582"
"B2","Nursing care placements",NA,"1907",NA,"1907","519",NA,NA,NA,"519","1388","1907",NA,NA,"22","1366","1885"
"B3","Residential care placements","4675","10063","67","14805","4216","0","217","1","4434","10371","14587",NA,"83","100","10188","14404"
"B4","Supported and other accommodation",NA,NA,NA,"0",NA,NA,NA,NA,"0","0","0",NA,NA,NA,"0","0"
"B5","Direct payments",NA,"295",NA,"295",NA,NA,NA,NA,"0","295","295",NA,NA,"3","292","292"
"B6","Home care","2284","3381","15","5680","881","0","150","10","1041","4639","5520",NA,"-2","34","4607","5488"
"B7","Day care","886","637",NA,"1523","23",NA,NA,NA,"23","1500","1523",NA,"26","6","1468","1491"
"B8","Equipment and adaptations",NA,"132",NA,"132",NA,NA,NA,NA,"0","132","132",NA,NA,"1","131","131"
"B9","Meals","0","54","0","54","1","0",NA,NA,"1","53","54",NA,NA,NA,"53","54"
"B10","Other services to older people","60",NA,NA,"60",NA,NA,NA,NA,"0","60","60",NA,NA,NA,"60","60"
"B11","TOTAL OLDER PEOPLE excluding Supporting People (LINES B1 to B10)","10785","16469","82","27336","5640","0","385","295","6320","21016","26656",NA,"103","166","20747","26387"
"B12","Supporting People",NA,NA,NA,"0",NA,NA,NA,NA,"0","0","0",NA,NA,NA,"0","0"
"B13","TOTAL OLDER PEOPLE including Supporting People (LINES B11+B12)","10785","16469","82","27336","5640","0","385","295","6320","21016","26656",NA,"103","166","20747","26387"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","654",NA,"10","664",NA,NA,"53","37","90","574","574",NA,NA,NA,"574","574"
"C2","Nursing care placements",NA,"495",NA,"495","95",NA,NA,NA,"95","400","495",NA,NA,"5","395","490"
"C3","Residential care placements","8","802",NA,"810","148",NA,NA,NA,"148","662","810",NA,NA,"8","654","802"
"C4","Supported and other accommodation",NA,NA,NA,"0",NA,NA,NA,NA,"0","0","0",NA,NA,NA,"0","0"
"C5","Direct payments",NA,"368",NA,"368",NA,NA,NA,NA,"0","368","368",NA,NA,"4","364","364"
"C6","Home care","276","611",NA,"887","48",NA,NA,NA,"48","839","887",NA,NA,"6","833","881"
"C7","Day care","408","32",NA,"440","31",NA,NA,NA,"31","409","440",NA,"11",NA,"398","429"
"C8","Equipment and adaptations",NA,"456",NA,"456",NA,NA,"100",NA,"100","356","356",NA,NA,"5","351","351"
"C9","Meals",NA,"2",NA,"2",NA,NA,NA,NA,"0","2","2",NA,NA,NA,"2","2"
"C10","Other services to adults with a physical disability or sensory impairment","190",NA,NA,"190",NA,NA,NA,"3","3","187","187",NA,"-1",NA,"188","188"
"C11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES C1 to C10)","1536","2766","10","4312","322","0","153","40","515","3797","4119",NA,"10","28","3759","4081"
"C12","Supporting People (SP)",NA,NA,NA,"0",NA,NA,NA,NA,"0","0","0",NA,NA,NA,"0","0"
"C13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES C11+ C12)","1536","2766","10","4312","322","0","153","40","515","3797","4119",NA,"10","28","3759","4081"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","1114",NA,NA,"1114",NA,NA,"13","309","322","792","792",NA,"-2",NA,"794","794"
"D2","Nursing care placements",NA,"2",NA,"2",NA,NA,NA,NA,"0","2","2",NA,NA,NA,"2","2"
"D3","Residential care placements","15","1662",NA,"1677","263",NA,"59",NA,"322","1355","1618",NA,NA,"17","1338","1601"
"D4","Supported and other accommodation",NA,NA,NA,"0",NA,NA,NA,NA,"0","0","0",NA,NA,NA,"0","0"
"D5","Direct payments",NA,"378",NA,"378",NA,NA,NA,NA,"0","378","378",NA,NA,"4","374","374"
"D6","Home care","4355","1787",NA,"6142","40",NA,"2600","58","2698","3444","3484",NA,"-6","18","3432","3472"
"D7","Day care","1880","215",NA,"2095","52",NA,NA,NA,"52","2043","2095",NA,"56","2","1985","2037"
"D8","Equipment and adaptations",NA,"38",NA,"38",NA,NA,NA,NA,"0","38","38",NA,NA,NA,"38","38"
"D9","Meals",NA,NA,NA,"0",NA,NA,NA,NA,"0","0","0",NA,NA,NA,"0","0"
"D10","Other services to adults with learning disabilities",NA,NA,NA,"0",NA,NA,NA,NA,"0","0","0",NA,NA,NA,"0","0"
"D11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES D1 to D10)","7364","4082","0","11446","355","0","2672","367","3394","8052","8407",NA,"48","41","7963","8318"
"D12","Supporting People (SP)",NA,NA,NA,"0",NA,NA,NA,NA,"0","0","0",NA,NA,NA,"0","0"
"D13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES D11+D12)","7364","4082","0","11446","355","0","2672","367","3394","8052","8407",NA,"48","41","7963","8318"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","881","26",NA,"907",NA,NA,"498","51","549","358","358",NA,NA,NA,"358","358"
"E2","Nursing care placements",NA,"251",NA,"251","-22",NA,NA,NA,"-22","273","251",NA,NA,"3","270","248"
"E3","Residential care placements",NA,"740",NA,"740","139",NA,NA,NA,"139","601","740",NA,NA,"7","594","733"
"E4","Supported and other accommodation","656",NA,NA,"656",NA,NA,"288","155","443","213","213",NA,"6",NA,"207","207"
"E5","Direct payments",NA,"32",NA,"32",NA,NA,NA,NA,"0","32","32",NA,NA,NA,"32","32"
"E6","Home care","274","168",NA,"442","12",NA,NA,NA,"12","430","442",NA,NA,"2","428","440"
"E7","Day care",NA,"26",NA,"26",NA,NA,"7",NA,"7","19","19",NA,"2",NA,"17","17"
"E8","Equipment and adaptations",NA,NA,NA,"0",NA,NA,NA,NA,"0","0","0",NA,NA,NA,"0","0"
"E9","Meals","0","1",NA,"1",NA,NA,NA,NA,"0","1","1",NA,NA,NA,"1","1"
"E10","Other services to adults with mental health needs","1415",NA,NA,"1415",NA,NA,"296","176","472","943","943",NA,"-2",NA,"945","945"
"E11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES E1 to E10)","3226","1244","0","4470","129","0","1089","382","1600","2870","2999",NA,"6","12","2852","2981"
"E12","Supporting People (SP)",NA,NA,NA,"0",NA,NA,NA,NA,"0","0","0",NA,NA,NA,"0","0"
"E13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES E11+E12)","3226","1244","0","4470","129","0","1089","382","1600","2870","2999",NA,"6","12","2852","2981"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","199",NA,NA,"199",NA,NA,NA,"232","232","-33","-33",NA,NA,NA,"-33","-33"
"F2","Lone adults",NA,NA,NA,"0",NA,NA,NA,NA,"0","0","0",NA,NA,NA,"0","0"
"F3","TOTAL ASYLUM SEEKERS (LINES F1 to F2)","199","0","0","199","0","0","0","232","232","-33","-33",NA,"0","0","-33","-33"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management",NA,NA,NA,"0",NA,NA,NA,NA,"0","0","0",NA,NA,NA,"0","0"
"G2","HIV/AIDS",NA,NA,NA,"0",NA,NA,NA,NA,"0","0","0",NA,NA,NA,"0","0"
"G3","Substance abuse (addictions)","54",NA,NA,"54","31",NA,NA,NA,"31","23","54",NA,NA,NA,"23","54"
"G4","Other other adult services","16","279","71","366","-1",NA,NA,NA,"-1","367","366",NA,NA,"3","364","363"
"G5","TOTAL OTHER ADULT SERVICES excluding Supporting People (LINES G1 to G4)","70","279","71","420","30","0","0","0","30","390","420",NA,"0","3","387","417"
"G6","Supporting People",NA,NA,NA,"0",NA,NA,NA,NA,"0","0","0",NA,NA,NA,"0","0"
"G7","TOTAL OTHER ADULT SERVICES including Supporting People (LINES G5+G6)","70","279","71","420","30","0","0","0","30","390","420",NA,"0","3","387","417"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","TOTAL ADULT SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","TOTAL PSS excluding Supporting People (LINES A3+B11+C11+D11+E11+F3+G5)","23766","24840","163","48769","6476","0","4303","1336","12115","36654","43130",NA,"167","250","36237","42713"
"H2","TOTAL Supporting People (LINES B12+C12+D12+E12+G6)","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0"
"H3","TOTAL PSS including Supporting People (LINES A3+B13+C13+D13+E13+F3+G7)","23766","24840","163","48769","6476","0","4303","1336","12115","36654","43130",NA,"167","250","36237","42713"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,"278",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7183",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10736",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","ACTUAL TOTAL NET COST (LINES H3+I1+J1-K1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33379",NA,NA,NA,NA,NA,NA
NA,"(This should match total ADULT social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memorandum","ACTUAL TOTAL NET COST on a pre FRS17 basis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33284",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M:","SERVICE STRATEGY: Children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","Strategic management","51",NA,NA,"51",NA,NA,NA,NA,"0","51","51",NA,NA,NA,"51","51"
"M2","Complaints procedures",NA,NA,NA,"0",NA,NA,NA,NA,"0","0","0",NA,NA,NA,"0","0"
"M3","TOTAL SERVICE STRATEGY (LINES M1 to M2)","51","0","0","51","0","0","0","0","0","51","51",NA,"0","0","51","51"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N1","Assessment and care management",NA,NA,NA,"0",NA,NA,NA,NA,"0","0","0",NA,NA,NA,"0","0"
"N2","Unaccompanied children",NA,NA,NA,"0",NA,NA,NA,NA,"0","0","0",NA,NA,NA,"0","0"
"N3","Families","596",NA,NA,"596",NA,NA,NA,"695","695","-99","-99",NA,NA,NA,"-99","-99"
"N4","TOTAL ASYLUM SEEKERS (LINES N1 to N3)","596","0","0","596","0","0","0","695","695","-99","-99",NA,"0","0","-99","-99"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O:","OTHER CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OA1","Commissioning and social work","5785",NA,NA,"5785",NA,NA,NA,"732","732","5053","5053",NA,"3",NA,"5050","5050"
"OA2","Total children's services - commissioning and social work (line OA1)","5785","0","0","5785","0","0","0","732","732","5053","5053",NA,"3","0","5050","5050"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OB1","Children's homes","1814","862",NA,"2676",NA,NA,NA,"1","1","2675","2675",NA,"15",NA,"2660","2660"
"OB2","Secure accommodation (welfare)",NA,"43",NA,"43",NA,NA,NA,NA,"0","43","43",NA,NA,NA,"43","43"
"OB3","Fostering services","2961","373",NA,"3334",NA,NA,NA,"15","15","3319","3319",NA,NA,NA,"3319","3319"
"OB4","Other children looked after services","376",NA,NA,"376",NA,NA,NA,NA,"0","376","376",NA,NA,NA,"376","376"
"OB5","Total children looked after (lines OB1 to OB4)","5151","1278","0","6429","0","0","0","16","16","6413","6413",NA,"15","0","6398","6398"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OC1","Family centres",NA,NA,NA,"0",NA,NA,NA,NA,"0","0","0",NA,NA,NA,"0","0"
"OC2","Services for under 8s","3821",NA,NA,"3821",NA,NA,NA,NA,"0","3821","3821",NA,"361",NA,"3460","3460"
"OC3","Direct payments",NA,"130",NA,"130",NA,NA,NA,NA,"0","130","130",NA,NA,NA,"130","130"
"OC4","Home care",NA,"54",NA,"54",NA,NA,NA,NA,"0","54","54",NA,NA,NA,"54","54"
"OC5","Equipment and adaptations","95",NA,NA,"95",NA,NA,NA,NA,"0","95","95",NA,NA,NA,"95","95"
"OC6","Other family support services","541","5",NA,"546",NA,NA,NA,NA,"0","546","546",NA,NA,NA,"546","546"
"OC7","Total family support services (lines OC1 to OC6)","4457","189","0","4646","0","0","0","0","0","4646","4646",NA,"361","0","4285","4285"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OD1","Secure accommodation (justice)",NA,NA,NA,"0",NA,NA,NA,NA,"0","0","0",NA,NA,NA,"0","0"
"OD2","Youth offender teams","1033",NA,NA,"1033",NA,NA,NA,"258","258","775","775",NA,NA,NA,"775","775"
"OD3","Other youth justice services","331",NA,NA,"331",NA,NA,NA,"163","163","168","168",NA,NA,NA,"168","168"
"OD4","Total youth justice (lines OD1 to OD3)","1364","0","0","1364","0","0","0","421","421","943","943",NA,"0","0","943","943"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OE1","Adoption services","998","5",NA,"1003",NA,NA,NA,"17","17","986","986",NA,NA,NA,"986","986"
"OE2","Leaving care services","843",NA,NA,"843",NA,NA,NA,"2","2","841","841",NA,NA,NA,"841","841"
"OE3","Other other children's and families services","557","20",NA,"577",NA,NA,NA,"-4","-4","581","581",NA,NA,NA,"581","581"
"OE4","Total other children's and families services (lines OE1 to OE3)","2398","25","0","2423","0","0","0","15","15","2408","2408",NA,"0","0","2408","2408"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P:","TOTAL CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P1","TOTAL CHILDREN'S AND FAMILIES SERVICES excluding SP (LINES M3+N4+OA2+OB5+OC7+OD4+OE4)","19802","1492","0","21294","0","0","0","1879","1879","19415","19415",NA,"379","0","19036","19036"
"P2","TOTAL Supporting People",NA,NA,NA,"0",NA,NA,NA,NA,"0","0","0",NA,NA,NA,"0","0"
"P3","TOTAL CHILDREN'S AND FAMILIES SERVICES including SP (LINES P1+P2)","19802","1492","0","21294","0","0","0","1879","1879","19415","19415",NA,"379","0","19036","19036"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1991",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T1","ACTUAL TOTAL NET COST (LINES P3-S1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17424",NA,NA,NA,NA,NA,NA
NA,"(This should match total CHILDREN'S AND FAMILIES social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memorandum","ACTUAL TOTAL NET COST on a pre FRS17 basis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17217",NA,NA,NA,NA,NA,NA
