"SOCIAL CARE EXPENDITURE IN 2007-08 INCLUDING SSMSS COSTS","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","Assessment and care management","5797","0","0","5797","0","293","0","170","463","5334","5334",NA,"163",NA,"5171","5171"
"B2","Nursing care placements",NA,"7583","0","7583","2808","0","102","2","2912","4671","7479",NA,"142",NA,"4529","7337"
"B3","Residential care placements","4318","15001","0","19319","6686","1","100","9","6796","12523","19209",NA,"598",NA,"11925","18611"
"B4","Supported and other accommodation","0","11","10","21","0","0","0","0","0","21","21",NA,"1",NA,"20","20"
"B5","Direct payments",NA,"260","24","284","15","0","0","0","15","269","284",NA,"8",NA,"261","276"
"B6","Home care","1552","6726","0","8278","1374","0","34","2","1410","6868","8242",NA,"209",NA,"6659","8033"
"B7","Day care","0","687","0","687","0","0","0","0","0","687","687",NA,"21",NA,"666","666"
"B8","Equipment and adaptations","0","634","607","1241","0","0","0","0","0","1241","1241",NA,"38",NA,"1203","1203"
"B9","Meals","449","70","0","519","292","0","0","0","292","227","519",NA,"7",NA,"220","512"
"B10","Other services to older people","1065","204","71","1340","0","0","0","92","92","1248","1248",NA,"6",NA,"1242","1242"
"B11","TOTAL OLDER PEOPLE excluding Supporting People (LINES B1 to B10)","13181","31176","712","45069","11175","294","236","275","11980","33089","44264",NA,"1193","0","31896","43071"
"B12","Supporting People",NA,NA,NA,"0",NA,NA,NA,NA,"0","0","0",NA,NA,NA,"0","0"
"B13","TOTAL OLDER PEOPLE including Supporting People (LINES B11+B12)","13181","31176","712","45069","11175","294","236","275","11980","33089","44264",NA,"1193","0","31896","43071"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","1768","0","0","1768","0","146","0","76","222","1546","1546",NA,"47",NA,"1499","1499"
"C2","Nursing care placements",NA,"1084","0","1084","200","0","202","1","403","681","881",NA,"21",NA,"660","860"
"C3","Residential care placements","0","2030","0","2030","281","0","379","1","661","1369","1650",NA,"42",NA,"1327","1608"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0",NA,"0",NA,"0","0"
"C5","Direct payments",NA,"807","76","883","40","0","0","0","40","843","883",NA,"26",NA,"817","857"
"C6","Home care","533","1958","0","2491","106","0","81","1","188","2303","2409",NA,"70",NA,"2233","2339"
"C7","Day care","406","211","0","617","13","0","2","4","19","598","611",NA,"34",NA,"564","577"
"C8","Equipment and adaptations","0","342","326","668","0","0","0","0","0","668","668",NA,"20",NA,"648","648"
"C9","Meals","4","3","0","7","3","0","0","0","3","4","7",NA,"0",NA,"4","7"
"C10","Other services to adults with a physical disability or sensory impairment","211","18","97","326","0","0","0","107","107","219","219",NA,"3",NA,"216","216"
"C11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES C1 to C10)","2922","6453","499","9874","643","146","664","190","1643","8231","8874",NA,"263","0","7968","8611"
"C12","Supporting People (SP)",NA,NA,NA,"0",NA,NA,NA,NA,"0","0","0",NA,NA,NA,"0","0"
"C13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES C11+ C12)","2922","6453","499","9874","643","146","664","190","1643","8231","8874",NA,"263","0","7968","8611"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","2202","0","0","2202","0","403","0","18","421","1781","1781",NA,"87",NA,"1694","1694"
"D2","Nursing care placements",NA,"208","0","208","13","0","90","0","103","105","118",NA,"3",NA,"102","115"
"D3","Residential care placements","1532","14757","0","16289","1151","3","2892","2","4048","12241","13392",NA,"406",NA,"11835","12986"
"D4","Supported and other accommodation","0","87","31","118","0","0","0","0","0","118","118",NA,"4",NA,"114","114"
"D5","Direct payments",NA,"309","29","338","6","0","0","41","47","291","297",NA,"9",NA,"282","288"
"D6","Home care","60","2977","0","3037","38","0","405","0","443","2594","2632",NA,"79",NA,"2515","2553"
"D7","Day care","1484","825","49","2358","15","3","549","0","567","1791","1806",NA,"140",NA,"1651","1666"
"D8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0",NA,"0",NA,"0","0"
"D9","Meals","0","0","0","0","0","0","0","0","0","0","0",NA,"0",NA,"0","0"
"D10","Other services to adults with learning disabilities","535","74","86","695","0","144","31","0","175","520","520",NA,"21",NA,"499","499"
"D11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES D1 to D10)","5813","19237","195","25245","1223","553","3967","61","5804","19441","20664",NA,"749","0","18692","19915"
"D12","Supporting People (SP)",NA,NA,NA,"0",NA,NA,NA,NA,"0","0","0",NA,NA,NA,"0","0"
"D13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES D11+D12)","5813","19237","195","25245","1223","553","3967","61","5804","19441","20664",NA,"749","0","18692","19915"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","1919","0","0","1919","0","63","0","12","75","1844","1844",NA,"57",NA,"1787","1787"
"E2","Nursing care placements",NA,"94","0","94","7","0","11","0","18","76","83",NA,"2",NA,"74","81"
"E3","Residential care placements","0","2523","0","2523","146","0","482","2","630","1893","2039",NA,"57",NA,"1836","1982"
"E4","Supported and other accommodation","0","34","4","38","0","0","0","0","0","38","38",NA,"1",NA,"37","37"
"E5","Direct payments",NA,"18","2","20","0","0","0","0","0","20","20",NA,"1",NA,"19","19"
"E6","Home care","62","341","0","403","8","0","79","0","87","316","324",NA,"10",NA,"306","314"
"E7","Day care","0","29","93","122","0","0","0","0","0","122","122",NA,"4",NA,"118","118"
"E8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0",NA,"0",NA,"0","0"
"E9","Meals","51","8","0","59","33","0","0","0","33","26","59",NA,"1",NA,"25","58"
"E10","Other services to adults with mental health needs","18","569","38","625","0","0","1","23","24","601","601",NA,"18",NA,"583","583"
"E11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES E1 to E10)","2050","3616","137","5803","194","63","573","37","867","4936","5130",NA,"151","0","4785","4979"
"E12","Supporting People (SP)",NA,NA,NA,"0",NA,NA,NA,NA,"0","0","0",NA,NA,NA,"0","0"
"E13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES E11+E12)","2050","3616","137","5803","194","63","573","37","867","4936","5130",NA,"151","0","4785","4979"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","107",NA,NA,"107","0","0","0","1","1","106","106",NA,"3",NA,"103","103"
"F2","Lone adults",NA,NA,NA,"0",NA,NA,NA,NA,"0","0","0",NA,"0",NA,"0","0"
"F3","TOTAL ASYLUM SEEKERS (LINES F1 to F2)","107","0","0","107","0","0","0","1","1","106","106",NA,"3","0","103","103"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","430","0","0","430","0","4","0","4","8","422","422",NA,"13",NA,"409","409"
"G2","HIV/AIDS","0","0","70","70","0","0","0","0","0","70","70",NA,"2",NA,"68","68"
"G3","Substance abuse (addictions)","0","742","69","811","92","0","7","0","99","712","804",NA,"22",NA,"690","782"
"G4","Other other adult services","245","143","1","389","0","0","218","0","218","171","171",NA,"47",NA,"124","124"
"G5","TOTAL OTHER ADULT SERVICES excluding Supporting People (LINES G1 to G4)","675","885","140","1700","92","4","225","4","325","1375","1467",NA,"84","0","1291","1383"
"G6","Supporting People",NA,NA,NA,"0",NA,NA,NA,NA,"0","0","0",NA,NA,NA,"0","0"
"G7","TOTAL OTHER ADULT SERVICES including Supporting People (LINES G5+G6)","675","885","140","1700","92","4","225","4","325","1375","1467",NA,"84","0","1291","1383"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","TOTAL ADULT SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","TOTAL PSS excluding Supporting People (LINES A3+B11+C11+D11+E11+F3+G5)","24973","61367","1683","88023","13327","1060","5665","568","20620","67403","80730",NA,"2450","0","64953","78280"
"H2","TOTAL Supporting People (LINES B12+C12+D12+E12+G6)","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0"
"H3","TOTAL PSS including Supporting People (LINES A3+B13+C13+D13+E13+F3+G7)","24973","61367","1683","88023","13327","1060","5665","568","20620","67403","80730",NA,"2450","0","64953","78280"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1371",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7808",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","ACTUAL TOTAL NET COST (LINES H3+I1+J1-K1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"60966",NA,NA,NA,NA,NA,NA
NA,"(This should match total ADULT social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memorandum","ACTUAL TOTAL NET COST on a pre FRS17 basis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"60966",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M:","SERVICE STRATEGY: Children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","Strategic management","115","1",NA,"116",NA,NA,NA,NA,"0","116","116",NA,"4",NA,"112","112"
"M2","Complaints procedures","27","105",NA,"132",NA,NA,NA,NA,"0","132","132",NA,"4",NA,"128","128"
"M3","TOTAL SERVICE STRATEGY (LINES M1 to M2)","142","106","0","248","0","0","0","0","0","248","248",NA,"8","0","240","240"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N1","Assessment and care management","35",NA,NA,"35",NA,NA,NA,NA,"0","35","35",NA,"1",NA,"34","34"
"N2","Unaccompanied children",NA,"116",NA,"116",NA,NA,NA,NA,"0","116","116",NA,"4",NA,"112","112"
"N3","Families",NA,NA,NA,"0",NA,NA,NA,NA,"0","0","0",NA,NA,NA,"0","0"
"N4","TOTAL ASYLUM SEEKERS (LINES N1 to N3)","35","116","0","151","0","0","0","0","0","151","151",NA,"5","0","146","146"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O:","OTHER CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OA1","Commissioning and social work","9294","1877",NA,"11171",NA,"16","10","306","332","10839","10839",NA,"389",NA,"10450","10450"
"OA2","Total children's services - commissioning and social work (line OA1)","9294","1877","0","11171","0","16","10","306","332","10839","10839",NA,"389","0","10450","10450"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OB1","Children's homes",NA,"2419",NA,"2419",NA,NA,"32",NA,"32","2387","2387",NA,"81",NA,"2306","2306"
"OB2","Secure accommodation (welfare)",NA,"229",NA,"229",NA,NA,NA,NA,"0","229","229",NA,"8",NA,"221","221"
"OB3","Fostering services","5025","3255",NA,"8280",NA,NA,"39",NA,"39","8241","8241",NA,"280",NA,"7961","7961"
"OB4","Other children looked after services","34","1177",NA,"1211",NA,NA,NA,NA,"0","1211","1211",NA,"41",NA,"1170","1170"
"OB5","Total children looked after (lines OB1 to OB4)","5059","7080","0","12139","0","0","71","0","71","12068","12068",NA,"410","0","11658","11658"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OC1","Family centres","1099",NA,NA,"1099",NA,NA,NA,"1","1","1098","1098",NA,"46",NA,"1052","1052"
"OC2","Services for under 8s",NA,"18",NA,"18",NA,NA,NA,NA,"0","18","18",NA,"1",NA,"17","17"
"OC3","Direct payments",NA,"370",NA,"370",NA,NA,NA,NA,"0","370","370",NA,"13",NA,"357","357"
"OC4","Home care",NA,"137",NA,"137",NA,NA,NA,NA,"0","137","137",NA,"5",NA,"132","132"
"OC5","Equipment and adaptations",NA,"171",NA,"171",NA,NA,NA,NA,"0","171","171",NA,"6",NA,"165","165"
"OC6","Other family support services","1320","2323",NA,"3643",NA,NA,"349","2","351","3292","3292",NA,"112",NA,"3180","3180"
"OC7","Total family support services (lines OC1 to OC6)","2419","3019","0","5438","0","0","349","3","352","5086","5086",NA,"183","0","4903","4903"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OD1","Secure accommodation (justice)",NA,"41",NA,"41",NA,NA,NA,NA,"0","41","41",NA,"1",NA,"40","40"
"OD2","Youth offender teams","1656","66",NA,"1722",NA,"159","42","372","573","1149","1149",NA,"39",NA,"1110","1110"
"OD3","Other youth justice services","398","98",NA,"496",NA,NA,NA,"331","331","165","165",NA,"6",NA,"159","159"
"OD4","Total youth justice (lines OD1 to OD3)","2054","205","0","2259","0","159","42","703","904","1355","1355",NA,"46","0","1309","1309"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OE1","Adoption services","2051","182",NA,"2233",NA,NA,NA,"125","125","2108","2108",NA,"71",NA,"2037","2037"
"OE2","Leaving care services","335","594",NA,"929",NA,NA,NA,NA,"0","929","929",NA,"32",NA,"897","897"
"OE3","Other other children's and families services",NA,NA,NA,"0",NA,NA,NA,NA,"0","0","0",NA,NA,NA,"0","0"
"OE4","Total other children's and families services (lines OE1 to OE3)","2386","776","0","3162","0","0","0","125","125","3037","3037",NA,"103","0","2934","2934"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P:","TOTAL CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P1","TOTAL CHILDREN'S AND FAMILIES SERVICES excluding SP (LINES M3+N4+OA2+OB5+OC7+OD4+OE4)","21389","13179","0","34568","0","175","472","1137","1784","32784","32784",NA,"1144","0","31640","31640"
"P2","TOTAL Supporting People",NA,NA,NA,"0",NA,NA,NA,NA,"0","0","0",NA,NA,NA,"0","0"
"P3","TOTAL CHILDREN'S AND FAMILIES SERVICES including SP (LINES P1+P2)","21389","13179","0","34568","0","175","472","1137","1784","32784","32784",NA,"1144","0","31640","31640"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2502",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T1","ACTUAL TOTAL NET COST (LINES P3-S1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30282",NA,NA,NA,NA,NA,NA
NA,"(This should match total CHILDREN'S AND FAMILIES social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memorandum","ACTUAL TOTAL NET COST on a pre FRS17 basis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30282",NA,NA,NA,NA,NA,NA
