"SOCIAL CARE EXPENDITURE IN 2007-08 INCLUDING SSMSS COSTS","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","Assessment and care management","3403","16","0","3419","0","0","0","121","121","3298","3298",NA,"0","0","3298","3298"
"B2","Nursing care placements",NA,"3067","0","3067","797","0","1","0","798","2269","3066",NA,"0","0","2269","3066"
"B3","Residential care placements","4952","10937","0","15889","4416","0","237","1","4654","11235","15651",NA,"-146","235","11146","15562"
"B4","Supported and other accommodation","644","357","0","1001","77","0","0","151","228","773","850",NA,"0","0","773","850"
"B5","Direct payments",NA,"211","0","211","0","0","0","0","0","211","211",NA,"0","0","211","211"
"B6","Home care","3567","4822","0","8389","877","0","0","247","1124","7265","8142",NA,"0","0","7265","8142"
"B7","Day care","1350","355","0","1705","86","0","0","7","93","1612","1698",NA,"52","0","1560","1646"
"B8","Equipment and adaptations","849","0","0","849","0","389","0","1","390","459","459",NA,"0","0","459","459"
"B9","Meals","25","92","12","129","114","0","0","0","114","15","129",NA,"0","0","15","129"
"B10","Other services to older people","148","88","741","977","0","0","0","2","2","975","975",NA,"51","0","924","924"
"B11","TOTAL OLDER PEOPLE excluding Supporting People (LINES B1 to B10)","14938","19945","753","35636","6367","389","238","530","7524","28112","34479",NA,"-43","235","27920","34287"
"B12","Supporting People","0","1465","0","1465","0","0","0","0","0","1465","1465",NA,"0","0","1465","1465"
"B13","TOTAL OLDER PEOPLE including Supporting People (LINES B11+B12)","14938","21410","753","37101","6367","389","238","530","7524","29577","35944",NA,"-43","235","29385","35752"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","874","8","0","882","0","0","0","1","1","881","881",NA,"0","0","881","881"
"C2","Nursing care placements",NA,"450","0","450","42","0","0","0","42","408","450",NA,"0","0","408","450"
"C3","Residential care placements","0","550","0","550","55","0","0","1","56","494","549",NA,"0","0","494","549"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0"
"C5","Direct payments",NA,"638","0","638","0","0","0","0","0","638","638",NA,"0","0","638","638"
"C6","Home care","0","739","0","739","95","0","0","0","95","644","739",NA,"0","0","644","739"
"C7","Day care","480","0","24","504","30","0","0","17","47","457","487",NA,"22","0","435","465"
"C8","Equipment and adaptations","700","0","0","700","0","127","0","144","271","429","429",NA,"0","0","429","429"
"C9","Meals","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0"
"C10","Other services to adults with a physical disability or sensory impairment","9","23","70","102","0","0","0","0","0","102","102",NA,"0","0","102","102"
"C11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES C1 to C10)","2063","2408","94","4565","222","127","0","163","512","4053","4275",NA,"22","0","4031","4253"
"C12","Supporting People (SP)","0","134","0","134","0","0","0","0","0","134","134",NA,"0","0","134","134"
"C13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES C11+ C12)","2063","2542","94","4699","222","127","0","163","512","4187","4409",NA,"22","0","4165","4387"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","571","0","1","572","0","0","0","1","1","571","571",NA,"129","0","442","442"
"D2","Nursing care placements",NA,"357","0","357","21","0","71","0","92","265","286",NA,"0","0","265","286"
"D3","Residential care placements","54","2549","320","2923","102","0","1357","5","1464","1459","1561",NA,"0","0","1459","1561"
"D4","Supported and other accommodation","1623","2879","0","4502","308","0","1413","569","2290","2212","2520",NA,"163","68","1981","2289"
"D5","Direct payments",NA,"354","0","354","0","0","0","2","2","352","352",NA,"0","0","352","352"
"D6","Home care","0","2135","0","2135","64","0","1597","0","1661","474","538",NA,"0","0","474","538"
"D7","Day care","2435","104","768","3307","37","0","144","0","181","3126","3163",NA,"331","0","2795","2832"
"D8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0"
"D9","Meals","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0"
"D10","Other services to adults with learning disabilities","225","541","0","766","23","0","171","0","194","572","595",NA,"0","0","572","595"
"D11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES D1 to D10)","4908","8919","1089","14916","555","0","4753","577","5885","9031","9586",NA,"623","68","8340","8895"
"D12","Supporting People (SP)","0","1109","0","1109","0","0","0","0","0","1109","1109",NA,"0","0","1109","1109"
"D13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES D11+D12)","4908","10028","1089","16025","555","0","4753","577","5885","10140","10695",NA,"623","68","9449","10004"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","1135","63","3","1201","0","0","0","0","0","1201","1201",NA,"98","0","1103","1103"
"E2","Nursing care placements",NA,"127","0","127","4","0","0","0","4","123","127",NA,"0","0","123","127"
"E3","Residential care placements","0","968","0","968","79","0","0","2","81","887","966",NA,"0","0","887","966"
"E4","Supported and other accommodation","58","0","0","58","0","0","0","0","0","58","58",NA,"53","0","5","5"
"E5","Direct payments",NA,"94","0","94","0","0","0","0","0","94","94",NA,"0","0","94","94"
"E6","Home care","0","127","0","127","5","0","0","0","5","122","127",NA,"0","0","122","127"
"E7","Day care","0","115","0","115","0","55","0","0","55","60","60",NA,"0","0","60","60"
"E8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0"
"E9","Meals","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0"
"E10","Other services to adults with mental health needs","247","0","457","704","1","42","0","1","44","660","661",NA,"24","0","636","637"
"E11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES E1 to E10)","1440","1494","460","3394","89","97","0","3","189","3205","3294",NA,"175","0","3030","3119"
"E12","Supporting People (SP)","0","626","0","626","0","0","0","0","0","626","626",NA,"0","0","626","626"
"E13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES E11+E12)","1440","2120","460","4020","89","97","0","3","189","3831","3920",NA,"175","0","3656","3745"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0"
"F2","Lone adults","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0"
"F3","TOTAL ASYLUM SEEKERS (LINES F1 to F2)","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","243","0","0","243","0","0","5","0","5","238","238",NA,"0","0","238","238"
"G2","HIV/AIDS","0","0","151","151","0","0","0","0","0","151","151",NA,"0","0","151","151"
"G3","Substance abuse (addictions)","108","138","0","246","12","0","0","13","25","221","233",NA,"0","0","221","233"
"G4","Other other adult services","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0"
"G5","TOTAL OTHER ADULT SERVICES excluding Supporting People (LINES G1 to G4)","351","138","151","640","12","0","5","13","30","610","622",NA,"0","0","610","622"
"G6","Supporting People",NA,NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0"
"G7","TOTAL OTHER ADULT SERVICES including Supporting People (LINES G5+G6)","351","138","151","640","12","0","5","13","30","610","622",NA,"0","0","610","622"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","TOTAL ADULT SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","TOTAL PSS excluding Supporting People (LINES A3+B11+C11+D11+E11+F3+G5)","23927","32914","2547","59388","7245","613","4996","1286","14140","45248","52493",NA,"777","303","44168","51413"
"H2","TOTAL Supporting People (LINES B12+C12+D12+E12+G6)","0","3334","0","3334","0","0","0","0","0","3334","3334",NA,"0","0","3334","3334"
"H3","TOTAL PSS including Supporting People (LINES A3+B13+C13+D13+E13+F3+G7)","23927","36248","2547","62722","7245","613","4996","1286","14140","48582","55827",NA,"777","303","47502","54747"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,"650",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-18",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7960",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","ACTUAL TOTAL NET COST (LINES H3+I1+J1-K1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41254",NA,NA,NA,NA,NA,NA
NA,"(This should match total ADULT social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memorandum","ACTUAL TOTAL NET COST on a pre FRS17 basis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41254",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M:","SERVICE STRATEGY: Children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","Strategic management","161","0","0","161","0","2","0","11","13","148","148",NA,"0","0","148","148"
"M2","Complaints procedures","21","0","0","21","0","0","0","0","0","21","21",NA,"0","0","21","21"
"M3","TOTAL SERVICE STRATEGY (LINES M1 to M2)","182","0","0","182","0","2","0","11","13","169","169",NA,"0","0","169","169"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0"
"N2","Unaccompanied children","59","0","0","59","0","0","0","59","59","0","0",NA,"0","0","0","0"
"N3","Families","506","16","0","522","0","0","0","11","11","511","511",NA,"0","0","511","511"
"N4","TOTAL ASYLUM SEEKERS (LINES N1 to N3)","565","16","0","581","0","0","0","70","70","511","511",NA,"0","0","511","511"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O:","OTHER CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OA1","Commissioning and social work","5909","220","30","6159","0","0","0","780","780","5379","5379",NA,"35","0","5344","5344"
"OA2","Total children's services - commissioning and social work (line OA1)","5909","220","30","6159","0","0","0","780","780","5379","5379",NA,"35","0","5344","5344"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OB1","Children's homes","1402","2103","0","3505","0","201","0","201","402","3103","3103",NA,"22","0","3081","3081"
"OB2","Secure accommodation (welfare)","0","172","0","172","0","0","0","0","0","172","172",NA,"0","0","172","172"
"OB3","Fostering services","2237","2343","0","4580","0","0","0","208","208","4372","4372",NA,"0","0","4372","4372"
"OB4","Other children looked after services","373","0","0","373","0","0","0","4","4","369","369",NA,"18","0","351","351"
"OB5","Total children looked after (lines OB1 to OB4)","4012","4618","0","8630","0","201","0","413","614","8016","8016",NA,"40","0","7976","7976"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OC1","Family centres","604","0","0","604","0","75","0","0","75","529","529",NA,"26","0","503","503"
"OC2","Services for under 8s","89","0","0","89","30","0","0","0","30","59","89",NA,"0","0","59","89"
"OC3","Direct payments",NA,"68","0","68","0","0","0","0","0","68","68",NA,"0","0","68","68"
"OC4","Home care","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0"
"OC5","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0"
"OC6","Other family support services","1238","445","0","1683","0","23","0","0","23","1660","1660",NA,"5","0","1655","1655"
"OC7","Total family support services (lines OC1 to OC6)","1931","513","0","2444","30","98","0","0","128","2316","2346",NA,"31","0","2285","2315"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0"
"OD2","Youth offender teams","1253","0","0","1253","0","128","0","395","523","730","730",NA,"15","0","715","715"
"OD3","Other youth justice services","587","0","0","587","0","11","0","523","534","53","53",NA,"4","0","49","49"
"OD4","Total youth justice (lines OD1 to OD3)","1840","0","0","1840","0","139","0","918","1057","783","783",NA,"19","0","764","764"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OE1","Adoption services","824","207","0","1031","1","0","0","190","191","840","841",NA,"0","0","840","841"
"OE2","Leaving care services","647","8","0","655","0","0","0","3","3","652","652",NA,"1","0","651","651"
"OE3","Other other children's and families services","185","183","0","368","0","0","0","306","306","62","62",NA,"0","0","62","62"
"OE4","Total other children's and families services (lines OE1 to OE3)","1656","398","0","2054","1","0","0","499","500","1554","1555",NA,"1","0","1553","1554"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P:","TOTAL CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P1","TOTAL CHILDREN'S AND FAMILIES SERVICES excluding SP (LINES M3+N4+OA2+OB5+OC7+OD4+OE4)","16095","5765","30","21890","31","440","0","2691","3162","18728","18759",NA,"126","0","18602","18633"
"P2","TOTAL Supporting People","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0"
"P3","TOTAL CHILDREN'S AND FAMILIES SERVICES including SP (LINES P1+P2)","16095","5765","30","21890","31","440","0","2691","3162","18728","18759",NA,"126","0","18602","18633"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"677",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T1","ACTUAL TOTAL NET COST (LINES P3-S1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18051",NA,NA,NA,NA,NA,NA
NA,"(This should match total CHILDREN'S AND FAMILIES social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memorandum","ACTUAL TOTAL NET COST on a pre FRS17 basis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18026",NA,NA,NA,NA,NA,NA
