"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"D5","Direct payments","0","0","0","1023","1023","1023","0","0","14","14","1009","1009","1009"
"D6","Home care","1705","10","1695","3098","4803","4793","699","48","86","833","3960","3970","4659"
"D7","Day care","34","7","27","2","36","29","0","0","6","6","23","30","23"
"D8","Equipment and adaptations","46","1","45","413","459","458","0","0","7","7","451","452","451"
"D9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D10","Other services to adults with a physical disability or sensory impairment","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","4757","48","4709","7715","12472","12424","1142","1712","152","3006","9418","9466","10560"
"D12","Supporting People (SP)","0","0","0","255","255","255","0","0","0","0","255","255","255"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","4757","48","4709","7970","12727","12679","1142","1712","152","3006","9673","9721","10815"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","2030","15","2015","0","2030","2015","0","236","118","354","1661","1676","1661"
"E2","Nursing care placements","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E3","Residential care placements","1113","134","979","15930","17043","16909","376","14915","141","15432","1477","1611","1853"
"E4","Supported and other accommodation","666","0","666","0","666","666","223","0","0","223","443","443","666"
"E5","Direct payments","0","0","0","703","703","703","0","0","0","0","703","703","703"
"E6","Home care","1426","65","1361","12906","14332","14267","197","600","264","1061","13206","13271","13403"
"E7","Day care","5240","836","4404","2741","7981","7145","6","2","162","170","6975","7811","6981"
"E8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E10","Other services to adults with learning disabilities","1","0","1","587","588","588","0","70","-7","63","525","525","525"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","10476","1050","9426","32867","43343","42293","802","15823","678","17303","24990","26040","25792"
"E12","Supporting People (SP)","0","0","0","7433","7433","7433","0","0","0","0","7433","7433","7433"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","10476","1050","9426","40300","50776","49726","802","15823","678","17303","32423","33473","33225"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","2555","9","2546","0","2555","2546","0","0","73","73","2473","2482","2473"
"F2","Nursing care placements","0","0","0","19","19","19","0","0","0","0","19","19","19"
"F3","Residential care placements","1","1","0","1270","1271","1270","115","0","1","116","1154","1155","1269"
"F4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F5","Direct payments","0","0","0","3","3","3","0","0","0","0","3","3","3"
"F6","Home care","36","11","25","203","239","228","25","2","2","29","199","210","224"
"F7","Day care","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F10","Other services to adults with mental health needs","25","0","25","1446","1471","1471","5","0","0","5","1466","1466","1471"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","2617","21","2596","2941","5558","5537","145","2","76","223","5314","5335","5459"
"F12","Supporting People (SP)","0","0","0","2394","2394","2394","0","0","0","0","2394","2394","2394"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","2617","21","2596","5335","7952","7931","145","2","76","223","7708","7729","7853"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","812","0","812","0","812","812","0","0","0","0","812","812","812"
"G2","Unaccompanied children","1337","0","1337","0","1337","1337","0","0","2","2","1335","1335","1335"
"G3","Families","2350","0","2350","133","2483","2483","0","0","127","127","2356","2356","2356"
"G4","Lone adults","692","0","692","0","692","692","0","0","17","17","675","675","675"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","5191","0","5191","133","5324","5324","0","0","146","146","5178","5178","5178"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","398","5","393","0","398","393","0","0","9","9","384","389","384"
"H2","HIV/AIDS","0","0","0","39","39","39","0","0","0","0","39","39","39"
"H3","Substance abuse (addictions)","0","0","0","689","689","689","47","204","0","251","438","438","485"
"H4","Other other adult services","2","2","0","464","466","464","0","0","3","3","461","463","461"
"H5","TOTAL OTHER ADULT SERVICES (LINES H1 to H4)","400","7","393","1192","1592","1585","47","204","12","263","1322","1329","1369"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS excluding Supporting People (LINES A3+B1+C11+D11+E11+F11+G5+H5)","72303","3767","68536","110319","182622","178855","18901","18208","4277","41386","137469","141236","156370"
"I2","TOTAL Supporting People (LINES C12+D12+E12+F12)","0","0","0","13498","13498","13498","0","0","0","0","13498","13498","13498"
"I3","TOTAL PSS including Supporting People (LINES A3+B1+C13+D13+E13+F13+G5+H5)","72303","3767","68536","123817","196120","192353","18901","18208","4277","41386","150967","154734","169868"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1183",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7739",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44592",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I3+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"119064",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memorandum","ACTUAL TOTAL NET COST on a pre FRS17 basis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"119682",NA
