"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"D6","Home care","307","0","307","671","978","978","73","0","0","73","905","905","978"
"D7","Day care","702","36","666","104","806","770","0","0","17","17","753","789","753"
"D8","Equipment and adaptations","229","22","207","54","283","261","0","204","0","204","57","79","57"
"D9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D10","Other services to adults with a physical disability or sensory impairment","759","167","592","68","827","660","0","0","0","0","660","827","660"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","2747","238","2509","3138","5885","5647","398","218","31","647","5000","5238","5398"
"D12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","2747","238","2509","3138","5885","5647","398","218","31","647","5000","5238","5398"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","672","0","672","0","672","672","33","0","5","38","634","634","667"
"E2","Nursing care placements","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E3","Residential care placements","361","29","332","7208","7569","7540","587","322","2321","3230","4310","4339","4897"
"E4","Supported and other accommodation","386","0","386","146","532","532","92","8","0","100","432","432","524"
"E5","Direct payments","0","0","0","35","35","35","0","3","4","7","28","28","28"
"E6","Home care","88","0","88","455","543","543","50","28","0","78","465","465","515"
"E7","Day care","1754","108","1646","624","2378","2270","1","167","27","195","2075","2183","2076"
"E8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E10","Other services to adults with learning disabilities","851","167","684","45","896","729","85","0","0","85","644","811","729"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","4112","304","3808","8513","12625","12321","848","528","2357","3733","8588","8892","9436"
"E12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","4112","304","3808","8513","12625","12321","848","528","2357","3733","8588","8892","9436"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","1205","0","1205","67","1272","1272","0","146","0","146","1126","1126","1126"
"F2","Nursing care placements","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F3","Residential care placements","143","0","143","1141","1284","1284","155","0","5","160","1124","1124","1279"
"F4","Supported and other accommodation","49","0","49","0","49","49","14","0","0","14","35","35","49"
"F5","Direct payments","0","0","0","37","37","37","0","0","0","0","37","37","37"
"F6","Home care","123","0","123","321","444","444","26","0","0","26","418","418","444"
"F7","Day care","457","56","401","251","708","652","2","28","10","40","612","668","614"
"F8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F10","Other services to adults with mental health needs","735","283","452","315","1050","767","0","0","0","0","767","1050","767"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","2712","339","2373","2132","4844","4505","197","174","15","386","4119","4458","4316"
"F12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","2712","339","2373","2132","4844","4505","197","174","15","386","4119","4458","4316"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","123","0","123","328","451","451","0","0","0","0","451","451","451"
"G2","Unaccompanied children","0","0","0","133","133","133","0","0","0","0","133","133","133"
"G3","Families","28","0","28","320","348","348","0","0","0","0","348","348","348"
"G4","Lone adults","355","0","355","2357","2712","2712","0","0","0","0","2712","2712","2712"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","506","0","506","3138","3644","3644","0","0","0","0","3644","3644","3644"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","240","0","240","0","240","240","0","0","0","0","240","240","240"
"H2","HIV/AIDS","36","0","36","17","53","53","0","0","0","0","53","53","53"
"H3","Substance abuse (addictions)","0","0","0","572","572","572","29","0","0","29","543","543","572"
"H4","Other other adult services","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H5","TOTAL OTHER ADULT SERVICES (LINES H1 to H4)","276","0","276","589","865","865","29","0","0","29","836","836","865"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS excluding Supporting People (LINES A3+B1+C11+D11+E11+F11+G5+H5)","44619","3031","41588","41045","85664","82633","7922","2030","2690","12642","69991","73022","77913"
"I2","TOTAL Supporting People (LINES C12+D12+E12+F12)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"I3","TOTAL PSS including Supporting People (LINES A3+B1+C13+D13+E13+F13+G5+H5)","44619","3031","41588","41045","85664","82633","7922","2030","2690","12642","69991","73022","77913"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"448",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14001",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I3+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59520",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memorandum","ACTUAL TOTAL NET COST on a pre FRS17 basis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59436",NA
