"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"D5","Direct payments","0","0","0","375","375","375","0","0","0","0","375","375","375"
"D6","Home care","405","1","404","1412","1817","1816","67","0","5","72","1744","1745","1811"
"D7","Day care","0","0","0","160","160","160","0","0","11","11","149","149","149"
"D8","Equipment and adaptations","23","0","23","652","675","675","0","0","0","0","675","675","675"
"D9","Meals","121","1","120","0","121","120","29","0","1","30","90","91","119"
"D10","Other services to adults with a physical disability or sensory impairment","0","0","0","2","2","2","0","0","0","0","2","2","2"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","2190","14","2176","4676","6866","6852","402","254","104","760","6092","6106","6494"
"D12","Supporting People (SP)","86","0","86","3470","3556","3556","0","0","0","0","3556","3556","3556"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","2276","14","2262","8146","10422","10408","402","254","104","760","9648","9662","10050"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","2399","11","2388","0","2399","2388","41","89","108","238","2150","2161","2191"
"E2","Nursing care placements","0","0","0","487","487","487","0","0","0","0","487","487","487"
"E3","Residential care placements","0","0","0","7233","7233","7233","1048","1731","0","2779","4454","4454","5502"
"E4","Supported and other accommodation","758","44","714","2689","3447","3403","429","1569","6","2004","1399","1443","1828"
"E5","Direct payments","0","0","0","20","20","20","0","0","0","0","20","20","20"
"E6","Home care","0","0","0","273","273","273","0","0","0","0","273","273","273"
"E7","Day care","1684","63","1621","1010","2694","2631","22","76","20","118","2513","2576","2535"
"E8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E9","Meals","4","0","4","0","4","4","1","0","0","1","3","3","4"
"E10","Other services to adults with learning disabilities","365","0","365","93","458","458","-17","0","10","-7","465","465","448"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","5210","118","5092","11805","17015","16897","1524","3465","144","5133","11764","11882","13288"
"E12","Supporting People (SP)","2","0","2","95","97","97","0","0","0","0","97","97","97"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","5212","118","5094","11900","17112","16994","1524","3465","144","5133","11861","11979","13385"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","3299","49","3250","0","3299","3250","410","39","423","872","2378","2427","2788"
"F2","Nursing care placements","0","0","0","23","23","23","0","0","0","0","23","23","23"
"F3","Residential care placements","301","30","271","3003","3304","3274","122","0","7","129","3145","3175","3267"
"F4","Supported and other accommodation","429","0","429","106","535","535","178","0","-6","172","363","363","541"
"F5","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F6","Home care","214","1","213","5","219","218","0","0","38","38","180","181","180"
"F7","Day care","832","27","805","31","863","836","134","0","15","149","687","714","821"
"F8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F9","Meals","2","0","2","0","2","2","0","0","0","0","2","2","2"
"F10","Other services to adults with mental health needs","0","0","0","1279","1279","1279","0","0","0","0","1279","1279","1279"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","5077","107","4970","4447","9524","9417","844","39","477","1360","8057","8164","8901"
"F12","Supporting People (SP)","69","0","69","2807","2876","2876","0","0","0","0","2876","2876","2876"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","5146","107","5039","7254","12400","12293","844","39","477","1360","10933","11040","11777"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","1162","2","1160","0","1162","1160","1","0","1","2","1158","1160","1159"
"G2","Unaccompanied children","0","0","0","674","674","674","0","0","0","0","674","674","674"
"G3","Families","0","0","0","5597","5597","5597","0","0","0","0","5597","5597","5597"
"G4","Lone adults","0","0","0","3047","3047","3047","0","0","0","0","3047","3047","3047"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","1162","2","1160","9318","10480","10478","1","0","1","2","10476","10478","10477"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","441","7","434","0","441","434","0","0","2","2","432","439","432"
"H2","HIV/AIDS","21","0","21","761","782","782","0","0","0","0","782","782","782"
"H3","Substance abuse (addictions)","631","0","631","4387","5018","5018","72","0","272","344","4674","4674","4746"
"H4","Other other adult services","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H5","TOTAL OTHER ADULT SERVICES (LINES H1 to H4)","1093","7","1086","5148","6241","6234","72","0","274","346","5888","5895","5960"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS excluding Supporting People (LINES A3+B1+C11+D11+E11+F11+G5+H5)","59593","620","58973","64651","124244","123624","7435","3876","3707","15018","108606","109226","116041"
"I2","TOTAL Supporting People (LINES C12+D12+E12+F12)","263","0","263","10668","10931","10931","57","0","9","66","10865","10865","10922"
"I3","TOTAL PSS including Supporting People (LINES A3+B1+C13+D13+E13+F13+G5+H5)","59856","620","59236","75319","135175","134555","7492","3876","3716","15084","119471","120091","126963"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16540",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57174",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I3+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79457",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memorandum","ACTUAL TOTAL NET COST on a pre FRS17 basis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79457",NA
