"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"D7","Day care","342","19","323","27","369","350","11","5","0","16","334","353","345"
"D8","Equipment and adaptations","73","0","73","16","89","89","0","0","0","0","89","89","89"
"D9","Meals","11","0","11","0","11","11","0","0","0","0","11","11","11"
"D10","Other services to adults with a physical disability or sensory impairment","53","0","53","23","76","76","0","0","0","0","76","76","76"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","1501","19","1482","2004","3505","3486","160","381","0","541","2945","2964","3105"
"D12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","1501","19","1482","2004","3505","3486","160","381","0","541","2945","2964","3105"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","602","5","597","0","602","597","0","8","0","8","589","594","589"
"E2","Nursing care placements","0","0","0","340","340","340","19","188","0","207","133","133","152"
"E3","Residential care placements","0","0","0","4786","4786","4786","261","3302","0","3563","1223","1223","1484"
"E4","Supported and other accommodation","1022","76","946","0","1022","946","151","300","0","451","495","571","646"
"E5","Direct payments","0","0","0","46","46","46","0","0","0","0","46","46","46"
"E6","Home care","1019","0","1019","495","1514","1514","215","523","0","738","776","776","991"
"E7","Day care","2048","61","1987","205","2253","2192","66","340","0","406","1786","1847","1852"
"E8","Equipment and adaptations","2","0","2","0","2","2","0","0","0","0","2","2","2"
"E9","Meals","1","0","1","0","1","1","0","0","0","0","1","1","1"
"E10","Other services to adults with learning disabilities","60","0","60","0","60","60","13","0","0","13","47","47","60"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","4754","142","4612","5872","10626","10484","725","4661","0","5386","5098","5240","5823"
"E12","Supporting People (SP)","175","0","175","139","314","314","0","0","0","0","314","314","314"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","4929","142","4787","6011","10940","10798","725","4661","0","5386","5412","5554","6137"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","1219","0","1219","0","1219","1219","0","304","0","304","915","915","915"
"F2","Nursing care placements","0","0","0","1432","1432","1432","3","1330","0","1333","99","99","102"
"F3","Residential care placements","0","0","0","692","692","692","-151","311","0","160","532","532","381"
"F4","Supported and other accommodation","2","0","2","26","28","28","0","0","0","0","28","28","28"
"F5","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F6","Home care","0","0","0","53","53","53","0","1","0","1","52","52","52"
"F7","Day care","237","14","223","0","237","223","0","4","0","4","219","233","219"
"F8","Equipment and adaptations","3","0","3","0","3","3","0","0","0","0","3","3","3"
"F9","Meals","2","0","2","0","2","2","0","0","0","0","2","2","2"
"F10","Other services to adults with mental health needs","19","0","19","58","77","77","0","0","0","0","77","77","77"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","1482","14","1468","2261","3743","3729","-148","1950","0","1802","1927","1941","1779"
"F12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","1482","14","1468","2261","3743","3729","-148","1950","0","1802","1927","1941","1779"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","13","0","13","0","13","13","0","0","0","0","13","13","13"
"G2","Unaccompanied children","0","0","0","20","20","20","0","0","0","0","20","20","20"
"G3","Families","0","0","0","28","28","28","0","0","0","0","28","28","28"
"G4","Lone adults","0","0","0","46","46","46","0","0","0","0","46","46","46"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","13","0","13","94","107","107","0","0","0","0","107","107","107"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H2","HIV/AIDS","4","0","4","0","4","4","0","1","0","1","3","3","3"
"H3","Substance abuse (addictions)","959","10","949","32","991","981","43","483","0","526","455","465","498"
"H4","Other other adult services","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H5","TOTAL OTHER ADULT SERVICES (LINES H1 to H4)","963","10","953","32","995","985","43","484","0","527","458","468","501"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS excluding Supporting People (LINES A3+B1+C11+D11+E11+F11+G5+H5)","20827","227","20600","31229","52056","51829","4668","9874","0","14542","37287","37514","41955"
"I2","TOTAL Supporting People (LINES C12+D12+E12+F12)","175","0","175","139","314","314","0","0","0","0","314","314","314"
"I3","TOTAL PSS including Supporting People (LINES A3+B1+C13+D13+E13+F13+G5+H5)","21002","227","20775","31368","52370","52143","4668","9874","0","14542","37601","37828","42269"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"214",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5480",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I3+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32562",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memorandum","ACTUAL TOTAL NET COST on a pre FRS17 basis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32590",NA
