"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D5","Direct payments","0","0","0","2209","2209","2209","86","26","0","112","2097","2097","2183"
"D6","Home care","615","0","615","606","1221","1221","83","12","1","96","1125","1125","1208"
"D7","Day care","1638","249","1389","493","2131","1882","23","4","8","35","1847","2096","1870"
"D8","Equipment and adaptations","389","4","385","86","475","471","5","1","12","18","453","457","458"
"D9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D10","Other services to adults with a physical disability or sensory impairment","132","0","132","349","481","481","10","1","2","13","468","468","478"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","5189","443","4746","8943","14132","13689","859","342","25","1226","12463","12906","13322"
"D12","Supporting People (SP)","0","0","0","767","767","767","0","0","0","0","767","767","767"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","5189","443","4746","9710","14899","14456","859","342","25","1226","13230","13673","14089"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","2575","0","2575","155","2730","2730","0","256","77","333","2397","2397","2397"
"E2","Nursing care placements","0","0","0","609","609","609","97","304","0","401","208","208","305"
"E3","Residential care placements","6832","712","6120","18922","25754","25042","1698","4986","854","7538","17504","18216","19202"
"E4","Supported and other accommodation","8","0","8","1062","1070","1070","0","0","0","0","1070","1070","1070"
"E5","Direct payments","0","0","0","299","299","299","7","8","0","15","284","284","291"
"E6","Home care","293","0","293","290","583","583","40","6","0","46","537","537","577"
"E7","Day care","5214","463","4751","2203","7417","6954","17","72","77","166","6788","7251","6805"
"E8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E10","Other services to adults with learning disabilities","238","1","237","282","520","519","0","1","10","11","508","509","508"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","15160","1176","13984","23822","38982","37806","1859","5633","1018","8510","29296","30472","31155"
"E12","Supporting People (SP)","1566","30","1536","3119","4685","4655","0","0","103","103","4552","4582","4552"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","16726","1206","15520","26941","43667","42461","1859","5633","1121","8613","33848","35054","35707"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","2485","1","2484","244","2729","2728","15","84","0","99","2629","2630","2644"
"F2","Nursing care placements","0","0","0","590","590","590","58","135","0","193","397","397","455"
"F3","Residential care placements","-37","27","-64","4857","4820","4793","646","1225","0","1871","2922","2949","3568"
"F4","Supported and other accommodation","0","0","0","12","12","12","0","-11","0","-11","23","23","23"
"F5","Direct payments","0","0","0","29","29","29","1","-6","0","-5","34","34","35"
"F6","Home care","0","0","0","140","140","140","0","10","0","10","130","130","130"
"F7","Day care","400","63","337","975","1375","1312","5","-58","2","-51","1363","1426","1368"
"F8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F10","Other services to adults with mental health needs","18","0","18","261","279","279","0","-38","0","-38","317","317","317"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","2866","91","2775","7108","9974","9883","725","1341","2","2068","7815","7906","8540"
"F12","Supporting People (SP)","0","0","0","2653","2653","2653","0","0","0","0","2653","2653","2653"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","2866","91","2775","9761","12627","12536","725","1341","2","2068","10468","10559","11193"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","518","2","516","2","520","518","1","0","0","1","517","519","518"
"G2","Unaccompanied children","48","0","48","3861","3909","3909","0","19","1","20","3889","3889","3889"
"G3","Families","0","0","0","711","711","711","0","0","0","0","711","711","711"
"G4","Lone adults","557","0","557","0","557","557","0","4","0","4","553","553","553"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","1123","2","1121","4574","5697","5695","1","23","1","25","5670","5672","5671"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","0","0","0","41","41","41","0","0","0","0","41","41","41"
"H2","HIV/AIDS","-900","0","-900","912","12","12","0","0","0","0","12","12","12"
"H3","Substance abuse (addictions)","1","0","1","142","143","143","8","0","0","8","135","135","143"
"H4","Other other adult services","495","0","495","6706","7201","7201","0","2058","8","2066","5135","5135","5135"
"H5","TOTAL OTHER ADULT SERVICES (LINES H1 to H4)","-404","0","-404","7801","7397","7397","8","2058","8","2074","5323","5323","5331"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS excluding Supporting People (LINES A3+B1+C11+D11+E11+F11+G5+H5)","109446","3199","106247","139757","249203","246004","30695","17351","3174","51220","194784","197983","225479"
"I2","TOTAL Supporting People (LINES C12+D12+E12+F12)","1566","30","1536","9706","11272","11242","0","5","103","108","11134","11164","11134"
"I3","TOTAL PSS including Supporting People (LINES A3+B1+C13+D13+E13+F13+G5+H5)","111012","3229","107783","149463","260475","257246","30695","17356","3277","51328","205918","209147","236613"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"352",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49692",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I3+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"159807",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memorandum","ACTUAL TOTAL NET COST on a pre FRS17 basis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"161477",NA
