"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","83.108611638337976","0","83.108611638337976","0","83.108611638337976","83.108611638337976","0","6","0","6","77.108611638337976","77.108611638337976","77.108611638337976"
"D2","Nursing care placements","0","0","0","478","478","478","82","116","0","198","280","280","362"
"D3","Residential care placements","25.624773818766808","1","24.624773818766808","661","686.62477381876681","685.62477381876681","72","65","0","137","548.62477381876681","549.62477381876681","620.62477381876681"
"D4","Supported and other accommodation","29.754935031009893","0","29.754935031009893","0","29.754935031009893","29.754935031009893","3","0","0","3","26.754935031009893","26.754935031009893","29.754935031009893"
"D5","Direct payments","0","0","0","207","207","207","3","52","0","55","152","152","155"
"D6","Home care","0","0","0","320","320","320","12","0","0","12","308","308","320"
"D7","Day care","292.87251200643493","22","270.87251200643493","92","384.87251200643493","362.87251200643493","7","0","0","7","355.87251200643493","377.87251200643493","362.87251200643493"
"D8","Equipment and adaptations","28.728902788561278","0","28.728902788561278","0","28.728902788561278","28.728902788561278","0","0","0","0","28.728902788561278","28.728902788561278","28.728902788561278"
"D9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D10","Other services to adults with a physical disability or sensory impairment","89.264805093029679","0","89.264805093029679","0","89.264805093029679","89.264805093029679","0","0","0","0","89.264805093029679","89.264805093029679","89.264805093029679"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","549.35454037614068","23","526.35454037614068","1758","2307.3545403761409","2284.3545403761409","179","239","0","418","1866.3545403761409","1889.3545403761409","2045.3545403761409"
"D12","Supporting People (SP)","0","0","0","25","25","25","0","0","25","25","0","0","0"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","549.35454037614068","23","526.35454037614068","1783","2332.3545403761409","2309.3545403761409","179","239","25","443","1866.3545403761409","1889.3545403761409","2045.3545403761409"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","639.02774501893111","0","639.02774501893111","0","639.02774501893111","639.02774501893111","0","146","30","176","463.02774501893111","463.02774501893111","463.02774501893111"
"E2","Nursing care placements","0","0","0","51","51","51","0","51","0","51","0","0","0"
"E3","Residential care placements","301.69505306933149","17","284.69505306933149","3860","4161.6950530693312","4144.6950530693312","355","842","0","1197","2947.6950530693312","2964.6950530693312","3302.6950530693312"
"E4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E5","Direct payments","0","0","0","4","4","4","0","0","0","0","4","4","4"
"E6","Home care","0","0","0","281","281","281","84","0","0","84","197","197","281"
"E7","Day care","1075.7939296133077","64","1011.7939296133077","701","1776.7939296133077","1712.7939296133077","35","0","0","35","1677.7939296133077","1741.7939296133077","1712.7939296133077"
"E8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E10","Other services to adults with learning disabilities","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","2016.5167277015703","81","1935.5167277015703","4897","6913.5167277015698","6832.5167277015698","474","1039","30","1543","5289.5167277015698","5370.5167277015698","5763.5167277015698"
"E12","Supporting People (SP)","0","0","0","585","585","585","0","0","585","585","0","0","0"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","2016.5167277015703","81","1935.5167277015703","5482","7498.5167277015698","7417.5167277015698","474","1039","615","2128","5289.5167277015698","5370.5167277015698","5763.5167277015698"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","1354.8617093910993","0","1354.8617093910993","0","1354.8617093910993","1354.8617093910993","0","272","0","272","1082.8617093910993","1082.8617093910993","1082.8617093910993"
"F2","Nursing care placements","0","0","0","20","20","20","7","1","0","8","12","12","19"
"F3","Residential care placements","0","0","0","161","161","161","18","48","0","66","95","95","113"
"F4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F5","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F6","Home care","0","0","0","3","3","3","0","0","0","0","3","3","3"
"F7","Day care","80.90255105207622","0","80.90255105207622","0","80.90255105207622","80.90255105207622","0","0","0","0","80.90255105207622","80.90255105207622","80.90255105207622"
"F8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F10","Other services to adults with mental health needs","10.240829247098256","0","10.240829247098256","0","10.240829247098256","10.240829247098256","0","0","0","0","10.240829247098256","10.240829247098256","10.240829247098256"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","1446.0050896902737","0","1446.0050896902737","184","1630.0050896902737","1630.0050896902737","25","321","0","346","1284.0050896902737","1284.0050896902737","1309.0050896902737"
"F12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","1446.0050896902737","0","1446.0050896902737","184","1630.0050896902737","1630.0050896902737","25","321","0","346","1284.0050896902737","1284.0050896902737","1309.0050896902737"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G2","Unaccompanied children","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G3","Families","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G4","Lone adults","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H2","HIV/AIDS","50","0","50","0","50","50","0","6","0","6","44","44","44"
"H3","Substance abuse (addictions)","82","0","82","15","97","97","0","0","0","0","97","97","97"
"H4","Other other adult services","17","0","17","0","17","17","0","0","0","0","17","17","17"
"H5","TOTAL OTHER ADULT SERVICES (LINES H1 to H4)","149","0","149","15","164","164","0","6","0","6","158","158","158"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS excluding Supporting People (LINES A3+B1+C11+D11+E11+F11+G5+H5)","29865","218","29647","21354","51219","51001","5186","2965","669","8820","42181","42399","47367"
"I2","TOTAL Supporting People (LINES C12+D12+E12+F12)","0","0","0","661","661","661","0","0","610","610","51","51","51"
"I3","TOTAL PSS including Supporting People (LINES A3+B1+C13+D13+E13+F13+G5+H5)","29865","218","29647","22015","51880","51662","5186","2965","1279","9430","42232","42450","47418"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1265",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4287",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I3+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39428",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memorandum","ACTUAL TOTAL NET COST on a pre FRS17 basis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39428",NA
