"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"D5","Direct payments","0","0","0","787","787","787","25","0","0","25","762","762","787"
"D6","Home care","148","0","148","3299","3447","3447","521","2","12","535","2912","2912","3433"
"D7","Day care","208","0","208","850","1058","1058","111","1","3","115","943","943","1054"
"D8","Equipment and adaptations","1502","35","1467","271","1773","1738","3","107","189","299","1439","1474","1442"
"D9","Meals","0","0","0","127","127","127","17","0","0","17","110","110","127"
"D10","Other services to adults with a physical disability or sensory impairment","1005","0","1005","488","1493","1493","0","438","44","482","1011","1011","1011"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","6713","55","6658","8469","15182","15127","1117","573","264","1954","13173","13228","14290"
"D12","Supporting People (SP)","5","0","5","121","126","126","0","0","0","0","126","126","126"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","6718","55","6663","8590","15308","15253","1117","573","264","1954","13299","13354","14416"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","1404","0","1404","0","1404","1404","11","89","1","101","1303","1303","1314"
"E2","Nursing care placements","0","0","0","37","37","37","8","0","0","8","29","29","37"
"E3","Residential care placements","2582","131","2451","7042","9624","9493","869","258","71","1198","8295","8426","9164"
"E4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E5","Direct payments","0","0","0","121","121","121","2","0","0","2","119","119","121"
"E6","Home care","5","0","5","72","77","77","4","7","1","12","65","65","69"
"E7","Day care","5050","110","4940","929","5979","5869","182","89","3","274","5595","5705","5777"
"E8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E9","Meals","0","0","0","4","4","4","0","0","0","0","4","4","4"
"E10","Other services to adults with learning disabilities","460","0","460","423","883","883","3","309","1","313","570","570","573"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","9501","241","9260","8628","18129","17888","1079","752","77","1908","15980","16221","17059"
"E12","Supporting People (SP)","0","0","0","6378","6378","6378","2","12","0","14","6364","6364","6366"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","9501","241","9260","15006","24507","24266","1081","764","77","1922","22344","22585","23425"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","1315","0","1315","292","1607","1607","15","48","3","66","1541","1541","1556"
"F2","Nursing care placements","0","0","0","130","130","130","30","0","0","30","100","100","130"
"F3","Residential care placements","0","0","0","1333","1333","1333","201","4","0","205","1128","1128","1329"
"F4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F5","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F6","Home care","634","0","634","393","1027","1027","4","10","1","15","1012","1012","1016"
"F7","Day care","567","60","507","312","879","819","11","119","2","132","687","747","698"
"F8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F9","Meals","0","0","0","8","8","8","0","0","0","0","8","8","8"
"F10","Other services to adults with mental health needs","65","0","65","498","563","563","1","0","0","1","562","562","563"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","2581","60","2521","2966","5547","5487","262","181","6","449","5038","5098","5300"
"F12","Supporting People (SP)","0","0","0","5638","5638","5638","1","10","0","11","5627","5627","5628"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","2581","60","2521","8604","11185","11125","263","191","6","460","10665","10725","10928"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G2","Unaccompanied children","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G3","Families","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G4","Lone adults","6","0","6","0","6","6","0","0","0","0","6","6","6"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","6","0","6","0","6","6","0","0","0","0","6","6","6"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H2","HIV/AIDS","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H3","Substance abuse (addictions)","0","0","0","443","443","443","27","0","0","27","416","416","443"
"H4","Other other adult services","179","0","179","881","1060","1060","94","32","0","126","934","934","1028"
"H5","TOTAL OTHER ADULT SERVICES (LINES H1 to H4)","179","0","179","1324","1503","1503","121","32","0","153","1350","1350","1471"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS excluding Supporting People (LINES A3+B1+C11+D11+E11+F11+G5+H5)","67863","606","67257","82419","150282","149676","21061","9736","649","31446","118230","118836","139291"
"I2","TOTAL Supporting People (LINES C12+D12+E12+F12)","10","0","10","12278","12288","12288","3","22","0","25","12263","12263","12266"
"I3","TOTAL PSS including Supporting People (LINES A3+B1+C13+D13+E13+F13+G5+H5)","67873","606","67267","94697","162570","161964","21064","9758","649","31471","130493","131099","151557"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"819",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35219",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I3+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"96699",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memorandum","ACTUAL TOTAL NET COST on a pre FRS17 basis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98153",NA
