"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"D2","Nursing care placements","0","0","0","709","709","709","95","0","50","145","564","564","659"
"D3","Residential care placements","0","0","0","1055","1055","1055","185","0","63","248","807","807","992"
"D4","Supported and other accommodation","398","0","398","6","404","404","3","0","0","3","401","401","404"
"D5","Direct payments","0","0","0","717","717","717","0","0","0","0","717","717","717"
"D6","Home care","577","0","577","692","1269","1269","1","0","12","13","1256","1256","1257"
"D7","Day care","154","5","149","17","171","166","6","0","2","8","158","163","164"
"D8","Equipment and adaptations","6","0","6","860","866","866","0","0","128","128","738","738","738"
"D9","Meals","173","0","173","0","173","173","58","0","0","58","115","115","173"
"D10","Other services to adults with a physical disability or sensory impairment","0","0","0","680","680","680","0","0","0","0","680","680","680"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","3436","5","3431","4841","8277","8272","352","0","308","660","7612","7617","7964"
"D12","Supporting People (SP)","35","0","35","0","35","35","35","0","0","35","0","0","35"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","3471","5","3466","4841","8312","8307","387","0","308","695","7612","7617","7999"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","1399","0","1399","341","1740","1740","0","0","81","81","1659","1659","1659"
"E2","Nursing care placements","0","0","0","72","72","72","3","0","2","5","67","67","70"
"E3","Residential care placements","374","16","358","3281","3655","3639","249","0","92","341","3298","3314","3547"
"E4","Supported and other accommodation","640","0","640","788","1428","1428","140","0","61","201","1227","1227","1367"
"E5","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E6","Home care","0","0","0","77","77","77","3","0","1","4","73","73","76"
"E7","Day care","1786","24","1762","928","2714","2690","49","0","20","69","2621","2645","2670"
"E8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E9","Meals","0","0","0","0","0","0","19","0","0","19","-19","-19","0"
"E10","Other services to adults with learning disabilities","1049","0","1049","3226","4275","4275","138","0","3041","3179","1096","1096","1234"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","5248","40","5208","8713","13961","13921","601","0","3298","3899","10022","10062","10623"
"E12","Supporting People (SP)","0","0","0","876","876","876","0","0","876","876","0","0","0"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","5248","40","5208","9589","14837","14797","601","0","4174","4775","10022","10062","10623"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","2923","0","2923","2337","5260","5260","8","0","545","553","4707","4707","4715"
"F2","Nursing care placements","0","0","0","549","549","549","101","0","113","214","335","335","436"
"F3","Residential care placements","0","0","0","3259","3259","3259","331","0","198","529","2730","2730","3061"
"F4","Supported and other accommodation","329","30","299","144","473","443","0","0","408","408","35","65","35"
"F5","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F6","Home care","0","0","0","198","198","198","30","0","19","49","149","149","179"
"F7","Day care","322","24","298","255","577","553","19","0","23","42","511","535","530"
"F8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F10","Other services to adults with mental health needs","91","0","91","58","149","149","0","0","0","0","149","149","149"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","3665","54","3611","6800","10465","10411","489","0","1306","1795","8616","8670","9105"
"F12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","3665","54","3611","6800","10465","10411","489","0","1306","1795","8616","8670","9105"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","378","0","378","0","378","378","0","0","28","28","350","350","350"
"G2","Unaccompanied children","345","0","345","1580","1925","1925","0","0","0","0","1925","1925","1925"
"G3","Families","719","0","719","2628","3347","3347","0","0","3","3","3344","3344","3344"
"G4","Lone adults","179","0","179","713","892","892","0","0","343","343","549","549","549"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","1621","0","1621","4921","6542","6542","0","0","374","374","6168","6168","6168"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","1006","0","1006","43","1049","1049","0","0","61","61","988","988","988"
"H2","HIV/AIDS","109","0","109","233","342","342","0","0","194","194","148","148","148"
"H3","Substance abuse (addictions)","0","0","0","892","892","892","0","0","459","459","433","433","433"
"H4","Other other adult services","1389","96","1293","93","1482","1386","160","0","467","627","759","855","919"
"H5","TOTAL OTHER ADULT SERVICES (LINES H1 to H4)","2504","96","2408","1261","3765","3669","160","0","1181","1341","2328","2424","2488"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS excluding Supporting People (LINES A3+B1+C11+D11+E11+F11+G5+H5)","54597.374056599998","644.56831999999997","53952.805736599999","66700","121297.37405660001","120652.8057366","7009","0","8487","15496","105156.8057366","105801.37405660001","112165.8057366"
"I2","TOTAL Supporting People (LINES C12+D12+E12+F12)","35","0","35","876","911","911","35","0","876","911","0","0","35"
"I3","TOTAL PSS including Supporting People (LINES A3+B1+C13+D13+E13+F13+G5+H5)","54632.374056599998","644.56831999999997","53987.805736599999","67576","122208.37405660001","121563.8057366","7044","0","9363","16407","105156.8057366","105801.37405660001","112200.8057366"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19434",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I3+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86367.374056600005",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memorandum","ACTUAL TOTAL NET COST on a pre FRS17 basis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86526",NA
