"PSS EXPENDITURE IN 2004-05 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2004-05 Version 1"
"BB1","Children's homes","5297","103","5194","1689","6986","6883","0","111","236","347","6536","6639","6536"
"BB2","Secure accommodation (welfare)","0","0","0","188","188","188","0","0","0","0","188","188","188"
"BB3","Fostering services","4358","99","4259","242","4600","4501","0","38","239","277","4224","4323","4224"
"BB4","Other children looked after services","811","0","811","0","811","811","0","0","20","20","791","791","791"
"BB5","Total children looked after (lines BB1 to BB4)","10466","202","10264","2119","12585","12383","0","149","495","644","11739","11941","11739"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","1152","67","1085","0","1152","1085","0","0","80","80","1005","1072","1005"
"BC2","Services for under 8s","448","0","448","0","448","448","3","0","225","228","220","220","223"
"BC3","Direct payments","0","0","0","42","42","42","0","0","0","0","42","42","42"
"BC4","Home care","108","0","108","0","108","108","0","0","6","6","102","102","102"
"BC5","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC6","Other family support services","1417","10","1407","56","1473","1463","0","0","48","48","1415","1425","1415"
"BC7","Total family support services (lines BC1 to BC6)","3125","77","3048","98","3223","3146","3","0","359","362","2784","2861","2787"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD2","Youth offender teams","731","0","731","0","731","731","0","0","100","100","631","631","631"
"BD3","Other youth justice services","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD4","Total youth justice (lines BD1 to BD3)","731","0","731","0","731","731","0","0","100","100","631","631","631"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","1174","67","1107","0","1174","1107","0","4","67","71","1036","1103","1036"
"BE2","Leaving care services","983","0","983","38","1021","1021","0","0","28","28","993","993","993"
"BE3","Other other children's and families services","69","0","69","791","860","860","0","28","0","28","832","832","832"
"BE4","Total other children's and families services (lines BE1 to BE3)","2226","67","2159","829","3055","2988","0","32","95","127","2861","2928","2861"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES excluding SP (LINES BA2+BB5+BC7+BD4+BE4)","25363","356","25007","3046","28409","28053","3","181","1345","1529","26524","26880","26527"
"B2","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0"
"B3","TOTAL CHILDREN'S AND FAMILIES SERVICES including SP (LINES BA2+BB5+BC7+BD4+BE4+B2)","25363","356","25007","3046","28409","28053","3","181","1345","1529","26524","26880","26527"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","6597","15","6582","318","6915","6900","70","405","82","557","6343","6358","6413"
"C2","Nursing care placements","0","0","0","6942","6942","6942","1993","0","325","2318","4624","4624","6617"
"C3","Residential care placements","8771","504","8267","16526","25297","24793","6526","118","398","7042","17751","18255","24277"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5","Direct payments","0","0","0","179","179","179","11","0","0","11","168","168","179"
"C6","Home care","9195","9","9186","4852","14047","14038","955","0","194","1149","12889","12898","13844"
"C7","Day care","1942","43","1899","199","2141","2098","22","0","40","62","2036","2079","2058"
"C8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C9","Meals","408","0","408","0","408","408","217","0","0","217","191","191","408"
"C10","Other services to older people","1573","0","1573","0","1573","1573","25","15","25","65","1508","1508","1533"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","28486","571","27915","29016","57502","56931","9819","538","1064","11421","45510","46081","55329"
"C12","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","28486","571","27915","29016","57502","56931","9819","538","1064","11421","45510","46081","55329"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","1550","0","1550","0","1550","1550","0","0","149","149","1401","1401","1401"
"D2","Nursing care placements","0","0","0","560","560","560","106","0","0","106","454","454","560"
"D3","Residential care placements","0","0","0","1083","1083","1083","138","2","0","140","943","943","1081"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D5","Direct payments","0","0","0","920","920","920","36","0","0","36","884","884","920"
"D6","Home care","715","0","715","0","715","715","0","0","36","36","679","679","679"
"D7","Day care","170","7","163","118","288","281","2","0","4","6","275","282","277"
"D8","Equipment and adaptations","303","0","303","0","303","303","0","0","0","0","303","303","303"
"D9","Meals","34","0","34","0","34","34","2","0","25","27","7","7","9"
"D10","Other services to adults with a physical disability or sensory impairment","83","35","48","24","107","72","0","0","7","7","65","100","65"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","2855","42","2813","2705","5560","5518","284","2","221","507","5011","5053","5295"
"D12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","2855","42","2813","2705","5560","5518","284","2","221","507","5011","5053","5295"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","2189","0","2189","0","2189","2189","0","25","1070","1095","1094","1094","1094"
"E2","Nursing care placements","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E3","Residential care placements","1060","83","977","7702","8762","8679","748","1173","0","1921","6758","6841","7506"
"E4","Supported and other accommodation","12719","3384","9335","0","12719","9335","980","3964","6090","11034","-1699","1685","-719"
"E5","Direct payments","0","0","0","175","175","175","4","0","0","4","171","171","175"
"E6","Home care","859","0","859","0","859","859","209","0","0","209","650","650","859"
"E7","Day care","3027","291","2736","162","3189","2898","93","9","5","107","2791","3082","2884"
"E8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E9","Meals","58","0","58","0","58","58","34","0","8","42","16","16","50"
"E10","Other services to adults with learning disabilities","503","14","489","3","506","492","0","176","159","335","157","171","157"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","20415","3772","16643","8042","28457","24685","2068","5347","7332","14747","9938","13710","12006"
"E12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","20415","3772","16643","8042","28457","24685","2068","5347","7332","14747","9938","13710","12006"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","3393","66","3327","0","3393","3327","0","692","145","837","2490","2556","2490"
"F2","Nursing care placements","0","0","0","189","189","189","34","4","0","38","151","151","185"
"F3","Residential care placements","0","0","0","1109","1109","1109","109","190","0","299","810","810","919"
"F4","Supported and other accommodation","478","39","439","0","478","439","0","0","140","140","299","338","299"
"F5","Direct payments","0","0","0","33","33","33","0","0","0","0","33","33","33"
"F6","Home care","75","0","75","0","75","75","0","0","2","2","73","73","73"
"F7","Day care","293","2","291","0","293","291","0","0","3","3","288","290","288"
"F8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F9","Meals","31","0","31","0","31","31","21","0","0","21","10","10","31"
"F10","Other services to adults with mental health needs","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","4270","107","4163","1331","5601","5494","164","886","290","1340","4154","4261","4318"
"F12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","4270","107","4163","1331","5601","5494","164","886","290","1340","4154","4261","4318"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","375","0","375","0","375","375","0","0","0","0","375","375","375"
"G2","Unaccompanied children","71","0","71","0","71","71","0","0","0","0","71","71","71"
"G3","Families","833","0","833","0","833","833","0","0","77","77","756","756","756"
"G4","Lone adults","577","0","577","0","577","577","0","0","11","11","566","566","566"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","1856","0","1856","0","1856","1856","0","0","88","88","1768","1768","1768"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H2","HIV/AIDS","41","0","41","0","41","41","0","0","0","0","41","41","41"
"H3","Substance abuse (addictions)","210","0","210","300","510","510","2","173","0","175","335","335","337"
"H4","Other other adult services","14","0","14","614","628","628","0","31","64","95","533","533","533"
"H5","TOTAL OTHER ADULT SERVICES excluding Supporting People (LINES H1 to H4)","265","0","265","914","1179","1179","2","204","64","270","909","909","911"
"H6","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H7","TOTAL OTHER ADULT SERVICES including Supporting People (LINES H5+H6)","265","0","265","914","1179","1179","2","204","64","270","909","909","911"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS excluding Supporting People (LINES A3+B1+C11+D11+E11+F11+G5+H5)","83720","4848","78872","45054","128774","123926","12340","7173","10448","29961","93965","98813","106305"
"I2","TOTAL Supporting People (LINES C12+D12+E12+F12+H6)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"I3","TOTAL PSS including Supporting People (LINES A3+B1+C13+D13+E13+F13+G5+H7)","83720","4848","78872","45054","128774","123926","12340","7173","10448","29961","93965","98813","106305"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15880",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I3+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82933",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memorandum","ACTUAL TOTAL NET COST on a pre FRS17 basis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81233",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"© 2006, NHS Health and Social Care Information Centre, Social Care Statistics. All rights reserved.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
