"PSS EXPENDITURE IN 2004-05 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2004-05 Version 1"
"BB1","Children's homes","2130","0","2130","2162","4292","4292","283","457","4","744","3548","3548","3831"
"BB2","Secure accommodation (welfare)","0","0","0","51","51","51","0","0","0","0","51","51","51"
"BB3","Fostering services","3353","0","3353","1152","4505","4505","0","23","5","28","4477","4477","4477"
"BB4","Other children looked after services","251","0","251","133","384","384","0","0","0","0","384","384","384"
"BB5","Total children looked after (lines BB1 to BB4)","5734","0","5734","3498","9232","9232","283","480","9","772","8460","8460","8743"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","269","0","269","0","269","269","0","0","0","0","269","269","269"
"BC2","Services for under 8s","33","0","33","0","33","33","0","0","0","0","33","33","33"
"BC3","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC4","Home care","93","0","93","0","93","93","0","0","0","0","93","93","93"
"BC5","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC6","Other family support services","1799","0","1799","0","1799","1799","0","19","1","20","1779","1779","1779"
"BC7","Total family support services (lines BC1 to BC6)","2194","0","2194","0","2194","2194","0","19","1","20","2174","2174","2174"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD2","Youth offender teams","1475","0","1475","0","1475","1475","12","0","1","13","1462","1462","1474"
"BD3","Other youth justice services","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD4","Total youth justice (lines BD1 to BD3)","1475","0","1475","0","1475","1475","12","0","1","13","1462","1462","1474"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","973","0","973","0","973","973","17","27","6","50","923","923","940"
"BE2","Leaving care services","157","0","157","749","906","906","0","0","0","0","906","906","906"
"BE3","Other other children's and families services","357","0","357","0","357","357","0","0","0","0","357","357","357"
"BE4","Total other children's and families services (lines BE1 to BE3)","1487","0","1487","749","2236","2236","17","27","6","50","2186","2186","2203"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES excluding SP (LINES BA2+BB5+BC7+BD4+BE4)","15100","0","15100","4247","19347","19347","312","687","42","1041","18306","18306","18618"
"B2","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0"
"B3","TOTAL CHILDREN'S AND FAMILIES SERVICES including SP (LINES BA2+BB5+BC7+BD4+BE4+B2)","15100","0","15100","4247","19347","19347","312","687","42","1041","18306","18306","18618"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","5896.2105862265225","62","5834.2105862265225","0","5896.2105862265225","5834.2105862265225","2","89","86","177","5657.2105862265225","5719.2105862265225","5659.2105862265225"
"C2","Nursing care placements","0","0","0","3751","3751","3751","875","0","1081","1956","1795","1795","2670"
"C3","Residential care placements","5390.5293926335471","93","5297.5293926335471","3627","9017.5293926335471","8924.5293926335471","2233","0","48","2281","6643.5293926335471","6736.5293926335471","8876.5293926335471"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5","Direct payments","0","0","0","56","56","56","2","0","0","2","54","54","56"
"C6","Home care","959.61492804293027","0","959.61492804293027","4832","5791.6149280429299","5791.6149280429299","1061","27","0","1088","4703.6149280429299","4703.6149280429299","5764.6149280429299"
"C7","Day care","446.27441255386617","13","433.27441255386617","114","560.27441255386611","547.27441255386611","39","0","0","39","508.27441255386611","521.27441255386611","547.27441255386611"
"C8","Equipment and adaptations","146.83762907553461","0","146.83762907553461","0","146.83762907553461","146.83762907553461","0","0","0","0","146.83762907553461","146.83762907553461","146.83762907553461"
"C9","Meals","0","0","0","389","389","389","234","0","0","234","155","155","389"
"C10","Other services to older people","2.0681356207821775","0","2.0681356207821775","5","7.0681356207821775","7.0681356207821775","0","2","0","2","5.0681356207821775","5.0681356207821775","5.0681356207821775"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","12841.535084153185","168","12673.535084153185","12774","25615.535084153184","25447.535084153184","4446","118","1215","5779","19668.535084153184","19836.535084153184","24114.535084153184"
"C12","Supporting People","44.464915846816815","0","44.464915846816815","0","44.464915846816815","44.464915846816815","0","0","37","37","7.4649158468168153","7.4649158468168153","7.4649158468168153"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","12886","168","12718","12774","25660","25492","4446","118","1252","5816","19676","19844","24122"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","198.24380165289256","0","198.24380165289256","0","198.24380165289256","198.24380165289256","0","0","0","0","198.24380165289256","198.24380165289256","198.24380165289256"
"D2","Nursing care placements","0","0","0","542","542","542","62","141","0","203","339","339","401"
"D3","Residential care placements","7.303719008264463","0","7.303719008264463","561","568.30371900826447","568.30371900826447","45","111","0","156","412.30371900826447","412.30371900826447","457.30371900826447"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D5","Direct payments","0","0","0","344","344","344","8","65","0","73","271","271","279"
"D6","Home care","0","0","0","339","339","339","5","88","0","93","246","246","251"
"D7","Day care","248.41528925619835","22","226.41528925619835","157","405.41528925619832","383.41528925619832","6","0","0","6","377.41528925619832","399.41528925619832","383.41528925619832"
"D8","Equipment and adaptations","53.212809917355372","0","53.212809917355372","0","53.212809917355372","53.212809917355372","0","0","0","0","53.212809917355372","53.212809917355372","53.212809917355372"
"D9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D10","Other services to adults with a physical disability or sensory impairment","0","0","0","89","89","89","0","0","0","0","89","89","89"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","507.17561983471069","22","485.17561983471069","2032","2539.1756198347107","2517.1756198347107","126","405","0","531","1986.1756198347107","2008.1756198347107","2112.1756198347107"
"D12","Supporting People (SP)","19.824380165289256","0","19.824380165289256","0","19.824380165289256","19.824380165289256","0","0","29","29","-9.1756198347107443","-9.1756198347107443","-9.1756198347107443"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","527","22","505","2032","2559","2537","126","405","29","560","1977","1999","2103"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","800.68135435992576","0","800.68135435992576","0","800.68135435992576","800.68135435992576","0","238","2","240","560.68135435992576","560.68135435992576","560.68135435992576"
"E2","Nursing care placements","0","0","0","149","149","149","5","131","0","136","13","13","18"
"E3","Residential care placements","355.3191094619666","23","332.3191094619666","4438","4793.3191094619669","4770.3191094619669","375","983","0","1358","3412.3191094619669","3435.3191094619669","3787.3191094619669"
"E4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E5","Direct payments","0","0","0","42","42","42","4","0","18","22","20","20","24"
"E6","Home care","0","0","0","947","947","947","20","0","165","185","762","762","782"
"E7","Day care","1097.2277365491652","66","1031.2277365491652","980","2077.2277365491655","2011.2277365491652","43","10","48","101","1910.2277365491652","1976.2277365491655","1953.2277365491652"
"E8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E10","Other services to adults with learning disabilities","74.771799628942489","0","74.771799628942489","0","74.771799628942489","74.771799628942489","0","0","0","0","74.771799628942489","74.771799628942489","74.771799628942489"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","2328","89","2239","6556","8884","8795","447","1362","233","2042","6753","6842","7200"
"E12","Supporting People (SP)","0","0","0","189","189","189","52","0","92","144","45","45","97"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","2328","89","2239","6745","9073","8984","499","1362","325","2186","6798","6887","7297"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","1490.8038147138964","0","1490.8038147138964","76","1566.8038147138964","1566.8038147138964","0","335","4","339","1227.8038147138964","1227.8038147138964","1227.8038147138964"
"F2","Nursing care placements","0","0","0","97","97","97","5","4","4","13","84","84","89"
"F3","Residential care placements","0","0","0","65","65","65","4","16","40","60","5","5","9"
"F4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F5","Direct payments","0","0","0","14","14","14","0","0","0","0","14","14","14"
"F6","Home care","9.1961852861035425","0","9.1961852861035425","0","9.1961852861035425","9.1961852861035425","0","0","2","2","7.1961852861035425","7.1961852861035425","7.1961852861035425"
"F7","Day care","16","16","0","57","73","57","0","0","0","0","57","73","57"
"F8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F10","Other services to adults with mental health needs","0","0","0","10","10","10","0","0","0","0","10","10","10"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","1516","16","1500","319","1835","1819","9","355","50","414","1405","1421","1414"
"F12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","1516","16","1500","319","1835","1819","9","355","50","414","1405","1421","1414"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G2","Unaccompanied children","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G3","Families","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G4","Lone adults","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H2","HIV/AIDS","61","0","61","12","73","73","0","10","0","10","63","63","63"
"H3","Substance abuse (addictions)","0","0","0","88","88","88","0","0","0","0","88","88","88"
"H4","Other other adult services","0","0","0","17","17","17","0","0","0","0","17","17","17"
"H5","TOTAL OTHER ADULT SERVICES excluding Supporting People (LINES H1 to H4)","61","0","61","117","178","178","0","10","0","10","168","168","168"
"H6","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H7","TOTAL OTHER ADULT SERVICES including Supporting People (LINES H5+H6)","61","0","61","117","178","178","0","10","0","10","168","168","168"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS excluding Supporting People (LINES A3+B1+C11+D11+E11+F11+G5+H5)","32499.710703987894","295","32204.710703987894","26045","58544.710703987897","58249.710703987897","5340","2937","1541","9818","48431.710703987897","48726.710703987897","53771.710703987897"
"I2","TOTAL Supporting People (LINES C12+D12+E12+F12+H6)","64.289296012106064","0","64.289296012106064","189","253.28929601210606","253.28929601210606","52","0","158","210","43.289296012106071","43.289296012106071","95.289296012106064"
"I3","TOTAL PSS including Supporting People (LINES A3+B1+C13+D13+E13+F13+G5+H7)","32564","295","32269","26234","58798","58503","5392","2937","1699","10028","48475","48770","53867"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"901",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5325",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I3+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44346",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memorandum","ACTUAL TOTAL NET COST on a pre FRS17 basis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44346",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"© 2006, NHS Health and Social Care Information Centre, Social Care Statistics. All rights reserved.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
