"PSS EXPENDITURE IN 2004-05 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2004-05 Version 1"
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","6631.8075880758806","58","6573.8075880758806","1464.1166817223727","8095.9242697982536","8037.9242697982536","1","303","399","703","7334.9242697982536","7392.9242697982536","7335.9242697982536"
"BB2","Secure accommodation (welfare)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BB3","Fostering services","4643.0922914784705","0","4643.0922914784705","1262.4327009936767","5905.5249924721475","5905.5249924721475","0","0","62","62","5843.5249924721475","5843.5249924721475","5843.5249924721475"
"BB4","Other children looked after services","538.55073772959952","0","538.55073772959952","0","538.55073772959952","538.55073772959952","0","0","4","4","534.55073772959952","534.55073772959952","534.55073772959952"
"BB5","Total children looked after (lines BB1 to BB4)","11813.450617283952","58","11755.450617283952","2726.5493827160494","14540","14482","1","303","465","769","13713","13771","13714"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","810.35673488814848","6","804.35673488814848","0","810.35673488814848","804.35673488814848","0","0","157","157","647.35673488814848","653.35673488814848","647.35673488814848"
"BC2","Services for under 8s","945.4857210851975","87","858.4857210851975","101.76249405045216","1047.2482151356496","960.24821513564962","5","0","51","56","904.24821513564962","991.24821513564962","909.24821513564962"
"BC3","Direct payments","0","0","0","42.220609233698241","42.220609233698241","42.220609233698241","0","0","0","0","42.220609233698241","42.220609233698241","42.220609233698241"
"BC4","Home care","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC5","Equipment and adaptations","19.486435030937649","0","19.486435030937649","0","19.486435030937649","19.486435030937649","0","0","0","0","19.486435030937649","19.486435030937649","19.486435030937649"
"BC6","Other family support services","2722.6880057115659","0","2722.6880057115659","0","2722.6880057115659","2722.6880057115659","0","0","14","14","2708.6880057115659","2708.6880057115659","2708.6880057115659"
"BC7","Total family support services (lines BC1 to BC6)","4498.0168967158497","93","4405.0168967158497","143.98310328415039","4642","4549","5","0","222","227","4322","4415","4327"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD2","Youth offender teams","5238","0","5238","0","5238","5238","0","0","346","346","4892","4892","4892"
"BD3","Other youth justice services","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD4","Total youth justice (lines BD1 to BD3)","5238","0","5238","0","5238","5238","0","0","346","346","4892","4892","4892"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","902.81128823782853","0","902.81128823782853","74.693020249892285","977.50430848772078","977.50430848772078","0","0","29","29","948.50430848772078","948.50430848772078","948.50430848772078"
"BE2","Leaving care services","1069.5174493752693","0","1069.5174493752693","530.4286945282206","1599.9461439034899","1599.9461439034899","0","0","277","277","1322.9461439034899","1322.9461439034899","1322.9461439034899"
"BE3","Other other children's and families services","2385.8466178371391","0","2385.8466178371391","61.702929771650147","2447.5495476087895","2447.5495476087895","0","68","790","858","1589.5495476087895","1589.5495476087895","1589.5495476087895"
"BE4","Total other children's and families services (lines BE1 to BE3)","4358.1753554502375","0","4358.1753554502375","666.82464454976298","5025","5025","0","68","1096","1164","3861","3861","3861"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES excluding SP (LINES BA2+BB5+BC7+BD4+BE4)","38577.642869450036","210","38367.642869450036","3537.3571305499627","42115","41905","14","387","2175","2576","39329","39539","39343"
"B2","Supporting People","0","0","0","1162","1162","1162","0","0","2","2","1160","1160","1160"
"B3","TOTAL CHILDREN'S AND FAMILIES SERVICES including SP (LINES BA2+BB5+BC7+BD4+BE4+B2)","38577.642869450036","210","38367.642869450036","4699.3571305499627","43277","43067","14","387","2177","2578","40489","40699","40503"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","6571.7536282037418","53","6518.7536282037418","0","6571.7536282037418","6518.7536282037418","7","254","69","330","6188.7536282037418","6241.7536282037418","6195.7536282037418"
"C2","Nursing care placements","0","0","0","13796.42945820266","13796.42945820266","13796.42945820266","2909","0","0","2909","10887.42945820266","10887.42945820266","13796.42945820266"
"C3","Residential care placements","9626.3501892505683","239","9387.3501892505683","34073.882037417541","43700.232226668108","43461.232226668108","11774","234","120","12128","31333.232226668108","31572.232226668108","43107.232226668108"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5","Direct payments","0","0","0","330.95044879420351","330.95044879420351","330.95044879420351","50","0","0","50","280.95044879420351","280.95044879420351","330.95044879420351"
"C6","Home care","10632.45692657078","0","10632.45692657078","13686.471980101654","24318.928906672434","24318.928906672434","3034","29","130","3193","21125.928906672434","21125.928906672434","24159.928906672434"
"C7","Day care","1293.7379258137776","109","1184.7379258137776","2361.9297501892506","3655.6676760030282","3546.6676760030282","134","15","29","178","3368.6676760030282","3477.6676760030282","3502.6676760030282"
"C8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C9","Meals","0","0","0","268.42560830539634","268.42560830539634","268.42560830539634","89","0","0","89","179.42560830539634","179.42560830539634","268.42560830539634"
"C10","Other services to older people","927.72356439926466","365","562.72356439926466","1568.5110846761111","2496.2346490753757","2131.2346490753757","1","0","0","1","2130.2346490753757","2495.2346490753757","2131.2346490753757"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","29052.022234238131","766","28286.022234238131","66086.600367686828","95138.622601924959","94372.622601924959","17998","532","348","18878","75494.622601924959","76260.622601924959","93492.622601924959"
"C12","Supporting People","0","0","0","5311.3773980750511","5311.3773980750511","5311.3773980750511","27","0","7","34","5277.3773980750511","5277.3773980750511","5304.3773980750511"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","29052.022234238131","766","28286.022234238131","71397.977765761883","100450","99684","18025","532","355","18912","80772","81538","98797"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","3990.7907354134395","9","3981.7907354134395","0","3990.7907354134395","3981.7907354134395","1","3","11","15","3966.7907354134395","3975.7907354134395","3967.7907354134395"
"D2","Nursing care placements","0","0","0","1158.1624990779671","1158.1624990779671","1158.1624990779671","126","0","0","126","1032.1624990779671","1032.1624990779671","1158.1624990779671"
"D3","Residential care placements","0","0","0","1411.8141181677363","1411.8141181677363","1411.8141181677363","169","30","0","199","1212.8141181677363","1212.8141181677363","1381.8141181677363"
"D4","Supported and other accommodation","178.09581765877405","0","178.09581765877405","0","178.09581765877405","178.09581765877405","175","0","0","175","3.0958176587740525","3.0958176587740525","178.09581765877405"
"D5","Direct payments","0","0","0","648.70052371468614","648.70052371468614","648.70052371468614","101","0","0","101","547.70052371468614","547.70052371468614","648.70052371468614"
"D6","Home care","6.4762115512281477","0","6.4762115512281477","2510.6113446927789","2517.0875562440069","2517.0875562440069","462","107","0","569","1948.0875562440069","1948.0875562440069","2410.0875562440069"
"D7","Day care","2254.0064173489709","282","1972.0064173489709","348.63605517444864","2602.6424725234197","2320.6424725234197","136","0","29","165","2155.6424725234197","2437.6424725234197","2291.6424725234197"
"D8","Equipment and adaptations","1652.5133141550491","0","1652.5133141550491","0","1652.5133141550491","1652.5133141550491","34","0","0","34","1618.5133141550491","1618.5133141550491","1652.5133141550491"
"D9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D10","Other services to adults with a physical disability or sensory impairment","0","0","0","215.87371837427159","215.87371837427159","215.87371837427159","0","0","0","0","215.87371837427159","215.87371837427159","215.87371837427159"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","8081.8824961274622","291","7790.8824961274622","6293.7982592018889","14375.680755329351","14084.680755329351","1204","140","40","1384","12700.680755329351","12991.680755329351","13904.680755329351"
"D12","Supporting People (SP)","0","0","0","548.31924467064982","548.31924467064982","548.31924467064982","0","0","1","1","547.31924467064982","547.31924467064982","547.31924467064982"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","8081.8824961274622","291","7790.8824961274622","6842.1175038725387","14924","14633","1204","140","41","1385","13248","13539","14452"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","1884.9125596184419","14","1870.9125596184419","0","1884.9125596184419","1870.9125596184419","2","346","211","559","1311.9125596184419","1325.9125596184419","1313.9125596184419"
"E2","Nursing care placements","0","0","0","493.98092209856918","493.98092209856918","493.98092209856918","68","157","0","225","268.98092209856918","268.98092209856918","336.98092209856918"
"E3","Residential care placements","1148.4769475357712","18","1130.4769475357712","11246.906200317964","12395.383147853736","12377.383147853736","1546","3430","0","4976","7401.3831478537359","7419.3831478537359","8947.3831478537359"
"E4","Supported and other accommodation","4357.9523052464228","90","4267.9523052464228","6004.9220985691572","10362.87440381558","10272.87440381558","3083","217","0","3300","6972.8744038155801","7062.8744038155801","10055.87440381558"
"E5","Direct payments","0","0","0","948.31478537360886","948.31478537360886","948.31478537360886","60","0","0","60","888.31478537360886","888.31478537360886","948.31478537360886"
"E6","Home care","92.152623211446738","0","92.152623211446738","278.60095389507154","370.75357710651826","370.75357710651826","1881","3956","1","5838","-5467.2464228934814","-5467.2464228934814","-3586.2464228934818"
"E7","Day care","7166.861685214626","384","6782.861685214626","2668.139904610493","9835.0015898251186","9451.0015898251186","315","913","35","1263","8188.0015898251186","8572.0015898251186","8503.0015898251186"
"E8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E10","Other services to adults with learning disabilities","277.52941176470586","0","277.52941176470586","772.58187599364067","1050.1112877583464","1050.1112877583464","0","4","224","228","822.11128775834641","822.11128775834641","822.11128775834641"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","14927.885532591416","506","14421.885532591416","22413.446740858504","37341.332273449923","36835.332273449923","6955","9023","471","16449","20386.332273449923","20892.332273449923","27341.332273449923"
"E12","Supporting People (SP)","0","0","0","5626.6677265500794","5626.6677265500794","5626.6677265500794","0","0","7","7","5619.6677265500794","5619.6677265500794","5619.6677265500794"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","14927.885532591416","506","14421.885532591416","28040.114467408584","42968","42462","6955","9023","478","16456","26006","26512","32961"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","2984.0547896363205","18","2966.0547896363205","0","2984.0547896363205","2966.0547896363205","2","280","99","381","2585.0547896363205","2603.0547896363205","2587.0547896363205"
"F2","Nursing care placements","0","0","0","548.48050867601614","548.48050867601614","548.48050867601614","86","106","0","192","356.48050867601614","356.48050867601614","442.48050867601614"
"F3","Residential care placements","0","0","0","1183.2268837651534","1183.2268837651534","1183.2268837651534","183","44","0","227","956.22688376515339","956.22688376515339","1139.2268837651534"
"F4","Supported and other accommodation","228.19717138103161","12","216.19717138103161","0","228.19717138103161","216.19717138103161","219","0","0","219","-2.8028286189683911","9.1971713810316089","216.19717138103161"
"F5","Direct payments","0","0","0","11.715117661041122","11.715117661041122","11.715117661041122","2","0","0","2","9.7151176610411216","9.7151176610411216","11.715117661041122"
"F6","Home care","0","0","0","276.90278107915378","276.90278107915378","276.90278107915378","75","3","0","78","198.90278107915378","198.90278107915378","273.90278107915378"
"F7","Day care","747.57249821725691","1","746.57249821725691","516.5301877822676","1264.1026859995245","1263.1026859995245","0","0","0","0","1263.1026859995245","1264.1026859995245","1263.1026859995245"
"F8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F10","Other services to adults with mental health needs","33.015331590206799","0","33.015331590206799","561.26063703351554","594.27596862372229","594.27596862372229","0","0","0","0","594.27596862372229","594.27596862372229","594.27596862372229"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","3992.8397908248157","31","3961.8397908248157","3098.1161159971475","7090.9559068219633","7059.9559068219633","567","433","99","1099","5960.9559068219633","5991.9559068219633","6527.9559068219633"
"F12","Supporting People (SP)","0","0","0","1901.0440931780365","1901.0440931780365","1901.0440931780365","0","0","2","2","1899.0440931780365","1899.0440931780365","1899.0440931780365"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","3992.8397908248157","31","3961.8397908248157","4999.1602091751838","8992","8961","567","433","101","1101","7860","7891","8427"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G2","Unaccompanied children","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G3","Families","1","0","1","0","1","1","0","0","0","0","1","1","1"
"G4","Lone adults","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","1","0","1","0","1","1","0","0","0","0","1","1","1"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","10.111223458038422","0","10.111223458038422","0","10.111223458038422","10.111223458038422","0","0","0","0","10.111223458038422","10.111223458038422","10.111223458038422"
"H2","HIV/AIDS","18.200202224469162","0","18.200202224469162","3.0333670374115269","21.233569261880689","21.233569261880689","0","0","0","0","21.233569261880689","21.233569261880689","21.233569261880689"
"H3","Substance abuse (addictions)","241.6582406471183","0","241.6582406471183","136.5015166835187","378.15975733063704","378.15975733063704","0","0","28","28","350.15975733063704","350.15975733063704","350.15975733063704"
"H4","Other other adult services","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H5","TOTAL OTHER ADULT SERVICES excluding Supporting People (LINES H1 to H4)","269.96966632962591","0","269.96966632962591","139.53488372093022","409.50455005055613","409.50455005055613","0","0","28","28","381.50455005055613","381.50455005055613","381.50455005055613"
"H6","Supporting People","0","0","0","2590.4954499494438","2590.4954499494438","2590.4954499494438","0","0","4","4","2586.4954499494438","2586.4954499494438","2586.4954499494438"
"H7","TOTAL OTHER ADULT SERVICES including Supporting People (LINES H5+H6)","269.96966632962591","0","269.96966632962591","2730.0303336703741","3000","3000","0","0","32","32","2968","2968","2968"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS excluding Supporting People (LINES A3+B1+C11+D11+E11+F11+G5+H5)","95256.242589561487","1804","93452.242589561487","101568.85349801528","196825.09608757676","195021.09608757676","26738","10515","3161","40414","154607.09608757676","156411.09608757676","181345.09608757676"
"I2","TOTAL Supporting People (LINES C12+D12+E12+F12+H6)","0","0","0","17139.903912423262","17139.903912423262","17139.903912423262","27","0","23","50","17089.903912423262","17089.903912423262","17116.903912423262"
"I3","TOTAL PSS including Supporting People (LINES A3+B1+C13+D13+E13+F13+G5+H7)","95256.242589561487","1804","93452.242589561487","118708.75741043853","213965","212161","26765","10515","3184","40464","171697","173501","198462"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"279",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-179",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41422",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I3+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"132179",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memorandum","ACTUAL TOTAL NET COST on a pre FRS17 basis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"128096",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"© 2006, NHS Health and Social Care Information Centre, Social Care Statistics. All rights reserved.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
