"PSS EXPENDITURE IN 2004-05 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2004-05 Version 1"
"BB1","Children's homes","2135","102","2033","7556","9691","9589","5","0","0","5","9584","9686","9589"
"BB2","Secure accommodation (welfare)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BB3","Fostering services","5664","215","5449","2675","8339","8124","0","0","19","19","8105","8320","8105"
"BB4","Other children looked after services","1189","0","1189","1","1190","1190","0","0","0","0","1190","1190","1190"
"BB5","Total children looked after (lines BB1 to BB4)","8988","317","8671","10232","19220","18903","5","0","19","24","18879","19196","18884"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","0","0","0","244","244","244","0","0","0","0","244","244","244"
"BC2","Services for under 8s","1309","71","1238","238","1547","1476","10","18","0","28","1448","1519","1458"
"BC3","Direct payments","0","0","0","78","78","78","0","0","0","0","78","78","78"
"BC4","Home care","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC5","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC6","Other family support services","1170","0","1170","860","2030","2030","0","0","0","0","2030","2030","2030"
"BC7","Total family support services (lines BC1 to BC6)","2479","71","2408","1420","3899","3828","10","18","0","28","3800","3871","3810"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","180","180","180","0","0","0","0","180","180","180"
"BD2","Youth offender teams","1383","0","1383","19","1402","1402","7","83","76","166","1236","1236","1243"
"BD3","Other youth justice services","660","0","660","53","713","713","0","0","50","50","663","663","663"
"BD4","Total youth justice (lines BD1 to BD3)","2043","0","2043","252","2295","2295","7","83","126","216","2079","2079","2086"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","1115","0","1115","169","1284","1284","0","0","109","109","1175","1175","1175"
"BE2","Leaving care services","10","0","10","1970","1980","1980","0","0","0","0","1980","1980","1980"
"BE3","Other other children's and families services","1515","193","1322","338","1853","1660","0","0","8","8","1652","1845","1652"
"BE4","Total other children's and families services (lines BE1 to BE3)","2640","193","2447","2477","5117","4924","0","0","117","117","4807","5000","4807"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES excluding SP (LINES BA2+BB5+BC7+BD4+BE4)","22205","746","21459","14587","36792","36046","22","157","312","491","35555","36301","35577"
"B2","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0"
"B3","TOTAL CHILDREN'S AND FAMILIES SERVICES including SP (LINES BA2+BB5+BC7+BD4+BE4+B2)","22205","746","21459","14587","36792","36046","22","157","312","491","35555","36301","35577"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","4361","16","4345","0","4361","4345","0","0","0","0","4345","4361","4345"
"C2","Nursing care placements","0","0","0","8389","8389","8389","3258","0","0","3258","5131","5131","8389"
"C3","Residential care placements","3285","182","3103","13946","17231","17049","4599","0","2","4601","12448","12630","17047"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5","Direct payments","0","0","0","241","241","241","0","0","0","0","241","241","241"
"C6","Home care","4594","7","4587","8158","12752","12745","1084","0","174","1258","11487","11494","12571"
"C7","Day care","1099","54","1045","527","1626","1572","48","9","0","57","1515","1569","1563"
"C8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C9","Meals","472","0","472","0","472","472","0","0","0","0","472","472","472"
"C10","Other services to older people","3056","90","2966","2214","5270","5180","1869","627","112","2608","2572","2662","4441"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","16867","349","16518","33475","50342","49993","10858","636","288","11782","38211","38560","49069"
"C12","Supporting People","2541","0","2541","1508","4049","4049","0","0","3853","3853","196","196","196"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","19408","349","19059","34983","54391","54042","10858","636","4141","15635","38407","38756","49265"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","2355","0","2355","51","2406","2406","35","81","21","137","2269","2269","2304"
"D2","Nursing care placements","0","0","0","526","526","526","132","0","0","132","394","394","526"
"D3","Residential care placements","0","0","0","999","999","999","24","0","0","24","975","975","999"
"D4","Supported and other accommodation","595","25","570","0","595","570","48","0","0","48","522","547","570"
"D5","Direct payments","0","0","0","2247","2247","2247","0","0","0","0","2247","2247","2247"
"D6","Home care","0","0","0","1465","1465","1465","0","0","0","0","1465","1465","1465"
"D7","Day care","25","5","20","7","32","27","3","0","0","3","24","29","27"
"D8","Equipment and adaptations","318","669","-351","880","1198","529","9","61","0","70","459","1128","468"
"D9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D10","Other services to adults with a physical disability or sensory impairment","429","0","429","254","683","683","211","367","0","578","105","105","316"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","3722","699","3023","6429","10151","9452","462","509","21","992","8460","9159","8922"
"D12","Supporting People (SP)","145","0","145","0","145","145","0","0","86","86","59","59","59"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","3867","699","3168","6429","10296","9597","462","509","107","1078","8519","9218","8981"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","841","30","811","41","882","852","0","265","0","265","587","617","587"
"E2","Nursing care placements","0","0","0","1088","1088","1088","102","0","0","102","986","986","1088"
"E3","Residential care placements","659","12","647","7899","8558","8546","594","35","0","629","7917","7929","8511"
"E4","Supported and other accommodation","269","23","246","0","269","246","75","0","0","75","171","194","246"
"E5","Direct payments","0","0","0","619","619","619","0","0","0","0","619","619","619"
"E6","Home care","1011","16","995","3768","4779","4763","132","39","256","427","4336","4352","4468"
"E7","Day care","1436","285","1151","242","1678","1393","75","0","19","94","1299","1584","1374"
"E8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E10","Other services to adults with learning disabilities","689","162","527","268","957","795","353","2353","11","2717","-1922","-1760","-1569"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","4905","528","4377","13925","18830","18302","1331","2692","286","4309","13993","14521","15324"
"E12","Supporting People (SP)","969","0","969","2076","3045","3045","0","0","2825","2825","220","220","220"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","5874","528","5346","16001","21875","21347","1331","2692","3111","7134","14213","14741","15544"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","1318","0","1318","0","1318","1318","0","0","0","0","1318","1318","1318"
"F2","Nursing care placements","0","0","0","615","615","615","139","0","0","139","476","476","615"
"F3","Residential care placements","0","0","0","1427","1427","1427","103","0","0","103","1324","1324","1427"
"F4","Supported and other accommodation","248","21","227","0","248","227","148","0","6","154","73","94","221"
"F5","Direct payments","0","0","0","39","39","39","0","0","0","0","39","39","39"
"F6","Home care","0","0","0","594","594","594","0","0","0","0","594","594","594"
"F7","Day care","485","0","485","135","620","620","15","156","16","187","433","433","448"
"F8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F10","Other services to adults with mental health needs","38","142","-104","575","613","471","15","447","0","462","9","151","24"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","2089","163","1926","3385","5474","5311","420","603","22","1045","4266","4429","4686"
"F12","Supporting People (SP)","371","0","371","2322","2693","2693","0","0","2572","2572","121","121","121"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","2460","163","2297","5707","8167","8004","420","603","2594","3617","4387","4550","4807"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G2","Unaccompanied children","158","4","154","234","392","388","0","0","0","0","388","392","388"
"G3","Families","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G4","Lone adults","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","158","4","154","234","392","388","0","0","0","0","388","392","388"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H2","HIV/AIDS","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H3","Substance abuse (addictions)","8","7","1","163","171","164","13","28","0","41","123","130","136"
"H4","Other other adult services","1254","41","1213","119","1373","1332","208","0","76","284","1048","1089","1256"
"H5","TOTAL OTHER ADULT SERVICES excluding Supporting People (LINES H1 to H4)","1262","48","1214","282","1544","1496","221","28","76","325","1171","1219","1392"
"H6","Supporting People","0","0","0","6561","6561","6561","0","0","6561","6561","0","0","0"
"H7","TOTAL OTHER ADULT SERVICES including Supporting People (LINES H5+H6)","1262","48","1214","6843","8105","8057","221","28","6637","6886","1171","1219","1392"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS excluding Supporting People (LINES A3+B1+C11+D11+E11+F11+G5+H5)","51428","2537","48891","72324","123752","121215","13314","4625","1005","18944","102271","104808","115585"
"I2","TOTAL Supporting People (LINES C12+D12+E12+F12+H6)","4026","0","4026","12467","16493","16493","0","0","15897","15897","596","596","596"
"I3","TOTAL PSS including Supporting People (LINES A3+B1+C13+D13+E13+F13+G5+H7)","55454","2537","52917","84791","140245","137708","13314","4625","16902","34841","102867","105404","116181"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14295",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I3+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91109",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memorandum","ACTUAL TOTAL NET COST on a pre FRS17 basis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89883",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"© 2006, NHS Health and Social Care Information Centre, Social Care Statistics. All rights reserved.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
