"PSS EXPENDITURE IN 2004-05 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2004-05 Version 1"
"BB1","Children's homes","4128.5949953660802","426","3702.5949953660797","3185.3049119555144","7313.8999073215946","6887.8999073215946","0","0","74","74","6813.8999073215946","7239.8999073215946","6813.8999073215946"
"BB2","Secure accommodation (welfare)","0","0","0","568.8044485634847","568.8044485634847","568.8044485634847","0","0","0","0","568.8044485634847","568.8044485634847","568.8044485634847"
"BB3","Fostering services","2445.8591288229841","0","2445.8591288229841","0","2445.8591288229841","2445.8591288229841","0","0","0","0","2445.8591288229841","2445.8591288229841","2445.8591288229841"
"BB4","Other children looked after services","519.43651529193698","0","519.43651529193698","0","519.43651529193698","519.43651529193698","4","0","0","4","515.43651529193698","515.43651529193698","519.43651529193698"
"BB5","Total children looked after (lines BB1 to BB4)","7093.890639481001","426","6667.890639481001","3754.109360518999","10848","10422","4","0","74","78","10344","10770","10348"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","940.41436865021774","186","754.41436865021774","201.2489114658926","1141.6632801161104","955.6632801161104","0","41","279","320","635.6632801161104","821.6632801161104","635.6632801161104"
"BC2","Services for under 8s","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC3","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC4","Home care","0","0","0","103.31494920174165","103.31494920174165","103.31494920174165","0","0","0","0","103.31494920174165","103.31494920174165","103.31494920174165"
"BC5","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC6","Other family support services","1126.7786647314949","0","1126.7786647314949","780.2431059506531","1907.0217706821481","1907.0217706821481","0","196","108","304","1603.0217706821481","1603.0217706821481","1603.0217706821481"
"BC7","Total family support services (lines BC1 to BC6)","2067.1930333817127","186","1881.1930333817127","1084.8069666182873","3152","2966","0","237","387","624","2342","2528","2342"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD2","Youth offender teams","879.47527749747724","0","879.47527749747724","0","879.47527749747724","879.47527749747724","0","0","137","137","742.47527749747724","742.47527749747724","742.47527749747724"
"BD3","Other youth justice services","1272.5247225025228","0","1272.5247225025228","0","1272.5247225025228","1272.5247225025228","0","0","265","265","1007.5247225025228","1007.5247225025228","1007.5247225025228"
"BD4","Total youth justice (lines BD1 to BD3)","2152","0","2152","0","2152","2152","0","0","402","402","1750","1750","1750"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","845.33703190013875","0","845.33703190013875","0","845.33703190013875","845.33703190013875","0","65","45","110","735.33703190013875","735.33703190013875","735.33703190013875"
"BE2","Leaving care services","1926.0235783633841","0","1926.0235783633841","0","1926.0235783633841","1926.0235783633841","0","0","0","0","1926.0235783633841","1926.0235783633841","1926.0235783633841"
"BE3","Other other children's and families services","691.63938973647714","0","691.63938973647714","0","691.63938973647714","691.63938973647714","0","426","0","426","265.63938973647714","265.63938973647714","265.63938973647714"
"BE4","Total other children's and families services (lines BE1 to BE3)","3463","0","3463","0","3463","3463","0","491","45","536","2927","2927","2927"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES excluding SP (LINES BA2+BB5+BC7+BD4+BE4)","25998.083672862711","612","25386.083672862711","4838.9163271372863","30837","30225","4","750","999","1753","28472","29084","28476"
"B2","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0"
"B3","TOTAL CHILDREN'S AND FAMILIES SERVICES including SP (LINES BA2+BB5+BC7+BD4+BE4+B2)","25998.083672862711","612","25386.083672862711","4838.9163271372863","30837","30225","4","750","999","1753","28472","29084","28476"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","13351.769052057878","0","13351.769052057878","0","13351.769052057878","13351.769052057878","0","0","81","81","13270.769052057878","13270.769052057878","13270.769052057878"
"C2","Nursing care placements","0","0","0","19467.644823695711","19467.644823695711","19467.644823695711","5183","0","0","5183","14284.644823695711","14284.644823695711","19467.644823695711"
"C3","Residential care placements","7.2504855020678134","0","7.2504855020678134","26878.108778254722","26885.359263756789","26885.359263756789","8457","0","1024","9481","17404.359263756789","17404.359263756789","25861.359263756789"
"C4","Supported and other accommodation","0","0","0","1259.4290308775662","1259.4290308775662","1259.4290308775662","595","0","0","595","664.42903087756622","664.42903087756622","1259.4290308775662"
"C5","Direct payments","0","0","0","383.79659192592499","383.79659192592499","383.79659192592499","22","0","0","22","361.79659192592499","361.79659192592499","383.79659192592499"
"C6","Home care","16.917799504824899","0","16.917799504824899","16043.314909675662","16060.232709180487","16060.232709180487","2386","0","659","3045","13015.232709180487","13015.232709180487","15401.232709180487"
"C7","Day care","958.01553606617006","726","232.01553606617003","948.68755430483327","1906.7030903710033","1180.7030903710033","223","0","0","223","957.70309037100333","1683.7030903710033","1180.7030903710033"
"C8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C9","Meals","0","0","0","547.39889250560884","547.39889250560884","547.39889250560884","416","0","0","416","131.39889250560884","131.39889250560884","547.39889250560884"
"C10","Other services to older people","0","0","0","2227.6665456290284","2227.6665456290284","2227.6665456290284","73","0","105","178","2049.6665456290284","2049.6665456290284","2122.6665456290284"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","14333.95287313094","726","13607.95287313094","67756.04712686906","82090","81364","17355","0","1869","19224","62140","62866","79495"
"C12","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","14333.95287313094","726","13607.95287313094","67756.04712686906","82090","81364","17355","0","1869","19224","62140","62866","79495"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","740.61452815576945","0","740.61452815576945","0","740.61452815576945","740.61452815576945","0","0","0","0","740.61452815576945","740.61452815576945","740.61452815576945"
"D2","Nursing care placements","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D3","Residential care placements","915.10416804130693","151","764.10416804130693","2799.6276136740789","3714.7317817153858","3563.7317817153858","356","0","0","356","3207.7317817153858","3358.7317817153858","3563.7317817153858"
"D4","Supported and other accommodation","0","0","0","0","0","0","47","0","0","47","-47","-47","0"
"D5","Direct payments","0","0","0","1983.461444850094","1983.461444850094","1983.461444850094","160","0","0","160","1823.461444850094","1823.461444850094","1983.461444850094"
"D6","Home care","0","0","0","2120.3599955747318","2120.3599955747318","2120.3599955747318","153","0","0","153","1967.3599955747318","1967.3599955747318","2120.3599955747318"
"D7","Day care","878.70170428970312","69","809.70170428970312","287.38245381126228","1166.0841581009654","1097.0841581009654","41","0","0","41","1056.0841581009654","1125.0841581009654","1097.0841581009654"
"D8","Equipment and adaptations","0","0","0","122.26817125788251","122.26817125788251","122.26817125788251","22","0","0","22","100.26817125788251","100.26817125788251","122.26817125788251"
"D9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D10","Other services to adults with a physical disability or sensory impairment","0","0","0","382.47992034517091","382.47992034517091","382.47992034517091","0","0","0","0","382.47992034517091","382.47992034517091","382.47992034517091"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","2534.4204004867797","220","2314.4204004867797","7695.5795995132203","10230","10010","779","0","0","779","9231","9451","10010"
"D12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","2534.4204004867797","220","2314.4204004867797","7695.5795995132203","10230","10010","779","0","0","779","9231","9451","10010"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","3227.2530771867655","0","3227.2530771867655","0","3227.2530771867655","3227.2530771867655","14","13","728","755","2472.2530771867655","2472.2530771867655","2486.2530771867655"
"E2","Nursing care placements","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E3","Residential care placements","7507.8354176340044","154","7353.8354176340044","6962.6925083861352","14470.527926020139","14316.527926020139","1415","388","1638","3441","10875.527926020139","11029.527926020139","12290.527926020139"
"E4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E5","Direct payments","0","0","0","65.550503168095418","65.550503168095418","65.550503168095418","2","0","0","2","63.550503168095418","63.550503168095418","65.550503168095418"
"E6","Home care","11027.883730302035","1829","9198.8837303020355","952.53074916138655","11980.414479463421","10151.414479463421","1219","233","5049","6501","3650.4144794634212","5479.4144794634212","4869.4144794634212"
"E7","Day care","5955.6049792085814","528","5427.6049792085814","267.32314573238909","6222.9281249409705","5694.9281249409705","428","47","1213","1688","4006.9281249409705","4534.9281249409705","4434.9281249409705"
"E8","Equipment and adaptations","7.3801932506721197","0","7.3801932506721197","0","7.3801932506721197","7.3801932506721197","0","0","0","0","7.3801932506721197","7.3801932506721197","7.3801932506721197"
"E9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E10","Other services to adults with learning disabilities","0","0","0","71.695862840104354","71.695862840104354","71.695862840104354","2","0","0","2","69.695862840104354","69.695862840104354","71.695862840104354"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","27725.957397582057","2511","25214.957397582057","8319.7927692881094","36045.750166870166","33534.750166870166","3080","681","8628","12389","21145.750166870166","23656.750166870166","24225.750166870166"
"E12","Supporting People (SP)","2994.2498331298316","0","2994.2498331298316","0","2994.2498331298316","2994.2498331298316","0","0","2840","2840","154.24983312983159","154.24983312983159","154.24983312983159"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","30720.207230711887","2511","28209.207230711887","8319.7927692881094","39040","36529","3080","681","11468","15229","21300","23811","24380"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","2094.4766713397003","0","2094.4766713397003","0","2094.4766713397003","2094.4766713397003","0","0","0","0","2094.4766713397003","2094.4766713397003","2094.4766713397003"
"F2","Nursing care placements","0","0","0","1242.1518151815183","1242.1518151815183","1242.1518151815183","286","0","0","286","956.15181518151826","956.15181518151826","1242.1518151815183"
"F3","Residential care placements","0","0","0","1303.4285351612084","1303.4285351612084","1303.4285351612084","136","13","0","149","1154.4285351612084","1154.4285351612084","1290.4285351612084"
"F4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F5","Direct payments","0","0","0","8.3087077938563088","8.3087077938563088","8.3087077938563088","0","0","0","0","8.3087077938563088","8.3087077938563088","8.3087077938563088"
"F6","Home care","0","0","0","238.87534907336888","238.87534907336888","238.87534907336888","14","0","0","14","224.87534907336888","224.87534907336888","238.87534907336888"
"F7","Day care","146.29129007182541","34","112.29129007182543","405.04950495049508","551.34079502232044","517.34079502232055","81","0","0","81","436.34079502232055","470.34079502232044","517.34079502232055"
"F8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F10","Other services to adults with mental health needs","0","0","0","3106.4181264280273","3106.4181264280273","3106.4181264280273","133","0","0","133","2973.4181264280273","2973.4181264280273","3106.4181264280273"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","2240.7679614115259","34","2206.7679614115259","6304.2320385884741","8545","8511","650","13","0","663","7848","7882","8498"
"F12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","2240.7679614115259","34","2206.7679614115259","6304.2320385884741","8545","8511","650","13","0","663","7848","7882","8498"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G2","Unaccompanied children","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G3","Families","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G4","Lone adults","11","0","11","0","11","11","0","0","0","0","11","11","11"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","11","0","11","0","11","11","0","0","0","0","11","11","11"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H2","HIV/AIDS","0","0","0","31","31","31","0","0","0","0","31","31","31"
"H3","Substance abuse (addictions)","8","0","8","3528","3536","3536","0","2292","23","2315","1221","1221","1221"
"H4","Other other adult services","61","0","61","2180","2241","2241","0","0","1077","1077","1164","1164","1164"
"H5","TOTAL OTHER ADULT SERVICES excluding Supporting People (LINES H1 to H4)","69","0","69","5739","5808","5808","0","2292","1100","3392","2416","2416","2416"
"H6","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H7","TOTAL OTHER ADULT SERVICES including Supporting People (LINES H5+H6)","69","0","69","5739","5808","5808","0","2292","1100","3392","2416","2416","2416"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS excluding Supporting People (LINES A3+B1+C11+D11+E11+F11+G5+H5)","72913.182305474009","4103","68810.182305474009","100653.56786139615","173566.75016687016","169463.75016687016","21868","3736","12596","38200","131263.75016687016","135366.75016687016","153131.75016687016"
"I2","TOTAL Supporting People (LINES C12+D12+E12+F12+H6)","2994.2498331298316","0","2994.2498331298316","0","2994.2498331298316","2994.2498331298316","0","0","2840","2840","154.24983312983159","154.24983312983159","154.24983312983159"
"I3","TOTAL PSS including Supporting People (LINES A3+B1+C13+D13+E13+F13+G5+H7)","75907.43213860385","4103","71804.43213860385","100653.56786139615","176561","172458","21868","3736","15436","41040","131418","135521","153286"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"879",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24860",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45136",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I3+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"116124",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memorandum","ACTUAL TOTAL NET COST on a pre FRS17 basis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113512",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"© 2006, NHS Health and Social Care Information Centre, Social Care Statistics. All rights reserved.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
