"PSS EXPENDITURE IN 2004-05 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2004-05 Version 1"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","930","31","899","2653","3583","3552","0","0","91","91","3461","3492","3461"
"BB2","Secure accommodation (welfare)","0","0","0","350","350","350","0","0","0","0","350","350","350"
"BB3","Fostering services","2957","0","2957","3533","6490","6490","6","0","0","6","6484","6484","6490"
"BB4","Other children looked after services","925","0","925","443","1368","1368","0","0","9","9","1359","1359","1359"
"BB5","Total children looked after (lines BB1 to BB4)","4812","31","4781","6979","11791","11760","6","0","100","106","11654","11685","11660"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","3166","132","3034","0","3166","3034","9","0","36","45","2989","3121","2998"
"BC2","Services for under 8s","698","0","698","0","698","698","47","0","11","58","640","640","687"
"BC3","Direct payments","0","0","0","44","44","44","0","0","0","0","44","44","44"
"BC4","Home care","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC5","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC6","Other family support services","631","0","631","453","1084","1084","0","0","0","0","1084","1084","1084"
"BC7","Total family support services (lines BC1 to BC6)","4495","132","4363","497","4992","4860","56","0","47","103","4757","4889","4813"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD2","Youth offender teams","1238","0","1238","0","1238","1238","15","0","426","441","797","797","812"
"BD3","Other youth justice services","266","0","266","0","266","266","0","0","0","0","266","266","266"
"BD4","Total youth justice (lines BD1 to BD3)","1504","0","1504","0","1504","1504","15","0","426","441","1063","1063","1078"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","881","0","881","478","1359","1359","0","0","26","26","1333","1333","1333"
"BE2","Leaving care services","1472","0","1472","1338","2810","2810","8","0","73","81","2729","2729","2737"
"BE3","Other other children's and families services","351","0","351","163","514","514","0","0","0","0","514","514","514"
"BE4","Total other children's and families services (lines BE1 to BE3)","2704","0","2704","1979","4683","4683","8","0","99","107","4576","4576","4584"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES excluding SP (LINES BA2+BB5+BC7+BD4+BE4)","20881","163","20718","9455","30336","30173","92","0","675","767","29406","29569","29498"
"B2","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0"
"B3","TOTAL CHILDREN'S AND FAMILIES SERVICES including SP (LINES BA2+BB5+BC7+BD4+BE4+B2)","20881","163","20718","9455","30336","30173","92","0","675","767","29406","29569","29498"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","3844.9009999999998","17.812999999999999","3827.0879999999997","226.322","4071.223","4053.4099999999999","19.564","0","184.93899999999999","204.50299999999999","3848.9069999999997","3866.7199999999998","3868.471"
"C2","Nursing care placements","0","0","0","5982.0749999999998","5982.0749999999998","5982.0749999999998","2044.7719999999999","0","1184.076","3228.848","2753.2269999999999","2753.2269999999999","4797.9989999999998"
"C3","Residential care placements","5313.6670000000004","294.27100000000002","5019.3960000000006","9378.6599999999999","14692.327000000001","14398.056","5081.085","0","837.51499999999999","5918.6000000000004","8479.4560000000001","8773.7270000000008","13560.541000000001"
"C4","Supported and other accommodation","0.41199999999999998","0.41199999999999998","0","178.47999999999999","178.892","178.47999999999999","108.78","0","2.6150000000000002","111.395","67.084999999999994","67.497","175.86500000000001"
"C5","Direct payments","0","0","0","196.46299999999999","196.46299999999999","196.46299999999999","0","0","0","0","196.46299999999999","196.46299999999999","196.46299999999999"
"C6","Home care","5131.1710000000003","9.1579999999999995","5122.0129999999999","6084.8220000000001","11215.993","11206.834999999999","1269.184","0","158.25800000000001","1427.442","9779.393","9788.5509999999995","11048.576999999999"
"C7","Day care","1949.8330000000001","142.29300000000001","1807.54","151.92099999999999","2101.7539999999999","1959.461","141.208","0","39.218000000000004","180.42599999999999","1779.0350000000001","1921.328","1920.2429999999999"
"C8","Equipment and adaptations","851.77800000000002","3.1339999999999999","848.64400000000001","0","851.77800000000002","848.64400000000001","0","0","161.87700000000001","161.87700000000001","686.76700000000005","689.90100000000007","686.76700000000005"
"C9","Meals","0","0","0","665.50999999999999","665.50999999999999","665.50999999999999","387.67000000000002","0","18.268000000000001","405.93799999999999","259.572","259.572","647.24199999999996"
"C10","Other services to older people","203.18100000000001","1.649","201.53200000000001","1397.4929999999999","1600.674","1599.0250000000001","1.7969999999999999","0","10.458","12.255000000000001","1586.77","1588.4189999999999","1588.5669999999998"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","17294.942999999999","468.73000000000002","16826.213","24261.745999999996","41556.688999999998","41087.958999999995","9054.0599999999995","0","2597.2239999999997","11651.284","29436.674999999996","29905.404999999999","38490.734999999993"
"C12","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","17294.942999999999","468.73000000000002","16826.213","24261.745999999996","41556.688999999998","41087.958999999995","9054.0599999999995","0","2597.2239999999997","11651.284","29436.674999999996","29905.404999999999","38490.734999999993"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","1423.3129999999999","4","1419.3129999999999","183.93000000000001","1607.2429999999999","1603.2429999999999","2.3929999999999998","0","64.605999999999995","66.998999999999995","1536.2439999999999","1540.2439999999999","1538.6369999999999"
"D2","Nursing care placements","0","0","0","558.92200000000003","558.92200000000003","558.92200000000003","117.93600000000001","0","16.402999999999999","134.339","424.58300000000003","424.58300000000003","542.51900000000001"
"D3","Residential care placements","0","0","0","1070.768","1070.768","1070.768","98.233999999999995","0","7.1769999999999996","105.411","965.35699999999997","965.35699999999997","1063.5910000000001"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D5","Direct payments","0","0","0","542.88099999999997","542.88099999999997","542.88099999999997","0","0","13.212999999999999","13.212999999999999","529.66800000000001","529.66800000000001","529.66800000000001"
"D6","Home care","363.31799999999998","0.64800000000000002","362.67000000000002","2133.9670000000001","2497.2849999999999","2496.6370000000002","129.06399999999999","0","58.332000000000001","187.39599999999999","2309.241","2309.8889999999997","2438.3049999999998"
"D7","Day care","642.476","135.15100000000001","507.32499999999999","147.38","789.85599999999999","654.70500000000004","5.6429999999999998","0","47.423999999999999","53.067","601.63799999999992","736.78899999999999","607.28099999999995"
"D8","Equipment and adaptations","245.05000000000001","0.78200000000000003","244.268","0","245.05000000000001","244.268","0","0","40.366","40.366","203.90199999999999","204.68400000000003","203.90199999999999"
"D9","Meals","0","0","0","29.640999999999998","29.640999999999998","29.640999999999998","17.265999999999998","0","0.81399999999999995","18.079999999999998","11.561","11.561","28.826999999999998"
"D10","Other services to adults with a physical disability or sensory impairment","21.824000000000002","0.22600000000000001","21.598000000000003","121.39","143.214","142.988","9.3089999999999993","0","1.4350000000000001","10.744","132.244","132.47","141.553"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","2695.9809999999998","140.80700000000002","2555.1739999999995","4788.8790000000008","7484.8599999999997","7344.0529999999999","379.84500000000003","0","249.77000000000001","629.61500000000001","6714.4380000000001","6855.2450000000008","7094.2830000000004"
"D12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","2695.9809999999998","140.80700000000002","2555.174","4788.8790000000008","7484.8599999999997","7344.0530000000008","379.84500000000003","0","249.77000000000001","629.61500000000001","6714.4380000000001","6855.2450000000008","7094.2830000000013"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","1480.549","12.59","1467.9590000000001","4.0129999999999999","1484.5619999999999","1471.972","8.2859999999999996","0","187.374","195.66","1276.3119999999999","1288.9019999999998","1284.598"
"E2","Nursing care placements","0","0","0","276.59300000000002","276.59300000000002","276.59300000000002","34.738999999999997","0","53.356000000000002","88.094999999999999","188.49800000000002","188.49800000000002","223.23700000000002"
"E3","Residential care placements","0","0","0","11763.388999999999","11763.388999999999","11763.388999999999","912.45500000000004","0","2762.9470000000001","3675.402","8087.9869999999992","8087.9869999999992","9000.4419999999991"
"E4","Supported and other accommodation","1514.3129999999999","0","1514.3129999999999","1346.4880000000001","2860.8009999999999","2860.8009999999999","219.494","0","1247.73","1467.2239999999999","1393.577","1393.577","1613.0709999999999"
"E5","Direct payments","0","0","0","181.40899999999999","181.40899999999999","181.40899999999999","0","0","0","0","181.40899999999999","181.40899999999999","181.40899999999999"
"E6","Home care","490.702","0.11","490.59199999999998","72.912000000000006","563.61400000000003","563.50400000000002","26.015000000000001","0","122.806","148.821","414.68299999999999","414.79300000000001","440.69800000000004"
"E7","Day care","2632.7130000000002","58.972000000000001","2573.741","1962.1990000000001","4594.9120000000003","4535.9399999999996","83.863","0","1089.491","1173.354","3362.5860000000002","3421.558","3446.4490000000005"
"E8","Equipment and adaptations","15.172000000000001","0.056000000000000001","15.116000000000001","0","15.172000000000001","15.116000000000001","0","0","2.883","2.883","12.233000000000001","12.289000000000001","12.233000000000001"
"E9","Meals","0","0","0","4.9400000000000004","4.9400000000000004","4.9400000000000004","2.8780000000000001","0","0.13600000000000001","3.0140000000000002","1.9260000000000002","1.9260000000000002","4.8040000000000003"
"E10","Other services to adults with learning disabilities","65.376999999999995","0.61399999999999999","64.762999999999991","90.531000000000006","155.90800000000002","155.29399999999998","0.66900000000000004","0","83.162999999999997","83.831999999999994","71.461999999999989","72.076000000000022","72.130999999999986"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","6198.8259999999991","72.341999999999999","6126.4839999999995","15702.474","21901.299999999999","21828.957999999999","1288.3990000000001","0","5549.8859999999995","6838.2850000000008","14990.672999999999","15063.014999999999","16279.072"
"E12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","6198.8259999999991","72.341999999999999","6126.4839999999995","15702.474","21901.299999999999","21828.957999999999","1288.3990000000001","0","5549.8859999999995","6838.2850000000008","14990.672999999999","15063.014999999999","16279.072"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","2199.2469999999998","44.590000000000003","2154.6569999999997","209.37100000000001","2408.6179999999999","2364.0279999999998","1.528","0","758.428","759.95600000000002","1604.0719999999997","1648.6619999999998","1605.5999999999999"
"F2","Nursing care placements","0","0","0","132.47499999999999","132.47499999999999","132.47499999999999","25.475999999999999","0","24.082000000000001","49.558","82.917000000000002","82.917000000000002","108.393"
"F3","Residential care placements","0","0","0","2286.4960000000001","2286.4960000000001","2286.4960000000001","199.5","0","120.395","319.89499999999998","1966.6010000000001","1966.6010000000001","2166.1010000000001"
"F4","Supported and other accommodation","31.030000000000001","1.5760000000000001","29.454000000000001","2991.2779999999998","3022.308","3020.732","1823.654","0","9.9969999999999999","1833.6510000000001","1187.0809999999999","1188.6569999999999","3010.7350000000001"
"F5","Direct payments","0","0","0","6.4539999999999997","6.4539999999999997","6.4539999999999997","0","0","0","0","6.4539999999999997","6.4539999999999997","6.4539999999999997"
"F6","Home care","22.358000000000001","0.040000000000000001","22.318000000000001","47.606000000000002","69.963999999999999","69.924000000000007","6.3479999999999999","0","0.68999999999999995","7.0380000000000003","62.88600000000001","62.926000000000002","69.234000000000009"
"F7","Day care","622.27099999999996","1.6359999999999999","620.63499999999999","49.466000000000001","671.73699999999997","670.101","1.784","0","9.8209999999999997","11.605","658.49599999999998","660.13199999999995","660.27999999999997"
"F8","Equipment and adaptations","4.335","0.016","4.319","0","4.335","4.319","0","0","0.82399999999999995","0.82399999999999995","3.4950000000000001","3.5110000000000001","3.4950000000000001"
"F9","Meals","0","0","0","4.9400000000000004","4.9400000000000004","4.9400000000000004","2.8780000000000001","0","0.13600000000000001","3.0140000000000002","1.9260000000000002","1.9260000000000002","4.8040000000000003"
"F10","Other services to adults with mental health needs","260.22300000000001","0.48499999999999999","259.738","369.79000000000002","630.01300000000003","629.52800000000002","0.52800000000000002","0","2.0920000000000001","2.6200000000000001","626.90800000000002","627.39300000000003","627.43600000000004"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","3139.4639999999999","48.342999999999996","3091.1210000000001","6097.8759999999993","9237.3400000000001","9188.9969999999994","2061.6959999999999","0","926.46500000000003","2988.1610000000005","6200.8359999999993","6249.1790000000001","8262.5319999999992"
"F12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","3139.4639999999999","48.342999999999996","3091.1210000000001","6097.8759999999993","9237.3400000000001","9188.9969999999994","2061.6959999999999","0","926.46500000000003","2988.1610000000005","6200.8359999999993","6249.1790000000001","8262.5319999999992"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","713","0","713","0","713","713","0","0","27","27","686","686","686"
"G2","Unaccompanied children","313","0","313","1010","1323","1323","0","0","0","0","1323","1323","1323"
"G3","Families","1556","0","1556","2067","3623","3623","0","0","73","73","3550","3550","3550"
"G4","Lone adults","191","0","191","575","766","766","0","0","0","0","766","766","766"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","2773","0","2773","3652","6425","6425","0","0","100","100","6325","6325","6325"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","271.16899999999998","0","271.16899999999998","0","271.16899999999998","271.16899999999998","0.77600000000000002","0","41.491999999999997","42.268000000000001","228.90099999999998","228.90099999999998","229.67699999999999"
"H2","HIV/AIDS","231.005","2.0299999999999998","228.97499999999999","701.99800000000005","933.00300000000004","930.97300000000007","3.5840000000000001","0","12.989000000000001","16.573","914.39999999999998","916.42999999999995","917.98400000000004"
"H3","Substance abuse (addictions)","872.17999999999995","17.379999999999999","854.79999999999995","6.6280000000000001","878.80799999999999","861.428","10.34","0","112.706","123.04600000000001","738.38199999999995","755.76199999999994","748.72199999999998"
"H4","Other other adult services","336.11599999999999","7.7039999999999997","328.41199999999998","699.02800000000002","1035.144","1027.4400000000001","0.41099999999999998","0","84.481999999999999","84.893000000000001","942.54700000000003","950.25099999999998","942.95800000000008"
"H5","TOTAL OTHER ADULT SERVICES excluding Supporting People (LINES H1 to H4)","1710.47","27.114000000000001","1683.356","1407.654","3118.1239999999998","3091.0100000000002","15.110999999999999","0","251.66900000000001","266.77999999999997","2824.23","2851.3440000000001","2839.3410000000003"
"H6","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H7","TOTAL OTHER ADULT SERVICES including Supporting People (LINES H5+H6)","1710.47","27.114000000000001","1683.356","1407.654","3118.1239999999998","3091.0100000000002","15.110999999999999","0","251.66900000000001","266.77999999999997","2824.23","2851.3440000000001","2839.3410000000003"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS excluding Supporting People (LINES A3+B1+C11+D11+E11+F11+G5+H5)","55185.253000000004","921.99900000000002","54263.254000000001","65365.629000000001","120550.882","119628.88299999999","12892.923000000001","0","10368.870999999999","23261.793999999998","96367.088999999978","97289.088000000003","109260.01199999999"
"I2","TOTAL Supporting People (LINES C12+D12+E12+F12+H6)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"I3","TOTAL PSS including Supporting People (LINES A3+B1+C13+D13+E13+F13+G5+H7)","55185.253000000004","921.99900000000002","54263.254000000001","65365.629000000001","120550.882","119628.88299999999","12892.923000000001","0","10368.870999999999","23261.793999999998","96367.088999999978","97289.088000000003","109260.01199999999"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54.378",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23.021999999999998",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28848",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I3+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68518.487999999998",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memorandum","ACTUAL TOTAL NET COST on a pre FRS17 basis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67599",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"© 2006, NHS Health and Social Care Information Centre, Social Care Statistics. All rights reserved.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
