"PSS EXPENDITURE IN 2004-05 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2004-05 Version 1"
"BA2","Total children's services - commissioning and social work (line BA1)","3799.6599999999999","0","3799.6599999999999","0","3799.6599999999999","3799.6599999999999","0","0","0","0","3799.6599999999999","3799.6599999999999","3799.6599999999999"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","866.92700000000002","29.826000000000001","837.101","1330.7829999999999","2197.71","2167.884","0","380.024","0","380.024","1787.8599999999999","1817.6860000000001","1787.8599999999999"
"BB2","Secure accommodation (welfare)","0","0","0","42.874000000000002","42.874000000000002","42.874000000000002","0","0","0","0","42.874000000000002","42.874000000000002","42.874000000000002"
"BB3","Fostering services","3833.4430000000002","0","3833.4430000000002","614.23400000000004","4447.6770000000006","4447.6770000000006","0","7.899","0","7.899","4439.7780000000002","4439.7780000000002","4439.7780000000002"
"BB4","Other children looked after services","1089.1960000000001","20.920999999999999","1068.2750000000001","1086.1110000000001","2175.3070000000002","2154.3860000000004","0","0","0","0","2154.3860000000004","2175.3070000000002","2154.3860000000004"
"BB5","Total children looked after (lines BB1 to BB4)","5789.5659999999998","50.747","5738.8189999999995","3074.0020000000004","8863.5679999999993","8812.8209999999999","0","387.923","0","387.923","8424.8979999999992","8475.6449999999986","8424.8979999999992"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","1777.865","77.741","1700.124","0","1777.865","1700.124","0","147.547","0","147.547","1552.577","1630.318","1552.577"
"BC2","Services for under 8s","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC3","Direct payments","0","0","0","17.224","17.224","17.224","0","0","0","0","17.224","17.224","17.224"
"BC4","Home care","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC5","Equipment and adaptations","28.076000000000001","0","28.076000000000001","0","28.076000000000001","28.076000000000001","0.48699999999999999","0","0","0.48699999999999999","27.589000000000002","27.589000000000002","28.076000000000001"
"BC6","Other family support services","22.873000000000001","0","22.873000000000001","414.721","437.59399999999999","437.59399999999999","0","0","0","0","437.59399999999999","437.59399999999999","437.59399999999999"
"BC7","Total family support services (lines BC1 to BC6)","1828.8140000000001","77.741","1751.0730000000001","431.94499999999999","2260.759","2183.018","0.48699999999999999","147.547","0","148.03399999999999","2034.9839999999999","2112.7249999999999","2035.471"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","172.34999999999999","172.34999999999999","172.34999999999999","0","64.584000000000003","0","64.584000000000003","107.76599999999999","107.76599999999999","107.76599999999999"
"BD2","Youth offender teams","327.76499999999999","0","327.76499999999999","0","327.76499999999999","327.76499999999999","0","310.72199999999998","0","310.72199999999998","17.043000000000006","17.043000000000006","17.043000000000006"
"BD3","Other youth justice services","435.15300000000002","0","435.15300000000002","2.7160000000000002","437.86900000000003","437.86900000000003","0","28.167000000000002","0","28.167000000000002","409.702","409.702","409.702"
"BD4","Total youth justice (lines BD1 to BD3)","762.91800000000001","0","762.91800000000001","175.066","937.98400000000004","937.98400000000004","0","403.47299999999996","0","403.47299999999996","534.51100000000008","534.51100000000008","534.51100000000008"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","600.33100000000002","0","600.33100000000002","615.23099999999999","1215.5619999999999","1215.5619999999999","0","0","0","0","1215.5619999999999","1215.5619999999999","1215.5619999999999"
"BE2","Leaving care services","0","0","0","468.35700000000003","468.35700000000003","468.35700000000003","-0.01","0","0","-0.01","468.36700000000002","468.36700000000002","468.35700000000003"
"BE3","Other other children's and families services","289.84199999999998","0","289.84199999999998","1534.346","1824.1880000000001","1824.1880000000001","0","1188.6679999999999","0","1188.6679999999999","635.51999999999998","635.51999999999998","635.51999999999998"
"BE4","Total other children's and families services (lines BE1 to BE3)","890.173","0","890.173","2617.9340000000002","3508.107","3508.107","-0.01","1188.6679999999999","0","1188.6579999999999","2319.4490000000001","2319.4490000000001","2319.4390000000003"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES excluding SP (LINES BA2+BB5+BC7+BD4+BE4)","13071.130999999999","128.488","12942.643","6298.9470000000001","19370.078000000001","19241.59","0.47699999999999998","2127.6109999999999","0","2128.0879999999997","17113.502","17241.990000000002","17113.978999999999"
"B2","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0"
"B3","TOTAL CHILDREN'S AND FAMILIES SERVICES including SP (LINES BA2+BB5+BC7+BD4+BE4+B2)","13071.130999999999","128.488","12942.643","6298.9470000000001","19370.078000000001","19241.59","0.47699999999999998","2127.6109999999999","0","2128.0879999999997","17113.502","17241.990000000002","17113.978999999999"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","2903.6289999999999","0","2903.6289999999999","0","2903.6289999999999","2903.6289999999999","0","210.136","0","210.136","2693.4929999999999","2693.4929999999999","2693.4929999999999"
"C2","Nursing care placements","0","0","0","6517.3690000000006","6517.3690000000006","6517.3690000000006","1415.1400000000001","0","0","1415.1400000000001","5102.2290000000012","5102.2290000000012","6517.3690000000006"
"C3","Residential care placements","3982.3780000000002","406.22800000000001","3576.1500000000001","6702.4740000000002","10684.852000000001","10278.624","3446.1280000000002","0","0","3446.1280000000002","6832.4959999999992","7238.7240000000002","10278.624"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5","Direct payments","0","0","0","103.107","103.107","103.107","0","0","0","0","103.107","103.107","103.107"
"C6","Home care","995.06399999999996","0","995.06399999999996","6831.6890000000003","7826.7530000000006","7826.7530000000006","1401.4639999999999","0","0","1401.4639999999999","6425.2890000000007","6425.2890000000007","7826.7530000000006"
"C7","Day care","1204.6110000000001","123.249","1081.3620000000001","99.344800000000006","1303.9558000000002","1180.7068000000002","72.833500000000001","0","0","72.833500000000001","1107.8733000000002","1231.1223000000002","1180.7068000000002"
"C8","Equipment and adaptations","755.93799999999999","0","755.93799999999999","0","755.93799999999999","755.93799999999999","13.2866","0","0","13.2866","742.65139999999997","742.65139999999997","755.93799999999999"
"C9","Meals","0","0","0","480.47000000000003","480.47000000000003","480.47000000000003","292.83699999999999","0","0","292.83699999999999","187.63300000000004","187.63300000000004","480.47000000000003"
"C10","Other services to older people","10.436999999999999","0","10.436999999999999","852.69989999999996","863.13689999999997","863.13689999999997","0","23.210000000000001","0","23.210000000000001","839.92689999999993","839.92689999999993","839.92689999999993"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","9852.0570000000025","529.47699999999998","9322.5799999999999","21587.153700000003","31439.210700000003","30909.733700000004","6641.6890999999996","233.346","0","6875.0351000000001","24034.698600000003","24564.175600000002","30676.387700000003"
"C12","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","9852.0570000000025","529.47699999999998","9322.5799999999999","21587.153700000003","31439.210700000003","30909.733700000004","6641.6890999999996","233.346","0","6875.0351000000001","24034.698600000003","24564.175600000002","30676.387700000003"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","974.85699999999997","0","974.85699999999997","0","974.85699999999997","974.85699999999997","0","122.94880000000001","0","122.94880000000001","851.90819999999997","851.90819999999997","851.90819999999997"
"D2","Nursing care placements","0","0","0","454.66699999999997","454.66699999999997","454.66699999999997","79.802000000000007","0","0","79.802000000000007","374.86500000000001","374.86500000000001","454.66699999999997"
"D3","Residential care placements","0","0","0","2688.6169","2688.6169","2688.6169","365.64800000000002","0","0","365.64800000000002","2322.9688999999998","2322.9688999999998","2688.6169"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D5","Direct payments","0","0","0","602.92949999999996","602.92949999999996","602.92949999999996","0","0","15.426399999999999","15.426399999999999","587.50310000000002","587.50310000000002","587.50310000000002"
"D6","Home care","30.835000000000001","0","30.835000000000001","1878.8291999999999","1909.6641999999999","1909.6641999999999","141.09","0","0","141.09","1768.5742","1768.5742","1909.6641999999999"
"D7","Day care","817.23900000000003","68.340999999999994","748.89800000000002","99.522599999999997","916.76160000000004","848.42060000000004","152.8871","0","0","152.8871","695.5335","763.87450000000001","848.42060000000004"
"D8","Equipment and adaptations","329.06099999999998","0","329.06099999999998","175.23240000000001","504.29340000000002","504.29340000000002","6.4763999999999999","0","0","6.4763999999999999","497.81700000000001","497.81700000000001","504.29340000000002"
"D9","Meals","0","0","0","13.295","13.295","13.295","8.4870000000000001","0","0","8.4870000000000001","4.8079999999999998","4.8079999999999998","13.295"
"D10","Other services to adults with a physical disability or sensory impairment","3.1459999999999999","0","3.1459999999999999","215.88980000000001","219.03579999999999","219.03579999999999","0","0","0","0","219.03579999999999","219.03579999999999","219.03579999999999"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","2155.1380000000004","68.340999999999994","2086.7970000000005","6128.9823999999999","8284.1203999999998","8215.7793999999994","754.39050000000009","122.94880000000001","15.426399999999999","892.76570000000004","7323.0136999999995","7391.3546999999999","8077.404199999999"
"D12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","2155.1380000000004","68.340999999999994","2086.7970000000005","6128.9823999999999","8284.1203999999998","8215.7793999999994","754.39050000000009","122.94880000000001","15.426399999999999","892.76570000000004","7323.0136999999995","7391.3546999999999","8077.404199999999"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","980.70000000000005","0","980.70000000000005","0","980.70000000000005","980.70000000000005","0","140.61699999999999","0","140.61699999999999","840.08300000000008","840.08300000000008","840.08300000000008"
"E2","Nursing care placements","0","0","0","61.359000000000002","61.359000000000002","61.359000000000002","13.577","0","0","13.577","47.782000000000004","47.782000000000004","61.359000000000002"
"E3","Residential care placements","632.79499999999996","37.848999999999997","594.94600000000003","6523.3130000000001","7156.1080000000002","7118.259","542.50189999999998","0","0","542.50189999999998","6575.7570999999998","6613.6061","7118.259"
"E4","Supported and other accommodation","107.367","2.4940000000000002","104.873","213.13069999999999","320.49770000000001","318.00369999999998","4.4720000000000004","94.003","0","98.474999999999994","219.52869999999999","222.02270000000001","224.00069999999999"
"E5","Direct payments","0","0","0","95.718299999999999","95.718299999999999","95.718299999999999","0","0","0","0","95.718299999999999","95.718299999999999","95.718299999999999"
"E6","Home care","11.095000000000001","0","11.095000000000001","258.0797","269.17470000000003","269.17470000000003","0.44","43.344499999999996","0","43.784499999999994","225.39020000000005","225.39020000000005","225.83020000000005"
"E7","Day care","1880.777","55.261000000000003","1825.5160000000001","495.12889999999999","2375.9059000000002","2320.6449000000002","23.396599999999999","203.8244","0","227.221","2093.4239000000002","2148.6849000000002","2116.8205000000003"
"E8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E10","Other services to adults with learning disabilities","0.89000000000000001","0","0.89000000000000001","229.96690000000001","230.8569","230.8569","0","12.6","0","12.6","218.2569","218.2569","218.2569"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","3613.6239999999998","95.603999999999999","3518.02","7876.6965000000009","11490.320500000002","11394.7165","584.38750000000005","494.38890000000004","0","1078.7763999999997","10315.9401","10411.544100000003","10900.327600000001"
"E12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","3613.6239999999998","95.603999999999999","3518.02","7876.6965000000009","11490.320500000002","11394.7165","584.38750000000005","494.38890000000004","0","1078.7763999999997","10315.9401","10411.544100000003","10900.327600000001"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","1385.0630000000001","0","1385.0630000000001","0","1385.0630000000001","1385.0630000000001","0","14.388","0","14.388","1370.675","1370.675","1370.675"
"F2","Nursing care placements","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F3","Residential care placements","0","0","0","829.85400000000004","829.85400000000004","829.85400000000004","111.4705","0","0","111.4705","718.38350000000003","718.38350000000003","829.85400000000004"
"F4","Supported and other accommodation","38.416699999999999","34.271999999999998","4.1447000000000003","0","38.416699999999999","4.1447000000000003","3.6164000000000001","0","0","3.6164000000000001","0.52830000000000021","34.8003","4.1447000000000003"
"F5","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F6","Home care","0.108","0","0.108","284.41419999999999","284.5222","284.5222","0","0","0","0","284.5222","284.5222","284.5222"
"F7","Day care","356.55500000000001","20.475000000000001","336.07999999999998","0","356.55500000000001","336.07999999999998","0.2843","0","0","0.2843","335.79570000000001","356.27070000000003","336.07999999999998"
"F8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F10","Other services to adults with mental health needs","3200.0089999999996","8.5190000000000001","3191.4899999999998","8.5216999999999992","3208.5306999999993","3200.0116999999996","0","2372.3560000000002","0","2372.3560000000002","827.65569999999934","836.17469999999912","827.65569999999934"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","4980.1516999999994","63.265999999999998","4916.8856999999998","1122.7899","6102.9415999999992","6039.6755999999996","115.3712","2386.7440000000001","0","2502.1152000000002","3537.5603999999994","3600.826399999999","3652.9315999999994"
"F12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","4980.1516999999994","63.265999999999998","4916.8856999999998","1122.7899","6102.9415999999992","6039.6755999999996","115.3712","2386.7440000000001","0","2502.1152000000002","3537.5603999999994","3600.826399999999","3652.9315999999994"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G2","Unaccompanied children","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G3","Families","0","0","0","87.406000000000006","87.406000000000006","87.406000000000006","0","0","61.862000000000002","61.862000000000002","25.544000000000004","25.544000000000004","25.544000000000004"
"G4","Lone adults","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","0","0","0","87.406000000000006","87.406000000000006","87.406000000000006","0","0","61.862000000000002","61.862000000000002","25.544000000000004","25.544000000000004","25.544000000000004"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H2","HIV/AIDS","45.597999999999999","0","45.597999999999999","0","45.597999999999999","45.597999999999999","0","0","0.68300000000000005","0.68300000000000005","44.914999999999999","44.914999999999999","44.914999999999999"
"H3","Substance abuse (addictions)","139.3536","0","139.3536","0","139.3536","139.3536","0","0","0.2016","0.2016","139.15199999999999","139.15199999999999","139.15199999999999"
"H4","Other other adult services","0","0","0","389.54199999999997","389.54199999999997","389.54199999999997","0","0","0","0","389.54199999999997","389.54199999999997","389.54199999999997"
"H5","TOTAL OTHER ADULT SERVICES excluding Supporting People (LINES H1 to H4)","184.95159999999998","0","184.95159999999998","389.54199999999997","574.49360000000001","574.49360000000001","0","0","0.88460000000000005","0.88460000000000005","573.60900000000004","573.60900000000004","573.60900000000004"
"H6","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H7","TOTAL OTHER ADULT SERVICES including Supporting People (LINES H5+H6)","184.95159999999998","0","184.95159999999998","389.54199999999997","574.49360000000001","574.49360000000001","0","0","0.88460000000000005","0.88460000000000005","573.60900000000004","573.60900000000004","573.60900000000004"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS excluding Supporting People (LINES A3+B1+C11+D11+E11+F11+G5+H5)","34706.6253","885.17599999999993","33821.4493","43491.517500000009","78198.142800000016","77312.966800000009","8098.470299999999","5437.4557000000004","78.173000000000002","13614.098999999998","63698.867800000007","64584.043799999999","71797.338100000008"
"I2","TOTAL Supporting People (LINES C12+D12+E12+F12+H6)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"I3","TOTAL PSS including Supporting People (LINES A3+B1+C13+D13+E13+F13+G5+H7)","34706.6253","885.17599999999993","33821.4493","43491.517500000009","78198.142800000016","77312.966800000009","8098.470299999999","5437.4557000000004","78.173000000000002","13614.098999999998","63698.867800000007","64584.043799999999","71797.338100000008"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.9260000000000002",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2444.835",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8744.2289999999994",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I3+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58288.575799999999",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memorandum","ACTUAL TOTAL NET COST on a pre FRS17 basis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56711",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"© 2006, NHS Health and Social Care Information Centre, Social Care Statistics. All rights reserved.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
