"PSS EXPENDITURE IN 2004-05 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2004-05 Version 1"
"BB1","Children's homes","6822","160","6662","8930","15752","15592","727","0","496","1223","14369","14529","15096"
"BB2","Secure accommodation (welfare)","1978","187","1791","38","2016","1829","0","0","1897","1897","-68","119","-68"
"BB3","Fostering services","7415","3","7412","1745","9160","9157","2","0","166","168","8989","8992","8991"
"BB4","Other children looked after services","51","0","51","0","51","51","0","0","44","44","7","7","7"
"BB5","Total children looked after (lines BB1 to BB4)","16266","350","15916","10713","26979","26629","729","0","2603","3332","23297","23647","24026"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC2","Services for under 8s","269","1","268","213","482","481","0","0","160","160","321","322","321"
"BC3","Direct payments","0","0","0","445","445","445","1","0","4","5","440","440","441"
"BC4","Home care","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC5","Equipment and adaptations","183","0","183","8","191","191","0","0","3","3","188","188","188"
"BC6","Other family support services","2427","7","2420","2029","4456","4449","0","0","340","340","4109","4116","4109"
"BC7","Total family support services (lines BC1 to BC6)","2879","8","2871","2695","5574","5566","1","0","507","508","5058","5066","5059"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","540","51","489","8","548","497","0","0","518","518","-21","30","-21"
"BD2","Youth offender teams","3143","4","3139","452","3595","3591","2","0","825","827","2764","2768","2766"
"BD3","Other youth justice services","4","2","2","967","971","969","0","0","0","0","969","971","969"
"BD4","Total youth justice (lines BD1 to BD3)","3687","57","3630","1427","5114","5057","2","0","1343","1345","3712","3769","3714"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","668","0","668","150","818","818","133","0","1","134","684","684","817"
"BE2","Leaving care services","1952","1","1951","618","2570","2569","0","0","71","71","2498","2499","2498"
"BE3","Other other children's and families services","671","1","670","1197","1868","1867","0","0","34","34","1833","1834","1833"
"BE4","Total other children's and families services (lines BE1 to BE3)","3291","2","3289","1965","5256","5254","133","0","106","239","5015","5017","5148"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES excluding SP (LINES BA2+BB5+BC7+BD4+BE4)","39688","440","39248","17430","57118","56678","880","0","4761","5641","51037","51477","51917"
"B2","Supporting People","90","0","90","1825","1915","1915","0","0","1","1","1914","1914","1914"
"B3","TOTAL CHILDREN'S AND FAMILIES SERVICES including SP (LINES BA2+BB5+BC7+BD4+BE4+B2)","39778","440","39338","19255","59033","58593","880","0","4762","5642","52951","53391","53831"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","18230","21","18209","589","18819","18798","87","0","645","732","18066","18087","18153"
"C2","Nursing care placements","0","0","0","22063","22063","22063","8242","0","73","8315","13748","13748","21990"
"C3","Residential care placements","18213","583","17630","25623","43836","43253","14848","0","801","15649","27604","28187","42452"
"C4","Supported and other accommodation","29","0","29","215","244","244","1","0","266","267","-23","-23","-22"
"C5","Direct payments","0","0","0","461","461","461","-1","0","0","-1","462","462","461"
"C6","Home care","12984","8","12976","10365","23349","23341","3640","0","951","4591","18750","18758","22390"
"C7","Day care","5302","275","5027","1259","6561","6286","250","0","133","383","5903","6178","6153"
"C8","Equipment and adaptations","1480","3","1477","91","1571","1568","2","0","223","225","1343","1346","1345"
"C9","Meals","0","0","0","1843","1843","1843","919","0","0","919","924","924","1843"
"C10","Other services to older people","560","400","160","1779","2339","1939","-2","0","648","646","1293","1693","1291"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","56798","1290","55508","64288","121086","119796","27986","0","3740","31726","88070","89360","116056"
"C12","Supporting People","228","0","228","4618","4846","4846","0","0","4","4","4842","4842","4842"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","57026","1290","55736","68906","125932","124642","27986","0","3744","31730","92912","94202","120898"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","1264","2","1262","35","1299","1297","1","0","38","39","1258","1260","1259"
"D2","Nursing care placements","0","0","0","1662","1662","1662","295","0","327","622","1040","1040","1335"
"D3","Residential care placements","673","6","667","2368","3041","3035","350","0","151","501","2534","2540","2884"
"D4","Supported and other accommodation","3","0","3","221","224","224","-1","0","106","105","119","119","118"
"D5","Direct payments","0","0","0","835","835","835","-24","0","0","-24","859","859","835"
"D6","Home care","1390","2","1388","1155","2545","2543","268","0","52","320","2223","2225","2491"
"D7","Day care","701","37","664","128","829","792","41","0","58","99","693","730","734"
"D8","Equipment and adaptations","492","1","491","43","535","534","17","0","122","139","395","396","412"
"D9","Meals","0","0","0","5","5","5","4","0","0","4","1","1","5"
"D10","Other services to adults with a physical disability or sensory impairment","9","0","9","444","453","453","0","0","22","22","431","431","431"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","4532","48","4484","6896","11428","11380","951","0","876","1827","9553","9601","10504"
"D12","Supporting People (SP)","2","0","2","33","35","35","0","0","0","0","35","35","35"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","4534","48","4486","6929","11463","11415","951","0","876","1827","9588","9636","10539"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","1952","2","1950","58","2010","2008","1","0","290","291","1717","1719","1718"
"E2","Nursing care placements","0","0","0","1620","1620","1620","153","0","489","642","978","978","1131"
"E3","Residential care placements","7374","171","7203","11611","18985","18814","1646","0","2112","3758","15056","15227","16702"
"E4","Supported and other accommodation","58","0","58","1320","1378","1378","245","0","499","744","634","634","879"
"E5","Direct payments","0","0","0","421","421","421","-7","0","0","-7","428","428","421"
"E6","Home care","1168","14","1154","862","2030","2016","80","0","597","677","1339","1353","1419"
"E7","Day care","9258","520","8738","1602","10860","10340","289","0","793","1082","9258","9778","9547"
"E8","Equipment and adaptations","16","0","16","0","16","16","0","0","2","2","14","14","14"
"E9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E10","Other services to adults with learning disabilities","251","0","251","4769","5020","5020","296","0","3553","3849","1171","1171","1467"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","20077","707","19370","22263","42340","41633","2703","0","8335","11038","30595","31302","33298"
"E12","Supporting People (SP)","97","0","97","1963","2060","2060","0","0","2","2","2058","2058","2058"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","20174","707","19467","24226","44400","43693","2703","0","8337","11040","32653","33360","35356"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","3927","5","3922","73","4000","3995","2","0","152","154","3841","3846","3843"
"F2","Nursing care placements","0","0","0","1907","1907","1907","402","0","51","453","1454","1454","1856"
"F3","Residential care placements","11","0","11","1447","1458","1458","201","0","86","287","1171","1171","1372"
"F4","Supported and other accommodation","3","0","3","63","66","66","2","0","74","76","-10","-10","-8"
"F5","Direct payments","0","0","0","83","83","83","-2","0","0","-2","85","85","83"
"F6","Home care","224","1","223","59","283","282","51","0","10","61","221","222","272"
"F7","Day care","750","34","716","328","1078","1044","32","0","404","436","608","642","640"
"F8","Equipment and adaptations","20","0","20","0","20","20","0","0","2","2","18","18","18"
"F9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F10","Other services to adults with mental health needs","14","0","14","1015","1029","1029","1","0","300","301","728","728","729"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","4949","40","4909","4975","9924","9884","689","0","1079","1768","8116","8156","8805"
"F12","Supporting People (SP)","72","0","72","1466","1538","1538","0","0","1","1","1537","1537","1537"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","5021","40","4981","6441","11462","11422","689","0","1080","1769","9653","9693","10342"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G2","Unaccompanied children","0","0","0","477","477","477","0","0","0","0","477","477","477"
"G3","Families","0","0","0","17","17","17","0","0","0","0","17","17","17"
"G4","Lone adults","0","0","0","110","110","110","0","0","0","0","110","110","110"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","0","0","0","604","604","604","0","0","0","0","604","604","604"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","206","0","206","3","209","209","0","0","73","73","136","136","136"
"H2","HIV/AIDS","29","0","29","66","95","95","0","0","0","0","95","95","95"
"H3","Substance abuse (addictions)","14","0","14","5087","5101","5101","38","0","3470","3508","1593","1593","1631"
"H4","Other other adult services","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H5","TOTAL OTHER ADULT SERVICES excluding Supporting People (LINES H1 to H4)","249","0","249","5156","5405","5405","38","0","3543","3581","1824","1824","1862"
"H6","Supporting People","89","0","89","1813","1902","1902","0","0","1","1","1901","1901","1901"
"H7","TOTAL OTHER ADULT SERVICES including Supporting People (LINES H5+H6)","338","0","338","6969","7307","7307","38","0","3544","3582","3725","3725","3763"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS excluding Supporting People (LINES A3+B1+C11+D11+E11+F11+G5+H5)","127840","2527","125313","121754","249594","247067","33247","0","22389","55636","191431","193958","224678"
"I2","TOTAL Supporting People (LINES C12+D12+E12+F12+H6)","578","0","578","11718","12296","12296","0","0","9","9","12287","12287","12287"
"I3","TOTAL PSS including Supporting People (LINES A3+B1+C13+D13+E13+F13+G5+H7)","128418","2527","125891","133472","261890","259363","33247","0","22398","55645","203718","206245","236965"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"147",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45057",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I3+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"161335",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memorandum","ACTUAL TOTAL NET COST on a pre FRS17 basis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"161335",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"© 2006, NHS Health and Social Care Information Centre, Social Care Statistics. All rights reserved.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
