"PSS EXPENDITURE IN 2004-05 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2004-05 Version 1"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","3758.3515347456587","126","3632.3515347456587","6448.0619750285932","10206.413509774251","10080.413509774251","0","138","1","139","9941.413509774251","10067.413509774251","9941.413509774251"
"BB2","Secure accommodation (welfare)","0","0","0","70.180094055390356","70.180094055390356","70.180094055390356","0","0","0","0","70.180094055390356","70.180094055390356","70.180094055390356"
"BB3","Fostering services","5402.8039075066426","0","5402.8039075066426","1387.6518597315821","6790.4557672382252","6790.4557672382252","0","76","8","84","6706.4557672382252","6706.4557672382252","6706.4557672382252"
"BB4","Other children looked after services","170.13356134640088","0","170.13356134640088","0","170.13356134640088","170.13356134640088","0","0","0","0","170.13356134640088","170.13356134640088","170.13356134640088"
"BB5","Total children looked after (lines BB1 to BB4)","9331.289003598702","126","9205.289003598702","7905.8939288155652","17237.182932414267","17111.182932414267","0","214","9","223","16888.182932414267","17014.182932414267","16888.182932414267"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","2086.0758101252795","238","1848.0758101252795","0","2086.0758101252795","1848.0758101252795","0","0","0","0","1848.0758101252795","2086.0758101252795","1848.0758101252795"
"BC2","Services for under 8s","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC3","Direct payments","0","0","0","84.003445914785431","84.003445914785431","84.003445914785431","0","0","0","0","84.003445914785431","84.003445914785431","84.003445914785431"
"BC4","Home care","143.55019238602574","0","143.55019238602574","0","143.55019238602574","143.55019238602574","0","0","0","0","143.55019238602574","143.55019238602574","143.55019238602574"
"BC5","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC6","Other family support services","641.19085932424832","0","641.19085932424832","1640.7255322343535","2281.9163915586018","2281.9163915586018","0","90","0","90","2191.9163915586018","2191.9163915586018","2191.9163915586018"
"BC7","Total family support services (lines BC1 to BC6)","2870.8168618355535","238","2632.8168618355535","1724.728978149139","4595.5458399846921","4357.5458399846921","0","90","0","90","4267.5458399846921","4505.5458399846921","4267.5458399846921"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD2","Youth offender teams","0","0","0","2844.4204787601398","2844.4204787601398","2844.4204787601398","0","654","0","654","2190.4204787601398","2190.4204787601398","2190.4204787601398"
"BD3","Other youth justice services","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD4","Total youth justice (lines BD1 to BD3)","0","0","0","2844.4204787601398","2844.4204787601398","2844.4204787601398","0","654","0","654","2190.4204787601398","2190.4204787601398","2190.4204787601398"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","1774.7057117946442","0","1774.7057117946442","0","1774.7057117946442","1774.7057117946442","0","0","65","65","1709.7057117946442","1709.7057117946442","1709.7057117946442"
"BE2","Leaving care services","0","0","0","1188.8082599079762","1188.8082599079762","1188.8082599079762","0","0","0","0","1188.8082599079762","1188.8082599079762","1188.8082599079762"
"BE3","Other other children's and families services","36.153381786110188","0","36.153381786110188","0","36.153381786110188","36.153381786110188","0","0","0","0","36.153381786110188","36.153381786110188","36.153381786110188"
"BE4","Total other children's and families services (lines BE1 to BE3)","1810.8590935807545","0","1810.8590935807545","1188.8082599079762","2999.6673534887304","2999.6673534887304","0","0","65","65","2934.6673534887304","2934.6673534887304","2934.6673534887304"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES excluding SP (LINES BA2+BB5+BC7+BD4+BE4)","21508.411671082384","364","21144.411671082384","13663.851645632822","35172.263316715209","34808.263316715209","0","1170","74","1244","33564.263316715209","33928.263316715209","33564.263316715209"
"B2","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0"
"B3","TOTAL CHILDREN'S AND FAMILIES SERVICES including SP (LINES BA2+BB5+BC7+BD4+BE4+B2)","21508.411671082384","364","21144.411671082384","13663.851645632822","35172.263316715209","34808.263316715209","0","1170","74","1244","33564.263316715209","33928.263316715209","33564.263316715209"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","7197.9560474035979","0","7197.9560474035979","0","7197.9560474035979","7197.9560474035979","0.01023","366.19943999999998","8.1187100000000001","374.32837999999998","6823.627667403598","6823.627667403598","6823.6378974035979"
"C2","Nursing care placements","0","0","0","14462.066584234137","14462.066584234137","14462.066584234137","3902.7205800000002","3.9005999999999998","0","3906.6211800000001","10555.445404234137","10555.445404234137","14458.165984234136"
"C3","Residential care placements","3371.9076770700512","276","3095.9076770700512","22558.588384462586","25930.496061532638","25654.496061532638","6184.1749499999996","67.35181","-7.7654199999999998","6243.76134","19410.734721532637","19686.734721532637","25594.909671532638"
"C4","Supported and other accommodation","0","0","0","305.40437410306538","305.40437410306538","305.40437410306538","0","0","0","0","305.40437410306538","305.40437410306538","305.40437410306538"
"C5","Direct payments","0","0","0","95.06432850525141","95.06432850525141","95.06432850525141","0","0","0","0","95.06432850525141","95.06432850525141","95.06432850525141"
"C6","Home care","7810.1302556730525","0","7810.1302556730525","5002.643274244534","12812.773529917587","12812.773529917587","1997.62742","0","0","1997.62742","10815.146109917587","10815.146109917587","12812.773529917587"
"C7","Day care","710.98317645993984","0","710.98317645993984","699.92331467084193","1410.9064911307819","1410.9064911307819","199.91708","0","0","199.91708","1210.9894111307819","1210.9894111307819","1410.9064911307819"
"C8","Equipment and adaptations","1701.1523370850484","0","1701.1523370850484","5.3060404444908773","1706.4583775295393","1706.4583775295393","36.751719999999999","382.93490000000003","0.23971999999999999","419.92633999999998","1286.5320375295394","1286.5320375295394","1323.2837575295393"
"C9","Meals","29","29","0","936.73816275019692","965.73816275019692","936.73816275019692","100.422","0","0","100.422","836.3161627501969","865.3161627501969","936.73816275019692"
"C10","Other services to older people","621.38649401576322","0","621.38649401576322","3806.1633624216734","4427.5498564374366","4427.5498564374366","0.94274999999999998","86.975819999999999","406.07353000000001","493.99209999999999","3933.5577564374366","3933.5577564374366","3934.5005064374368"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","21442.515987707451","305","21137.515987707451","47871.897825836764","69314.413813544219","69009.413813544219","12422.56673","907.36257000000001","406.66654","13736.59584","55272.817973544217","55577.817973544217","67695.384703544216"
"C12","Supporting People","196.71693030677602","0","196.71693030677602","5498.5040357639937","5695.2209660707695","5695.2209660707695","0","0","0","0","5695.2209660707695","5695.2209660707695","5695.2209660707695"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","21639.232918014226","305","21334.232918014226","53370.40186160076","75009.634779614978","74704.634779614978","12422.56673","907.36257000000001","406.66654","13736.59584","60968.038939614984","61273.038939614977","73390.605669614975"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","969.76129967448503","0","969.76129967448503","0","969.76129967448503","969.76129967448503","0","0","2","2","967.76129967448503","967.76129967448503","967.76129967448503"
"D2","Nursing care placements","0","0","0","1341.928465119737","1341.928465119737","1341.928465119737","214","0","0","214","1127.928465119737","1127.928465119737","1341.928465119737"
"D3","Residential care placements","0","0","0","1484.4153227473478","1484.4153227473478","1484.4153227473478","141","0","195","336","1148.4153227473478","1148.4153227473478","1289.4153227473478"
"D4","Supported and other accommodation","426.86384778781701","43","383.86384778781701","0","426.86384778781701","383.86384778781701","4","0","0","4","379.86384778781701","422.86384778781701","383.86384778781701"
"D5","Direct payments","0","0","0","717.75096193012871","717.75096193012871","717.75096193012871","0","0","0","0","717.75096193012871","717.75096193012871","717.75096193012871"
"D6","Home care","1106.9314835100208","0","1106.9314835100208","1619.4588370660533","2726.3903205760744","2726.3903205760744","232","0","0","232","2494.3903205760744","2494.3903205760744","2726.3903205760744"
"D7","Day care","1572.8185976523325","132","1440.8185976523325","43.596725095015223","1616.4153227473478","1484.4153227473478","0","0","18","18","1466.4153227473478","1598.4153227473478","1466.4153227473478"
"D8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D10","Other services to adults with a physical disability or sensory impairment","1026.7246771853502","24","1002.7246771853502","0","1026.7246771853502","1002.7246771853502","0","0","0","0","1002.7246771853502","1026.7246771853502","1002.7246771853502"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","5103.099905810006","199","4904.099905810006","5207.1503119582821","10310.250217768287","10111.250217768287","591","0","215","806","9305.2502177682873","9504.2502177682873","9896.2502177682873"
"D12","Supporting People (SP)","168.00689182957086","0","168.00689182957086","1143.0848652961308","1311.0917571257016","1311.0917571257016","0","0","0","0","1311.0917571257016","1311.0917571257016","1311.0917571257016"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","5271.1067976395771","199","5072.1067976395771","6350.2351772544134","11621.34197489399","11422.34197489399","591","0","215","806","10616.341974893989","10815.34197489399","11207.34197489399"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","0","0","0","1721.5389738738938","1721.5389738738938","1721.5389738738938","0","0","156","156","1565.5389738738938","1565.5389738738938","1565.5389738738938"
"E2","Nursing care placements","0","0","0","2292.5497391427521","2292.5497391427521","2292.5497391427521","277","203","0","480","1812.5497391427521","1812.5497391427521","2089.5497391427521"
"E3","Residential care placements","2537.5798973268174","127","2410.5798973268174","13917.988652894008","16455.568550220825","16328.568550220825","1531","1380","127","3038","13290.568550220825","13417.568550220825","14821.568550220825"
"E4","Supported and other accommodation","0","0","0","980.39464725863513","980.39464725863513","980.39464725863513","241","0","0","241","739.39464725863513","739.39464725863513","980.39464725863513"
"E5","Direct payments","0","0","0","154.18353997017579","154.18353997017579","154.18353997017579","0","39","0","39","115.18353997017579","115.18353997017579","115.18353997017579"
"E6","Home care","93.573458740520479","0","93.573458740520479","1269.6217015475165","1363.195160288037","1363.195160288037","0","144","285","429","934.19516028803696","934.19516028803696","934.19516028803696"
"E7","Day care","6943.7517655415877","652","6291.7517655415877","215.85695595824612","7159.6087214998342","6507.6087214998342","120","0","361","481","6026.6087214998342","6678.6087214998342","6146.6087214998342"
"E8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E10","Other services to adults with learning disabilities","0","0","0","73.370098330635386","73.370098330635386","73.370098330635386","0","0","31","31","42.370098330635386","42.370098330635386","42.370098330635386"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","9574.9051216089247","779","8795.9051216089247","20625.504308975862","30200.409430584787","29421.409430584787","2169","1766","960","4895","24526.409430584787","25305.409430584787","26695.409430584787"
"E12","Supporting People (SP)","272.2136981542414","0","272.2136981542414","2793.3804103562193","3065.5941085104605","3065.5941085104605","0","0","0","0","3065.5941085104605","3065.5941085104605","3065.5941085104605"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","9847.1188197631654","779","9068.1188197631654","23418.88471933208","33266.003539095247","32487.003539095247","2169","1766","960","4895","27592.003539095247","28371.003539095247","29761.003539095247"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","2105.4028216617107","0","2105.4028216617107","26.583368960375136","2131.9861906220858","2131.9861906220858","0","341","101","442","1689.9861906220858","1689.9861906220858","1689.9861906220858"
"F2","Nursing care placements","0","0","0","814.51442494589423","814.51442494589423","814.51442494589423","192","0","0","192","622.51442494589423","622.51442494589423","814.51442494589423"
"F3","Residential care placements","0","0","0","1581.1787857631132","1581.1787857631132","1581.1787857631132","558","14","2","574","1007.1787857631132","1007.1787857631132","1565.1787857631132"
"F4","Supported and other accommodation","470.90391619173727","36","434.90391619173727","19.140025651470101","490.04394184320739","454.04394184320739","30","0","9","39","415.04394184320739","451.04394184320739","445.04394184320739"
"F5","Direct payments","0","0","0","2.1266695168300109","2.1266695168300109","2.1266695168300109","0","0","0","0","2.1266695168300109","2.1266695168300109","2.1266695168300109"
"F6","Home care","223.30029926715116","0","223.30029926715116","424.27056860758722","647.57086787473838","647.57086787473838","21","0","0","21","626.57086787473838","626.57086787473838","647.57086787473838"
"F7","Day care","1674.0719366859926","229","1445.0719366859926","224.36363402556617","1898.4355707115587","1669.4355707115587","0","78","0","78","1591.4355707115587","1820.4355707115587","1591.4355707115587"
"F8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F10","Other services to adults with mental health needs","266.89702436216641","0","266.89702436216641","494.45066266297755","761.34768702514395","761.34768702514395","0","0","30","30","731.34768702514395","731.34768702514395","731.34768702514395"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","4740.5759981687579","265","4475.5759981687579","3586.6281401338142","8327.2041383025717","8062.2041383025717","801","433","142","1376","6686.2041383025717","6951.2041383025717","7487.2041383025717"
"F12","Supporting People (SP)","653.95087642522844","0","653.95087642522844","934.67125264678987","1588.6221290720182","1588.6221290720182","0","0","0","0","1588.6221290720182","1588.6221290720182","1588.6221290720182"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","5394.5268745939866","265","5129.5268745939866","4521.2993927806037","9915.8262673745903","9650.8262673745903","801","433","142","1376","8274.8262673745903","8539.8262673745903","9075.8262673745903"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","0","0","0","28.710038477205149","28.710038477205149","28.710038477205149","0","0","0","0","28.710038477205149","28.710038477205149","28.710038477205149"
"G2","Unaccompanied children","0","0","0","244.56699443545128","244.56699443545128","244.56699443545128","0","0","0","0","244.56699443545128","244.56699443545128","244.56699443545128"
"G3","Families","0","0","0","149.93020093651577","149.93020093651577","149.93020093651577","0","0","0","0","149.93020093651577","149.93020093651577","149.93020093651577"
"G4","Lone adults","0","0","0","95.700128257350499","95.700128257350499","95.700128257350499","0","0","0","0","95.700128257350499","95.700128257350499","95.700128257350499"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","0","0","0","518.90736210652267","518.90736210652267","518.90736210652267","0","0","0","0","518.90736210652267","518.90736210652267","518.90736210652267"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H2","HIV/AIDS","28.710038477205149","0","28.710038477205149","0","28.710038477205149","28.710038477205149","0","0","0","0","28.710038477205149","28.710038477205149","28.710038477205149"
"H3","Substance abuse (addictions)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H4","Other other adult services","0","0","0","331.76044462548174","331.76044462548174","331.76044462548174","0","0","0","0","331.76044462548174","331.76044462548174","331.76044462548174"
"H5","TOTAL OTHER ADULT SERVICES excluding Supporting People (LINES H1 to H4)","28.710038477205149","0","28.710038477205149","331.76044462548174","360.4704831026869","360.4704831026869","0","0","0","0","360.4704831026869","360.4704831026869","360.4704831026869"
"H6","Supporting People","0","0","0","4991.2933560000356","4991.2933560000356","4991.2933560000356","0","0","0","0","4991.2933560000356","4991.2933560000356","4991.2933560000356"
"H7","TOTAL OTHER ADULT SERVICES including Supporting People (LINES H5+H6)","28.710038477205149","0","28.710038477205149","5323.0538006255174","5351.7638391027222","5351.7638391027222","0","0","0","0","5351.7638391027222","5351.7638391027222","5351.7638391027222"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS excluding Supporting People (LINES A3+B1+C11+D11+E11+F11+G5+H5)","62789.525913951453","1912","60877.525913951453","91805.700039269563","154595.225953221","152683.225953221","15983.56673","4276.3625700000002","1797.6665399999999","22057.595840000002","130625.63011322101","132537.63011322101","146609.196843221"
"I2","TOTAL Supporting People (LINES C12+D12+E12+F12+H6)","1290.8883967158167","0","1290.8883967158167","15360.933920063169","16651.822316778987","16651.822316778987","0","0","0","0","16651.822316778987","16651.822316778987","16651.822316778987"
"I3","TOTAL PSS including Supporting People (LINES A3+B1+C13+D13+E13+F13+G5+H7)","64080.414310667271","1912","62168.414310667271","107166.63395933273","171247.04827","169335.04827","15983.56673","4276.3625700000002","1797.6665399999999","22057.595840000002","147277.45243","149189.45242999998","163261.01916"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1516",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37113",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I3+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113592.45242999998",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memorandum","ACTUAL TOTAL NET COST on a pre FRS17 basis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113592",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"© 2006, NHS Health and Social Care Information Centre, Social Care Statistics. All rights reserved.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
