"PSS EXPENDITURE IN 2000-2001 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","PSS EX1 Return for 2000-2001","...15","...16"
"BC2","Services for under 8s","20","0","20","74","94","94","0","0","0","0","94","94",NA,"94"
"BC3","Home care","372","0","372","0","372","372","0","0","0","0","372","372",NA,"372"
"BC4","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BC5","Other family support services","713","0","713","174","887","887","0","2","0","2","885","885",NA,"885"
"BC6","Total family support services (lines BC1 to BC5)","2249","69","2180","429","2678","2609","0","2","1","3","2606","2675",NA,"2606"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","26","26","26","0","0","0","0","26","26",NA,"26"
"BD2","Youth offender teams","698","9","689","335","1033","1024","1","335","27","363","661","670",NA,"662"
"BD3","Other youth justice services","240","0","240","108","348","348","0","85","0","85","263","263",NA,"263"
"BD4","Total youth justice (lines BD1 to BD3)","938","9","929","469","1407","1398","1","420","27","448","950","959",NA,"951"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","375","0","375","212","587","587","0","0","0","0","587","587",NA,"587"
"BE2","Leaving care services","182","0","182","0","182","182","0","1","0","1","181","181",NA,"181"
"BE3","Other other children's and families services","50","0","50","85","135","135","0","7","1","8","127","127",NA,"127"
"BE4","Total other children's and families services (lines BE1 to BE3)","607","0","607","297","904","904","0","8","1","9","895","895",NA,"895"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA3+BB5+BC6+BD4+BE4)","14617","336","14281","3487","18104","17768","27","744","68","839","16929","17265",NA,"16956"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","2538","0","2538","1","2539","2539","0","0","39","39","2500","2500",NA,"2500"
"C2","Nursing home placements","10","0","10","9167","9177","9177","3229","0","88","3317","5860","5860",NA,"9089"
"C3","Residential care home placements","4599","231","4368","6565","11164","10933","5566","0","124","5690","5243","5474",NA,"10809"
"C4","Supported and other accommodation","0","0","0","3","3","3","0","0","0","0","3","3",NA,"3"
"C5","Direct payments","0","0","0","15","15","15","0","0","0","0","15","15",NA,"15"
"C6","Home care","5324","0","5324","1038","6362","6362","718","0","0","718","5644","5644",NA,"6362"
"C7","Day care","824","56","768","143","967","911","23","1","4","28","883","939",NA,"906"
"C8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"C9","Meals","0","0","0","253","253","253","96","0","0","96","157","157",NA,"253"
"C10","Other services to older people","1","0","1","192","193","193","0","0","0","0","193","193",NA,"193"
"C11","TOTAL OLDER PEOPLE (LINES C1 to C10)","13296","287","13009","17377","30673","30386","9632","1","255","9888","20498","20785",NA,"30130"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","1260","82","1178","90","1350","1268","0","8","78","86","1182","1264",NA,"1182"
"D2","Nursing home placements","0","0","0","369","369","369","88","0","4","92","277","277",NA,"365"
"D3","Residential care home placements","63","0","63","368","431","431","91","0","2","93","338","338",NA,"429"
"D4","Supported and other accommodation","255","0","255","0","255","255","0","0","0","0","255","255",NA,"255"
"D5","Direct payments","0","0","0","131","131","131","0","0","0","0","131","131",NA,"131"
"D6","Home care","48","0","48","398","446","446","0","0","0","0","446","446",NA,"446"
"D7","Day care","0","4","-4","599","599","595","0","0","8","8","587","591",NA,"587"
"D8","Equipment and adaptations","30","0","30","917","947","947","0","262","0","262","685","685",NA,"685"
"D9","Meals","0","0","0","36","36","36","13","0","0","13","23","23",NA,"36"
"D10","Other services to adults with a physical disability or sensory impairment","21","0","21","142","163","163","0","0","0","0","163","163",NA,"163"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC (LINES D1 to D10)","1677","86","1591","3050","4727","4641","192","270","92","554","4087","4173",NA,"4279"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","389","0","389","4","393","393","0","0","0","0","393","393",NA,"393"
"E2","Nursing home placements","0","0","0","803","803","803","159","0","0","159","644","644",NA,"803"
"E3","Residential care home placements","1482","103","1379","1714","3196","3093","619","0","9","628","2465","2568",NA,"3084"
"E4","Supported and other accommodation","2","0","2","36","38","38","0","0","0","0","38","38",NA,"38"
"E5","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"E6","Home care","206","0","206","309","515","515","0","0","1","1","514","514",NA,"514"
"E7","Day care","2246","121","2125","0","2246","2125","74","0","1","75","2050","2171",NA,"2124"
"E8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"E9","Meals","0","0","0","1","1","1","0","0","0","0","1","1",NA,"1"
"E10","Other services to adults with learning disabilities","10","0","10","26","36","36","0","0","0","0","36","36",NA,"36"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES (LINES E1 to E10)","4335","224","4111","2893","7228","7004","852","0","11","863","6141","6365",NA,"6993"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","801","0","801","158","959","959","0","0","0","0","959","959",NA,"959"
"F2","Nursing home placements","0","0","0","483","483","483","142","0","0","142","341","341",NA,"483"
"F3","Residential care home placements","0","0","0","434","434","434","124","0","0","124","310","310",NA,"434"
"F4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"F5","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"F6","Home care","0","0","0","19","19","19","0","0","0","0","19","19",NA,"19"
"F7","Day care","80","10","70","135","215","205","0","0","4","4","201","211",NA,"201"
"F8","Equipment and adaptations","8","0","8","0","8","8","0","0","0","0","8","8",NA,"8"
"F9","Meals","0","0","0","4","4","4","2","0","0","2","2","2",NA,"4"
"F10","Other services to adults with mental health needs","873","24","849","62","935","911","0","1","0","1","910","934",NA,"910"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS (LINES F1 to F10)","1762","34","1728","1295","3057","3023","268","1","4","273","2750","2784",NA,"3018"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"G2","Unaccompanied children","20","0","20","0","20","20","0","0","0","0","20","20",NA,"20"
"G3","Families","332","0","332","50","382","382","0","0","0","0","382","382",NA,"382"
"G4","Lone adults","767","0","767","180","947","947","4","0","0","4","943","943",NA,"947"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","1119","0","1119","230","1349","1349","4","0","0","4","1345","1345",NA,"1349"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","30","0","30","0","30","30","0","0","0","0","30","30",NA,"30"
"H2","HIV/AIDS","3","0","3","15","18","18","8","0","0","8","10","10",NA,"18"
"H3","Substance abuse (addictions)","0","0","0","158","158","158","19","0","1","20","138","138",NA,"157"
"H4","Other other adult services","8","0","8","14","22","22","0","0","0","0","22","22",NA,"22"
"H5","TOTAL OTHER ADULT SERVICES (LINES H1 to H4)","41","0","41","187","228","228","27","0","1","28","200","200",NA,"227"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS (LINES A4+B1+C11+D11+E11+F11+G5+H5)","37887","967","36920","28519","66406","65439","11071","1049","438","12558","52881","53848",NA,"63952"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"294",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4781",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I1+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49361",NA,NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
