"PSS EXPENDITURE IN 2000-2001 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","PSS EX1 Return for 2000-2001","...15","...16","...17","...18","...19","...20","...21","...22"
"BD2","Youth offender teams","85212.417663997345","1070.2469715013167","84142.170692496045","2778.819326935949","87991.236990933292","86920.990019431978","1602.4793325061869","5128.2032489912208","8294.6753109427646","15025.357892440174","71895.632126991797","72965.879098493126","1.2312871393458051","73498.111459497988",NA,NA,NA,NA,NA,NA
"BD3","Other youth justice services","16876.393844058843","252.69216992429281","16623.701674134551","3468.3020021055631","20344.69584616441","20092.003676240114","134.36159702827456","641.52764658311503","1485.5310180504903","2261.42026166188","17830.583414578232","18083.275584502524","1.2576753120103947","17964.945011606509",NA,NA,NA,NA,NA,NA
"BD4","Total youth justice (lines BD1 to BD3)","126611.12200050431","4842.9183123878865","121768.20368811644","11926.853546906286","138537.97554741061","133695.05723502272","5764.3965126330786","7369.1743730739536","20571.006256325156","33704.577142032183","99990.480092990518","104833.39840537842",NA,"105754.87660562361",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","68880.023395077282","184.91319787147984","68695.11019720581","15149.854662526965","84029.878057604248","83844.964859732761","633.47239192796292","541.54424069273364","1470.9673513687367","2645.9839839894335","81198.980875743335","81383.894073614822","0.22054180376940669","81832.453267671299",NA,NA,NA,NA,NA,NA
"BE2","Leaving care services","48927.009808320465","400.4307914396266","48526.579016880845","16237.701636548725","65164.711444869194","64764.280653429567","209.38304831131654","250.2355087730237","1033.8820519141018","1493.500608998442","63270.780044431129","63671.210835870748","0.61828956857011264","63480.163092742441",NA,NA,NA,NA,NA,NA
"BE3","Other other children's and families services","68746.844245029963","1304.4110888966895","67442.43315613328","32237.862399589365","100984.70664461933","99680.295555722638","1675.7636204089831","2267.5879467897998","4905.0948521363644","8848.4464193351469","90831.849136387493","92136.26022528419","1.3085947243881375","92507.612756796472",NA,NA,NA,NA,NA,NA
"BE4","Total other children's and families services (lines BE1 to BE3)","186553.87744842772","1889.755078207796","184664.12237021991","63625.418698665053","250179.29614709274","248289.54106888498","2518.6190606482623","3059.3676962555573","7409.9442554192028","12987.931012323021","235301.61005656197","237191.36513476973","0.76110941688176303","237820.22911721023",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA3+BB5+BC6+BD4+BE4)","2324933.6593199233","51665.897613341076","2273267.7617065823","706201.88784800703","3031135.5471679298","2979469.6495545893","26288.719651853309","31133.807981147867","83751.431118279696","141173.95875128088","2838295.6908033085","2889961.588416649","1.7340635646704701","2864584.4104551617","788779.09653441422","779675.31018560263","1296130.0037351449","787042.3800493778","769607.79481670703","1281645.5159372233"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","508730.45342253463","3817.366149817417","504913.08727271715","13335.935784145773","522066.38920668041","518249.02305686299","3106.8533207698861","9156.7581839721879","11468.40465549357","23732.016160235642","494517.00689662731","498334.37304644473",NA,"497623.86021739722",NA,NA,NA,NA,NA,NA
"C2","Nursing home placements","14896.113223112205","406.17161528560609","14489.941607826599","1272216.8351896973","1287112.9484128098","1286706.7767975242","473685.20554739557","16721.820911855575","8670.7729494199375","499077.7994086711","787628.97738885263","788035.14900413819","0.03156675806872828","1261314.1829362486",NA,NA,NA,NA,NA,NA
"C3","Residential care home placements","872945.79593247676","67816.375529501747","805129.42040297505","1557855.0581782355","2430800.8541107122","2362984.4785812101","909021.94991033257","24181.83631826047","35350.017987438725","968553.80421603168","1394430.6743651787","1462247.0498946805","2.8699458732890299","2303452.6242755107",NA,NA,NA,NA,NA,NA
"C4","Supported and other accommodation","25382.427592374726","839.49242333823122","24542.935169036497","9938.0557722360845","35320.483364610809","34480.990941272583","5016.9622196496675","1202.5418202087517","6341.3367317781313","12560.840771636549","21920.150169636028","22759.642592974262",NA,"26937.112389285699",NA,NA,NA,NA,NA,NA
"C5","Direct payments","0","0","0","14043.632856703724","14043.632856703724","14043.632856703724","77.447999999999993","6.4000000000000004","4","87.847999999999999","13955.784856703724","13955.784856703724",NA,"14033.232856703724",NA,NA,NA,NA,NA,NA
"C6","Home care","772557.89118094218","1793.5645295985973","770764.32665134361","510043.69666195579","1282601.5878428982","1280808.0233132995","170309.62978261276","7974.5018442237051","12436.480070314747","190720.61169715121","1090087.4116161482","1091880.9761457467","0.14003382996921407","1260397.0413987609",NA,NA,NA,NA,NA,NA
"C7","Day care","200769.43538821588","17069.453572772527","183699.98181544335","76386.085319936727","277155.52070815256","260086.06713538012","16753.454425739259","2385.4458102555673","5765.6157450644332","24904.51598105926","235181.5511543208","252251.00472709336",NA,"251935.00558006013",NA,NA,NA,NA,NA,NA
"C8","Equipment and adaptations","61962.106303796128","1490.7692895948064","60471.33701420133","11402.995563748183","73365.101867544305","71874.332577949492","4370.1175984269912","2738.9053960781421","4084.557300389979","11193.580294895113","60680.752283054389","62171.521572649195",NA,"65050.869881481369",NA,NA,NA,NA,NA,NA
"C9","Meals","62670.445666827189","810.36735072325257","61860.078316103929","37067.279318575238","99737.724985402427","98927.357634679167","42461.992662681405","394.69733669835745","1000.1830328460724","43856.873032225842","55070.484602453325","55880.851953176585",NA,"97532.47726513473",NA,NA,NA,NA,NA,NA
"C10","Other services to older people","76337.737861681075","2208.6108208393284","74129.127040841733","62996.948050378596","139334.68591205968","137126.07509122032","7010.2783181311297","7477.4165498538441","8505.4579980810722","22993.152866066044","114132.92222515428","116341.53304599362",NA,"121143.20054328541",NA,NA,NA,NA,NA,NA
"C11","TOTAL OLDER PEOPLE (LINES C1 to C10)","2596252.4065719605","96252.171281471499","2500000.2352904896","3565286.5226956131","6161538.9292675741","6065286.7579861013","1631813.8917857392","72240.324171406595","93626.82647082668","1797681.0424279722","4267605.7155581294","4363857.8868396003",NA,"5899419.6073438684","497623.86021739722","3591703.9196010451","1810091.8275254262","494517.00689662731","2203979.8019236675","1569108.9067378349"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","156343.70372473364","1687.0738587367289","154656.62986599692","3439.510442863384","159783.21416759706","158096.14030886031","961.42469091389694","2396.4188619744068","2938.0131247989625","6295.8566776872649","151800.28363117308","153487.3574899098",NA,"152761.70832208695",NA,NA,NA,NA,NA,NA
"D2","Nursing home placements","1688.8970509648923","19.174970063062247","1669.7220809018299","77857.772111625396","79546.669162590289","79527.494192527229","21573.556078659927","2664.1619853137881","3500.2681151236261","27737.986179097341","51789.508013429877","51808.682983492938","0.024111120635389033","73363.064092089815",NA,NA,NA,NA,NA,NA
"D3","Residential care home placements","31466.356158534534","2375.7675432675769","29090.588615266959","156604.85649350408","188071.21265203858","185695.44510877097","46958.066999913324","2100.7866541424291","4917.2790919703502","53976.132746026102","131719.31236274491","134095.07990601248","1.2793892396638877","178677.37936265819",NA,NA,NA,NA,NA,NA
"D4","Supported and other accommodation","6205.7431007548521","284.22347956459566","5921.5196211902557","1297.9688520434518","7503.7119527983041","7219.4884732337077","981.08621812275317","260.44667710819812","1112.6653385130171","2354.1982337439681","4865.2902394897392","5149.5137190543355",NA,"5846.3764576124922",NA,NA,NA,NA,NA,NA
"D5","Direct payments","0","0","0","34560.485414483512","34560.485414483512","34560.485414483512","1083.5671807311517","218","545.20976228085078","1846.7769430120027","32713.708471471509","32713.708471471509",NA,"33797.275652202661",NA,NA,NA,NA,NA,NA
"D6","Home care","76247.332838131741","211.0236710547903","76036.30916707695","126153.6057005719","202400.93853870366","202189.91486764888","17507.884346986422","1804.5293624105389","1568.7786221926731","20881.192331589635","181308.72253605927","181519.74620711408","0.1043690389765107","198816.60688304566",NA,NA,NA,NA,NA,NA
"D7","Day care","87411.110793466403","9977.7189412865846","77433.391852179819","27487.732150264383","114898.84294373078","104921.12400244418","3898.1352503011231","439.56206747542717","3204.6058187275721","7542.3031365041224","97378.82086594007","107356.53980722667",NA,"101276.95611624117",NA,NA,NA,NA,NA,NA
"D8","Equipment and adaptations","42671.119561323903","2060.206567647595","40610.912993676306","11722.346704288904","54393.466265612813","52333.259697965208","2157.033490871735","1237.1583357826446","2891.1189414225896","6285.3107680769681","46047.948929888254","48108.155497535845",NA,"48204.982420759974",NA,NA,NA,NA,NA,NA
"D9","Meals","1803.0212052353952","8.0123600011808449","1795.0088452342145","1486.6199612912367","3289.6411665266323","3281.6288065254516","1212.7003055695072","19.124704404605293","71.416337077134656","1303.241347051247","1978.3874594742042","1986.3998194753849",NA,"3191.0877650437114",NA,NA,NA,NA,NA,NA
"D10","Other services to adults with a physical disability or sensory impairment","38720.752979316734","847.90111372628348","37872.851865590448","30576.473262207001","69297.226241523749","68449.325127797463","2907.2995709088627","1853.0134484418491","3838.8965407469041","8599.2095600976154","59850.115567699831","60698.01668142611",NA,"62757.415138608703",NA,NA,NA,NA,NA,NA
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC (LINES D1 to D10)","442558.03741246206","17471.102505348397","425086.93490711367","471187.37109314319","913745.4085056053","896274.30600025691","99240.75413297872","12993.202097053887","24588.251692853679","136822.20792288627","759452.09807737067","776923.20058271894",NA,"858692.8522103494","152761.70832208695","257886.81991236052","448044.32397590188","151800.28363117308","188374.11061566451","419277.70383053314"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","116069.33026004393","1245.9457465163914","114823.38451352756","3968.3448850010736","120037.67514504501","118791.72939852861","615.19536904013319","7693.7143801863194","6340.2589676389025","14649.168716865355","104142.56068166326","105388.50642817965",NA,"104757.75605070339",NA,NA,NA,NA,NA,NA
"E2","Nursing home placements","805.56437763906285","13.128299988286862","792.43607765077593","44060.319225726191","44865.883603365255","44852.755303376973","9767.0502878022671","4442.4664956344186","5342.1190964981897","19551.635879934875","25301.119423442087","25314.247723430377","0.02926977372847913","35068.169711244365",NA,NA,NA,NA,NA,NA
"E3","Residential care home placements","242270.05687755402","17336.4101022287","224933.64677532535","812661.85257062316","1054931.9094481773","1037595.4993459487","216320.62573186008","92373.454509831281","67711.040653775417","376405.12089546677","661190.3784504818","678526.78855271055","1.6708254915481762","877511.00418234197",NA,NA,NA,NA,NA,NA
"E4","Supported and other accommodation","110407.83726829536","3275.9260821018997","107131.91118619347","67444.608725520171","177852.44599381555","174576.51991171367","25428.517975408668","45758.328045984788","26062.639404261288","97249.485425654726","77327.034486058896","80602.960568160794",NA,"102755.5524614676",NA,NA,NA,NA,NA,NA
"E5","Direct payments","0","0","0","1585.1521594562987","1585.1521594562987","1585.1521594562987","48.438393554703644","5","1","54.438393554703644","1530.713765901595","1530.713765901595",NA,"1579.1521594562987",NA,NA,NA,NA,NA,NA
"E6","Home care","68669.057637696314","214.92579536141926","68454.1318423349","69874.091506828088","138543.14914452442","138328.22334916302","10194.988037996989","17433.56937367058","10031.281096019962","37659.838507687535","100668.38484147543","100883.31063683686","0.15537378429195281","110863.37287947247",NA,NA,NA,NA,NA,NA
"E7","Day care","454807.91612336045","43874.207123183463","410933.70900017698","90159.176541881636","544967.09266524215","501092.88554205862","21072.840073846146","21699.477859847706","28015.307094067954","70787.625027761824","430305.26051429677","474179.46763748024",NA,"451378.10058814293",NA,NA,NA,NA,NA,NA
"E8","Equipment and adaptations","674.83602636070327","33.145238414027659","641.69078794667564","263.30607426291158","938.14210062361474","904.99686220958711","16.231652015785926","78.157431502355806","139.40732433144137","233.79640784958309","671.20045436000407","704.3456927740317",NA,"687.43210637578989",NA,NA,NA,NA,NA,NA
"E9","Meals","513.59259549681758","0.017562784333180526","513.57503271248436","523.02937983824609","1036.6219753350638","1036.6044125507306","233.99351309764103","6.0481235965039817","40.999002222432694","281.04063891657768","755.56377363415277","755.58133641848599",NA,"989.55728673179397",NA,NA,NA,NA,NA,NA
"E10","Other services to adults with learning disabilities","46386.08539820509","869.8052590387133","45516.280139166374","38157.416115824431","84543.501514029515","83673.696254990806","2781.6719927498511","11369.663272201657","5985.8394246823846","20137.174689633892","63536.521565356918","64406.326824395626",NA,"66318.193558106766",NA,NA,NA,NA,NA,NA
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES (LINES E1 to E10)","1040604.2765646516","66863.511209617238","973740.7653550345","1128697.2971849623","2169301.5737496139","2102438.0625399966","286479.55302737228","200859.87949245563","149669.89206349797","637009.32458332588","1465428.7379566708","1532292.2491662882",NA,"1751908.2909840429","104757.75605070339","1015334.726355054","631815.80857828609","104142.56068166326","763818.53235998272","597467.64491502475"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","206091.7767892573","2536.2686072034794","203555.50818205383","5659.9275828110131","211751.70437206831","209215.43576486481","619.88524552651234","6707.0342620583697","10471.473167856082","17798.392675440962","191417.04308942388","193953.31169662735",NA,"192036.92833495035",NA,NA,NA,NA,NA,NA
"F2","Nursing home placements","481.65362096873002","13.165980007506903","468.48764096122318","40287.224759755889","40768.878380724622","40755.712400717115","10103.935317861829","606.64114535374824","872.60552186760242","11583.18198508318","29172.530415633926","29185.696395641433","0.032304624878242198","39276.465733495759",NA,NA,NA,NA,NA,NA
"F3","Residential care home placements","41793.647386455741","3464.3332359553169","38329.314150500424","176692.82725118037","218486.4746376361","215022.14140168074","52097.816313870397","6932.1926720609745","10332.264041627624","69362.273027558986","145659.86837412178","149124.20161007711","1.6111518624882588","197757.68468799215",NA,NA,NA,NA,NA,NA
"F4","Supported and other accommodation","20025.361653075259","2836.6328180030509","17188.728835072205","10659.315930475826","30684.677583551085","27848.044765548031","5542.8743710181243","1627.8751780410962","3653.8727373480797","10824.622286407299","17023.422479140732","19860.055297143783",NA,"22566.296850158855",NA,NA,NA,NA,NA,NA
"F5","Direct payments","0","0","0","345.25753218746001","345.25753218746001","345.25753218746001","7.8200000000000003","0","0","7.8200000000000003","337.43753218746002","337.43753218746002",NA,"345.25753218746001",NA,NA,NA,NA,NA,NA
"F6","Home care","17768.578577309901","100.132665615928","17668.445911693976","20098.204731362552","37866.783308672457","37766.650643056528","1951.7134138377019","471.82404388055932","1115.288389561581","3538.825847279842","34227.82479577668","34327.957461392609","0.26513514942670086","36179.538209614388",NA,NA,NA,NA,NA,NA
"F7","Day care","64401.872558834657","5279.0387301922592","59122.833828642411","31547.064302594237","95948.936861428912","90669.898131236638","2143.8292240777491","3802.3922109716782","4540.8077075647743","10487.029142614201","80182.868988622431","85461.907718814677",NA,"82326.698212700183",NA,NA,NA,NA,NA,NA
"F8","Equipment and adaptations","432.92906574615307","14.404999999999999","418.5240657461531","166.79697713310867","599.72604287926174","585.32104287926165","49.3648759338205","8.1269999999999989","-1.9546200000000007","55.537255933820504","529.78378694544119","544.18878694544128",NA,"579.14866287926168",NA,NA,NA,NA,NA,NA
"F9","Meals","185.19000503467458","0.0037948446830557044","185.18621018999153","157.06025867503067","342.25026370970522","342.24646886502217","146.86024593382049","0.011513979423534763","1.0000053966415539","147.8717653098856","194.37470355513659","194.37849839981965",NA,"341.23494948895711",NA,NA,NA,NA,NA,NA
"F10","Other services to adults with mental health needs","73434.55184457665","1055.5131485581796","72379.03869601847","45468.179436666251","118902.73128124292","117847.21813268471","3712.0910103869924","6194.281866446423","5894.6916648304505","15801.064541663865","102046.15359102085","103101.66673957903",NA,"105758.24460140783",NA,NA,NA,NA,NA,NA
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS (LINES F1 to F10)","424615.56150125916","15299.493980380403","409316.06752087869","331081.85876284167","755697.42026410077","740397.92628372042","76376.190018446941","26350.379892792273","36880.048616052838","139606.61852729204","600791.30775642837","616090.80173680873",NA,"677167.49777487526","192036.92833495035","259600.44727164679","225530.12216827809","191417.04308942388","191855.82126889646","217518.44339810801"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
