"PSS EXPENDITURE IN 2000-2001 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","PSS EX1 Return for 2000-2001","...15","...16"
"BC3","Home care","15","0","15","0","15","15","2","0","0","2","13","13",NA,"15"
"BC4","Equipment and adaptations","2","0","2","0","2","2","0","0","0","0","2","2",NA,"2"
"BC5","Other family support services","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BC6","Total family support services (lines BC1 to BC5)","752","19","733","0","752","733","2","0","0","2","731","750",NA,"733"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BD2","Youth offender teams","233","15","218","0","233","218","0","0","0","0","218","233",NA,"218"
"BD3","Other youth justice services","129","0","129","0","129","129","0","0","0","0","129","129",NA,"129"
"BD4","Total youth justice (lines BD1 to BD3)","362","15","347","0","362","347","0","0","0","0","347","362",NA,"347"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","424","0","424","0","424","424","0","0","0","0","424","424",NA,"424"
"BE2","Leaving care services","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BE3","Other other children's and families services","769","0","769","26","795","795","0","0","0","0","795","795",NA,"795"
"BE4","Total other children's and families services (lines BE1 to BE3)","1193","0","1193","26","1219","1219","0","0","0","0","1219","1219",NA,"1219"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA3+BB5+BC6+BD4+BE4)","7003","41","6962","727","7730","7689","59","91","17","167","7522","7563",NA,"7581"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","2234","0","2234","0","2234","2234","10","354","449","813","1421","1421",NA,"1431"
"C2","Nursing home placements","1045","89","956","3206","4251","4162","1445","0","0","1445","2717","2806",NA,"4162"
"C3","Residential care home placements","4376","374","4002","3052","7428","7054","2183","106","36","2325","4729","5103",NA,"6912"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"C5","Direct payments","0","0","0","212","212","212","0","0","0","0","212","212",NA,"212"
"C6","Home care","1689","0","1689","1434","3123","3123","742","98","0","840","2283","2283",NA,"3025"
"C7","Day care","604","26","578","0","604","578","89","0","0","89","489","515",NA,"578"
"C8","Equipment and adaptations","290","0","290","0","290","290","80","0","0","80","210","210",NA,"290"
"C9","Meals","356","0","356","0","356","356","148","0","0","148","208","208",NA,"356"
"C10","Other services to older people","161","0","161","26","187","187","11","0","0","11","176","176",NA,"187"
"C11","TOTAL OLDER PEOPLE (LINES C1 to C10)","10755","489","10266","7930","18685","18196","4708","558","485","5751","12445","12934",NA,"17153"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","240","0","240","0","240","240","1","7","0","8","232","232",NA,"233"
"D2","Nursing home placements","48","0","48","219","267","267","17","0","1","18","249","249",NA,"266"
"D3","Residential care home placements","23","0","23","126","149","149","7","0","1","8","141","141",NA,"148"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"D5","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"D6","Home care","218","0","218","686","904","904","87","0","4","91","813","813",NA,"900"
"D7","Day care","439","27","412","0","439","412","21","0","0","21","391","418",NA,"412"
"D8","Equipment and adaptations","40","0","40","0","40","40","9","0","0","9","31","31",NA,"40"
"D9","Meals","12","0","12","0","12","12","7","0","0","7","5","5",NA,"12"
"D10","Other services to adults with a physical disability or sensory impairment","618","0","618","0","618","618","39","0","60","99","519","519",NA,"558"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC (LINES D1 to D10)","1638","27","1611","1031","2669","2642","188","7","66","261","2381","2408",NA,"2569"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","385","0","385","0","385","385","1","142","0","143","242","242",NA,"243"
"E2","Nursing home placements","0","0","0","279","279","279","13","0","0","13","266","266",NA,"279"
"E3","Residential care home placements","692","27","665","2918","3610","3583","77","0","0","77","3506","3533",NA,"3583"
"E4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"E5","Direct payments","0","0","0","20","20","20","0","0","0","0","20","20",NA,"20"
"E6","Home care","148","0","148","175","323","323","26","0","0","26","297","297",NA,"323"
"E7","Day care","1006","20","986","210","1216","1196","92","0","0","92","1104","1124",NA,"1196"
"E8","Equipment and adaptations","0","0","0","0","0","0","4","73","0","77","-77","-77",NA,"-73"
"E9","Meals","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"E10","Other services to adults with learning disabilities","212","0","212","0","212","212","8","10","0","18","194","194",NA,"202"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES (LINES E1 to E10)","2443","47","2396","3602","6045","5998","221","225","0","446","5552","5599",NA,"5773"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","1057","0","1057","0","1057","1057","0","0","0","0","1057","1057",NA,"1057"
"F2","Nursing home placements","0","0","0","126","126","126","44","0","0","44","82","82",NA,"126"
"F3","Residential care home placements","159","0","159","985","1144","1144","345","0","0","345","799","799",NA,"1144"
"F4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"F5","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"F6","Home care","44","0","44","23","67","67","15","0","0","15","52","52",NA,"67"
"F7","Day care","0","0","0","0","0","0","23","0","0","23","-23","-23",NA,"0"
"F8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"F9","Meals","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"F10","Other services to adults with mental health needs","50","0","50","11","61","61","0","0","0","0","61","61",NA,"61"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS (LINES F1 to F10)","1310","0","1310","1145","2455","2455","427","0","0","427","2028","2028",NA,"2455"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"G2","Unaccompanied children","93","0","93","0","93","93","0","0","0","0","93","93",NA,"93"
"G3","Families","296","0","296","0","296","296","0","0","0","0","296","296",NA,"296"
"G4","Lone adults","619","0","619","0","619","619","0","0","0","0","619","619",NA,"619"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","1008","0","1008","0","1008","1008","0","0","0","0","1008","1008",NA,"1008"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"H2","HIV/AIDS","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"H3","Substance abuse (addictions)","0","0","0","137","137","137","16","7","0","23","114","114",NA,"130"
"H4","Other other adult services","366","8","358","0","366","358","6","39","73","118","240","248",NA,"246"
"H5","TOTAL OTHER ADULT SERVICES (LINES H1 to H4)","366","8","358","137","503","495","22","46","73","141","354","362",NA,"376"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS (LINES A4+B1+C11+D11+E11+F11+G5+H5)","24628","612","24016","14572","39200","38588","5685","927","666","7278","31310","31922",NA,"36995"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"291",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2798",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I1+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29415",NA,NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
