"PSS EXPENDITURE IN 2006-07 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","PSS EX1 Return for 2006-07 Version 1a"
NA,"Adults' services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,"Generic services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","550","0","550","0","0","0","550","0","550","0","0","4","0","4","546","546","546"
NA,"of which (where known): Children's and families services","47","0","47","0","0","0","47","0","47","0","0","0","0","0","47","47","47"
NA,"Adults' services","503","0","503","0","0","0","503","0","503","0","0","4","0","4","499","499","499"
NA,"Generic services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","5334","30","5304","0","0","0","5334","30","5304","18","0","46","0","64","5240","5270","5258"
"BA2","Total children's services - commissioning and social work (line BA1)","5334","30","5304","0","0","0","5334","30","5304","18","0","46","0","64","5240","5270","5258"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","1543","15","1528","670","0","670","2213","15","2198","0","0","0","0","0","2198","2213","2198"
"BB2","Secure accommodation (welfare)","0","0","0","5","0","5","5","0","5","0","0","0","0","0","5","5","5"
"BB3","Fostering services","2722","0","2722","571","0","571","3293","0","3293","0","0","0","28","28","3265","3265","3265"
"BB4","Other children looked after services","326","0","326","0","0","0","326","0","326","0","0","0","4","4","322","322","322"
"BB5","Total children looked after (lines BB1 to BB4)","4591","15","4576","1246","0","1246","5837","15","5822","0","0","0","32","32","5790","5805","5790"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC2","Services for under 8s","4545","46","4499","0","0","0","4545","46","4499","32","0","0","0","32","4467","4513","4499"
"BC3","Direct payments","0","0","0","124","0","124","124","0","124","0","0","0","0","0","124","124","124"
"BC4","Home care","0","0","0","55","0","55","55","0","55","0","0","0","0","0","55","55","55"
"BC5","Equipment and adaptations","101","0","101","0","0","0","101","0","101","0","0","0","0","0","101","101","101"
"BC6","Other family support services","760","0","760","0","0","0","760","0","760","3","0","0","0","3","757","757","760"
"BC7","Total family support services (lines BC1 to BC6)","5406","46","5360","179","0","179","5585","46","5539","35","0","0","0","35","5504","5550","5539"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD2","Youth offender teams","985","0","985","0","0","0","985","0","985","0","0","0","236","236","749","749","749"
"BD3","Other youth justice services","394","0","394","0","0","0","394","0","394","0","0","0","177","177","217","217","217"
"BD4","Total youth justice (lines BD1 to BD3)","1379","0","1379","0","0","0","1379","0","1379","0","0","0","413","413","966","966","966"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","997","0","997","0","0","0","997","0","997","0","0","0","35","35","962","962","962"
"BE2","Leaving care services","818","0","818","0","0","0","818","0","818","0","0","0","7","7","811","811","811"
"BE3","Other other children's and families services","379","0","379","31","0","31","410","0","410","0","0","0","0","0","410","410","410"
"BE4","Total other children's and families services (lines BE1 to BE3)","2194","0","2194","31","0","31","2225","0","2225","0","0","0","42","42","2183","2183","2183"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES excluding SP (LINES BA2+BB5+BC7+BD4+BE4)","18904","91","18813","1456","0","1456","20360","91","20269","53","0","46","487","586","19683","19774","19736"
"B2","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"B3","TOTAL CHILDREN'S AND FAMILIES SERVICES including SP (LINES BA2+BB5+BC7+BD4+BE4+B2)","18904","91","18813","1456","0","1456","20360","91","20269","53","0","46","487","586","19683","19774","19736"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","2891","-48","2939","0","0","0","2891","-48","2939","0","0","13","123","136","2803","2755","2803"
"C2","Nursing care placements","0","0","0","2253","0","2253","2253","0","2253","531","0","0","54","585","1668","1668","2199"
"C3","Residential care placements","4726","103","4623","10040","0","10040","14766","103","14663","3890","0","13","299","4202","10461","10564","14351"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5","Direct payments","0","0","0","330","0","330","330","0","330","0","0","0","0","0","330","330","330"
"C6","Home care","2274","0","2274","2862","0","2862","5136","0","5136","644","0","0","95","739","4397","4397","5041"
"C7","Day care","923","52","871","594","0","594","1517","52","1465","23","0","0","0","23","1442","1494","1465"
"C8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C9","Meals","230","0","230","17","0","17","247","0","247","107","0","0","0","107","140","140","247"
"C10","Other services to older people","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","11044","107","10937","16096","0","16096","27140","107","27033","5195","0","26","571","5792","21241","21348","26436"
"C12","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","11044","107","10937","16096","0","16096","27140","107","27033","5195","0","26","571","5792","21241","21348","26436"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","982","-6","988","0","0","0","982","-6","988","0","0","74","13","87","901","895","901"
"D2","Nursing care placements","0","0","0","458","0","458","458","0","458","78","0","0","26","104","354","354","432"
"D3","Residential care placements","28","0","28","685","0","685","713","0","713","128","0","0","42","170","543","543","671"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D5","Direct payments","0","0","0","364","0","364","364","0","364","0","0","0","0","0","364","364","364"
"D6","Home care","245","0","245","666","0","666","911","0","911","24","0","0","7","31","880","880","904"
"D7","Day care","409","35","374","16","0","16","425","35","390","8","0","0","12","20","370","405","378"
"D8","Equipment and adaptations","0","0","0","530","159","371","530","159","371","0","0","0","0","0","371","530","371"
"D9","Meals","11","0","11","0","0","0","11","0","11","5","0","0","0","5","6","6","11"
"D10","Other services to adults with a physical disability or sensory impairment","190","0","190","0","0","0","190","0","190","0","0","0","0","0","190","190","190"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","1865","29","1836","2719","159","2560","4584","188","4396","243","0","74","100","417","3979","4167","4222"
"D12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","1865","29","1836","2719","159","2560","4584","188","4396","243","0","74","100","417","3979","4167","4222"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","1099","-35","1134","0","0","0","1099","-35","1134","0","0","9","194","203","931","896","931"
"E2","Nursing care placements","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E3","Residential care placements","94","0","94","2036","90","1946","2130","90","2040","302","0","35","99","436","1604","1694","1906"
"E4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E5","Direct payments","0","0","0","341","0","341","341","0","341","0","0","0","0","0","341","341","341"
"E6","Home care","4526","7","4519","1305","0","1305","5831","7","5824","40","0","2671","70","2781","3043","3050","3083"
"E7","Day care","2008","112","1896","36","0","36","2044","112","1932","40","0","0","3","43","1889","2001","1929"
"E8","Equipment and adaptations","0","0","0","16","0","16","16","0","16","0","0","0","0","0","16","16","16"
"E9","Meals","3","0","3","0","0","0","3","0","3","1","0","0","0","1","2","2","3"
"E10","Other services to adults with learning disabilities","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","7730","84","7646","3734","90","3644","11464","174","11290","383","0","2715","366","3464","7826","8000","8209"
"E12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","7730","84","7646","3734","90","3644","11464","174","11290","383","0","2715","366","3464","7826","8000","8209"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","839","-9","848","0","0","0","839","-9","848","0","0","347","19","366","482","473","482"
"F2","Nursing care placements","0","0","0","177","0","177","177","0","177","105","0","0","16","121","56","56","161"
"F3","Residential care placements","0","0","0","677","0","677","677","0","677","120","0","0","17","137","540","540","660"
"F4","Supported and other accommodation","598","14","584","0","0","0","598","14","584","0","0","303","118","421","163","177","163"
"F5","Direct payments","0","0","0","25","0","25","25","0","25","0","0","0","0","0","25","25","25"
"F6","Home care","300","0","300","219","0","219","519","0","519","8","0","0","1","9","510","510","518"
"F7","Day care","354","22","332","0","0","0","354","22","332","1","0","11","1","13","319","341","320"
"F8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F9","Meals","7","0","7","0","0","0","7","0","7","3","0","0","0","3","4","4","7"
"F10","Other services to adults with mental health needs","1086","0","1086","0","0","0","1086","0","1086","0","0","166","184","350","736","736","736"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","3184","27","3157","1098","0","1098","4282","27","4255","237","0","827","356","1420","2835","2862","3072"
"F12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","3184","27","3157","1098","0","1098","4282","27","4255","237","0","827","356","1420","2835","2862","3072"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G2","Unaccompanied children","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G3","Families","590","0","590","0","0","0","590","0","590","1","0","0","680","681","-91","-91","-90"
"G4","Lone adults","207","0","207","0","0","0","207","0","207","0","0","0","239","239","-32","-32","-32"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","797","0","797","0","0","0","797","0","797","1","0","0","919","920","-123","-123","-122"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H2","HIV/AIDS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H3","Substance abuse (addictions)","73","0","73","261","0","261","334","0","334","23","0","0","7","30","304","304","327"
"H4","Other other adult services","16","0","16","0","0","0","16","0","16","1","0","0","0","1","15","15","16"
"H5","TOTAL OTHER ADULT SERVICES excluding Supporting People (LINES H1 to H4)","89","0","89","261","0","261","350","0","350","24","0","0","7","31","319","319","343"
"H6","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H7","TOTAL OTHER ADULT SERVICES including Supporting People (LINES H5+H6)","89","0","89","261","0","261","350","0","350","24","0","0","7","31","319","319","343"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS excluding Supporting People (LINES A3+B1+C11+D11+E11+F11+G5+H5)","44163","338","43825","25364","249","25115","69527","587","68940","6136","0","3692","2806","12634","56306","56893","62442"
"I2","TOTAL Supporting People (LINES B2+C12+D12+E12+F12+H6)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"I3","TOTAL PSS including Supporting People (LINES A3+B1+C13+D13+E13+F13+G5+H7)","44163","338","43825","25364","249","25115","69527","587","68940","6136","0","3692","2806","12634","56306","56893","62442"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"258",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7522",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14182",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I3+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50491",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memorandum","ACTUAL TOTAL NET COST on a pre FRS17 basis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49549",NA
