"PSS EXPENDITURE IN 2006-07 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","PSS EX1 Return for 2006-07 Version 1a"
NA,"of which (where known): Children's and families services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,"Adults' services","70","0","70","0","0","0","70","0","70","0","0","0","0","0","70","70","70"
NA,"Generic services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","276.39999999999998","0","276.39999999999998","0","0","0","276.39999999999998","0","276.39999999999998","0","0","0","0","0","276.39999999999998","276.39999999999998","276.39999999999998"
NA,"of which (where known): Children's and families services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,"Adults' services","276.39999999999998","0","276.39999999999998","0","0","0","276.39999999999998","0","276.39999999999998","0","0","0","0","0","276.39999999999998","276.39999999999998","276.39999999999998"
NA,"Generic services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","11140","0","11140","0","0","0","11140","0","11140","15","0","135","239","389","10751","10751","10766"
"BA2","Total children's services - commissioning and social work (line BA1)","11140","0","11140","0","0","0","11140","0","11140","15","0","135","239","389","10751","10751","10766"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","5264","29","5235","4366","0","4366","9630","29","9601","1","0","17","0","18","9583","9612","9584"
"BB2","Secure accommodation (welfare)","253","0","253","0","0","0","253","0","253","0","0","0","0","0","253","253","253"
"BB3","Fostering services","6504","0","6504","5798","0","5798","12302","0","12302","0","0","5","0","5","12297","12297","12297"
"BB4","Other children looked after services","1354","0","1354","0","0","0","1354","0","1354","0","0","0","108","108","1246","1246","1246"
"BB5","Total children looked after (lines BB1 to BB4)","13375","29","13346","10164","0","10164","23539","29","23510","1","0","22","108","131","23379","23408","23380"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","494","14","480","0","0","0","494","14","480","0","0","0","5","5","475","489","475"
"BC2","Services for under 8s","3457","65","3392","0","0","0","3457","65","3392","154","0","0","285","439","2953","3018","3107"
"BC3","Direct payments","0","0","0","111","0","111","111","0","111","0","0","0","0","0","111","111","111"
"BC4","Home care","1202","0","1202","0","0","0","1202","0","1202","0","0","0","0","0","1202","1202","1202"
"BC5","Equipment and adaptations","115","0","115","0","0","0","115","0","115","0","0","0","0","0","115","115","115"
"BC6","Other family support services","2864","0","2864","0","0","0","2864","0","2864","0","0","26","699","725","2139","2139","2139"
"BC7","Total family support services (lines BC1 to BC6)","8132","79","8053","111","0","111","8243","79","8164","154","0","26","989","1169","6995","7074","7149"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","85","0","85","0","0","0","85","0","85","0","0","0","0","0","85","85","85"
"BD2","Youth offender teams","2915","0","2915","0","0","0","2915","0","2915","0","193","113","406","712","2203","2203","2203"
"BD3","Other youth justice services","874","0","874","0","0","0","874","0","874","0","0","0","713","713","161","161","161"
"BD4","Total youth justice (lines BD1 to BD3)","3874","0","3874","0","0","0","3874","0","3874","0","193","113","1119","1425","2449","2449","2449"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","1046","0","1046","281","0","281","1327","0","1327","8","0","0","64","72","1255","1255","1263"
"BE2","Leaving care services","1233","0","1233","90","0","90","1323","0","1323","0","0","0","5","5","1318","1318","1318"
"BE3","Other other children's and families services","133","0","133","74","0","74","207","0","207","0","0","0","0","0","207","207","207"
"BE4","Total other children's and families services (lines BE1 to BE3)","2412","0","2412","445","0","445","2857","0","2857","8","0","0","69","77","2780","2780","2788"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES excluding SP (LINES BA2+BB5+BC7+BD4+BE4)","38933","108","38825","10720","0","10720","49653","108","49545","178","193","296","2524","3191","46354","46462","46532"
"B2","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"B3","TOTAL CHILDREN'S AND FAMILIES SERVICES including SP (LINES BA2+BB5+BC7+BD4+BE4+B2)","38933","108","38825","10720","0","10720","49653","108","49545","178","193","296","2524","3191","46354","46462","46532"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","6352","0","6352","0","0","0","6352","0","6352","0","0","0","157","157","6195","6195","6195"
"C2","Nursing care placements","0","0","0","18228","0","18228","18228","0","18228","5148","0","0","593","5741","12487","12487","17635"
"C3","Residential care placements","15429","233","15196","14108","0","14108","29537","233","29304","7665","207","0","536","8408","20896","21129","28561"
"C4","Supported and other accommodation","981","0","981","0","0","0","981","0","981","0","0","0","0","0","981","981","981"
"C5","Direct payments","0","0","0","415","0","415","415","0","415","0","0","0","1","1","414","414","414"
"C6","Home care","10699","0","10699","4981","0","4981","15680","0","15680","2691","274","0","123","3088","12592","12592","15283"
"C7","Day care","1790","51","1739","399","0","399","2189","51","2138","42","0","0","61","103","2035","2086","2077"
"C8","Equipment and adaptations","804","0","804","0","0","0","804","0","804","0","0","0","0","0","804","804","804"
"C9","Meals","932","0","932","0","0","0","932","0","932","0","0","0","547","547","385","385","385"
"C10","Other services to older people","4701","0","4701","145","0","145","4846","0","4846","8","134","0","425","567","4279","4279","4287"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","41688","284","41404","38276","0","38276","79964","284","79680","15554","615","0","2443","18612","61068","61352","76622"
"C12","Supporting People","633","0","633","0","0","0","633","0","633","0","0","0","0","0","633","633","633"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","42321","284","42037","38276","0","38276","80597","284","80313","15554","615","0","2443","18612","61701","61985","77255"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","1922","0","1922","0","0","0","1922","0","1922","0","0","0","72","72","1850","1850","1850"
"D2","Nursing care placements","0","0","0","1781","0","1781","1781","0","1781","229","0","0","68","297","1484","1484","1713"
"D3","Residential care placements","0","19","-19","1656","0","1656","1656","19","1637","315","0","0","86","401","1236","1255","1551"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D5","Direct payments","0","0","0","3071","0","3071","3071","0","3071","0","0","0","292","292","2779","2779","2779"
"D6","Home care","206","0","206","1923","0","1923","2129","0","2129","42","0","0","84","126","2003","2003","2045"
"D7","Day care","410","0","410","116","0","116","526","0","526","0","0","0","4","4","522","522","522"
"D8","Equipment and adaptations","1402","0","1402","0","0","0","1402","0","1402","0","502","0","0","502","900","900","900"
"D9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D10","Other services to adults with a physical disability or sensory impairment","1775","0","1775","0","0","0","1775","0","1775","0","0","0","1","1","1774","1774","1774"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","5715","19","5696","8547","0","8547","14262","19","14243","586","502","0","607","1695","12548","12567","13134"
"D12","Supporting People (SP)","13","0","13","0","0","0","13","0","13","0","0","0","0","0","13","13","13"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","5728","19","5709","8547","0","8547","14275","19","14256","586","502","0","607","1695","12561","12580","13147"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","2484","3","2481","0","0","0","2484","3","2481","0","0","0","114","114","2367","2370","2367"
"E2","Nursing care placements","0","0","0","4583","0","4583","4583","0","4583","66","0","3555","107","3728","855","855","921"
"E3","Residential care placements","1453","13","1440","20277","0","20277","21730","13","21717","1216","19","7145","395","8775","12942","12955","14158"
"E4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E5","Direct payments","0","0","0","818","0","818","818","0","818","0","0","0","56","56","762","762","762"
"E6","Home care","0","0","0","784","0","784","784","0","784","-7","0","0","35","28","756","756","749"
"E7","Day care","5136","44","5092","2251","0","2251","7387","44","7343","0","49","2185","102","2336","5007","5051","5007"
"E8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E10","Other services to adults with learning disabilities","857","0","857","2021","0","2021","2878","0","2878","15","180","0","50","245","2633","2633","2648"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","9930","60","9870","30734","0","30734","40664","60","40604","1290","248","12885","859","15282","25322","25382","26612"
"E12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","9930","60","9870","30734","0","30734","40664","60","40604","1290","248","12885","859","15282","25322","25382","26612"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","2565","0","2565","0","0","0","2565","0","2565","0","0","0","77","77","2488","2488","2488"
"F2","Nursing care placements","0","0","0","967","0","967","967","0","967","157","0","0","26","183","784","784","941"
"F3","Residential care placements","0","0","0","1843","0","1843","1843","0","1843","266","0","0","52","318","1525","1525","1791"
"F4","Supported and other accommodation","0","0","0","408","0","408","408","0","408","0","0","0","0","0","408","408","408"
"F5","Direct payments","0","0","0","52","0","52","52","0","52","0","0","0","1","1","51","51","51"
"F6","Home care","0","0","0","70","0","70","70","0","70","54","0","0","2","56","14","14","68"
"F7","Day care","14","0","14","272","0","272","286","0","286","0","0","0","46","46","240","240","240"
"F8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F10","Other services to adults with mental health needs","1412","0","1412","64","0","64","1476","0","1476","0","0","0","273","273","1203","1203","1203"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","3991","0","3991","3676","0","3676","7667","0","7667","477","0","0","477","954","6713","6713","7190"
"F12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","3991","0","3991","3676","0","3676","7667","0","7667","477","0","0","477","954","6713","6713","7190"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G2","Unaccompanied children","119","0","119","0","0","0","119","0","119","0","0","0","0","0","119","119","119"
"G3","Families","961","0","961","0","0","0","961","0","961","0","0","0","0","0","961","961","961"
"G4","Lone adults","64","0","64","0","0","0","64","0","64","0","0","0","28","28","36","36","36"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","1144","0","1144","0","0","0","1144","0","1144","0","0","0","28","28","1116","1116","1116"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H2","HIV/AIDS","177","0","177","0","0","0","177","0","177","0","0","0","0","0","177","177","177"
"H3","Substance abuse (addictions)","1362","0","1362","0","0","0","1362","0","1362","0","0","0","237","237","1125","1125","1125"
"H4","Other other adult services","646","32","614","6","0","6","652","32","620","33","0","0","53","86","534","566","567"
"H5","TOTAL OTHER ADULT SERVICES excluding Supporting People (LINES H1 to H4)","2185","32","2153","6","0","6","2191","32","2159","33","0","0","290","323","1836","1868","1869"
"H6","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H7","TOTAL OTHER ADULT SERVICES including Supporting People (LINES H5+H6)","2185","32","2153","6","0","6","2191","32","2159","33","0","0","290","323","1836","1868","1869"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS excluding Supporting People (LINES A3+B1+C11+D11+E11+F11+G5+H5)","103862.39999999999","503","103359.39999999999","91959","0","91959","195821.39999999999","503","195318.39999999999","18118","1558","13181","7228","40085","155233.39999999999","155736.39999999999","173351.39999999999"
"I2","TOTAL Supporting People (LINES B2+C12+D12+E12+F12+H6)","646","0","646","0","0","0","646","0","646","0","0","0","0","0","646","646","646"
"I3","TOTAL PSS including Supporting People (LINES A3+B1+C13+D13+E13+F13+G5+H7)","104508.39999999999","503","104005.39999999999","91959","0","91959","196467.39999999999","503","195964.39999999999","18118","1558","13181","7228","40085","155879.39999999999","156382.39999999999","173997.39999999999"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"294.38200000000001",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14015",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I3+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"142661.78200000001",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memorandum","ACTUAL TOTAL NET COST on a pre FRS17 basis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"140151",NA
