"PSS EXPENDITURE IN 2006-07 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","PSS EX1 Return for 2006-07 Version 1a"
"A2","Complaints procedures","191.04399999999998","0","191.04399999999998","0","0","0","191.04399999999998","0","191.04399999999998","0","14","0","75.043999999999997","89.043999999999997","102","102","102"
NA,"of which (where known): Children's and families services","102","0","102","0","0","0","102","0","102","0","0","0","0","0","102","102","102"
NA,"Adults' services","89.043999999999997","0","89.043999999999997","0","0","0","89.043999999999997","0","89.043999999999997","0","14","0","75.043999999999997","89.043999999999997","0","0","0"
NA,"Generic services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1.4210854715202004e-14","0","0"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","581.55700000000002","0","581.55700000000002","0","0","0","581.55700000000002","0","581.55700000000002","0","14","0","75.043999999999997","89.043999999999997","492.51300000000003","492.51300000000003","492.51300000000003"
NA,"of which (where known): Children's and families services","272","0","272","0","0","0","272","0","272","0","0","0","0","0","272","272","272"
NA,"Adults' services","309.55700000000002","0","309.55700000000002","0","0","0","309.55700000000002","0","309.55700000000002","0","14","0","75.043999999999997","89.043999999999997","220.51300000000003","220.51300000000003","220.51300000000003"
NA,"Generic services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1.4210854715202004e-14","0","0"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","15459","0","15459","1204","0","1204","16663","0","16663","6","0","100","373","479","16184","16184","16190"
"BA2","Total children's services - commissioning and social work (line BA1)","15459","0","15459","1204","0","1204","16663","0","16663","6","0","100","373","479","16184","16184","16190"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","0","0","0","11060","0","11060","11060","0","11060","0","17","26","-5","38","11022","11022","11022"
"BB2","Secure accommodation (welfare)","0","0","0","284","0","284","284","0","284","0","0","0","0","0","284","284","284"
"BB3","Fostering services","4147","0","4147","7511","0","7511","11658","0","11658","-2","0","0","0","-2","11660","11660","11658"
"BB4","Other children looked after services","1296","0","1296","2308","0","2308","3604","0","3604","0","0","0","9","9","3595","3595","3595"
"BB5","Total children looked after (lines BB1 to BB4)","5443","0","5443","21163","0","21163","26606","0","26606","-2","17","26","4","45","26561","26561","26559"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","522","26","496","69","0","69","591","26","565","0","0","0","38","38","527","553","527"
"BC2","Services for under 8s","3456","100","3356","183","0","183","3639","100","3539","466","0","0","199","665","2874","2974","3340"
"BC3","Direct payments","0","0","0","176","0","176","176","0","176","0","0","0","0","0","176","176","176"
"BC4","Home care","121","0","121","868","0","868","989","0","989","0","0","46","-69","-23","1012","1012","1012"
"BC5","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC6","Other family support services","935","0","935","860","0","860","1795","0","1795","-1","0","10","69","78","1717","1717","1716"
"BC7","Total family support services (lines BC1 to BC6)","5034","126","4908","2156","0","2156","7190","126","7064","465","0","56","237","758","6306","6432","6771"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","11","0","11","252","0","252","263","0","263","0","0","0","0","0","263","263","263"
"BD2","Youth offender teams","1722","0","1722","49","0","49","1771","0","1771","-15","0","0","89","74","1697","1697","1682"
"BD3","Other youth justice services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD4","Total youth justice (lines BD1 to BD3)","1733","0","1733","301","0","301","2034","0","2034","-15","0","0","89","74","1960","1960","1945"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","2","0","2","1065","0","1065","1067","0","1067","31","0","0","0","31","1036","1036","1067"
"BE2","Leaving care services","95","0","95","1962","0","1962","2057","0","2057","0","0","0","0","0","2057","2057","2057"
"BE3","Other other children's and families services","1006","0","1006","835","0","835","1841","0","1841","0","0","34","4","38","1803","1803","1803"
"BE4","Total other children's and families services (lines BE1 to BE3)","1103","0","1103","3862","0","3862","4965","0","4965","31","0","34","4","69","4896","4896","4927"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES excluding SP (LINES BA2+BB5+BC7+BD4+BE4)","28772","126","28646","28686","0","28686","57458","126","57332","485","17","216","707","1425","55907","56033","56392"
"B2","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"B3","TOTAL CHILDREN'S AND FAMILIES SERVICES including SP (LINES BA2+BB5+BC7+BD4+BE4+B2)","28772","126","28646","28686","0","28686","57458","126","57332","485","17","216","707","1425","55907","56033","56392"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","8617.4079788321906","0","8617.4079788321906","30.226034927189041","0","30.226034927189041","8647.6340137593797","0","8647.6340137593797","0","0","88.260000000000005","14.119999999999999","102.38","8545.2540137593805","8545.2540137593805","8545.2540137593787"
"C2","Nursing care placements","0","0","0","11462.580985232205","0","11462.580985232205","11462.580985232205","0","11462.580985232205","2164.6759999999999","438.61099999999999","0","0","2603.2869999999998","8859.2939852322052","8859.2939852322052","11023.969985232205"
"C3","Residential care placements","0","0","0","10931.940160686265","0","10931.940160686265","10931.940160686265","0","10931.940160686265","2232.5450000000001","0","0","3.1629999999999998","2235.7080000000001","8696.2321606862643","8696.2321606862643","10928.777160686264"
"C4","Supported and other accommodation","989.5100715410166","0","989.5100715410166","331.71039279095544","0","331.71039279095544","1321.2204643319719","0","1321.2204643319719","0.35099999999999998","36.899999999999999","50","36.744999999999997","123.99600000000001","1197.2244643319718","1197.2244643319718","1197.5754643319719"
"C5","Direct payments","0","0","0","138.30445032683414","0","138.30445032683414","138.30445032683414","0","138.30445032683414","7.5999999999999996","0","0","0","7.5999999999999996","130.70445032683415","130.70445032683415","138.30445032683414"
"C6","Home care","4397.4680498594062","0","4397.4680498594062","8273.211548665693","0","8273.211548665693","12670.679598525099","0","12670.679598525099","1418.5409999999999","556.245","140.5","46.241999999999997","2161.5280000000002","10509.151598525099","10509.151598525099","11927.692598525098"
"C7","Day care","1620.7075915440691","61.451000000000001","1559.2565915440691","1873.6154910008129","0","1873.6154910008129","3494.3230825448818","61.451000000000001","3432.8720825448818","14.666","0","0","139.911","154.577","3278.2950825448816","3339.7460825448816","3292.9610825448817"
"C8","Equipment and adaptations","1145.1853387102594","0","1145.1853387102594","19.33978062501436","0","19.33978062501436","1164.5251193352738","0","1164.5251193352738","434.464","0","0","0.057000000000000002","434.52100000000002","730.0041193352738","730.0041193352738","1164.4681193352737"
"C9","Meals","0","0","0","777.09793322496705","0","777.09793322496705","777.09793322496705","0","777.09793322496705","409.065","0","0","0","409.065","368.03293322496705","368.03293322496705","777.09793322496705"
"C10","Other services to older people","760.05053088817226","0","760.05053088817226","965.1085487951201","0","965.1085487951201","1725.1590796832925","0","1725.1590796832925","0","0","22.414000000000001","0","22.414000000000001","1702.7450796832925","1702.7450796832925","1702.7450796832925"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","17530.329561375118","61.451000000000001","17468.878561375117","34803.135326275064","0","34803.135326275064","52333.464887650181","61.451000000000001","52272.013887650181","6681.9079999999994","1031.7559999999999","301.17399999999998","240.23799999999997","8255.0760000000009","44016.93788765018","44078.388887650181","50698.845887650183"
"C12","Supporting People","454.95369401830294","0","454.95369401830294","0","0","0","454.95369401830294","0","454.95369401830294","0","0","0","447.33699999999999","447.33699999999999","7.616694018302951","7.616694018302951","7.616694018302951"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","17985.28325539342","61.451000000000001","17923.832255393419","34803.135326275064","0","34803.135326275064","52788.418581668484","61.451000000000001","52726.967581668483","6681.9079999999994","1031.7559999999999","301.17399999999998","687.57500000000005","8702.4130000000005","44024.554581668483","44086.005581668484","50706.462581668486"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","1635.3983330277119","0","1635.3983330277119","73.758847814921197","0","73.758847814921197","1709.1571808426331","0","1709.1571808426331","2.109","0","64.531000000000006","20.571999999999999","87.212000000000003","1621.9451808426331","1621.9451808426331","1624.0541808426333"
"D2","Nursing care placements","0","0","0","1427.5455256194209","0","1427.5455256194209","1427.5455256194209","0","1427.5455256194209","156.12899999999999","0","0","0","156.12899999999999","1271.416525619421","1271.416525619421","1427.5455256194209"
"D3","Residential care placements","0","0","0","1589.0259814617593","0","1589.0259814617593","1589.0259814617593","0","1589.0259814617593","127.16","0","0","0","127.16","1461.8659814617592","1461.8659814617592","1589.0259814617593"
"D4","Supported and other accommodation","4.0620048283712329","0","4.0620048283712329","26.843403965956512","0","26.843403965956512","30.905408794327744","0","30.905408794327744","0","0","0","0","0","30.905408794327744","30.905408794327744","30.905408794327744"
"D5","Direct payments","0","0","0","865.78368260874265","0","865.78368260874265","865.78368260874265","0","865.78368260874265","9.5609999999999999","0","0","0","9.5609999999999999","856.22268260874262","856.22268260874262","865.78368260874265"
"D6","Home care","353.84801399755452","0","353.84801399755452","2253.8502639548251","0","2253.8502639548251","2607.6982779523796","0","2607.6982779523796","91.566999999999993","0","0","-15.407","76.159999999999997","2531.5382779523798","2531.5382779523798","2623.1052779523798"
"D7","Day care","1129.4809460098706","70.75","1058.7309460098706","0","0","0","1129.4809460098706","70.75","1058.7309460098706","21.550999999999998","0","0","27.858000000000001","49.408999999999999","1009.3219460098707","1080.0719460098705","1030.8729460098707"
"D8","Equipment and adaptations","132.16465985390545","0","132.16465985390545","0","0","0","132.16465985390545","0","132.16465985390545","0","0","0","0.16300000000000001","0.16300000000000001","132.00165985390544","132.00165985390544","132.00165985390544"
"D9","Meals","0","0","0","78.623286746843988","0","78.623286746843988","78.623286746843988","0","78.623286746843988","0","0","0","0","0","78.623286746843988","78.623286746843988","78.623286746843988"
"D10","Other services to adults with a physical disability or sensory impairment","548.19877430983729","0","548.19877430983729","423.70758126365865","0","423.70758126365865","971.90635557349594","0","971.90635557349594","0","0","114.22499999999999","30.545000000000002","144.77000000000001","827.13635557349596","827.13635557349596","827.13635557349596"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","3803.1527320272507","70.75","3732.4027320272507","6739.1385734361284","0","6739.1385734361284","10542.291305463379","70.75","10471.541305463379","408.077","0","178.756","63.730999999999995","650.56399999999996","9820.9773054633788","9891.7273054633788","10229.05430546338"
"D12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","3803.1527320272507","70.75","3732.4027320272507","6739.1385734361284","0","6739.1385734361284","10542.291305463379","70.75","10471.541305463379","408.077","0","178.756","63.730999999999995","650.56399999999996","9820.9773054633788","9891.7273054633788","10229.05430546338"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","1161.4598007191721","0","1161.4598007191721","3.5901044176641088","0","3.5901044176641088","1165.0499051368363","0","1165.0499051368363","0.75700000000000001","0","0","39.412999999999997","40.170000000000002","1124.8799051368362","1124.8799051368362","1125.6369051368363"
"E2","Nursing care placements","0","0","0","124.82172673902306","0","124.82172673902306","124.82172673902306","0","124.82172673902306","10.016","0","0","0","10.016","114.80572673902306","114.80572673902306","124.82172673902306"
"E3","Residential care placements","0","0","0","15928.758345106618","0","15928.758345106618","15928.758345106618","0","15928.758345106618","506.98500000000001","4674.5240000000003","0","0","5181.509","10747.249345106618","10747.249345106618","11254.234345106619"
"E4","Supported and other accommodation","15.75476134108632","0","15.75476134108632","221.33553099610199","0","221.33553099610199","237.09029233718832","0","237.09029233718832","1.0289999999999999","0","0","0","1.0289999999999999","236.06129233718832","236.06129233718832","237.09029233718832"
"E5","Direct payments","0","0","0","49.526151509062075","0","49.526151509062075","49.526151509062075","0","49.526151509062075","0","0","0","0","0","49.526151509062075","49.526151509062075","49.526151509062075"
"E6","Home care","111.87294219349914","0","111.87294219349914","55.164547795614432","0","55.164547795614432","167.03748998911357","0","167.03748998911357","43.732999999999997","0","0","0","43.732999999999997","123.30448998911356","123.30448998911356","167.03748998911357"
"E7","Day care","4611.4625488569072","110.152","4501.3105488569072","229.38631472704506","0","229.38631472704506","4840.8488635839522","110.152","4730.6968635839521","82.215999999999994","224.203","0","1.585","308.00399999999996","4422.6928635839522","4532.8448635839522","4504.9088635839516"
"E8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E10","Other services to adults with learning disabilities","1501.0826616034497","0","1501.0826616034497","1244.0138958439966","0","1244.0138958439966","2745.0965574474462","0","2745.0965574474462","76.477999999999994","42","0","0","118.47799999999999","2626.6185574474462","2626.6185574474462","2703.0965574474462"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","7401.6327147141146","110.152","7291.4807147141146","17856.596617135125","0","17856.596617135125","25258.229331849237","110.152","25148.077331849239","721.21399999999994","4940.7270000000008","0","40.997999999999998","5702.9390000000003","19445.138331849237","19555.290331849239","20166.352331849237"
"E12","Supporting People (SP)","751.99567905024026","0","751.99567905024026","97.88780739256454","0","97.88780739256454","849.88348644280484","0","849.88348644280484","0","0","0","835.65499999999997","835.65499999999997","14.228486442804865","14.228486442804865","14.228486442804865"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","8153.6283937643548","110.152","8043.4763937643547","17954.484424527691","0","17954.484424527691","26108.112818292044","110.152","25997.960818292046","721.21399999999994","4940.7270000000008","0","876.65300000000002","6538.5940000000001","19459.366818292041","19569.518818292043","20180.580818292045"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","1984.4345242554527","5.75","1978.6845242554527","433.57884287211414","0","433.57884287211414","2418.0133671275671","5.75","2412.2633671275671","0","1460.2460000000001","0","0","1460.2460000000001","952.01736712756701","957.76736712756701","952.01736712756701"
"F2","Nursing care placements","0","0","0","248.1941903632667","0","248.1941903632667","248.1941903632667","0","248.1941903632667","31.734000000000002","0","0","0","31.734000000000002","216.46019036326669","216.46019036326669","248.1941903632667"
"F3","Residential care placements","0","0","0","2654.5537172232584","0","2654.5537172232584","2654.5537172232584","0","2654.5537172232584","115.92700000000001","0","0","0","115.92700000000001","2538.6267172232583","2538.6267172232583","2654.5537172232584"
"F4","Supported and other accommodation","378.96493720540883","29.899999999999999","349.06493720540885","955.94615482947245","0","955.94615482947245","1334.9110920348812","29.899999999999999","1305.0110920348814","350.56200000000001","0","0","38.216999999999999","388.779","916.23209203488136","946.13209203488123","1266.7940920348813"
"F5","Direct payments","0","0","0","6.3075998862189246","0","6.3075998862189246","6.3075998862189246","0","6.3075998862189246","0","0","0","0","0","6.3075998862189246","6.3075998862189246","6.3075998862189246"
"F6","Home care","55.386259626507005","0","55.386259626507005","234.38703524309449","0","234.38703524309449","289.7732948696015","0","289.7732948696015","5.5289999999999999","0","0","0","5.5289999999999999","284.2442948696015","284.2442948696015","289.7732948696015"
"F7","Day care","31.385121159958636","12.025","19.360121159958634","441.3377399266069","0","441.3377399266069","472.72286108656556","12.025","460.69786108656552","0","0","0","2.387","2.387","458.31086108656552","470.33586108656556","458.31086108656552"
"F8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F9","Meals","0","0","0","30.933885543249726","0","30.933885543249726","30.933885543249726","0","30.933885543249726","0","0","0","0","0","30.933885543249726","30.933885543249726","30.933885543249726"
"F10","Other services to adults with mental health needs","45.383801567660967","0","45.383801567660967","918.69246507903733","0","918.69246507903733","964.07626664669829","0","964.07626664669829","0","65.653999999999996","0","0","65.653999999999996","898.42226664669829","898.42226664669829","898.42226664669829"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","2495.5546438149886","47.674999999999997","2447.8796438149884","5923.9316309663182","0","5923.9316309663182","8419.4862747813058","47.674999999999997","8371.8112747813066","503.75200000000001","1525.9000000000001","0","40.603999999999999","2070.2559999999999","6301.5552747813072","6349.2302747813064","6805.3072747813067"
"F12","Supporting People (SP)","600.95601979479704","0","600.95601979479704","0","0","0","600.95601979479704","0","600.95601979479704","0","0","0","590.89499999999998","590.89499999999998","10.061019794797062","10.061019794797062","10.061019794797062"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","3096.5106636097858","47.674999999999997","3048.8356636097856","5923.9316309663182","0","5923.9316309663182","9020.4422945761034","47.674999999999997","8972.7672945761042","503.75200000000001","1525.9000000000001","0","631.49900000000002","2661.1509999999998","6311.6162945761043","6359.2912945761036","6815.3682945761047"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G2","Unaccompanied children","135","0","135","1965","0","1965","2100","0","2100","0","0","0","0","0","2100","2100","2100"
"G3","Families","259","0","259","0","0","0","259","0","259","0","0","0","55","55","204","204","204"
"G4","Lone adults","0","0","0","32.732999999999997","0","32.732999999999997","32.732999999999997","0","32.732999999999997","0","0","0","0","0","32.732999999999997","32.732999999999997","32.732999999999997"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","394","0","394","1997.7329999999999","0","1997.7329999999999","2391.7330000000002","0","2391.7330000000002","0","0","0","55","55","2336.7330000000002","2336.7330000000002","2336.7330000000002"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","338.17490136335482","0","338.17490136335482","0","0","0","338.17490136335482","0","338.17490136335482","0","0","60.993000000000002","0","60.993000000000002","277.18190136335483","277.18190136335483","277.18190136335483"
"H2","HIV/AIDS","0.17567029576479076","0","0.17567029576479076","64.292134244535873","0","64.292134244535873","64.467804540300662","0","64.467804540300662","0","0","0","0","0","64.467804540300662","64.467804540300662","64.467804540300662"
"H3","Substance abuse (addictions)","1581.0103064049079","8.7750000000000004","1572.2353064049078","1728.4423980674189","0","1728.4423980674189","3309.4527044723268","8.7750000000000004","3300.6777044723267","21.555","0","361.79300000000001","101.71899999999999","485.06700000000001","2815.6107044723267","2824.3857044723268","2837.1657044723265"
"H4","Other other adult services","0.96458962401757831","0","0.96458962401757831","0","0","0","0.96458962401757831","0","0.96458962401757831","0","0","0","0","0","0.96458962401757831","0.96458962401757831","0.96458962401757831"
"H5","TOTAL OTHER ADULT SERVICES excluding Supporting People (LINES H1 to H4)","1920.3254676880451","8.7750000000000004","1911.550467688045","1792.7345323119548","0","1792.7345323119548","3713.0599999999999","8.7750000000000004","3704.2849999999999","21.555","0","422.786","101.71899999999999","546.05999999999995","3158.2249999999999","3167","3179.7800000000002"
"H6","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H7","TOTAL OTHER ADULT SERVICES including Supporting People (LINES H5+H6)","1920.3254676880451","8.7750000000000004","1911.550467688045","1792.7345323119548","0","1792.7345323119548","3713.0599999999999","8.7750000000000004","3704.2849999999999","21.555","0","422.786","101.71899999999999","546.05999999999995","3158.2249999999999","3167","3179.7800000000002"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS excluding Supporting People (LINES A3+B1+C11+D11+E11+F11+G5+H5)","62898.552119619519","424.803","62473.749119619519","97799.269680124562","0","97799.269680124562","160697.82179974412","424.803","160273.01879974411","8821.5060000000012","7529.3829999999998","1118.7159999999999","1324.3340000000001","18793.939000000002","141479.07979974413","141903.88279974411","150300.58579974412"
"I2","TOTAL Supporting People (LINES B2+C12+D12+E12+F12+H6)","1807.9053928633402","0","1807.9053928633402","97.88780739256454","0","97.88780739256454","1905.793200255905","0","1905.793200255905","0","0","0","1873.8869999999999","1873.8869999999999","31.906200255904878","31.906200255904878","31.906200255904878"
"I3","TOTAL PSS including Supporting People (LINES A3+B1+C13+D13+E13+F13+G5+H7)","64706.457512482855","424.803","64281.654512482855","97897.157487517135","0","97897.157487517135","162603.61500000005","424.803","162178.81200000003","8821.5060000000012","7529.3829999999998","1118.7159999999999","3198.2209999999995","20667.826000000005","141510.98600000003","141935.78900000002","150332.49200000006"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38.433",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
