"PSS EXPENDITURE IN 2006-07 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","PSS EX1 Return for 2006-07 Version 1a"
NA,"Generic services","686.17599423630952","0.67454265000000002","685.50145158630949","0","0","0","686.17599423630952","0.67454265000000002","685.50145158630949","2.5045998049999998","121.457397136","0","2.2152222719999997","126.177219213","559.32423237330954","559.99877502330946","561.82883217830943"
"A2","Complaints procedures","29.051296029999996","0","29.051296029999996","0","0","0","29.051296029999996","0","29.051296029999996","0","0","0","0","0","29.051296029999996","29.051296029999996","29.051296029999996"
NA,"of which (where known): Children's and families services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,"Adults' services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,"Generic services","29.051296029999996","0","29.051296029999996","0","0","0","29.051296029999996","0","29.051296029999996","0","0","0","0","0","29.051296029999996","29.051296029999996","29.051296029999996"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","715.22729026630952","0.67454265000000002","714.55274761630949","0","0","0","715.22729026630952","0.67454265000000002","714.55274761630949","2.5045998049999998","121.457397136","0","2.2152222719999997","126.177219213","588.37552840330954","589.05007105330947","590.88012820830943"
NA,"of which (where known): Children's and families services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,"Adults' services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,"Generic services","715.22729026630952","0.67454265000000002","714.55274761630949","0","0","0","715.22729026630952","0.67454265000000002","714.55274761630949","2.5045998049999998","121.457397136","0","2.2152222719999997","126.177219213","588.37552840330954","589.05007105330947","590.88012820830943"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","8945.3146387591787","0","8945.3146387591787","0","0","0","8945.3146387591787","0","8945.3146387591787","0.75908233711524975","1026.9499985116177","0","75.001000000000005","1102.7100808487328","7842.6045579104457","7842.6045579104457","7843.3636402475604"
"BA2","Total children's services - commissioning and social work (line BA1)","8945.3146387591787","0","8945.3146387591787","0","0","0","8945.3146387591787","0","8945.3146387591787","0.75908233711524975","1026.9499985116177","0","75.001000000000005","1102.7100808487328","7842.6045579104457","7842.6045579104457","7843.3636402475604"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","2486.0305455055832","68.65852000000001","2417.3720255055832","8079.9157788078564","0","8079.9157788078564","10565.94632431344","68.65852000000001","10497.287804313441","0.58729492656491922","112.3976905355523","0","0","112.98498546211722","10384.302818851324","10452.961338851323","10384.890113777888"
"BB2","Secure accommodation (welfare)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BB3","Fostering services","9646.9388656412339","0","9646.9388656412339","4704.1954231886066","0","4704.1954231886066","14351.13428882984","0","14351.13428882984","-7.9623994895547945","18.412014710892784","0","0","10.449615221337989","14340.684673608503","14340.684673608503","14332.722274118947"
"BB4","Other children looked after services","2270.9433572701087","0","2270.9433572701087","0","0","0","2270.9433572701087","0","2270.9433572701087","0.23717320533691397","14.597905187993842","0","0","14.835078393330756","2256.1082788767781","2256.1082788767781","2256.3454520821147"
"BB5","Total children looked after (lines BB1 to BB4)","14403.912768416927","68.65852000000001","14335.254248416926","12784.111201996464","0","12784.111201996464","27188.023970413393","68.65852000000001","27119.365450413388","-7.1379313576529615","145.40761043443891","0","0","138.26967907678596","26981.095771336601","27049.754291336605","26973.95783997895"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","0","0","0","2320.5364668106063","0","2320.5364668106063","2320.5364668106063","0","2320.5364668106063","0.11699536741643624","3.2236790403272151","0","0","3.3406744077436512","2317.1957924028625","2317.1957924028625","2317.3127877702791"
"BC2","Services for under 8s","6245.2222191631372","154.71875","6090.5034691631372","86.291412551811362","0","86.291412551811362","6331.5136317149481","154.71875","6176.7948817149481","667.22396076130076","1255.2463770485633","0","101.22282999999999","2023.693167809864","4153.1017139050837","4307.8204639050837","4820.3256746663856"
"BC3","Direct payments","0","0","0","271.50776999999999","0","271.50776999999999","271.50776999999999","0","271.50776999999999","0","0","0","0","0","271.50776999999999","271.50776999999999","271.50776999999999"
"BC4","Home care","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC5","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC6","Other family support services","3188.967239430016","0","3188.967239430016","1391.7183966072118","0","1391.7183966072118","4580.6856360372276","0","4580.6856360372276","0.2303028569724716","4.497341406515921","0","0","4.7276442634883926","4575.9579917737392","4575.9579917737392","4576.1882946307114"
"BC7","Total family support services (lines BC1 to BC6)","9434.1894585931532","154.71875","9279.4707085931532","4070.0540459696294","0","4070.0540459696294","13504.243504562783","154.71875","13349.524754562783","667.57125898568961","1262.9673974954064","0","101.22282999999999","2031.761486481096","11317.763268081686","11472.482018081686","11985.334527067376"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","4413.9010923758824","432.44099","3981.4601023758823","0","0","0","4413.9010923758824","432.44099","3981.4601023758823","0.49993160676694359","3749.6699533184542","0","0","3750.1698849252211","231.2902174506612","663.73120745066126","231.79014905742815"
"BD2","Youth offender teams","4562.4539170635817","6.3774799999999994","4556.0764370635816","0","0","0","4562.4539170635817","6.3774799999999994","4556.0764370635816","302.9565863394817","238.18772693714081","0","681.00199999999995","1222.1463132766225","3333.930123786959","3340.3076037869591","3636.8867101264409"
"BD3","Other youth justice services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD4","Total youth justice (lines BD1 to BD3)","8976.355009439465","438.81846999999999","8537.5365394394648","0","0","0","8976.355009439465","438.81846999999999","8537.5365394394648","303.45651794624865","3987.8576802555949","0","681.00199999999995","4972.3161982018437","3565.2203412376211","4004.0388112376213","3868.6768591838704"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","1613.695355809615","0","1613.695355809615","490.84936063253372","0","490.84936063253372","2104.5447164421485","0","2104.5447164421485","0.1057800995379205","36.715667911771192","0","0","36.821448011309116","2067.7232684308392","2067.7232684308392","2067.8290485303773"
"BE2","Leaving care services","3019.92619273532","0","3019.92619273532","0","0","0","3019.92619273532","0","3019.92619273532","0.15164755655113923","24.250335066156886","0","0","24.401982622708026","2995.5242101126119","2995.5242101126119","2995.6758576691632"
"BE3","Other other children's and families services","0","0","0","204.86719085111014","0","204.86719085111014","204.86719085111014","0","204.86719085111014","0.0099202365449987916","0.19372182856415177","0","0","0.20364206510915056","204.66354878600097","204.66354878600097","204.67346902254599"
"BE4","Total other children's and families services (lines BE1 to BE3)","4633.6215485449347","0","4633.6215485449347","695.7165514836438","0","695.7165514836438","5329.338100028579","0","5329.338100028579","0.2673478926340585","61.159724806492228","0","0","61.427072699126292","5267.9110273294527","5267.9110273294527","5268.1783752220872"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES excluding SP (LINES BA2+BB5+BC7+BD4+BE4)","46393.393423753667","662.19574","45731.197683753664","17549.881799449737","0","17549.881799449737","63943.275223203404","662.19574","63281.079483203401","964.91627580403451","6484.3424115035505","0","857.22582999999997","8306.4845173075846","54974.594965895812","55636.790705895823","55939.511241699845"
"B2","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"B3","TOTAL CHILDREN'S AND FAMILIES SERVICES including SP (LINES BA2+BB5+BC7+BD4+BE4+B2)","46393.393423753667","662.19574","45731.197683753664","17549.881799449737","0","17549.881799449737","63943.275223203404","662.19574","63281.079483203401","964.91627580403451","6484.3424115035505","0","857.22582999999997","8306.4845173075846","54974.594965895812","55636.790705895823","55939.511241699845"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","6842.3107996785311","3.5916896858469678","6838.719109992684","0","0","0","6842.3107996785311","3.5916896858469678","6838.719109992684","12.450922905029733","460.45859274684335","0","281.6264391172075","754.5359547690806","6084.1831552236035","6087.7748449094506","6096.6340781286335"
"C2","Nursing care placements","0","0","0","13719.47207604906","0","13719.47207604906","13719.47207604906","0","13719.47207604906","5747.0337177795091","66.079551064223793","0","11.948040665660956","5825.0613095093941","7894.4107665396659","7894.4107665396659","13641.444484319176"
"C3","Residential care placements","6221.8504729158249","358.50363013489044","5863.3468427809348","26440.576141825728","0","26440.576141825728","32662.426614741555","358.50363013489044","32303.922984606663","4228.7342209488997","407.94506023246015","0","47.685085567593696","4684.3643667489541","27619.558617857707","27978.062247992602","31848.292838806607"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5","Direct payments","0","0","0","1481.589315313099","0","1481.589315313099","1481.589315313099","0","1481.589315313099","1.6022128969342291","7.1360440310495088","0","1.2905152583219743","10.028772186305712","1471.5605431267932","1471.5605431267932","1473.1627560237275"
"C6","Home care","14718.520506435199","8.5096170940443798","14710.010889341154","24265.333914538896","0","24265.333914538896","38983.854420974094","8.5096170940443798","38975.344803880049","1262.9428160013401","295.91200623142987","0","29.224898786126641","1588.0797210188966","37387.265082861151","37395.774699955196","38650.207898862493"
"C7","Day care","3965.2930688218248","230.37306175166472","3734.92000707016","1222.4679365168224","0","1222.4679365168224","5187.761005338647","230.37306175166472","4957.3879435869821","124.85165651001549","18.054202108932774","0","922.11867969583659","1065.0245383147849","3892.3634052721973","4122.7364670238621","4017.2150617822126"
"C8","Equipment and adaptations","3199.3756012610015","7.5642684001639493","3191.8113328608374","0","0","0","3199.3756012610015","7.5642684001639493","3191.8113328608374","736.63479901768437","3.2406152502901691","0","-24.858821023038363","715.01659324493619","2476.7947396159011","2484.3590080160652","3213.4295386335853"
"C9","Meals","0","0","0","69.327673832647562","0","69.327673832647562","69.327673832647562","0","69.327673832647562","0","0","0","0","0","69.327673832647562","69.327673832647562","69.327673832647562"
"C10","Other services to older people","0","0","0","3611.8832759463567","0","3611.8832759463567","3611.8832759463567","0","3611.8832759463567","3.9059447224208421","17.396560454215816","0","3.1460745772870942","24.448579753923752","3587.434696192433","3587.434696192433","3591.3406409148538"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","34947.350449112375","608.54226706661052","34338.808182045766","70810.650334022619","0","70810.650334022619","105758.00078313499","608.54226706661052","105149.45851606838","12118.156290781833","1276.2226321194455","0","1272.1809126449959","14666.559835546277","90482.898680522107","91091.440947588722","102601.05497130394"
"C12","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","34947.350449112375","608.54226706661052","34338.808182045766","70810.650334022619","0","70810.650334022619","105758.00078313499","608.54226706661052","105149.45851606838","12118.156290781833","1276.2226321194455","0","1272.1809126449959","14666.559835546277","90482.898680522107","91091.440947588722","102601.05497130394"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","201.64541939639636","0.050458928638920056","201.59496046775743","0","0","0","201.64541939639636","0.050458928638920056","201.59496046775743","60.612179355495165","0.2117973567727168","0","0.3148467844765846","61.138823496744465","140.45613697101297","140.5065958996519","201.06831632650815"
"D2","Nursing care placements","0","0","0","948.31609327793751","0","948.31609327793751","948.31609327793751","0","948.31609327793751","109.43585874340785","0.98911071417644203","0","1.470359841100279","111.89532929868457","836.42076397925291","836.42076397925291","945.85662272266075"
"D3","Residential care placements","0","0","0","4220.0158970058837","0","4220.0158970058837","4220.0158970058837","0","4220.0158970058837","201.71683373999417","3.4124416451169823","0","5.0727558433697579","210.20203122848091","4009.813865777403","4009.813865777403","4211.5306995173969"
"D4","Supported and other accommodation","568.60288504125924","0.14138325696763945","568.46150178429161","0","0","0","568.60288504125924","0.14138325696763945","568.46150178429161","424.87548692209498","0.59344502401041699","0","0.88218408586569363","426.35111603197106","142.11038575232055","142.25176900928818","566.98587267441553"
"D5","Direct payments","0","0","0","1743.2617614601361","0","1743.2617614601361","1743.2617614601361","0","1743.2617614601361","1.8284006293325452","8.5382533209092735","0","2.7029195273030928","13.069573477544912","1730.1921879825911","1730.1921879825911","1732.0205886119238"
"D6","Home care","1698.2908276655999","0.98187889546665896","1697.3089487701332","8.8991856197398604","0","8.8991856197398604","1707.1900132853398","0.98187889546665896","1706.2081343898731","145.73350488852668","34.152975037107282","0","3.3859018534039289","183.27238177903791","1522.9357526108352","1523.9176315063019","1668.6692574993617"
"D7","Day care","1224.0113122316825","53.915325141641276","1170.0959870900413","1255.3996550982679","0","1255.3996550982679","2479.4109673299504","53.915325141641276","2425.4956421883089","19.966753524578955","2.6370820773015948","0","491.86102689006361","514.46486249194413","1911.0307796963648","1964.9461048380062","1930.9975332209435"
"D8","Equipment and adaptations","1338.7458189673694","3.1651903234728582","1335.5806286438965","0","0","0","1338.7458189673694","3.1651903234728582","1335.5806286438965","217.30726571021688","1.3557071260079432","0","-10.401918016732365","208.26105481949247","1127.319573824404","1130.4847641478768","1344.626839534621"
"D9","Meals","0","0","0","56.722642226711635","0","56.722642226711635","56.722642226711635","0","56.722642226711635","0","0","0","0","0","56.722642226711635","56.722642226711635","56.722642226711635"
"D10","Other services to adults with a physical disability or sensory impairment","0","0","0","940.980762850004","0","940.980762850004","940.980762850004","0","940.980762850004","0.98693716401127451","0.98145983281976856","0","1.4589864442351546","3.4273834410661976","937.55337940893776","937.55337940893776","938.54031657294911"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","5031.296263302308","58.25423654618735","4973.0420267561203","9173.5959975386813","0","9173.5959975386813","14204.892260840988","58.25423654618735","14146.638024294802","1182.4632206776587","52.872272134222413","0","496.7470632530858","1732.0825560649666","12414.555468229835","12472.809704776022","13597.018688907494"
"D12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","5031.296263302308","58.25423654618735","4973.0420267561203","9173.5959975386813","0","9173.5959975386813","14204.892260840988","58.25423654618735","14146.638024294802","1182.4632206776587","52.872272134222413","0","496.7470632530858","1732.0825560649666","12414.555468229835","12472.809704776022","13597.018688907494"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","1471.8075403699977","0.27823322504896675","1471.5293071449487","0","0","0","1471.8075403699977","0.27823322504896675","1471.5293071449487","1.3547449252011172","42.764664506139695","0","1.7308423056373607","45.850251736978173","1425.6790554079705","1425.9572886330195","1427.0338003331715"
"E2","Nursing care placements","0","0","0","737.77492745288419","0","737.77492745288419","737.77492745288419","0","737.77492745288419","54.066142069109489","0.76790206116409399","0","1.1415227198038433","55.975566850077428","681.7993606028067","681.7993606028067","735.86550267191626"
"E3","Residential care placements","892.51163262192199","36.935564929063929","855.57606769285803","6712.7474578672718","0","6712.7474578672718","7605.259090489194","36.935564929063929","7568.3235255601303","591.05665925683797","793.46395925258741","0","11.68866068429832","1396.2092791937237","6172.1142463664064","6209.0498112954701","6763.1709056232448"
"E4","Supported and other accommodation","4200.1458988281011","6.8850605521899197","4193.2608382759108","0","0","0","4200.1458988281011","6.8850605521899197","4193.2608382759108","3283.7288656561936","4.3709025226980938","0","28.170747685683558","3316.2705158645754","876.99032241133546","883.87538296352568","4160.7191880675291"
"E5","Direct payments","0","0","0","707.94747440793321","0","707.94747440793321","707.94747440793321","0","707.94747440793321","0.740968849683735","0.73685660025155064","0","1.0953721743492226","2.573197624284508","705.37427678364872","705.37427678364872","706.11524563333239"
"E6","Home care","1698.2908276655999","0.98187889546665896","1697.3089487701332","-26.465786033304532","0","-26.465786033304532","1671.8250416322953","0.98187889546665896","1670.8431627368286","145.72417107707773","34.143693026703446","0","3.3721037060915351","183.23996780987272","1487.6031949269559","1488.5850738224226","1633.3273660040336"
"E7","Day care","6314.1880686725235","289.78069364465659","6024.4073750278667","6050.2123080475794","0","6050.2123080475794","12364.400376720103","289.78069364465659","12074.619683075445","107.97346678395637","15.875063558480127","0","644.81705148320827","768.66558182564472","11305.954101249801","11595.734794894459","11413.927568033756"
"E8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E10","Other services to adults with learning disabilities","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","14576.943968158143","334.86143124642604","14242.082536911716","14182.216381742364","0","14182.216381742364","28759.160349900507","334.86143124642604","28424.29891865408","4184.64501861806","892.12304152802449","0","692.01630075907212","5768.7843609051561","22655.514557748924","22990.375988995351","26840.159576366983"
"E12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","14576.943968158143","334.86143124642604","14242.082536911716","14182.216381742364","0","14182.216381742364","28759.160349900507","334.86143124642604","28424.29891865408","4184.64501861806","892.12304152802449","0","692.01630075907212","5768.7843609051561","22655.514557748924","22990.375988995351","26840.159576366983"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","2328.7630963382603","0.53366874366573247","2328.2294275945947","0","0","0","2328.7630963382603","0.53366874366573247","2328.2294275945947","3.5741110824046887","349.8761348658403","0","3.3246742368124798","356.77492018505745","1971.4545074095372","1971.9881761532029","1975.0286184919419"
"F2","Nursing care placements","0","0","0","2176.8341520940257","0","2176.8341520940257","2176.8341520940257","0","2176.8341520940257","172.91808112785091","2.2154129044804227","0","3.293316025714653","178.42681005804599","1998.4073420359798","1998.4073420359798","2171.3254231638307"
"F3","Residential care placements","0","0","0","1984.3646637722206","0","1984.3646637722206","1984.3646637722206","0","1984.3646637722206","81.934802498203027","64.285585019559107","0","3.5709779572568321","149.79136547501898","1834.5732982972017","1834.5732982972017","1916.5081007954047"
"F4","Supported and other accommodation","2338.5940166407227","9.2186681717471721","2329.3753484689755","0","0","0","2338.5940166407227","9.2186681717471721","2329.3753484689755","2074.4724478771004","2.3827421933670538","0","3.5420589248587828","2080.3972489953262","248.97809947364931","258.19676764539645","2323.4505473507497"
"F5","Direct payments","0","0","0","290.92583582155265","0","290.92583582155265","290.92583582155265","0","290.92583582155265","0","0","0","0","0","290.92583582155265","290.92583582155265","290.92583582155265"
"F6","Home care","754.7959234069333","0.43639062020740405","754.35953278672594","0","0","0","754.7959234069333","0.43639062020740405","754.35953278672594","64.766298256478976","15.174974678534864","0","1.4987127582629045","81.439985693276753","672.91954709344918","673.35593771365654","737.68584534992817"
"F7","Day care","1394.5850643820479","91.534928558050154","1303.0501358239978","2578.0321476258914","0","2578.0321476258914","3972.6172120079391","91.534928558050154","3881.0822834498895","53.658697906604047","12.927920891019534","0","51.818692898968976","118.40531169659256","3762.676971753297","3854.2119003113467","3816.3356696599012"
"F8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F10","Other services to adults with mental health needs","794.58954508601767","0.19359408840767889","794.39595099760993","0","0","0","794.58954508601767","0.19359408840767889","794.39595099760993","132.57616616761723","0.81259585404561607","0","1.2079621560141367","134.59672417767698","659.79922681993298","659.99282090834072","792.37539298755019"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","7611.3276458539831","101.91725018207813","7509.4103956719046","7030.1567993136905","0","7030.1567993136905","14641.484445167673","101.91725018207813","14539.567194985595","2583.9006049162595","447.67536640684693","0","68.256394957888759","3099.8323662809948","11439.734828704601","11541.652078886678","14023.635433620859"
"F12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","7611.3276458539831","101.91725018207813","7509.4103956719046","7030.1567993136905","0","7030.1567993136905","14641.484445167673","101.91725018207813","14539.567194985595","2583.9006049162595","447.67536640684693","0","68.256394957888759","3099.8323662809948","11439.734828704601","11541.652078886678","14023.635433620859"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G2","Unaccompanied children","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G3","Families","4248.8222344317655","109.28658959339822","4139.5356448383673","0","0","0","4248.8222344317655","109.28658959339822","4139.5356448383673","1101.8250480249208","0.022545613114914074","0","1.8511799635646313","1103.6987736016004","3035.8368712367669","3145.1234608301652","4137.6619192616881"
"G4","Lone adults","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","4248.8222344317655","109.28658959339822","4139.5356448383673","0","0","0","4248.8222344317655","109.28658959339822","4139.5356448383673","1101.8250480249208","0.022545613114914074","0","1.8511799635646313","1103.6987736016004","3035.8368712367669","3145.1234608301652","4137.6619192616881"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H2","HIV/AIDS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
