"PSS EXPENDITURE IN 2006-07 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","PSS EX1 Return for 2006-07 Version 1a"
NA,"of which (where known): Children's and families services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,"Adults' services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,"Generic services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","191.69999999999999","1","190.69999999999999","0","0","0","191.69999999999999","1","190.69999999999999","0","0","0","0","0","190.69999999999999","191.69999999999999","190.69999999999999"
NA,"of which (where known): Children's and families services","191.69999999999999","1","190.69999999999999","0","0","0","191.69999999999999","1","190.69999999999999","0","0","0","0","0","190.69999999999999","191.69999999999999","190.69999999999999"
NA,"Adults' services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,"Generic services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","4587","55","4532","62","0","62","4649","55","4594","0","0","0","178","178","4416","4471","4416"
"BA2","Total children's services - commissioning and social work (line BA1)","4587","55","4532","62","0","62","4649","55","4594","0","0","0","178","178","4416","4471","4416"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","2712","44","2668","3603","0","3603","6315","44","6271","0","0","0","133","133","6138","6182","6138"
"BB2","Secure accommodation (welfare)","38.399999999999999","0.40000000000000002","38","176","0","176","214.40000000000001","0.40000000000000002","214","0","0","0","30","30","184","184.40000000000001","184"
"BB3","Fostering services","2300.5","0.5","2300","418","0","418","2718.5","0.5","2718","0","0","0","8","8","2710","2710.5","2710"
"BB4","Other children looked after services","97.400000000000006","0.40000000000000002","97","26","0","26","123.40000000000001","0.40000000000000002","123","0","0","0","6","6","117","117.40000000000001","117"
"BB5","Total children looked after (lines BB1 to BB4)","5148.3000000000002","45.299999999999997","5103","4223","0","4223","9371.2999999999993","45.299999999999997","9326","0","0","0","177","177","9149","9194.2999999999993","9149"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","1271.5999999999999","37.600000000000001","1234","0","0","0","1271.5999999999999","37.600000000000001","1234","0","0","0","40","40","1194","1231.5999999999999","1194"
"BC2","Services for under 8s","1601.4000000000001","0.40000000000000002","1601","0","0","0","1601.4000000000001","0.40000000000000002","1601","0","0","0","259","259","1342","1342.4000000000001","1342"
"BC3","Direct payments","0","0","0","181.40000000000001","0.40000000000000002","181","181.40000000000001","0.40000000000000002","181","0","0","0","3","3","178","178.40000000000001","178"
"BC4","Home care","98.400000000000006","0.40000000000000002","98","98","0","98","196.40000000000001","0.40000000000000002","196","0","0","0","6","6","190","190.40000000000001","190"
"BC5","Equipment and adaptations","41.399999999999999","0.40000000000000002","41","9","0","9","50.399999999999999","0.40000000000000002","50","0","0","0","1","1","49","49.399999999999999","49"
"BC6","Other family support services","661","6","655","176","0","176","837","6","831","0","0","0","58","58","773","779","773"
"BC7","Total family support services (lines BC1 to BC6)","3673.8000000000002","44.799999999999997","3629","464.39999999999998","0.40000000000000002","464","4138.1999999999998","45.200000000000003","4093","0","0","0","367","367","3726","3771.1999999999998","3726"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","44","0","44","0","0","0","44","0","44","0","0","0","7","7","37","37","37"
"BD2","Youth offender teams","1486","0","1486","20","0","20","1506","0","1506","0","0","0","265","265","1241","1241","1241"
"BD3","Other youth justice services","165","0","165","0","0","0","165","0","165","0","0","0","0","0","165","165","165"
"BD4","Total youth justice (lines BD1 to BD3)","1695","0","1695","20","0","20","1715","0","1715","0","0","0","272","272","1443","1443","1443"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","98.5","0.5","98","493.5","0.5","493","592","1","591","0","0","0","11","11","580","581","580"
"BE2","Leaving care services","98.5","0.5","98","559.5","0.5","559","658","1","657","0","0","0","7","7","650","651","650"
"BE3","Other other children's and families services","526.39999999999998","3.3999999999999999","523","45.399999999999999","0.40000000000000002","45","571.79999999999995","3.7999999999999998","568","0","0","0","28","28","540","543.79999999999995","540"
"BE4","Total other children's and families services (lines BE1 to BE3)","723.39999999999998","4.4000000000000004","719","1098.4000000000001","1.3999999999999999","1097","1821.8","5.7999999999999998","1816","0","0","0","46","46","1770","1775.8","1770"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES excluding SP (LINES BA2+BB5+BC7+BD4+BE4)","15827.5","149.5","15678","5867.8000000000002","1.8","5866","21695.299999999999","151.30000000000001","21544","0","0","0","1040","1040","20504","20655.299999999999","20504"
"B2","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"B3","TOTAL CHILDREN'S AND FAMILIES SERVICES including SP (LINES BA2+BB5+BC7+BD4+BE4+B2)","15827.5","149.5","15678","5867.8000000000002","1.8","5866","21695.299999999999","151.30000000000001","21544","0","0","0","1040","1040","20504","20655.299999999999","20504"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","2801.2418736420568","37","2764.2418736420568","0","0","0","2801.2418736420568","37","2764.2418736420568","60.399999999999999","0","35","3","98.400000000000006","2665.8418736420567","2702.8418736420567","2726.2418736420568"
"C2","Nursing care placements","0","0","0","3833.1963447365056","0.10000000000000001","3833.0963447365057","3833.1963447365056","0.10000000000000001","3833.0963447365057","1090.5999999999999","0","0","-23","1067.5999999999999","2765.4963447365058","2765.5963447365057","3856.0963447365057"
"C3","Residential care placements","2143.3071614195032","72","2071.3071614195032","12681.776230136753","0","12681.776230136753","14825.083391556256","72","14753.083391556256","4467.5","0","59","20.5","4547","10206.083391556256","10278.083391556256","14673.583391556256"
"C4","Supported and other accommodation","4.2839858560899753","0","4.2839858560899753","0","0","0","4.2839858560899753","0","4.2839858560899753","0","0","0","0.5","0.5","3.7839858560899753","3.7839858560899753","3.7839858560899753"
"C5","Direct payments","0","0","0","403.79467047245771","1.1000000000000001","402.69467047245769","403.79467047245771","1.1000000000000001","402.69467047245769","21.5","0","0","0","21.5","381.19467047245769","382.29467047245771","402.69467047245769"
"C6","Home care","1825.5761939249351","67","1758.5761939249351","2805.2610382141183","0","2805.2610382141183","4630.8372321390534","67","4563.8372321390534","506.30000000000001","0","0","-1.7","504.60000000000002","4059.2372321390535","4126.237232139053","4565.5372321390532"
"C7","Day care","605.19004814041659","14","591.19004814041659","380.31084437438761","0","380.31084437438761","985.50089251480426","14","971.50089251480426","137.09999999999999","0","64","0","201.09999999999999","770.40089251480424","784.40089251480424","907.50089251480426"
"C8","Equipment and adaptations","102.46067822604695","5","97.460678226046952","352.14363737059602","0","352.14363737059602","454.604315596643","5","449.604315596643","0.29999999999999999","0","0","-0.10000000000000001","0.20000000000000001","449.40431559664302","454.40431559664302","449.70431559664303"
"C9","Meals","0","0","0","392.19890512503724","0","392.19890512503724","392.19890512503724","0","392.19890512503724","283.30000000000001","0","0","0","283.30000000000001","108.89890512503723","108.89890512503723","392.19890512503724"
"C10","Other services to older people","935.63098027520982","21","914.63098027520982","217.5193818429685","0","217.5193818429685","1153.1503621181782","21","1132.1503621181782","6.4000000000000004","0","0","38","44.399999999999999","1087.7503621181781","1108.7503621181781","1094.1503621181782"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","8417.6909214842581","216","8201.6909214842581","21066.201052272823","1.2","21065.001052272823","29483.891973757083","217.19999999999999","29266.691973757079","6573.3999999999996","0","158","37.200000000000003","6768.6000000000004","22498.09197375708","22715.291973757085","29071.491973757078"
"C12","Supporting People","853.58418182592766","0","853.58418182592766","47.123844416989733","0","47.123844416989733","900.70802624291741","0","900.70802624291741","0","0","0","0","0","900.70802624291741","900.70802624291741","900.70802624291741"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","9271.2751033101849","216","9055.2751033101849","21113.324896689814","1.2","21112.124896689813","30384.599999999999","217.19999999999999","30167.400000000001","6573.3999999999996","0","158","37.200000000000003","6768.6000000000004","23398.799999999999","23616","29972.200000000001"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","586.9096969955981","9","577.9096969955981","0","0","0","586.9096969955981","9","577.9096969955981","56.899999999999999","0","0","29.5","86.400000000000006","491.50969699559812","500.50969699559812","548.4096969955981"
"D2","Nursing care placements","0","0","0","275.93015940852172","0.10000000000000001","275.83015940852169","275.93015940852172","0.10000000000000001","275.83015940852169","37.899999999999999","0","0","-2.1000000000000001","35.799999999999997","240.03015940852168","240.13015940852171","277.93015940852172"
"D3","Residential care placements","0","0","0","598.12595196375912","0","598.12595196375912","598.12595196375912","0","598.12595196375912","74.400000000000006","0","0","0","74.400000000000006","523.72595196375914","523.72595196375914","598.12595196375912"
"D4","Supported and other accommodation","737.67609726911405","1","736.67609726911405","87.533208684131807","0","87.533208684131807","825.2093059532458","1","824.2093059532458","0","0","0","518.89999999999998","518.89999999999998","305.30930595324583","306.30930595324583","305.30930595324583"
"D5","Direct payments","0","0","0","533.06744091627854","1.2","531.8674409162785","533.06744091627854","1.2","531.8674409162785","11.800000000000001","0","0","0","11.800000000000001","520.06744091627854","521.26744091627859","531.8674409162785"
"D6","Home care","504.41286593444164","0.69999999999999996","503.71286593444165","589.1291892815932","0","589.1291892815932","1093.5420552160349","0.69999999999999996","1092.8420552160349","31","0","0","35","66","1026.8420552160349","1027.5420552160349","1057.8420552160349"
"D7","Day care","441.6056412667208","15.9","425.70564126672082","0","0","0","441.6056412667208","15.9","425.70564126672082","34.799999999999997","0","0","-0.20000000000000001","34.600000000000001","391.1056412667208","407.00564126672077","425.90564126672081"
"D8","Equipment and adaptations","37.792894995512626","1.7","36.092894995512623","181.52291764605326","0","181.52291764605326","219.31581264156588","1.7","217.61581264156587","0","0","0","0","0","217.61581264156587","219.31581264156588","217.61581264156587"
"D9","Meals","0","0","0","58.108502500106837","0","58.108502500106837","58.108502500106837","0","58.108502500106837","43.799999999999997","0","0","0","43.799999999999997","14.30850250010684","14.30850250010684","58.108502500106837"
"D10","Other services to adults with a physical disability or sensory impairment","6.638967477242617","0.5","6.138967477242617","172.42031069703833","0","172.42031069703833","179.05927817428096","0.5","178.55927817428096","0","0","0","0","0","178.55927817428096","179.05927817428096","178.55927817428096"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","2315.0361639386301","28.800000000000001","2286.2361639386299","2495.8376810974828","1.3","2494.5376810974826","4810.8738450361125","30.100000000000001","4780.7738450361121","290.60000000000002","0","0","581.10000000000002","871.70000000000005","3909.0738450361123","3939.1738450361127","4199.6738450361117"
"D12","Supporting People (SP)","172.52615496388734","0","172.52615496388734","0","0","0","172.52615496388734","0","172.52615496388734","0","0","0","0","0","172.52615496388734","172.52615496388734","172.52615496388734"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","2487.5623189025173","28.800000000000001","2458.7623189025171","2495.8376810974828","1.3","2494.5376810974826","4983.3999999999996","30.100000000000001","4953.3000000000002","290.60000000000002","0","0","581.10000000000002","871.70000000000005","4081.5999999999999","4111.6999999999998","4372.1999999999998"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","333.75836431226764","9","324.75836431226764","91.078066914498137","0","91.078066914498137","424.8364312267658","9","415.8364312267658","57","0","0","37.5","94.5","321.3364312267658","330.3364312267658","378.3364312267658"
"E2","Nursing care placements","0","0","0","74.419702602230487","0.10000000000000001","74.319702602230493","74.419702602230487","0.10000000000000001","74.319702602230493","23.300000000000001","0","0","-1.3","22","52.319702602230493","52.419702602230487","75.61970260223049"
"E3","Residential care placements","298.83605947955391","0.10000000000000001","298.73605947955389","1873.3977695167287","0","1873.3977695167287","2172.2338289962827","0.10000000000000001","2172.1338289962823","283.39999999999998","0","0","17","300.39999999999998","1871.7338289962822","1871.8338289962826","2155.1338289962823"
"E4","Supported and other accommodation","2696.1799256505578","3.6000000000000001","2692.5799256505579","0","0","0","2696.1799256505578","3.6000000000000001","2692.5799256505579","129","0","0","873.89999999999998","1002.9","1689.6799256505578","1693.2799256505577","1818.6799256505578"
"E5","Direct payments","0","0","0","101.6910780669145","0.10000000000000001","101.59107806691451","101.6910780669145","0.10000000000000001","101.59107806691451","0.5","0","0","2.5","3","98.591078066914505","98.6910780669145","99.091078066914505"
"E6","Home care","27.575464684014872","0.20000000000000001","27.375464684014872","2062.4237918215613","0","2062.4237918215613","2089.9992565055763","0.20000000000000001","2089.7992565055761","16.199999999999999","0","0","12.5","28.699999999999999","2061.0992565055762","2061.2992565055765","2077.2992565055761"
"E7","Day care","509.07843866171004","20.899999999999999","488.17843866171006","166.75092936802972","0","166.75092936802972","675.82936802973973","20.899999999999999","654.92936802973975","49","0","0","3.2000000000000002","52.200000000000003","602.7293680297397","623.62936802973968","651.7293680297397"
"E8","Equipment and adaptations","1.8695167286245353","0.10000000000000001","1.7695167286245352","15.301115241635687","0","15.301115241635687","17.170631970260221","0.10000000000000001","17.070631970260223","0","0","0","0","0","17.070631970260223","17.170631970260221","17.070631970260223"
"E9","Meals","0","0","0","12.490706319702602","0","12.490706319702602","12.490706319702602","0","12.490706319702602","5.7999999999999998","0","0","0","5.7999999999999998","6.6907063197026018","6.6907063197026018","12.490706319702602"
"E10","Other services to adults with learning disabilities","162.6832713754647","0.20000000000000001","162.48327137546471","133.75464684014869","0","133.75464684014869","296.43791821561342","0.20000000000000001","296.23791821561338","18.800000000000001","0","0","0","18.800000000000001","277.43791821561337","277.63791821561341","296.23791821561338"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","4029.9810408921935","34.100000000000001","3995.8810408921936","4531.3078066914495","0.20000000000000001","4531.1078066914497","8561.2888475836426","34.299999999999997","8526.9888475836433","583","0","0","945.29999999999995","1528.3","6998.6888475836431","7032.9888475836424","7581.6888475836431"
"E12","Supporting People (SP)","1497.8438661710038","0","1497.8438661710038","55.167286245353161","0","55.167286245353161","1553.0111524163569","0","1553.0111524163569","0","0","0","0","0","1553.0111524163569","1553.0111524163569","1553.0111524163569"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","5527.8249070631973","34.100000000000001","5493.724907063197","4586.4750929368029","0.20000000000000001","4586.275092936803","10114.299999999999","34.299999999999997","10080","583","0","0","945.29999999999995","1528.3","8551.7000000000007","8586","9134.7000000000007"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","1027.3820665829146","13","1014.3820665829146","0","0","0","1027.3820665829146","13","1014.3820665829146","59.399999999999999","0","112","0","171.40000000000001","842.98206658291463","855.98206658291463","902.3820665829146"
"F2","Nursing care placements","0","0","0","271.71966080402012","0.10000000000000001","271.6196608040201","271.71966080402012","0.10000000000000001","271.6196608040201","15.699999999999999","0","0","0","15.699999999999999","255.91966080402011","256.01966080402013","271.6196608040201"
"F3","Residential care placements","508.0802685301507","55.799999999999997","452.28026853015069","1008.4089490420854","0","1008.4089490420854","1516.4892175722362","55.799999999999997","1460.689217572236","113.8","0","2","0","115.8","1344.889217572236","1400.6892175722362","1458.689217572236"
"F4","Supported and other accommodation","662.90167242462314","0.20000000000000001","662.7016724246231","0","0","0","662.90167242462314","0.20000000000000001","662.7016724246231","0","0","246","297","543","119.7016724246231","119.90167242462314","119.7016724246231"
"F5","Direct payments","0","0","0","12.674984296482412","0.10000000000000001","12.574984296482413","12.674984296482412","0.10000000000000001","12.574984296482413","0.20000000000000001","0","0","0","0.20000000000000001","12.374984296482413","12.474984296482413","12.574984296482413"
"F6","Home care","486.85668380967337","0.10000000000000001","486.75668380967335","53.96764093907035","0","53.96764093907035","540.82432474874372","0.10000000000000001","540.7243247487437","4.5","0","24","0","28.5","512.2243247487437","512.32432474874372","516.7243247487437"
"F7","Day care","0","0","0","298.3415024340452","0","298.3415024340452","298.3415024340452","0","298.3415024340452","3","0","0","0.90000000000000002","3.8999999999999999","294.44150243404522","294.44150243404522","297.44150243404522"
"F8","Equipment and adaptations","1.8814561086683417","0.10000000000000001","1.7814561086683416","0","0","0","1.8814561086683417","0.10000000000000001","1.7814561086683416","0","0","0","0","0","1.7814561086683416","1.8814561086683417","1.7814561086683416"
"F9","Meals","0","0","0","9.9551959013819094","0","9.9551959013819094","9.9551959013819094","0","9.9551959013819094","3.3999999999999999","0","0","0","3.3999999999999999","6.555195901381909","6.555195901381909","9.9551959013819094"
"F10","Other services to adults with mental health needs","71.637460741206041","40.200000000000003","31.437460741206031","56.587429334170857","0","56.587429334170857","128.22489007537689","40.200000000000003","88.024890075376888","0","0","0","0","0","88.024890075376888","128.22489007537689","88.024890075376888"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","2758.7396081972361","109.40000000000001","2649.339608197236","1711.6553627512562","0.20000000000000001","1711.4553627512562","4470.3949709484923","109.59999999999999","4360.7949709484919","200","0","384","297.89999999999998","881.89999999999998","3478.8949709484918","3588.4949709484922","3678.8949709484918"
"F12","Supporting People (SP)","425.4536353643216","0","425.4536353643216","552.2513936871859","0","552.2513936871859","977.70502905150749","0","977.70502905150749","0","0","0","0","0","977.70502905150749","977.70502905150749","977.70502905150749"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","3184.1932435615577","109.40000000000001","3074.7932435615576","2263.9067564384422","0.20000000000000001","2263.7067564384424","5448.1000000000004","109.59999999999999","5338.5","200","0","384","297.89999999999998","881.89999999999998","4456.6000000000004","4566.1999999999998","4656.6000000000004"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0"
"G2","Unaccompanied children","1","0","1","0","0","0","1","0","1","0","0","0","0","0","1","1","1"
"G3","Families","1","0","1","0","0","0","1","0","1","0","0","0","0","0","1","1","1"
"G4","Lone adults","2","1","1","0","0","0","2","1","1","0","0","0","0","0","1","2","1"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","5","2","3","0","0","0","5","2","3","0","0","0","0","0","3","5","3"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","6.1431382441977798","0.10000000000000001","6.0431382441977801","0","0","0","6.1431382441977798","0.10000000000000001","6.0431382441977801","0","0","0","0","0","6.0431382441977801","6.1431382441977798","6.0431382441977801"
"H2","HIV/AIDS","19.640199293642784","0","19.640199293642784","3.5251639757820383","0","3.5251639757820383","23.165363269424823","0","23.165363269424823","0","0","0","0","0","23.165363269424823","23.165363269424823","23.165363269424823"
"H3","Substance abuse (addictions)","16.315035317860747","0.20000000000000001","16.115035317860748","348.08476286579213","0","348.08476286579213","364.39979818365288","0.20000000000000001","364.19979818365289","27.300000000000001","0","0","116.90000000000001","144.19999999999999","219.99979818365287","220.19979818365286","247.29979818365288"
"H4","Other other adult services","8.6230070635721496","5.4000000000000004","3.2230070635721488","225.61049445005045","0","225.61049445005045","234.2335015136226","5.4000000000000004","228.83350151362259","40.100000000000001","0","0","0","40.100000000000001","188.7335015136226","194.1335015136226","228.83350151362259"
"H5","TOTAL OTHER ADULT SERVICES excluding Supporting People (LINES H1 to H4)","50.721379919273467","5.7000000000000002","45.021379919273464","577.22042129162469","0","577.22042129162469","627.94180121089812","5.7000000000000002","622.24180121089819","67.400000000000006","0","0","116.90000000000001","184.30000000000001","437.94180121089818","443.64180121089811","505.34180121089821"
"H6","Supporting People","0","0","0","176.25819878910193","0","176.25819878910193","176.25819878910193","0","176.25819878910193","0","0","0","0","0","176.25819878910193","176.25819878910193","176.25819878910193"
"H7","TOTAL OTHER ADULT SERVICES including Supporting People (LINES H5+H6)","50.721379919273467","5.7000000000000002","45.021379919273464","753.47862008072661","0","753.47862008072661","804.20000000000005","5.7000000000000002","798.5","67.400000000000006","0","0","116.90000000000001","184.30000000000001","614.20000000000005","619.89999999999998","681.60000000000002"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS excluding Supporting People (LINES A3+B1+C11+D11+E11+F11+G5+H5)","33596.369114431596","546.5","33049.869114431596","36250.022324104641","4.7000000000000002","36245.322324104643","69846.39143853623","551.20000000000005","69295.191438536232","7714.3999999999996","0","542","3018.4000000000001","11274.799999999999","58020.39143853623","58571.591438536234","65734.791438536238"
"I2","TOTAL Supporting People (LINES B2+C12+D12+E12+F12+H6)","2949.4078383251403","0","2949.4078383251403","830.8007231386307","0","830.8007231386307","3780.2085614637717","0","3780.2085614637717","0","0","0","0","0","3780.2085614637717","3780.2085614637717","3780.2085614637717"
