"PSS EXPENDITURE IN 2006-07 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","PSS EX1 Return for 2006-07 Version 1a"
NA,"of which (where known): Children's and families services","165.887","0","165.887","0","0","0","165.887","0","165.887","0","0","0","0","0","165.887","165.887","165.887"
NA,"Adults' services","64.516999999999996","0","64.516999999999996","0","0","0","64.516999999999996","0","64.516999999999996","0","0","0","0","0","64.516999999999996","64.516999999999996","64.516999999999996"
NA,"Generic services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","538.84899999999993","0","538.84899999999993","0","0","0","538.84899999999993","0","538.84899999999993","0","0","0","0","0","538.84899999999993","538.84899999999993","538.84899999999993"
NA,"of which (where known): Children's and families services","294.92200000000003","0","294.92200000000003","0","0","0","294.92200000000003","0","294.92200000000003","0","0","0","0","0","294.92200000000003","294.92200000000003","294.92200000000003"
NA,"Adults' services","243.92699999999999","0","243.92699999999999","0","0","0","243.92699999999999","0","243.92699999999999","0","0","0","0","0","243.92699999999999","243.92699999999999","243.92699999999999"
NA,"Generic services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","18959.487000000001","0","18959.487000000001","0","0","0","18959.487000000001","0","18959.487000000001","0","0","215.00800000000001","0","215.00800000000001","18744.478999999999","18744.478999999999","18744.478999999999"
"BA2","Total children's services - commissioning and social work (line BA1)","18959.487000000001","0","18959.487000000001","0","0","0","18959.487000000001","0","18959.487000000001","0","0","215.00800000000001","0","215.00800000000001","18744.478999999999","18744.478999999999","18744.478999999999"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","0","0","0","7802.8100000000004","0","7802.8100000000004","7802.8100000000004","0","7802.8100000000004","0","0","0","0","0","7802.8100000000004","7802.8100000000004","7802.8100000000004"
"BB2","Secure accommodation (welfare)","0","0","0","95.241","0","95.241","95.241","0","95.241","0","0","0","0","0","95.241","95.241","95.241"
"BB3","Fostering services","3121.9349999999999","0","3121.9349999999999","11959.375","0","11959.375","15081.309999999999","0","15081.309999999999","0","0","5.6139999999999999","0","5.6139999999999999","15075.696","15075.696","15075.696"
"BB4","Other children looked after services","1403.2739999999999","0","1403.2739999999999","0","0","0","1403.2739999999999","0","1403.2739999999999","0","0","0","0","0","1403.2739999999999","1403.2739999999999","1403.2739999999999"
"BB5","Total children looked after (lines BB1 to BB4)","4525.2089999999998","0","4525.2089999999998","19857.425999999999","0","19857.425999999999","24382.634999999998","0","24382.634999999998","0","0","5.6139999999999999","0","5.6139999999999999","24377.020999999997","24377.020999999997","24377.020999999997"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","779.274","0","779.274","0","0","0","779.274","0","779.274","0","0","0","0.034000000000000002","0.034000000000000002","779.24000000000001","779.24000000000001","779.24000000000001"
"BC2","Services for under 8s","0","0","0","191.887","0","191.887","191.887","0","191.887","0","0","0","0","0","191.887","191.887","191.887"
"BC3","Direct payments","0","0","0","121.214","0","121.214","121.214","0","121.214","0","0","0","0","0","121.214","121.214","121.214"
"BC4","Home care","0","0","0","1495.9770000000001","0","1495.9770000000001","1495.9770000000001","0","1495.9770000000001","0","0","15.467000000000001","1.1040000000000001","16.571000000000002","1479.4060000000002","1479.4060000000002","1479.4059999999999"
"BC5","Equipment and adaptations","64.340000000000003","0","64.340000000000003","0","0","0","64.340000000000003","0","64.340000000000003","0","0","0","0","0","64.340000000000003","64.340000000000003","64.340000000000003"
"BC6","Other family support services","2443.8580000000002","0","2443.8580000000002","2561.165","0","2561.165","5005.0230000000001","0","5005.0230000000001","0","0","0","25.5","25.5","4979.5230000000001","4979.5230000000001","4979.5230000000001"
"BC7","Total family support services (lines BC1 to BC6)","3287.4720000000002","0","3287.4720000000002","4370.2430000000004","0","4370.2430000000004","7657.7150000000001","0","7657.7150000000001","0","0","15.467000000000001","26.638000000000002","42.104999999999997","7615.6099999999997","7615.6099999999997","7615.6099999999997"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","267.11799999999999","0","267.11799999999999","267.11799999999999","0","267.11799999999999","0","0","0","0","0","267.11799999999999","267.11799999999999","267.11799999999999"
"BD2","Youth offender teams","2868.2719999999999","5.6600000000000001","2862.6120000000001","437.15600000000001","0","437.15600000000001","3305.4279999999999","5.6600000000000001","3299.768","0","0","0","2140.5360000000001","2140.5360000000001","1159.232","1164.8919999999998","1159.232"
"BD3","Other youth justice services","40.615000000000002","0","40.615000000000002","1004.11","0","1004.11","1044.7249999999999","0","1044.7249999999999","0","0","0","0","0","1044.7249999999999","1044.7249999999999","1044.7249999999999"
"BD4","Total youth justice (lines BD1 to BD3)","2908.8869999999997","5.6600000000000001","2903.2269999999999","1708.384","0","1708.384","4617.2709999999997","5.6600000000000001","4611.6109999999999","0","0","0","2140.5360000000001","2140.5360000000001","2471.0749999999998","2476.7350000000001","2471.0749999999998"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","620.08900000000006","0","620.08900000000006","1016.093","0","1016.093","1636.182","0","1636.182","0","0","5.6139999999999999","0","5.6139999999999999","1630.568","1630.568","1630.568"
"BE2","Leaving care services","1100.326","0","1100.326","359.48700000000002","0","359.48700000000002","1459.8130000000001","0","1459.8130000000001","0","0","0","0","0","1459.8130000000001","1459.8130000000001","1459.8130000000001"
"BE3","Other other children's and families services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BE4","Total other children's and families services (lines BE1 to BE3)","1720.415","0","1720.415","1375.5799999999999","0","1375.5799999999999","3095.9949999999999","0","3095.9949999999999","0","0","5.6139999999999999","0","5.6139999999999999","3090.3809999999999","3090.3809999999999","3090.3809999999999"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES excluding SP (LINES BA2+BB5+BC7+BD4+BE4)","31401.470000000001","5.6600000000000001","31395.810000000001","27311.633000000002","0","27311.633000000002","58713.103000000003","5.6600000000000001","58707.442999999999","0","0","241.70300000000003","2167.174","2408.877","56298.565999999999","56304.226000000002","56298.565999999999"
"B2","Supporting People (SP)","0","0","0","75.299999999999997","0","75.299999999999997","75.299999999999997","0","75.299999999999997","0","0","0","0","0","75.299999999999997","75.299999999999997","75.299999999999997"
"B3","TOTAL CHILDREN'S AND FAMILIES SERVICES including SP (LINES BA2+BB5+BC7+BD4+BE4+B2)","31401.470000000001","5.6600000000000001","31395.810000000001","27386.933000000001","0","27386.933000000001","58788.403000000006","5.6600000000000001","58782.743000000002","0","0","241.70300000000003","2167.174","2408.877","56373.866000000002","56379.526000000005","56373.866000000002"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","6510.5879999999997","0","6510.5879999999997","64.191999999999993","0","64.191999999999993","6574.7799999999997","0","6574.7799999999997","0","0","212.42500000000001","7.6959999999999997","220.12100000000001","6354.6589999999997","6354.6589999999997","6354.6589999999997"
"C2","Nursing care placements","0","0","0","6121.5829999999996","0","6121.5829999999996","6121.5829999999996","0","6121.5829999999996","2010.4490000000001","0","0","0","2010.4490000000001","4111.134","4111.134","6121.5829999999996"
"C3","Residential care placements","2533.3620000000001","0","2533.3620000000001","7937.1790000000001","0","7937.1790000000001","10470.541000000001","0","10470.541000000001","2685.3679999999999","0","25.600000000000001","11.1","2722.0679999999998","7748.4730000000018","7748.4730000000018","10433.841"
"C4","Supported and other accommodation","0","0","0","120.633","0","120.633","120.633","0","120.633","43.774999999999999","0","0","0","43.774999999999999","76.858000000000004","76.858000000000004","120.633"
"C5","Direct payments","0","0","0","639.54700000000003","0","639.54700000000003","639.54700000000003","0","639.54700000000003","0","0","0","0","0","639.54700000000003","639.54700000000003","639.54700000000003"
"C6","Home care","3290.7260000000001","0","3290.7260000000001","5479.8919999999998","0","5479.8919999999998","8770.6180000000004","0","8770.6180000000004","0","0","0","30.199999999999999","30.199999999999999","8740.4179999999997","8740.4179999999997","8740.4179999999997"
"C7","Day care","2613.556","0","2613.556","776.21799999999996","0","776.21799999999996","3389.7739999999999","0","3389.7739999999999","53.948999999999998","0","0","71.787000000000006","125.736","3264.038","3264.038","3317.9870000000001"
"C8","Equipment and adaptations","561.04899999999998","0","561.04899999999998","0","0","0","561.04899999999998","0","561.04899999999998","0","0","0","0","0","561.04899999999998","561.04899999999998","561.04899999999998"
"C9","Meals","0","0","0","373.52300000000002","0","373.52300000000002","373.52300000000002","0","373.52300000000002","178.328","0","0","0","178.328","195.19499999999999","195.19499999999999","373.52300000000002"
"C10","Other services to older people","0","0","0","332.37599999999998","0","332.37599999999998","332.37599999999998","0","332.37599999999998","0","0","0","0","0","332.37599999999998","332.37599999999998","332.37599999999998"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","15509.281000000003","0","15509.281000000003","21845.143","0","21845.143","37354.423999999999","0","37354.423999999999","4971.8689999999997","0","238.02500000000001","120.783","5330.6769999999997","32023.746999999999","32023.746999999999","36995.615999999995"
"C12","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","15509.281000000003","0","15509.281000000003","21845.143","0","21845.143","37354.423999999999","0","37354.423999999999","4971.8689999999997","0","238.02500000000001","120.783","5330.6769999999997","32023.746999999999","32023.746999999999","36995.615999999995"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","3436.056","0","3436.056","0","0","0","3436.056","0","3436.056","0","0","188.25200000000001","0","188.25200000000001","3247.8040000000001","3247.8040000000001","3247.8040000000001"
"D2","Nursing care placements","0","0","0","340.24299999999999","0","340.24299999999999","340.24299999999999","0","340.24299999999999","100.624","0","0","0","100.624","239.619","239.619","340.24299999999999"
"D3","Residential care placements","0","0","0","974.48400000000004","0","974.48400000000004","974.48400000000004","0","974.48400000000004","146.44200000000001","0","0","0","146.44200000000001","828.04200000000003","828.04200000000003","974.48400000000004"
"D4","Supported and other accommodation","0","0","0","341.22000000000003","0","341.22000000000003","341.22000000000003","0","341.22000000000003","0","0","0","0","0","341.22000000000003","341.22000000000003","341.22000000000003"
"D5","Direct payments","0","0","0","504.60399999999998","0","504.60399999999998","504.60399999999998","0","504.60399999999998","0","0","0","0","0","504.60399999999998","504.60399999999998","504.60399999999998"
"D6","Home care","316.26900000000001","0","316.26900000000001","1288.3869999999999","0","1288.3869999999999","1604.6559999999999","0","1604.6559999999999","0","0","0","0","0","1604.6559999999999","1604.6559999999999","1604.6559999999999"
"D7","Day care","1133.4570000000001","34.409999999999997","1099.047","30.337","0","30.337","1163.7940000000001","34.409999999999997","1129.384","0","0","0","33.060000000000002","33.060000000000002","1096.3240000000001","1130.7340000000002","1096.3240000000001"
"D8","Equipment and adaptations","252.215","0","252.215","0","0","0","252.215","0","252.215","0","0","0","0","0","252.215","252.215","252.215"
"D9","Meals","0","0","0","36.232999999999997","0","36.232999999999997","36.232999999999997","0","36.232999999999997","17.298999999999999","0","0","0","17.298999999999999","18.933999999999997","18.933999999999997","36.232999999999997"
"D10","Other services to adults with a physical disability or sensory impairment","0","0","0","207.762","0","207.762","207.762","0","207.762","0","0","0","0","0","207.762","207.762","207.762"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","5137.9969999999994","34.409999999999997","5103.5869999999995","3723.27","0","3723.27","8861.2669999999998","34.409999999999997","8826.857","264.36500000000001","0","188.25200000000001","33.060000000000002","485.67699999999996","8341.1800000000003","8375.5900000000001","8605.5450000000001"
"D12","Supporting People (SP)","0","0","0","28.300999999999998","0","28.300999999999998","28.300999999999998","0","28.300999999999998","0","0","0","0","0","28.300999999999998","28.300999999999998","28.300999999999998"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","5137.9969999999994","34.409999999999997","5103.5869999999995","3751.5710000000004","0","3751.5710000000004","8889.5679999999993","34.409999999999997","8855.1579999999994","264.36500000000001","0","188.25200000000001","33.060000000000002","485.67699999999996","8369.4809999999998","8403.8909999999996","8633.8459999999995"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","2404.337","0","2404.337","0","0","0","2404.337","0","2404.337","0","0","460.00799999999998","96.906000000000006","556.91399999999999","1847.423","1847.423","1847.423"
"E2","Nursing care placements","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E3","Residential care placements","0","0","0","7924.0289999999995","0","7924.0289999999995","7924.0289999999995","0","7924.0289999999995","613.072","0","0","0","613.072","7310.9569999999994","7310.9569999999994","7924.0289999999995"
"E4","Supported and other accommodation","1629.5640000000001","0","1629.5640000000001","376.17899999999997","0","376.17899999999997","2005.7429999999999","0","2005.7429999999999","22.247","0","51.084000000000003","3.6030000000000002","76.933999999999997","1928.809","1928.809","1951.0559999999998"
"E5","Direct payments","0","0","0","515.49099999999999","0","515.49099999999999","515.49099999999999","0","515.49099999999999","0","0","0","0","0","515.49099999999999","515.49099999999999","515.49099999999999"
"E6","Home care","45.180999999999997","0","45.180999999999997","419.51799999999997","0","419.51799999999997","464.69899999999996","0","464.69899999999996","0","0","0","0","0","464.69899999999996","464.69899999999996","464.69899999999996"
"E7","Day care","2200.0799999999999","0","2200.0799999999999","2182.9899999999998","0","2182.9899999999998","4383.0699999999997","0","4383.0699999999997","0","0","80","0","80","4303.0699999999997","4303.0699999999997","4303.0699999999997"
"E8","Equipment and adaptations","16.300000000000001","0","16.300000000000001","0","0","0","16.300000000000001","0","16.300000000000001","0","0","0","0","0","16.300000000000001","16.300000000000001","16.300000000000001"
"E9","Meals","0","0","0","3.73","0","3.73","3.73","0","3.73","1.7809999999999999","0","0","0","1.7809999999999999","1.9490000000000001","1.9490000000000001","3.73"
"E10","Other services to adults with learning disabilities","563.37099999999998","0","563.37099999999998","1290.309","0","1290.309","1853.6800000000001","0","1853.6800000000001","0","0","26","55.898000000000003","81.897999999999996","1771.7819999999999","1771.7819999999999","1771.7819999999999"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","6858.8330000000005","0","6858.8330000000005","12712.245999999997","0","12712.245999999997","19571.078999999998","0","19571.078999999998","637.10000000000002","0","617.09199999999998","156.40700000000001","1410.5989999999997","18160.48","18160.48","18797.580000000002"
"E12","Supporting People (SP)","0","0","0","550","0","550","550","0","550","0","0","0","0","0","550","550","550"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","6858.8330000000005","0","6858.8330000000005","13262.245999999997","0","13262.245999999997","20121.078999999998","0","20121.078999999998","637.10000000000002","0","617.09199999999998","156.40700000000001","1410.5989999999997","18710.48","18710.48","19347.580000000002"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","3484.9229999999998","0","3484.9229999999998","0","0","0","3484.9229999999998","0","3484.9229999999998","0","0","366.97800000000001","0","366.97800000000001","3117.9449999999997","3117.9449999999997","3117.9449999999997"
"F2","Nursing care placements","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F3","Residential care placements","0","0","0","2080.366","0","2080.366","2080.366","0","2080.366","90.468999999999994","0","0","0","90.468999999999994","1989.8969999999999","1989.8969999999999","2080.366"
"F4","Supported and other accommodation","0","0","0","2133.8290000000002","0","2133.8290000000002","2133.8290000000002","0","2133.8290000000002","26.789000000000001","0","0","0","26.789000000000001","2107.04","2107.04","2133.8290000000002"
"F5","Direct payments","0","0","0","49.771999999999998","0","49.771999999999998","49.771999999999998","0","49.771999999999998","0","0","0","0","0","49.771999999999998","49.771999999999998","49.771999999999998"
"F6","Home care","22.591000000000001","0","22.591000000000001","493.16500000000002","0","493.16500000000002","515.75599999999997","0","515.75599999999997","0","0","0","0","0","515.75599999999997","515.75599999999997","515.75599999999997"
"F7","Day care","628.38300000000004","0","628.38300000000004","141.732","0","141.732","770.11500000000001","0","770.11500000000001","0","0","31.853999999999999","0.98699999999999999","32.841000000000001","737.274","737.274","737.274"
"F8","Equipment and adaptations","2.5739999999999998","0","2.5739999999999998","0","0","0","2.5739999999999998","0","2.5739999999999998","0","0","0","0","0","2.5739999999999998","2.5739999999999998","2.5739999999999998"
"F9","Meals","0","0","0","6.3940000000000001","0","6.3940000000000001","6.3940000000000001","0","6.3940000000000001","3.0529999999999999","0","0","0","3.0529999999999999","3.3410000000000002","3.3410000000000002","6.3940000000000001"
"F10","Other services to adults with mental health needs","0","0","0","775.56600000000003","0","775.56600000000003","775.56600000000003","0","775.56600000000003","0","0","0","0","0","775.56600000000003","775.56600000000003","775.56600000000003"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","4138.4709999999995","0","4138.4709999999995","5680.8239999999996","0","5680.8239999999996","9819.2949999999983","0","9819.2949999999983","120.31099999999999","0","398.83199999999999","0.98699999999999999","520.13","9299.1649999999991","9299.1649999999991","9419.4759999999987"
"F12","Supporting People (SP)","0","0","0","127.541","0","127.541","127.541","0","127.541","0","0","0","0","0","127.541","127.541","127.541"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","4138.4709999999995","0","4138.4709999999995","5808.3649999999998","0","5808.3649999999998","9946.8359999999993","0","9946.8359999999993","120.31099999999999","0","398.83199999999999","0.98699999999999999","520.13","9426.7059999999983","9426.7060000000001","9547.0169999999998"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","1824.894","0","1824.894","0","0","0","1824.894","0","1824.894","0","0","0","330.488","330.488","1494.4059999999999","1494.4059999999999","1494.4059999999999"
"G2","Unaccompanied children","1739.867","0","1739.867","1276.4269999999999","0","1276.4269999999999","3016.2939999999999","0","3016.2939999999999","0","0","0","47.435000000000002","47.435000000000002","2968.8589999999999","2968.8589999999999","2968.8589999999999"
"G3","Families","146.52000000000001","0","146.52000000000001","115.26300000000001","0","115.26300000000001","261.78300000000002","0","261.78300000000002","0","0","0","1.603","1.603","260.18000000000001","260.18000000000001","260.18000000000001"
"G4","Lone adults","45.008000000000003","0","45.008000000000003","0","0","0","45.008000000000003","0","45.008000000000003","0","0","0","0","0","45.008000000000003","45.008000000000003","45.008000000000003"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","3756.2889999999998","0","3756.2889999999998","1391.6900000000001","0","1391.6900000000001","5147.9789999999994","0","5147.9789999999994","0","0","0","379.52600000000001","379.52600000000001","4768.4529999999995","4768.4529999999995","4768.4529999999995"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","2060.1550000000002","0","2060.1550000000002","3431.7750000000001","0","3431.7750000000001","5491.9300000000003","0","5491.9300000000003","0","0","1747.0809999999999","0.58699999999999997","1747.6679999999999","3744.2620000000006","3744.2620000000006","3744.2620000000002"
"H2","HIV/AIDS","3.3410000000000002","0","3.3410000000000002","626.04999999999995","0","626.04999999999995","629.39099999999996","0","629.39099999999996","0.50900000000000001","0","0","0","0.50900000000000001","628.88199999999995","628.88199999999995","629.39099999999996"
"H3","Substance abuse (addictions)","0","0","0","553.33600000000001","0","553.33600000000001","553.33600000000001","0","553.33600000000001","23.105","0","0","0","23.105","530.23099999999999","530.23099999999999","553.33600000000001"
"H4","Other other adult services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H5","TOTAL OTHER ADULT SERVICES excluding Supporting People (LINES H1 to H4)","2063.4960000000001","0","2063.4960000000001","4611.1610000000001","0","4611.1610000000001","6674.6570000000002","0","6674.6570000000002","23.614000000000001","0","1747.0809999999999","0.58699999999999997","1771.2819999999999","4903.375","4903.375","4926.9889999999996"
"H6","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H7","TOTAL OTHER ADULT SERVICES including Supporting People (LINES H5+H6)","2063.4960000000001","0","2063.4960000000001","4611.1610000000001","0","4611.1610000000001","6674.6570000000002","0","6674.6570000000002","23.614000000000001","0","1747.0809999999999","0.58699999999999997","1771.2819999999999","4903.375","4903.375","4926.9889999999996"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS excluding Supporting People (LINES A3+B1+C11+D11+E11+F11+G5+H5)","69404.686000000002","40.07","69364.615999999995","77275.967000000004","0","77275.967000000004","146680.65299999999","40.07","146640.58299999998","6017.2589999999982","0","3430.9849999999997","2858.5239999999999","12306.767999999998","134333.815","134373.88499999998","140351.07399999999"
"I2","TOTAL Supporting People (LINES B2+C12+D12+E12+F12+H6)","0","0","0","781.14200000000005","0","781.14200000000005","781.14200000000005","0","781.14200000000005","0","0","0","0","0","781.14200000000005","781.14200000000005","781.14200000000005"
