"PSS EXPENDITURE IN 2006-07 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","PSS EX1 Return for 2006-07 Version 1a"
NA,"Adults' services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,"Generic services","213.23236","0","213.23236","0.45763999999999999","0","0.45763999999999999","213.69","0","213.69","0","0","0","0","0","213.69","213.69","213.69"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","480.23235999999997","0","480.23235999999997","0.45763999999999999","0","0.45763999999999999","480.69","0","480.69","0","0","0","0","0","480.69","480.69","480.69"
NA,"of which (where known): Children's and families services","104","0","104","0","0","0","104","0","104","0","0","0","0","0","104","104","104"
NA,"Adults' services","163","0","163","0","0","0","163","0","163","0","0","0","0","0","163","163","163"
NA,"Generic services","213.23236","0","213.23236","0.45763999999999999","0","0.45763999999999999","213.69","0","213.69","0","0","0","0","0","213.69","213.69","213.69"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","14674.920551821002","36.157160000000005","14638.763391821001","1295.9479257179999","0","1295.9479257179999","15970.868477539001","36.157160000000005","15934.711317539","0.08566","0","126.95192","107.27158","234.30916000000002","15700.402157539","15736.559317539","15700.487817539"
"BA2","Total children's services - commissioning and social work (line BA1)","14674.920551821002","36.157160000000005","14638.763391821001","1295.9479257179999","0","1295.9479257179999","15970.868477539001","36.157160000000005","15934.711317539","0.08566","0","126.95192","107.27158","234.30916000000002","15700.402157539","15736.559317539","15700.487817539"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","2327.1391899999999","184.48579999999998","2142.6533899999999","4532.716915762001","0","4532.716915762001","6859.8561057620009","184.48579999999998","6675.3703057620005","7.8490600000000006","0","1601.3632","36.186030000000002","1645.3982900000001","5029.9720157620004","5214.4578157620008","5037.8210757620009"
"BB2","Secure accommodation (welfare)","0","0","0","454.57950363999998","0","454.57950363999998","454.57950363999998","0","454.57950363999998","0","0","0","0","0","454.57950363999998","454.57950363999998","454.57950363999998"
"BB3","Fostering services","3803.5720799999999","0","3803.5720799999999","4742.1938305980002","0","4742.1938305980002","8545.7659105980001","0","8545.7659105980001","0","0.85799999999999998","0","0","0.85799999999999998","8544.9079105979999","8544.9079105979999","8544.9079105979999"
"BB4","Other children looked after services","41.236599999999989","0","41.236599999999989","0","0","0","41.236599999999989","0","41.236599999999989","0","0","0","0","0","41.236599999999989","41.236599999999989","41.236599999999989"
"BB5","Total children looked after (lines BB1 to BB4)","6171.94787","184.48579999999998","5987.4620699999996","9729.4902500000007","0","9729.4902500000007","15901.438120000001","184.48579999999998","15716.95232","7.8490600000000006","0.85799999999999998","1601.3632","36.186030000000002","1646.25629","14070.696030000001","14255.181830000001","14078.54509"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","29.145810000000001","23.87144","5.2743700000000011","115.56672","0","115.56672","144.71253000000002","23.87144","120.84109000000001","10.9","0","0","0","10.9","109.94109","133.81253000000001","120.84109000000001"
"BC2","Services for under 8s","51.400320000000001","45.521639999999998","5.8786800000000028","3449.1273999999999","0","3449.1273999999999","3500.52772","45.521639999999998","3455.0060799999997","0","0","0","0","0","3455.0060799999997","3500.52772","3455.0060799999997"
"BC3","Direct payments","0","0","0","561.33368846500002","0","561.33368846500002","561.33368846500002","0","561.33368846500002","0","0","0","0","0","561.33368846500002","561.33368846500002","561.33368846500002"
"BC4","Home care","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC5","Equipment and adaptations","86.156138999999996","0","86.156138999999996","11.645659999999999","0","11.645659999999999","97.801798999999988","0","97.801798999999988","1.11405","0","19.890000000000001","0","21.004049999999999","76.797748999999982","76.797748999999982","77.911798999999988"
"BC6","Other family support services","3145.9185947929986","0","3145.9185947929986","440.518176713","0","440.518176713","3586.4367715059989","0","3586.4367715059989","66.300629999999998","0","185.05987999999999","28.754740000000002","280.11525","3306.321521505999","3306.321521505999","3372.6221515059992"
"BC7","Total family support services (lines BC1 to BC6)","3312.6208637929985","69.393079999999998","3243.2277837929987","4578.1916451779998","0","4578.1916451779998","7890.8125089709984","69.393079999999998","7821.4194289709985","78.314679999999996","0","204.94988000000001","28.754740000000002","312.01929999999999","7509.4001289709986","7578.7932089709984","7587.7148089709981"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD2","Youth offender teams","1088.1321399999999","11.310750000000001","1076.8213899999998","0.65907000000000004","0","0.65907000000000004","1088.7912099999999","11.310750000000001","1077.4804599999998","0","0","69.877289999999988","60.664349999999999","130.54163999999997","946.93881999999985","958.24956999999995","946.93881999999974"
"BD3","Other youth justice services","871.80472999999995","0","871.80472999999995","109.33750000000001","0","109.33750000000001","981.14222999999993","0","981.14222999999993","0","0","6","3.1246","9.1246000000000009","972.01762999999994","972.01762999999994","972.01762999999994"
"BD4","Total youth justice (lines BD1 to BD3)","1959.93687","11.310750000000001","1948.6261199999999","109.99657000000001","0","109.99657000000001","2069.9334399999998","11.310750000000001","2058.6226899999997","0","0","75.877289999999988","63.78895","139.66623999999996","1918.9564499999997","1930.2671999999998","1918.9564499999997"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","2624.6869774779998","0","2624.6869774779998","134.296619104","0","134.296619104","2758.9835965819998","0","2758.9835965819998","0","29.39452","0","0","29.39452","2729.589076582","2729.589076582","2729.589076582"
"BE2","Leaving care services","1919.66066","22.934609999999999","1896.72605","1748.4231599999998","0","1748.4231599999998","3668.0838199999998","22.934609999999999","3645.1492099999996","0","82","0","0","82","3563.1492099999996","3586.0838199999998","3563.1492099999996"
"BE3","Other other children's and families services","226.90271999999999","0","226.90271999999999","481.44261999999998","0","481.44261999999998","708.34533999999996","0","708.34533999999996","0","0","0","0","0","708.34533999999996","708.34533999999996","708.34533999999996"
"BE4","Total other children's and families services (lines BE1 to BE3)","4771.2503574780003","22.934609999999999","4748.315747478","2364.1623991039996","0","2364.1623991039996","7135.4127565819999","22.934609999999999","7112.4781465819997","0","111.39452","0","0","111.39452","7001.0836265819999","7024.0182365820001","7001.0836265819999"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES excluding SP (LINES BA2+BB5+BC7+BD4+BE4)","30890.676513091996","324.28139999999996","30566.395113091996","18077.788789999999","0","18077.788789999999","48968.465303091994","324.28139999999996","48644.183903091995","86.249399999999994","112.25252","2009.1422899999998","236.00129999999999","2443.6455099999998","46200.538393091992","46524.819793091992","46286.787793091993"
"B2","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"B3","TOTAL CHILDREN'S AND FAMILIES SERVICES including SP (LINES BA2+BB5+BC7+BD4+BE4+B2)","30890.676513091996","324.28139999999996","30566.395113091996","18077.788789999999","0","18077.788789999999","48968.465303091994","324.28139999999996","48644.183903091995","86.249399999999994","112.25252","2009.1422899999998","236.00129999999999","2443.6455099999998","46200.538393091992","46524.819793091992","46286.787793091993"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","6542.5517719089994","0","6542.5517719089994","33.098569120999997","0","33.098569120999997","6575.6503410299993","0","6575.6503410299993","0","0","71.640572400000011","17","88.640572400000011","6487.0097686299996","6487.0097686299996","6487.0097686299996"
"C2","Nursing care placements","0","0","0","11097.634376644","0","11097.634376644","11097.634376644","0","11097.634376644","3050.1619497000002","0","1379.5419669999999","0","4429.7039167000003","6667.9304599440002","6667.9304599440002","9718.0924096440012"
"C3","Residential care placements","0","0","0","8561.6485315340014","235.24896000000001","8326.3995715340006","8561.6485315340014","235.24896000000001","8326.3995715340006","1127.6050772999999","0","853.61880199999996","0","1981.2238792999999","6345.175692234001","6580.4246522340018","7472.7807695340007"
"C4","Supported and other accommodation","0","0","0","25.230610000000002","0","25.230610000000002","25.230610000000002","0","25.230610000000002","0","0","0","0","0","25.230610000000002","25.230610000000002","25.230610000000002"
"C5","Direct payments","0","0","0","516.02496844300003","0","516.02496844300003","516.02496844300003","0","516.02496844300003","0","0","0","0","0","516.02496844300003","516.02496844300003","516.02496844300003"
"C6","Home care","3643.74359","0","3643.74359","9324.4729645890002","0","9324.4729645890002","12968.216554589","0","12968.216554589","1010.77927","0","317.71499999999997","0","1328.4942699999999","11639.722284589001","11639.722284589001","12650.501554589"
"C7","Day care","1646.8606","194.83995999999999","1452.02064","1505.6690438180001","0","1505.6690438180001","3152.5296438180003","194.83995999999999","2957.689683818","74.747484800000009","0","261.61892599999999","0","336.36641079999998","2621.3232730180002","2816.1632330180005","2696.0707578179999"
"C8","Equipment and adaptations","1379.6368047999999","19.542840000000002","1360.0939647999999","191.187062","0","191.187062","1570.8238667999999","19.542840000000002","1551.2810267999998","14.705459999999999","0","262.548","0","277.25346000000002","1274.0275667999999","1293.5704068","1288.7330267999998"
"C9","Meals","0","0","0","765.24851999999998","0","765.24851999999998","765.24851999999998","0","765.24851999999998","256.56373000000002","0","0","0","256.56373000000002","508.68478999999996","508.68478999999996","765.24851999999998"
"C10","Other services to older people","560.77701999999999","0","560.77701999999999","3524.8834700000002","0","3524.8834700000002","4085.6604900000002","0","4085.6604900000002","-0.13800000000000001","0","25","0","24.861999999999998","4060.7984900000001","4060.7984900000001","4060.6604900000002"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","13773.569786709","214.3828","13559.186986709001","35545.098116149005","235.24896000000001","35309.849156149008","49318.667902858004","449.63175999999999","48869.036142858007","5534.4249718000001","0","3171.6832673999997","17","8723.1082391999989","40145.927903658012","40595.559663658001","45680.352875458004"
"C12","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","13773.569786709","214.3828","13559.186986709001","35545.098116149005","235.24896000000001","35309.849156149008","49318.667902858004","449.63175999999999","48869.036142858007","5534.4249718000001","0","3171.6832673999997","17","8723.1082391999989","40145.927903658012","40595.559663658001","45680.352875458004"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","1777.0625115","0","1777.0625115","0.72997500000000004","0","0.72997500000000004","1777.7924865","0","1777.7924865","33.555","74.615317399999995","0","11","119.17031739999999","1658.6221691000001","1658.6221691000001","1692.1771690999999"
"D2","Nursing care placements","0","0","0","1048.403373781","0","1048.403373781","1048.403373781","0","1048.403373781","86.302000000000007","0","433.34699999999998","0","519.649","528.75437378100003","528.75437378100003","615.05637378100005"
"D3","Residential care placements","0","0","0","634.40721899599998","0","634.40721899599998","634.40721899599998","0","634.40721899599998","29.775400000000001","0","0","0","29.775400000000001","604.63181899599999","604.63181899599999","634.40721899599998"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D5","Direct payments","0","0","0","1868.2471083360001","0","1868.2471083360001","1868.2471083360001","0","1868.2471083360001","0","0","0","0","0","1868.2471083360001","1868.2471083360001","1868.2471083360001"
"D6","Home care","0","0","0","1604.0714288850002","0","1604.0714288850002","1604.0714288850002","0","1604.0714288850002","72.676770000000005","0","0","0","72.676770000000005","1531.3946588850001","1531.3946588850001","1604.0714288850002"
"D7","Day care","511.52403000000004","0","511.52403000000004","0.52215","0","0.52215","512.04618000000005","0","512.04618000000005","7.2450700000000001","6.4099200000000005","0","0","13.654990000000002","498.39119000000005","498.39119000000005","505.63626000000005"
"D8","Equipment and adaptations","499.70560619999998","0","499.70560619999998","67.54482800000001","0","67.54482800000001","567.25043419999997","0","567.25043419999997","6.4614899999999995","115.36199999999999","0","0","121.82348999999999","445.42694419999998","445.42694419999998","451.88843420000001"
"D9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D10","Other services to adults with a physical disability or sensory impairment","51.39714","0","51.39714","151.59545","0","151.59545","202.99259000000001","0","202.99259000000001","1.3223","0","0","0","1.3223","201.67028999999999","201.67028999999999","202.99259000000001"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","2839.6892877","0","2839.6892877","5375.5215329980001","0","5375.5215329980001","8215.210820698001","0","8215.210820698001","237.33803","196.3872374","433.34699999999998","11","878.0722674000001","7337.1385532980012","7337.1385532980012","7574.4765832980011"
"D12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","2839.6892877","0","2839.6892877","5375.5215329980001","0","5375.5215329980001","8215.210820698001","0","8215.210820698001","237.33803","196.3872374","433.34699999999998","11","878.0722674000001","7337.1385532980012","7337.1385532980012","7574.4765832980011"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","1729.151484","0","1729.151484","1.0894889999999999","0","1.0894889999999999","1730.2409729999999","0","1730.2409729999999","10.15","108.91757000000007","0","0","119.06757000000007","1611.1734029999998","1611.1734029999998","1621.3234029999999"
"E2","Nursing care placements","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E3","Residential care placements","2265.8081026","81.548439999999999","2184.2596626","2801.3238500090001","0","2801.3238500090001","5067.1319526090001","81.548439999999999","4985.5835126090005","618.8768","0","-420","288","486.8768","4498.7067126090005","4580.2551526090001","5117.5835126090005"
"E4","Supported and other accommodation","576.71741999999995","0","576.71741999999995","1999.66012","0","1999.66012","2576.37754","0","2576.37754","34.564440000000005","256.10000000000002","0","0","290.66444000000001","2285.7130999999999","2285.7130999999999","2320.27754"
"E5","Direct payments","0","0","0","361.029413568","0","361.029413568","361.029413568","0","361.029413568","0","0","0","0","0","361.029413568","361.029413568","361.029413568"
"E6","Home care","0.51795022200000007","0","0.51795022200000007","1992.105885164","0","1992.105885164","1992.6238353860001","0","1992.6238353860001","20.038820000000001","0","0","0","20.038820000000001","1972.5850153860001","1972.5850153860001","1992.6238353860001"
"E7","Day care","1787.0164315990003","138.62892000000002","1648.3875115990002","1849.491287781","0","1849.491287781","3636.5077193800003","138.62892000000002","3497.8787993800001","16.739519999999999","156","0","0","172.73952","3325.1392793800001","3463.7681993800002","3341.8787993800001"
"E8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E10","Other services to adults with learning disabilities","120.98788533300001","52.335680000000004","68.652205333000012","1144.9076750099998","0","1144.9076750099998","1265.8955603429999","52.335680000000004","1213.5598803429998","0","12.1","0","0","12.1","1201.4598803429999","1253.795560343","1201.4598803429999"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","6480.1992737540004","272.51304000000005","6207.6862337540006","10149.607720531998","0","10149.607720531998","16629.806994285998","272.51304000000005","16357.293954285999","700.36957999999993","533.11757000000011","-420","288","1101.4871499999999","15255.806804286","15528.319844285998","15956.176384285998"
"E12","Supporting People (SP)","155.77302","0","155.77302","0","0","0","155.77302","0","155.77302","0","0","0","0","0","155.77302","155.77302","155.77302"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","6635.972293754","272.51304000000005","6363.4592537540002","10149.607720531998","0","10149.607720531998","16785.580014285999","272.51304000000005","16513.066974285997","700.36957999999993","533.11757000000011","-420","288","1101.4871499999999","15411.579824286","15684.092864285998","16111.949404285995"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","1164.8368421","0","1164.8368421","2127.3095097","0","2127.3095097","3292.1463518","0","3292.1463518","0","0","9.6009668000000001","0.126","9.7269667999999996","3282.4193850000001","3282.4193850000001","3282.4193849999997"
"F2","Nursing care placements","0","0","0","58.505819994999996","0","58.505819994999996","58.505819994999996","0","58.505819994999996","6.3579955000000004","0","0","0","6.3579955000000004","52.147824494999995","52.147824494999995","58.505819994999996"
"F3","Residential care placements","0","0","0","3473.9873101159997","88.394279999999995","3385.5930301159997","3473.9873101159997","88.394279999999995","3385.5930301159997","284.58714270000002","552.71373500000016","0","0","837.30087770000023","2548.2921524159992","2636.6864324159997","2832.8792951159994"
"F4","Supported and other accommodation","0","0","0","272.44746999999995","0","272.44746999999995","272.44746999999995","0","272.44746999999995","0.043950000000000003","0","99.846249999999998","0","99.890199999999993","172.55726999999996","172.55726999999996","172.60121999999996"
"F5","Direct payments","0","0","0","22.098472474999998","0","22.098472474999998","22.098472474999998","0","22.098472474999998","0","0","0","0","0","22.098472474999998","22.098472474999998","22.098472474999998"
"F6","Home care","0","0","0","203.99509380000001","0","203.99509380000001","203.99509380000001","0","203.99509380000001","0.19197999999999998","0","62.977499999999999","0","63.16948","140.82561380000001","140.82561380000001","141.01759380000001"
"F7","Day care","502.83738749999998","108.12512","394.7122675","1136.9045818680002","0","1136.9045818680002","1639.7419693680001","108.12512","1531.6168493680002","29.489240000000002","0","121.9915","0","151.48074","1380.1361093680002","1488.2612293680002","1409.6253493680001"
"F8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F10","Other services to adults with mental health needs","202.98375999999999","28.201439999999998","174.78232","2653.38969","0","2653.38969","2856.37345","28.201439999999998","2828.1720099999998","45.599769999999999","0","931.57530000000008","138.30000000000001","1115.4750700000002","1712.6969399999996","1740.8983799999999","1758.2967099999998"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","1870.6579896000001","136.32656","1734.3314296000001","9948.6379479539992","88.394279999999995","9860.2436679539987","11819.295937553999","224.72084000000001","11594.575097554","366.2700782","552.71373500000016","1225.9915168000002","138.42600000000002","2283.4013300000006","9311.1737675539989","9535.8946075539989","9677.443845754"
"F12","Supporting People (SP)","0","0","0","262.5","0","262.5","262.5","0","262.5","0","0","0","0","0","262.5","262.5","262.5"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","1870.6579896000001","136.32656","1734.3314296000001","10211.137947953999","88.394279999999995","10122.743667953999","12081.795937553999","224.72084000000001","11857.075097554","366.2700782","552.71373500000016","1225.9915168000002","138.42600000000002","2283.4013300000006","9573.6737675539989","9798.3946075539989","9939.943845754"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","944.89300000000003","0","944.89300000000003","0","0","0","944.89300000000003","0","944.89300000000003","0","0","0","247.11723999999998","247.11723999999998","697.77575999999999","697.77575999999999","697.77575999999999"
"G2","Unaccompanied children","4524.2703300000003","28.579999999999998","4495.6903300000004","23.894929999999999","0","23.894929999999999","4548.1652600000007","28.579999999999998","4519.5852600000007","0","0","0","1503.5610099999999","1503.5610099999999","3016.0242500000008","3044.6042500000008","3016.0242500000008"
"G3","Families","228.77038000000002","0","228.77038000000002","0","0","0","228.77038000000002","0","228.77038000000002","0","0","0","143.15916000000001","143.15916000000001","85.611220000000003","85.611220000000003","85.611220000000003"
"G4","Lone adults","85.487279999999998","0","85.487279999999998","0","0","0","85.487279999999998","0","85.487279999999998","0","0","0","-43.073509999999999","-43.073509999999999","128.56079","128.56079","128.56079"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","5783.4209900000005","28.579999999999998","5754.8409900000006","23.894929999999999","0","23.894929999999999","5807.3159200000009","28.579999999999998","5778.735920000001","0","0","0","1850.7638999999999","1850.7638999999999","3927.9720200000011","3956.552020000001","3927.9720200000011"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","447.17289819999991","0","447.17289819999991","147.63132999999999","0","147.63132999999999","594.8042281999999","0","594.8042281999999","0.01","0","2.8664833999999999","0.063","2.9394833999999999","591.86474479999993","591.86474479999993","591.87474479999992"
"H2","HIV/AIDS","489.88875000000002","21.321400000000001","468.56735000000003","188.53613000000001","0","188.53613000000001","678.42488000000003","21.321400000000001","657.10347999999999","52.315839999999994","0","14.942299999999999","0","67.258139999999997","589.84533999999996","611.16674","642.16117999999994"
"H3","Substance abuse (addictions)","12.97697","0","12.97697","1201.5779299999999","0","1201.5779299999999","1214.5548999999999","0","1214.5548999999999","28.814409999999999","0","406.98599999999999","0","435.80041","778.75448999999981","778.75448999999981","807.56889999999987"
"H4","Other other adult services","618.27095000000008","213.5","404.77095000000008","718.19498999999996","0","718.19498999999996","1336.46594","213.5","1122.96594","16.943720000000003","0","-26.02713","5","-4.0834099999999971","1127.04935","1340.54935","1143.99307"
"H5","TOTAL OTHER ADULT SERVICES excluding Supporting People (LINES H1 to H4)","1568.3095682000001","234.82140000000001","1333.4881682","2255.94038","0","2255.94038","3824.2499482000003","234.82140000000001","3589.4285482","98.083969999999994","0","398.76765339999997","5.0629999999999997","501.91462339999998","3087.5139248","3322.3353248000003","3185.5978948000002"
"H6","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
