"PSS EXPENDITURE IN 2006-07 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","PSS EX1 Return for 2006-07 Version 1a"
NA,"Generic services","832.25930469419404","17.776","814.48330469419409","8.0749999999999993","0","8.0749999999999993","840.33430469419409","17.776","822.55830469419413","0","0","124.46188000000001","0.054999999999999716","124.51688000000001","698.04142469419389","715.81742469419407","698.04142469419423"
"A2","Complaints procedures","126.47049889517709","0","126.47049889517709","0","0","0","126.47049889517709","0","126.47049889517709","0","0","0","0","0","126.47049889517709","126.47049889517709","126.47049889517709"
NA,"of which (where known): Children's and families services","63.235249447588544","0","63.235249447588544","0","0","0","63.235249447588544","0","63.235249447588544","0","0","0","0","0","63.235249447588544","63.235249447588544","63.235249447588544"
NA,"Adults' services","63.235249447588544","0","63.235249447588544","0","0","0","63.235249447588544","0","63.235249447588544","0","0","0","0","0","63.235249447588544","63.235249447588544","63.235249447588544"
NA,"Generic services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","1887.7434600000001","17.776","1869.9674600000001","8.0749999999999993","0","8.0749999999999993","1895.8184600000002","17.776","1878.0424600000001","0","0","124.46188000000001","10.678129999999999","135.14001000000002","1742.90245","1760.6784500000001","1742.90245"
NA,"of which (where known): Children's and families services","63.235249447588544","0","63.235249447588544","0","0","0","63.235249447588544","0","63.235249447588544","0","0","0","10.62313","10.62313","52.61211944758854","52.61211944758854","52.61211944758854"
NA,"Adults' services","992.24890585821754","0","992.24890585821754","0","0","0","992.24890585821754","0","992.24890585821754","0","0","0","0","0","992.24890585821754","992.24890585821754","992.24890585821754"
NA,"Generic services","832.25930469419404","17.776","814.48330469419409","8.0749999999999993","0","8.0749999999999993","840.33430469419409","17.776","822.55830469419413","0","0","124.46188000000001","0.054999999999999716","124.51688000000001","698.04142469419389","715.81742469419407","698.04142469419423"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","13959","5","13954","0","0","0","13959","5","13954","0","0","0","398","398","13556","13561","13556"
"BA2","Total children's services - commissioning and social work (line BA1)","13959","5","13954","0","0","0","13959","5","13954","0","0","0","398","398","13556","13561","13556"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","0","0","0","3765.0691599999996","21","3744.0691599999996","3765.0691599999996","21","3744.0691599999996","22","0","0","411","433","3311.0691599999996","3332.0691599999996","3333.0691599999996"
"BB2","Secure accommodation (welfare)","0","0","0","336","0","336","336","0","336","0","0","0","0","0","336","336","336"
"BB3","Fostering services","3740.8160500000008","12","3728.8160500000008","1823.2649399999998","0","1823.2649399999998","5564.0809900000004","12","5552.0809900000004","0","0","0","0","0","5552.0809900000004","5564.0809900000004","5552.0809900000004"
"BB4","Other children looked after services","685.19920999999999","0","685.19920999999999","0","0","0","685.19920999999999","0","685.19920999999999","0","0","0","0","0","685.19920999999999","685.19920999999999","685.19920999999999"
"BB5","Total children looked after (lines BB1 to BB4)","4426.015260000001","12","4414.015260000001","5924.3340999999991","21","5903.3340999999991","10350.34936","33","10317.34936","22","0","0","411","433","9884.3493600000002","9917.3493600000002","9906.3493600000002"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","132.27320019931358","49","83.273200199313564","2170","0","2170","2302.2732001993136","49","2253.2732001993136","43","0","0","0","43","2210.2732001993136","2259.2732001993136","2253.2732001993136"
"BC2","Services for under 8s","0","0","0","2588","0","2588","2588","0","2588","0","0","0","37","37","2551","2551","2551"
"BC3","Direct payments","0","0","0","205","0","205","205","0","205","0","0","0","0","0","205","205","205"
"BC4","Home care","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC5","Equipment and adaptations","79.038969680704398","0","79.038969680704398","0","0","0","79.038969680704398","0","79.038969680704398","0","0","0","0","0","79.038969680704398","79.038969680704398","79.038969680704398"
"BC6","Other family support services","2349.6127701199812","59","2290.6127701199812","443","0","443","2792.6127701199812","59","2733.6127701199812","0","0","0","16","16","2717.6127701199812","2776.6127701199812","2717.6127701199812"
"BC7","Total family support services (lines BC1 to BC6)","2560.924939999999","108","2452.924939999999","5406","0","5406","7966.924939999999","108","7858.924939999999","43","0","0","53","96","7762.924939999999","7870.924939999999","7805.924939999999"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD2","Youth offender teams","1410","0","1410","0","0","0","1410","0","1410","0","45","0","105","150","1260","1260","1260"
"BD3","Other youth justice services","580","8","572","0","0","0","580","8","572","0","0","0","122","122","450","458","450"
"BD4","Total youth justice (lines BD1 to BD3)","1990","8","1982","0","0","0","1990","8","1982","0","45","0","227","272","1710","1718","1710"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","1815","0","1815","0","0","0","1815","0","1815","69","0","0","0","69","1746","1746","1815"
"BE2","Leaving care services","353","0","353","0","0","0","353","0","353","0","0","0","-6","-6","359","359","359"
"BE3","Other other children's and families services","416","0","416","0","0","0","416","0","416","0","0","0","0","0","416","416","416"
"BE4","Total other children's and families services (lines BE1 to BE3)","2584","0","2584","0","0","0","2584","0","2584","69","0","0","-6","63","2521","2521","2590"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES excluding SP (LINES BA2+BB5+BC7+BD4+BE4)","25519.940199999997","133","25386.940199999997","11330.3341","21","11309.3341","36850.274299999997","154","36696.274299999997","134","45","0","1083","1262","35434.274299999997","35588.274299999997","35568.274299999997"
"B2","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"B3","TOTAL CHILDREN'S AND FAMILIES SERVICES including SP (LINES BA2+BB5+BC7+BD4+BE4+B2)","25519.940199999997","133","25386.940199999997","11330.3341","21","11309.3341","36850.274299999997","154","36696.274299999997","134","45","0","1083","1262","35434.274299999997","35588.274299999997","35568.274299999997"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","7153.8999999999996","9.2699999999999996","7144.6300000000001","532.98299999999995","0","532.98299999999995","7686.8829999999998","9.2699999999999996","7677.6129999999994","0.02","0","360.017","0.067000000000000004","360.10399999999998","7317.5089999999991","7326.7789999999995","7317.5289999999995"
"C2","Nursing care placements","0","0","0","8101.3068800000001","0","8101.3068800000001","8101.3068800000001","0","8101.3068800000001","2034.7853500000001","0","22.347000000000001","0","2057.1323500000003","6044.1745300000002","6044.1745300000002","8078.9598800000003"
"C3","Residential care placements","3359.3147799999997","73.180000000000007","3286.1347799999999","6489.5554199999997","0","6489.5554199999997","9848.8701999999994","73.180000000000007","9775.6901999999991","2272.7577099999999","0","522.30999999999995","0","2795.0677099999998","6980.6224899999997","7053.80249","9253.3801999999996"
"C4","Supported and other accommodation","0","0","0","627.48384999999996","0","627.48384999999996","627.48384999999996","0","627.48384999999996","0","0","0","0","0","627.48384999999996","627.48384999999996","627.48384999999996"
"C5","Direct payments","0","0","0","943.99300000000005","0","943.99300000000005","943.99300000000005","0","943.99300000000005","0","0","0","0","0","943.99300000000005","943.99300000000005","943.99300000000005"
"C6","Home care","209.09999999999999","0","209.09999999999999","11512.9","0","11512.9","11722","0","11722","1098.34088","0","517.85694000000001","0","1616.1978199999999","10105.802180000001","10105.802180000001","11204.14306"
"C7","Day care","546.68313000000012","0","546.68313000000012","2125.98587","19.227","2106.7588700000001","2672.6689999999999","19.227","2653.442","6.6130000000000004","0","0","0","6.6130000000000004","2646.8290000000002","2666.056","2653.442"
"C8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C9","Meals","0","0","0","872.62199999999996","12.800000000000001","859.822","872.62199999999996","12.800000000000001","859.822","206.73325","0","0","0","206.73325","653.08875","665.88874999999996","859.822"
"C10","Other services to older people","459.10000000000002","0","459.10000000000002","1220.3","0","1220.3","1679.4000000000001","0","1679.4000000000001","0","0","0","0","0","1679.4000000000001","1679.4000000000001","1679.4000000000001"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","11728.09791","82.450000000000003","11645.64791","32427.130020000001","32.027000000000001","32395.103020000002","44155.227930000001","114.477","44040.750930000002","5619.2501900000007","0","1422.5309400000001","0.067000000000000004","7041.8481300000003","36998.902800000003","37113.379800000002","42618.152990000002"
"C12","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","11728.09791","82.450000000000003","11645.64791","32427.130020000001","32.027000000000001","32395.103020000002","44155.227930000001","114.477","44040.750930000002","5619.2501900000007","0","1422.5309400000001","0.067000000000000004","7041.8481300000003","36998.902800000003","37113.379800000002","42618.152990000002"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","1226.44876","9.0830000000000002","1217.3657599999999","27.999959999999998","0","27.999959999999998","1254.4487200000001","9.0830000000000002","1245.36572","0","0","17.5","-0.023440000000000003","17.476559999999999","1227.8891599999999","1236.97216","1227.8891599999999"
"D2","Nursing care placements","0","0","0","967.63658999999996","0","967.63658999999996","967.63658999999996","0","967.63658999999996","134.67388","0","31.249790000000001","0","165.92366999999999","801.71291999999994","801.71291999999994","936.38679999999999"
"D3","Residential care placements","0","0","0","609.27277000000004","0","609.27277000000004","609.27277000000004","0","609.27277000000004","0","0","40.413699999999999","0","40.413699999999999","568.85907000000009","568.85907000000009","568.85907000000009"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D5","Direct payments","0","0","0","1319.56549","0","1319.56549","1319.56549","0","1319.56549","49.081410000000005","0","0","0","49.081410000000005","1270.4840799999999","1270.4840799999999","1319.56549"
"D6","Home care","0","0","0","2455.9311499999999","0","2455.9311499999999","2455.9311499999999","0","2455.9311499999999","0","0","55.665510000000005","270.09908000000001","325.76459","2130.1665599999997","2130.1665599999997","2130.1665600000001"
"D7","Day care","22.850000000000001","0","22.850000000000001","1042.44659","30.274000000000001","1012.17259","1065.2965899999999","30.274000000000001","1035.02259","0","0","0","0","0","1035.02259","1065.2965899999999","1035.02259"
"D8","Equipment and adaptations","0","0","0","1145.1395400000001","0","1145.1395400000001","1145.1395400000001","0","1145.1395400000001","0","0","372.95699999999999","0","372.95699999999999","772.18254000000013","772.18254000000013","772.18254000000013"
"D9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D10","Other services to adults with a physical disability or sensory impairment","40.899999999999999","0","40.899999999999999","42.5","0","42.5","83.400000000000006","0","83.400000000000006","0","0","0","0","0","83.400000000000006","83.400000000000006","83.400000000000006"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","1290.19876","9.0830000000000002","1281.1157599999999","7610.4920899999997","30.274000000000001","7580.2180899999994","8900.690849999999","39.356999999999999","8861.3338499999991","183.75529","0","517.78600000000006","270.07564000000002","971.61693000000002","7889.7169199999989","7929.0739199999989","8073.472209999999"
"D12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","1290.19876","9.0830000000000002","1281.1157599999999","7610.4920899999997","30.274000000000001","7580.2180899999994","8900.690849999999","39.356999999999999","8861.3338499999991","183.75529","0","517.78600000000006","270.07564000000002","971.61693000000002","7889.7169199999989","7929.0739199999989","8073.472209999999"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","1716.3887199999999","9.0830000000000002","1707.3057199999998","0","0","0","1716.3887199999999","9.0830000000000002","1707.3057199999998","0","0","485.73200000000003","10.79669","496.52869000000004","1210.7770299999997","1219.8600299999998","1210.77703"
"E2","Nursing care placements","0","0","0","306.58037000000002","0","306.58037000000002","306.58037000000002","0","306.58037000000002","34.093069999999997","0","0","0","34.093069999999997","272.4873","272.4873","306.58037000000002"
"E3","Residential care placements","0","0","0","13485.500679999999","0","13485.500679999999","13485.500679999999","0","13485.500679999999","677.95056000000011","0","3985.6856400000001","0","4663.6361999999999","8821.8644800000002","8821.8644800000002","9499.8150399999995"
"E4","Supported and other accommodation","0","0","0","2377.752","0","2377.752","2377.752","0","2377.752","0","0","444.34100000000001","35.3247","479.66570000000002","1898.0862999999999","1898.0862999999999","1898.0863000000002"
"E5","Direct payments","0","0","0","380.173","0","380.173","380.173","0","380.173","0","0","0","1.3267200000000001","1.3267200000000001","378.84627999999998","378.84627999999998","378.84627999999998"
"E6","Home care","0","0","0","315.29048000000006","0","315.29048000000006","315.29048000000006","0","315.29048000000006","0","0","29.402519999999999","0","29.402519999999999","285.88796000000008","285.88796000000008","285.88796000000008"
"E7","Day care","3311.4654499999997","76.673000000000002","3234.7924499999999","1346.5263600000001","0","1346.5263600000001","4657.9918099999995","76.673000000000002","4581.3188099999998","0","0","272.32499999999999","0","272.32499999999999","4308.9938099999999","4385.6668099999997","4308.9938099999999"
"E8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E10","Other services to adults with learning disabilities","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","5027.8541699999996","85.756","4942.0981699999993","18211.822889999999","0","18211.822889999999","23239.677059999998","85.756","23153.921060000001","712.04363000000012","0","5217.4861600000004","47.44811","5976.9778999999999","17176.943160000003","17262.699159999996","17888.986789999999"
"E12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","5027.8541699999996","85.756","4942.0981699999993","18211.822889999999","0","18211.822889999999","23239.677059999998","85.756","23153.921060000001","712.04363000000012","0","5217.4861600000004","47.44811","5976.9778999999999","17176.943160000003","17262.699159999996","17888.986789999999"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","5532.4870000000001","19.178999999999998","5513.308","60.228000000000002","0","60.228000000000002","5592.7150000000001","19.178999999999998","5573.5360000000001","0","0","946.28999999999996","0","946.28999999999996","4627.2460000000001","4646.4250000000002","4627.2460000000001"
"F2","Nursing care placements","0","0","0","1809.1510000000001","0","1809.1510000000001","1809.1510000000001","0","1809.1510000000001","103.49669","0","1030.37166","0","1133.86835","675.2826500000001","675.2826500000001","778.77934000000005"
"F3","Residential care placements","0","0","0","7641.5374599999996","0","7641.5374599999996","7641.5374599999996","0","7641.5374599999996","300.97111000000001","0","3147.2310000000002","122.55441999999999","3570.7565300000001","4070.7809299999994","4070.7809299999994","4371.7520399999994"
"F4","Supported and other accommodation","0","0","0","2056.8643999999999","32.012","2024.8524","2056.8643999999999","32.012","2024.8524","55.44502","0","319.37200000000001","0","374.81702000000001","1650.03538","1682.04738","1705.4803999999999"
"F5","Direct payments","0","0","0","60.989539999999998","0","60.989539999999998","60.989539999999998","0","60.989539999999998","0","0","0","0","0","60.989539999999998","60.989539999999998","60.989539999999998"
"F6","Home care","0","0","0","260.61272000000002","0","260.61272000000002","260.61272000000002","0","260.61272000000002","0","0","0","0","0","260.61272000000002","260.61272000000002","260.61272000000002"
"F7","Day care","0","0","0","1488.5661599999999","9.2490000000000006","1479.3171599999998","1488.5661599999999","9.2490000000000006","1479.3171599999998","0","0","439.16899999999998","0","439.16899999999998","1040.1481599999997","1049.39716","1040.1481599999997"
"F8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F10","Other services to adults with mental health needs","-500","0","-500","0","0","0","-500","0","-500","0","0","0","0","0","-500","-500","-500"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","5032.4870000000001","19.178999999999998","5013.308","13377.949280000001","41.261000000000003","13336.68828","18410.436280000002","60.439999999999998","18349.996279999999","459.91282000000001","0","5882.4336600000006","122.55441999999999","6464.9009000000005","11885.095379999999","11945.535380000001","12345.008199999998"
"F12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","5032.4870000000001","19.178999999999998","5013.308","13377.949280000001","41.261000000000003","13336.68828","18410.436280000002","60.439999999999998","18349.996279999999","459.91282000000001","0","5882.4336600000006","122.55441999999999","6464.9009000000005","11885.095379999999","11945.535380000001","12345.008199999998"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G2","Unaccompanied children","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G3","Families","2539.8862000000004","0","2539.8862000000004","2","0","2","2541.8862000000004","0","2541.8862000000004","0","0","0","476","476","2065.8862000000004","2065.8862000000004","2065.8862000000004"
"G4","Lone adults","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","2539.8862000000004","0","2539.8862000000004","2","0","2","2541.8862000000004","0","2541.8862000000004","0","0","0","476","476","2065.8862000000004","2065.8862000000004","2065.8862000000004"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H2","HIV/AIDS","345.64258150358836","0","345.64258150358836","424.01430261064434","0","424.01430261064434","769.65688411423275","0","769.65688411423275","0","0","228.97800000000001","0","228.97800000000001","540.67888411423269","540.67888411423269","540.67888411423269"
"H3","Substance abuse (addictions)","1335.0269099999998","0","1335.0269099999998","1390.306","0","1390.306","2725.3329100000001","0","2725.3329100000001","75.382750000000001","0","733.51085000000012","4.0999999999999996","812.99360000000013","1912.3393099999998","1912.3393099999998","1987.7220600000001"
"H4","Other other adult services","1634.7848799999999","472.64699999999999","1162.13788","891.85018000000002","0","891.85018000000002","2526.6350600000001","472.64699999999999","2053.9880600000001","0","0","0","0","0","2053.9880600000001","2526.6350600000001","2053.9880600000001"
"H5","TOTAL OTHER ADULT SERVICES excluding Supporting People (LINES H1 to H4)","3315.4543715035879","472.64699999999999","2842.807371503588","2706.1704826106443","0","2706.1704826106443","6021.6248541142322","472.64699999999999","5548.9778541142323","75.382750000000001","0","962.48885000000018","4.0999999999999996","1041.9716000000001","4507.0062541142324","4979.6532541142324","4582.3890041142313"
"H6","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H7","TOTAL OTHER ADULT SERVICES including Supporting People (LINES H5+H6)","3315.4543715035879","472.64699999999999","2842.807371503588","2706.1704826106443","0","2706.1704826106443","6021.6248541142322","472.64699999999999","5548.9778541142323","75.382750000000001","0","962.48885000000018","4.0999999999999996","1041.9716000000001","4507.0062541142324","4979.6532541142324","4582.3890041142313"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS excluding Supporting People (LINES A3+B1+C11+D11+E11+F11+G5+H5)","56341.66207150359","819.89099999999996","55521.771071503586","85673.973862610641","124.56200000000001","85549.411862610636","142015.63593411422","944.45299999999997","141071.18293411421","7184.3446800000011","45","14127.187490000002","2013.9232999999999","23370.455470000004","117700.72746411423","118645.18046411421","124885.07214411422"
"I2","TOTAL Supporting People (LINES B2+C12+D12+E12+F12+H6)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"I3","TOTAL PSS including Supporting People (LINES A3+B1+C13+D13+E13+F13+G5+H7)","56341.66207150359","819.89099999999996","55521.771071503586","85673.973862610641","124.56200000000001","85549.411862610636","142015.63593411422","944.45299999999997","141071.18293411421","7184.3446800000011","45","14127.187490000002","2013.9232999999999","23370.455470000004","117700.72746411423","118645.18046411421","124885.07214411422"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7467",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14245",NA
