"PSS EXPENDITURE IN 2006-07 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","PSS EX1 Return for 2006-07 Version 1a"
NA,"Adults' services","658","0","658","0","0","0","658","0","658","0","0","0","0","0","658","658","658"
NA,"Generic services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","1056","0","1056","0","0","0","1056","0","1056","0","0","0","0","0","1056","1056","1056"
NA,"of which (where known): Children's and families services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,"Adults' services","1056","0","1056","0","0","0","1056","0","1056","0","0","0","0","0","1056","1056","1056"
NA,"Generic services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","34836.098606257219","146","34690.098606257219","3372.0680023948426","0","3372.0680023948426","38208.166608652064","146","38062.166608652064","0","224","0","995","1219","36843.166608652064","36989.166608652064","36843.166608652064"
"BA2","Total children's services - commissioning and social work (line BA1)","34836.098606257219","146","34690.098606257219","3372.0680023948426","0","3372.0680023948426","38208.166608652064","146","38062.166608652064","0","224","0","995","1219","36843.166608652064","36989.166608652064","36843.166608652064"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","16824.757007003522","153","16671.757007003522","15137.608777377091","0","15137.608777377091","31962.365784380614","153","31809.365784380614","0","380","0","30","410","31399.365784380614","31552.365784380614","31399.365784380614"
"BB2","Secure accommodation (welfare)","0","0","0","732.92530039960457","0","732.92530039960457","732.92530039960457","0","732.92530039960457","0","0","0","0","0","732.92530039960457","732.92530039960457","732.92530039960457"
"BB3","Fostering services","19869.796549755643","38","19831.796549755643","17792.041993288873","0","17792.041993288873","37661.83854304452","38","37623.83854304452","0","460","0","0","460","37163.83854304452","37201.83854304452","37163.83854304452"
"BB4","Other children looked after services","1004.8640369808273","12","992.86403698082734","527.01304632349866","0","527.01304632349866","1531.8770833043259","12","1519.8770833043259","0","0","0","1","1","1518.8770833043259","1530.8770833043259","1518.8770833043259"
"BB5","Total children looked after (lines BB1 to BB4)","37699.417593739992","203","37496.417593739992","34189.589117389063","0","34189.589117389063","71889.006711129055","203","71686.006711129055","0","840","0","31","871","70815.006711129055","71018.006711129055","70815.006711129055"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","367.99170159145655","0","367.99170159145655","14.271146322106347","0","14.271146322106347","382.26284791356289","0","382.26284791356289","0","0","0","156","156","226.26284791356289","226.26284791356289","226.26284791356289"
"BC2","Services for under 8s","0","0","0","246.68695785355257","0","246.68695785355257","246.68695785355257","0","246.68695785355257","0","0","0","0","0","246.68695785355257","246.68695785355257","246.68695785355257"
"BC3","Direct payments","0","0","0","527.01304632349866","0","527.01304632349866","527.01304632349866","0","527.01304632349866","0","0","0","3","3","524.01304632349866","524.01304632349866","524.01304632349866"
"BC4","Home care","0","0","0","376.1466423469459","0","376.1466423469459","376.1466423469459","0","376.1466423469459","0","0","0","0","0","376.1466423469459","376.1466423469459","376.1466423469459"
"BC5","Equipment and adaptations","103.9754946324891","0","103.9754946324891","0","0","0","103.9754946324891","0","103.9754946324891","0","0","0","0","0","103.9754946324891","103.9754946324891","103.9754946324891"
"BC6","Other family support services","8005.0937191072253","0","8005.0937191072253","3679.9170159145656","0","3679.9170159145656","11685.010735021791","0","11685.010735021791","0","414","0","23","437","11248.010735021791","11248.010735021791","11248.010735021791"
"BC7","Total family support services (lines BC1 to BC6)","8477.0609153311707","0","8477.0609153311707","4844.034808760669","0","4844.034808760669","13321.09572409184","0","13321.09572409184","0","414","0","182","596","12725.09572409184","12725.09572409184","12725.09572409184"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","1675.574316704028","119","1556.574316704028","219.16403280377605","0","219.16403280377605","1894.7383495078041","119","1775.7383495078041","0","0","0","0","0","1775.7383495078041","1894.7383495078041","1775.7383495078041"
"BD2","Youth offender teams","8381.5043928655959","39","8342.5043928655959","988.78656660308263","0","988.78656660308263","9370.2909594686789","39","9331.2909594686789","0","0","0","5557","5557","3774.2909594686789","3813.2909594686789","3774.2909594686789"
"BD3","Other youth justice services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD4","Total youth justice (lines BD1 to BD3)","10057.078709569623","158","9899.0787095696232","1207.9505994068586","0","1207.9505994068586","11265.029308976482","158","11107.029308976482","0","0","0","5557","5557","5550.0293089764818","5708.0293089764818","5550.0293089764818"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","5034.6565489202321","0","5034.6565489202321","975.53478787541246","0","975.53478787541246","6010.1913367956449","0","6010.1913367956449","0","0","0","71","71","5939.1913367956449","5939.1913367956449","5939.1913367956449"
"BE2","Leaving care services","4572.6118823185416","14","4558.6118823185416","0","0","0","4572.6118823185416","14","4558.6118823185416","0","0","0","0","0","4558.6118823185416","4572.6118823185416","4558.6118823185416"
"BE3","Other other children's and families services","224.2608707759569","0","224.2608707759569","1454.6375572604113","0","1454.6375572604113","1678.8984280363682","0","1678.8984280363682","0","0","0","0","0","1678.8984280363682","1678.8984280363682","1678.8984280363682"
"BE4","Total other children's and families services (lines BE1 to BE3)","9831.529302014731","14","9817.529302014731","2430.1723451358239","0","2430.1723451358239","12261.701647150556","14","12247.701647150556","0","0","0","71","71","12176.701647150556","12190.701647150556","12176.701647150556"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES excluding SP (LINES BA2+BB5+BC7+BD4+BE4)","100901.18512691275","521","100380.18512691275","46043.814873087264","0","46043.814873087264","146945","521","146424","0","1478","0","6836","8314","138110","138631","138110"
"B2","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"B3","TOTAL CHILDREN'S AND FAMILIES SERVICES including SP (LINES BA2+BB5+BC7+BD4+BE4+B2)","100901.18512691275","521","100380.18512691275","46043.814873087264","0","46043.814873087264","146945","521","146424","0","1478","0","6836","8314","138110","138631","138110"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","21699.604365437601","0","21699.604365437601","115.64226769180172","0","115.64226769180172","21815.246633129402","0","21815.246633129402","0","381","0","362","743","21072.246633129402","21072.246633129402","21072.246633129402"
"C2","Nursing care placements","0","0","0","36739.770834661736","0","36739.770834661736","36739.770834661736","0","36739.770834661736","12296","38","0","2","12336","24403.770834661736","24403.770834661736","36699.770834661736"
"C3","Residential care placements","32446.744292344712","336","32110.744292344712","44057.480100813147","0","44057.480100813147","76504.224393157856","336","76168.224393157856","14947","1281","0","13","16241","59927.224393157856","60263.224393157856","74874.224393157856"
"C4","Supported and other accommodation","22.238897633038793","0","22.238897633038793","0","0","0","22.238897633038793","0","22.238897633038793","0","0","0","0","0","22.238897633038793","22.238897633038793","22.238897633038793"
"C5","Direct payments","0","0","0","2583.0479600774556","0","2583.0479600774556","2583.0479600774556","0","2583.0479600774556","0","0","0","51","51","2532.0479600774556","2532.0479600774556","2532.0479600774556"
"C6","Home care","20634.361168815041","0","20634.361168815041","21625.10405836692","0","21625.10405836692","42259.465227181965","0","42259.465227181965","4759","15","0","0","4774","37485.465227181965","37485.465227181965","42244.465227181965"
"C7","Day care","5030.7444634988606","37","4993.7444634988606","204.59785822395688","0","204.59785822395688","5235.3423217228174","37","5198.3423217228174","13","53","0","207","273","4925.3423217228174","4962.3423217228174","4938.3423217228174"
"C8","Equipment and adaptations","1620.1036925668759","0","1620.1036925668759","0","0","0","1620.1036925668759","0","1620.1036925668759","0","0","0","0","0","1620.1036925668759","1620.1036925668759","1620.1036925668759"
"C9","Meals","1932.0004799028113","5","1927.0004799028113","0","0","0","1932.0004799028113","5","1927.0004799028113","0","0","0","28","28","1899.0004799028113","1904.0004799028113","1899.0004799028113"
"C10","Other services to older people","3959.0684952194297","15","3944.0684952194297","4195.3680384727677","0","4195.3680384727677","8154.4365336921974","15","8139.4365336921974","0","360","0","405","765","7374.4365336921974","7389.4365336921974","7374.4365336921974"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","87344.865855418378","393","86951.865855418378","109521.0111183078","0","109521.0111183078","196865.87697372618","393","196472.87697372618","32015","2128","0","1068","35211","161261.87697372618","161654.87697372618","193276.87697372618"
"C12","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","87344.865855418378","393","86951.865855418378","109521.0111183078","0","109521.0111183078","196865.87697372618","393","196472.87697372618","32015","2128","0","1068","35211","161261.87697372618","161654.87697372618","193276.87697372618"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","2163.8447396946744","0","2163.8447396946744","44.477795266077585","0","44.477795266077585","2208.3225349607519","0","2208.3225349607519","0","0","0","0","0","2208.3225349607519","2208.3225349607519","2208.3225349607519"
"D2","Nursing care placements","0","0","0","3474.7158102806593","1","3473.7158102806593","3474.7158102806593","1","3473.7158102806593","229","179","0","11","419","3054.7158102806593","3055.7158102806593","3283.7158102806593"
"D3","Residential care placements","136.65727556153664","1","135.65727556153664","4769.1315974051686","0","4769.1315974051686","4905.7888729667056","1","4904.7888729667056","501","0","0","0","501","4403.7888729667056","4404.7888729667056","4904.7888729667056"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D5","Direct payments","0","0","0","3819.5306684744123","0","3819.5306684744123","3819.5306684744123","0","3819.5306684744123","79","0","0","0","79","3740.5306684744123","3740.5306684744123","3819.5306684744123"
"D6","Home care","7.7836141715635767","0","7.7836141715635767","3133.4606764951659","0","3133.4606764951659","3141.2442906667293","0","3141.2442906667293","0","0","0","0","0","3141.2442906667293","3141.2442906667293","3141.2442906667293"
"D7","Day care","2286.5164089845862","116","2170.5164089845862","810.60781872426401","0","810.60781872426401","3097.1242277088504","116","2981.1242277088504","2","0","0","31","33","2948.1242277088504","3064.1242277088504","2950.1242277088504"
"D8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D10","Other services to adults with a physical disability or sensory impairment","156.78422831292349","0","156.78422831292349","928.47397617936952","0","928.47397617936952","1085.2582044922931","0","1085.2582044922931","0","0","0","0","0","1085.2582044922931","1085.2582044922931","1085.2582044922931"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","4751.586266725285","117","4634.586266725285","16980.398342825116","1","16979.398342825116","21731.9846095504","118","21613.9846095504","811","179","0","42","1032","20581.9846095504","20699.9846095504","21392.9846095504"
"D12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","4751.586266725285","117","4634.586266725285","16980.398342825116","1","16979.398342825116","21731.9846095504","118","21613.9846095504","811","179","0","42","1032","20581.9846095504","20699.9846095504","21392.9846095504"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","3233.5357158438401","0","3233.5357158438401","0","0","0","3233.5357158438401","0","3233.5357158438401","11","0","0","0","11","3222.5357158438401","3222.5357158438401","3233.5357158438401"
"E2","Nursing care placements","0","0","0","1491.118086295251","0","1491.118086295251","1491.118086295251","0","1491.118086295251","103","0","0","0","103","1388.118086295251","1388.118086295251","1491.118086295251"
"E3","Residential care placements","6671.6617859767703","10","6661.6617859767703","39554.103330122794","0","39554.103330122794","46225.765116099567","10","46215.765116099567","2748","3622","4164","11","10545","35670.765116099567","35680.765116099567","38418.765116099567"
"E4","Supported and other accommodation","80.060031478939649","0","80.060031478939649","0","0","0","80.060031478939649","0","80.060031478939649","67","0","0","0","67","13.060031478939649","13.060031478939649","80.060031478939649"
"E5","Direct payments","0","0","0","1224.2513146987856","0","1224.2513146987856","1224.2513146987856","0","1224.2513146987856","9","0","0","0","9","1215.2513146987856","1215.2513146987856","1224.2513146987856"
"E6","Home care","1.1119448816519395","0","1.1119448816519395","9600.5321081828461","0","9600.5321081828461","9601.6440530644977","0","9601.6440530644977","2","0","0","0","2","9599.6440530644977","9599.6440530644977","9601.6440530644977"
"E7","Day care","8838.585998248187","648","8190.585998248187","3017.818408803364","0","3017.818408803364","11856.404407051552","648","11208.404407051552","0","234","0","147","381","10827.404407051552","11475.404407051552","10827.404407051552"
"E8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E10","Other services to adults with learning disabilities","1906.7165586605677","62","1844.7165586605677","634.92052742325745","0","634.92052742325745","2541.6370860838251","62","2479.6370860838251","0","790","0","3","793","1686.6370860838251","1748.6370860838251","1686.6370860838251"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","20731.672035089952","720","20011.672035089952","55522.743775526302","0","55522.743775526302","76254.41581061625","720","75534.41581061625","2940","4646","4164","161","11911","63623.41581061625","64343.41581061625","66563.41581061625"
"E12","Supporting People (SP)","290.52343301664223","37","253.52343301664223","0","0","0","290.52343301664223","37","253.52343301664223","0","0","0","0","0","253.52343301664223","290.52343301664223","253.52343301664223"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","21022.195468106594","757","20265.195468106594","55522.743775526302","0","55522.743775526302","76544.939243632893","757","75787.939243632893","2940","4646","4164","161","11911","63876.939243632893","64633.939243632893","66816.939243632893"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","8346.2582816794584","0","8346.2582816794584","1037.4445745812595","0","1037.4445745812595","9383.7028562607175","0","9383.7028562607175","0","1","0","435","436","8947.7028562607175","8947.7028562607175","8947.7028562607175"
"F2","Nursing care placements","0","0","0","2633.0854797517932","0","2633.0854797517932","2633.0854797517932","0","2633.0854797517932","198","0","0","0","198","2435.0854797517932","2435.0854797517932","2633.0854797517932"
"F3","Residential care placements","401.51654322313465","9","392.51654322313465","7646.8449511203889","0","7646.8449511203889","8048.3614943435232","9","8039.3614943435232","574","1656","0","33","2263","5776.3614943435232","5785.3614943435232","6350.3614943435232"
"F4","Supported and other accommodation","10.007503934867456","0","10.007503934867456","372.50153535339973","0","372.50153535339973","382.50903928826716","0","382.50903928826716","0","0","0","0","0","382.50903928826716","382.50903928826716","382.50903928826716"
"F5","Direct payments","0","0","0","107.85865352023814","0","107.85865352023814","107.85865352023814","0","107.85865352023814","0","0","0","0","0","107.85865352023814","107.85865352023814","107.85865352023814"
"F6","Home care","2.223889763303879","0","2.223889763303879","479.24824399198599","0","479.24824399198599","481.47213375528986","0","481.47213375528986","0","0","0","0","0","481.47213375528986","481.47213375528986","481.47213375528986"
"F7","Day care","2289.434479842404","80","2209.434479842404","203.48591334230494","0","203.48591334230494","2492.9203931847092","80","2412.9203931847092","0","8","0","55","63","2349.9203931847092","2429.9203931847092","2349.9203931847092"
"F8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F10","Other services to adults with mental health needs","0","0","0","1588.9692358806217","0","1588.9692358806217","1588.9692358806217","0","1588.9692358806217","0","0","0","0","0","1588.9692358806217","1588.9692358806217","1588.9692358806217"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","11049.440698443168","89","10960.440698443168","14069.438587541992","0","14069.438587541992","25118.87928598516","89","25029.87928598516","772","1665","0","523","2960","22069.87928598516","22158.87928598516","22841.87928598516"
"F12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","290","290","-290","-290","-290"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","11049.440698443168","89","10960.440698443168","14069.438587541992","0","14069.438587541992","25118.87928598516","89","25029.87928598516","772","1665","0","813","3250","21779.87928598516","21868.87928598516","22551.87928598516"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","1202.0124170657466","0","1202.0124170657466","0","0","0","1202.0124170657466","0","1202.0124170657466","0","0","0","0","0","1202.0124170657466","1202.0124170657466","1202.0124170657466"
"G2","Unaccompanied children","2727.6007946922077","0","2727.6007946922077","1.1119448816519395","0","1.1119448816519395","2728.7127395738598","0","2728.7127395738598","0","0","0","0","0","2728.7127395738598","2728.7127395738598","2728.7127395738598"
"G3","Families","1754.6490232467606","0","1754.6490232467606","0","0","0","1754.6490232467606","0","1754.6490232467606","0","0","0","0","0","1754.6490232467606","1754.6490232467606","1754.6490232467606"
"G4","Lone adults","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","5684.262235004715","0","5684.262235004715","1.1119448816519395","0","1.1119448816519395","5685.3741798863666","0","5685.3741798863666","0","0","0","0","0","5685.3741798863666","5685.3741798863666","5685.3741798863666"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","2197.2030861442327","0","2197.2030861442327","0","0","0","2197.2030861442327","0","2197.2030861442327","542","0","0","-63","479","1718.2030861442327","1718.2030861442327","2260.2030861442327"
"H2","HIV/AIDS","455.89740147729526","0","455.89740147729526","137.88116532484051","0","137.88116532484051","593.77856680213574","0","593.77856680213574","0","105","0","0","105","488.77856680213574","488.77856680213574","488.77856680213574"
"H3","Substance abuse (addictions)","1051.340133634475","5","1046.340133634475","731.65973212697622","0","731.65973212697622","1782.9998657614512","5","1777.9998657614512","23","946","0","10","979","798.99986576145125","803.99986576145125","821.99986576145125"
"H4","Other other adult services","1177.5496296694041","0","1177.5496296694041","997.41455884178981","0","997.41455884178981","2174.9641885111942","0","2174.9641885111942","0","0","0","0","0","2174.9641885111942","2174.9641885111942","2174.9641885111942"
"H5","TOTAL OTHER ADULT SERVICES excluding Supporting People (LINES H1 to H4)","4881.9902509254071","5","4876.9902509254071","1866.9554562936064","0","1866.9554562936064","6748.9457072190135","5","6743.9457072190135","565","1051","0","-53","1563","5180.9457072190135","5185.9457072190135","5745.9457072190135"
"H6","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H7","TOTAL OTHER ADULT SERVICES including Supporting People (LINES H5+H6)","4881.9902509254071","5","4876.9902509254071","1866.9554562936064","0","1866.9554562936064","6748.9457072190135","5","6743.9457072190135","565","1051","0","-53","1563","5180.9457072190135","5185.9457072190135","5745.9457072190135"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS excluding Supporting People (LINES A3+B1+C11+D11+E11+F11+G5+H5)","236401.00246851967","1845","234556.00246851967","244005.47409846369","1","244004.47409846369","480406.47656698339","1846","478560.47656698339","37103","11147","4164","8577","60991","417569.47656698339","419415.47656698339","454672.47656698339"
"I2","TOTAL Supporting People (LINES B2+C12+D12+E12+F12+H6)","290.52343301664223","37","253.52343301664223","0","0","0","290.52343301664223","37","253.52343301664223","0","0","0","290","290","-36.47656698335777","0.52343301664222963","-36.47656698335777"
"I3","TOTAL PSS including Supporting People (LINES A3+B1+C13+D13+E13+F13+G5+H7)","236691.52590153631","1882","234809.52590153631","244005.47409846369","1","244004.47409846369","480697","1883","478814","37103","11147","4164","8867","61281","417533","419416","454636"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"833",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48254",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I3+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"371998",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
