"PSS EXPENDITURE IN 2006-07 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","PSS EX1 Return for 2006-07 Version 1a"
NA,"Adults' services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,"Generic services","295","7","288","0","0","0","295","7","288","0","0","0","0","0","288","295","288"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","421","10","411","0","0","0","421","10","411","0","0","0","0","0","411","421","411"
NA,"of which (where known): Children's and families services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,"Adults' services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,"Generic services","421","10","411","0","0","0","421","10","411","0","0","0","0","0","411","421","411"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","8098","0","8098","575","0","575","8673","0","8673","0","1","0","259","260","8413","8413","8413"
"BA2","Total children's services - commissioning and social work (line BA1)","8098","0","8098","575","0","575","8673","0","8673","0","1","0","259","260","8413","8413","8413"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","669","3","666","3693","0","3693","4362","3","4359","0","217","0","299","516","3843","3846","3843"
"BB2","Secure accommodation (welfare)","0","0","0","511","0","511","511","0","511","0","0","0","23","23","488","488","488"
"BB3","Fostering services","2629","0","2629","6101","0","6101","8730","0","8730","0","0","0","0","0","8730","8730","8730"
"BB4","Other children looked after services","519","55","464","501","0","501","1020","55","965","0","0","0","0","0","965","1020","965"
"BB5","Total children looked after (lines BB1 to BB4)","3817","58","3759","10806","0","10806","14623","58","14565","0","217","0","322","539","14026","14084","14026"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","745","15","730","0","0","0","745","15","730","0","0","0","0","0","730","745","730"
"BC2","Services for under 8s","0","0","0","37","0","37","37","0","37","0","0","0","0","0","37","37","37"
"BC3","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC4","Home care","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC5","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC6","Other family support services","1942","12","1930","591","0","591","2533","12","2521","0","0","0","65","65","2456","2468","2456"
"BC7","Total family support services (lines BC1 to BC6)","2687","27","2660","628","0","628","3315","27","3288","0","0","0","65","65","3223","3250","3223"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","21","0","21","160","0","160","181","0","181","0","0","0","0","0","181","181","181"
"BD2","Youth offender teams","824","4","820","0","0","0","824","4","820","0","0","0","91","91","729","733","729"
"BD3","Other youth justice services","775","0","775","36","0","36","811","0","811","0","0","0","80","80","731","731","731"
"BD4","Total youth justice (lines BD1 to BD3)","1620","4","1616","196","0","196","1816","4","1812","0","0","0","171","171","1641","1645","1641"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","1069","0","1069","133","0","133","1202","0","1202","0","0","0","52","52","1150","1150","1150"
"BE2","Leaving care services","1094","8","1086","1778","0","1778","2872","8","2864","0","0","0","32","32","2832","2840","2832"
"BE3","Other other children's and families services","966","0","966","53","0","53","1019","0","1019","0","2","0","6","8","1011","1011","1011"
"BE4","Total other children's and families services (lines BE1 to BE3)","3129","8","3121","1964","0","1964","5093","8","5085","0","2","0","90","92","4993","5001","4993"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES excluding SP (LINES BA2+BB5+BC7+BD4+BE4)","19351","97","19254","14169","0","14169","33520","97","33423","0","220","0","907","1127","32296","32393","32296"
"B2","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"B3","TOTAL CHILDREN'S AND FAMILIES SERVICES including SP (LINES BA2+BB5+BC7+BD4+BE4+B2)","19351","97","19254","14169","0","14169","33520","97","33423","0","220","0","907","1127","32296","32393","32296"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","4710","54","4656","0","0","0","4710","54","4656","0","271","0","0","271","4385","4439","4385"
"C2","Nursing care placements","0","0","0","6119","0","6119","6119","0","6119","1173","53","46","190","1462","4657","4657","5830"
"C3","Residential care placements","5538","56","5482","5124","22","5102","10662","78","10584","2842","150","184","86","3262","7322","7400","10164"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5","Direct payments","0","0","0","596","0","596","596","0","596","0","0","0","0","0","596","596","596"
"C6","Home care","3971","0","3971","3422","0","3422","7393","0","7393","729","0","61","47","837","6556","6556","7285"
"C7","Day care","2043","48","1995","599","0","599","2642","48","2594","92","114","0","0","206","2388","2436","2480"
"C8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C9","Meals","1272","13","1259","35","0","35","1307","13","1294","315","0","0","180","495","799","812","1114"
"C10","Other services to older people","565","9","556","209","0","209","774","9","765","2","24","0","0","26","739","748","741"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","18099","180","17919","16104","22","16082","34203","202","34001","5153","612","291","503","6559","27442","27644","32595"
"C12","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","18099","180","17919","16104","22","16082","34203","202","34001","5153","612","291","503","6559","27442","27644","32595"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","2528","27","2501","0","0","0","2528","27","2501","7","11","0","0","18","2483","2510","2490"
"D2","Nursing care placements","0","0","0","431","0","431","431","0","431","96","0","0","0","96","335","335","431"
"D3","Residential care placements","792","12","780","1057","0","1057","1849","12","1837","90","7","32","63","192","1645","1657","1735"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D5","Direct payments","0","0","0","825","0","825","825","0","825","0","0","0","0","0","825","825","825"
"D6","Home care","0","0","0","2454","0","2454","2454","0","2454","236","0","27","1","264","2190","2190","2426"
"D7","Day care","0","0","0","218","0","218","218","0","218","0","0","0","0","0","218","218","218"
"D8","Equipment and adaptations","2","2","0","715","0","715","717","2","715","0","391","0","0","391","324","326","324"
"D9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D10","Other services to adults with a physical disability or sensory impairment","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","3322","41","3281","5700","0","5700","9022","41","8981","429","409","59","64","961","8020","8061","8449"
"D12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","3322","41","3281","5700","0","5700","9022","41","8981","429","409","59","64","961","8020","8061","8449"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","1769","48","1721","0","0","0","1769","48","1721","0","197","46","0","243","1478","1526","1478"
"E2","Nursing care placements","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E3","Residential care placements","0","0","0","9478","0","9478","9478","0","9478","433","169","4267","3","4872","4606","4606","5039"
"E4","Supported and other accommodation","0","0","0","4842","0","4842","4842","0","4842","5","76","0","345","426","4416","4416","4421"
"E5","Direct payments","0","0","0","270","0","270","270","0","270","0","0","0","0","0","270","270","270"
"E6","Home care","0","0","0","1139","0","1139","1139","0","1139","46","0","55","0","101","1038","1038","1084"
"E7","Day care","3168","82","3086","528","0","528","3696","82","3614","32","177","0","70","279","3335","3417","3367"
"E8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E10","Other services to adults with learning disabilities","314","0","314","69","0","69","383","0","383","3","0","0","5","8","375","375","378"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","5251","130","5121","16326","0","16326","21577","130","21447","519","619","4368","423","5929","15518","15648","16037"
"E12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","5251","130","5121","16326","0","16326","21577","130","21447","519","619","4368","423","5929","15518","15648","16037"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","2984","102","2882","0","0","0","2984","102","2882","0","206","0","0","206","2676","2778","2676"
"F2","Nursing care placements","0","0","0","176","0","176","176","0","176","26","0","0","0","26","150","150","176"
"F3","Residential care placements","0","0","0","986","0","986","986","0","986","55","0","99","60","214","772","772","827"
"F4","Supported and other accommodation","0","0","0","311","0","311","311","0","311","0","0","0","0","0","311","311","311"
"F5","Direct payments","0","0","0","90","0","90","90","0","90","0","0","0","0","0","90","90","90"
"F6","Home care","0","0","0","211","0","211","211","0","211","4","0","0","0","4","207","207","211"
"F7","Day care","487","8","479","419","0","419","906","8","898","0","86","0","6","92","806","814","806"
"F8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F10","Other services to adults with mental health needs","57","0","57","0","0","0","57","0","57","0","0","0","0","0","57","57","57"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","3528","110","3418","2193","0","2193","5721","110","5611","85","292","99","66","542","5069","5179","5154"
"F12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","3528","110","3418","2193","0","2193","5721","110","5611","85","292","99","66","542","5069","5179","5154"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","1320","0","1320","0","0","0","1320","0","1320","0","0","0","0","0","1320","1320","1320"
"G2","Unaccompanied children","532","0","532","1612","0","1612","2144","0","2144","0","0","0","0","0","2144","2144","2144"
"G3","Families","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G4","Lone adults","4","0","4","10","0","10","14","0","14","0","0","0","0","0","14","14","14"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","1856","0","1856","1622","0","1622","3478","0","3478","0","0","0","0","0","3478","3478","3478"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H2","HIV/AIDS","73","1","72","53","0","53","126","1","125","0","0","0","0","0","125","126","125"
"H3","Substance abuse (addictions)","543","4","539","769","0","769","1312","4","1308","2","42","0","0","44","1264","1268","1266"
"H4","Other other adult services","823","0","823","131","0","131","954","0","954","0","428","0","0","428","526","526","526"
"H5","TOTAL OTHER ADULT SERVICES excluding Supporting People (LINES H1 to H4)","1439","5","1434","953","0","953","2392","5","2387","2","470","0","0","472","1915","1920","1917"
"H6","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H7","TOTAL OTHER ADULT SERVICES including Supporting People (LINES H5+H6)","1439","5","1434","953","0","953","2392","5","2387","2","470","0","0","472","1915","1920","1917"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS excluding Supporting People (LINES A3+B1+C11+D11+E11+F11+G5+H5)","53267","573","52694","57067","22","57045","110334","595","109739","6188","2622","4817","1963","15590","94149","94744","100337"
"I2","TOTAL Supporting People (LINES B2+C12+D12+E12+F12+H6)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"I3","TOTAL PSS including Supporting People (LINES A3+B1+C13+D13+E13+F13+G5+H7)","53267","573","52694","57067","22","57045","110334","595","109739","6188","2622","4817","1963","15590","94149","94744","100337"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9331",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I3+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85429",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memorandum","ACTUAL TOTAL NET COST on a pre FRS17 basis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1620",NA
